chr	start	end	8Cell_Klf5_ds
chr16	84820176	84820665	10.888818824218095
chr16	84834590	84835334	28.350140594667003
chr16	84835972	84836260	20.440315660503174
chr16	84838260	84838693	33.95946948908218
chr16	84850658	84851282	27.085969522977486
chr16	84853038	84853355	24.875411114858153
chr16	84878306	84878656	20.93277050563267
chr16	84879087	84880037	33.743640592474684
chr16	85021562	85022092	57.92878506521009
chr16	85164218	85164582	14.779979239453326
chr16	85165008	85165636	16.307298468936022
chr16	85314965	85315233	10.026596124492475
chr16	85317053	85317419	11.402380422164834
chr16	85807419	85807850	12.3555931414363
chr16	87353861	87354858	19.529274778834797
chr16	87393210	87393629	10.042529768477191
chr16	87406538	87407364	18.011884398956852
chr16	87432205	87432439	13.617466751326862
chr16	87456142	87456395	21.540057657264438
chr16	87484667	87484937	16.55695721661603
chr16	87495619	87496242	17.539155027839573
chr16	87507455	87507948	20.659381829700894
chr16	87518321	87519717	12.640369535517214
chr16	87598030	87598248	8.744789510691932
chr16	87604053	87605000	16.014256776952692
chr16	87616974	87617526	12.126718106477156
chr16	87625216	87626070	17.425008793904574
chr16	87626455	87626837	20.23654669866512
chr16	87636513	87637468	19.95273340335067
chr16	87650656	87651023	24.722873443478786
chr16	87651285	87651968	28.966482963952977
chr16	87661234	87661625	13.274196444265067
chr16	87688602	87689728	31.8676861852778
chr16	87690703	87691706	36.35308474676678
chr16	87697928	87699168	31.10039277768904
chr16	87727862	87728077	9.410217781954033
chr16	87738509	87738821	12.105532670632387
chr16	87746666	87747065	12.228795669431376
chr16	87754865	87755451	12.172371326453042
chr16	87767467	87768266	13.166288970707354
chr16	88425480	88425760	15.018971954073224
chr16	89629347	89629745	11.213176895026585
chr16	89678891	89679547	12.52998640333734
chr16	89765395	89765744	13.986166623396997
chr16	89774053	89774836	16.17327124009796
chr16	89796745	89797001	10.437707610428333
chr16	89818448	89819135	11.500116656440834
chr16	89922385	89922868	12.868143310704834
chr16	89930135	89930360	15.06110011206733
chr16	89940659	89941585	11.731582752829237
chr16	89960246	89960806	22.168402881281718
chr16	89961060	89961428	15.63489979505539
chr16	89966705	89967034	16.503130162015875
chr16	89971756	89972089	27.13772833311522
chr16	89976013	89976696	57.47132274242306
chr16	89979150	89979557	61.965418513342556
chr16	90003747	90004093	10.073636693072457
chr16	90010936	90011156	11.240609381415627
chr16	90043837	90044213	12.418874418481867
chr16	90052765	90053325	7.756249204277992
chr16	90111989	90113283	18.402071328583236
chr16	90135568	90135841	19.49032986469758
chr16	90143524	90144704	20.97464973482035
chr16	90150209	90150559	14.201049970899309
chr16	90167667	90168242	11.241842469754426
chr16	90186127	90186404	15.224704623652709
chr16	90197073	90198037	15.832836347002212
chr16	90209217	90209944	14.934217117183637
chr16	90220383	90221579	18.19520253002843
chr16	90260909	90261364	11.568592575618199
chr16	90277840	90278423	19.282308445173104
chr16	90284123	90284370	16.305873094782655
chr16	90286153	90286649	14.341810566763725
chr16	90302010	90302221	17.239255783117212
chr16	90312645	90312866	19.110959225650287
chr16	90323064	90323555	14.304907904622997
chr16	90374528	90375105	12.270792279334374
chr16	90381865	90382270	16.005592687630358
chr16	90386410	90386641	10.686304399977514
chr16	90387221	90387589	11.7227617489255
chr16	90416516	90417318	16.43546774946246
chr16	90429696	90430017	11.406072144196413
chr16	90465014	90465291	11.523963673450456
chr16	90479512	90479986	16.28359780055058
chr16	90520247	90520517	10.222187098750362
chr16	90532099	90532685	16.239128090822657
chr16	90545331	90545991	15.488090937065357
chr16	90588332	90588567	21.292159461975096
chr16	90620001	90620280	11.2139681778501
chr16	90667159	90667548	9.917630194391874
chr16	90678979	90679253	14.795369277035233
chr16	90682989	90683563	13.906339956908276
chr16	90689514	90689788	12.865128249147512
chr16	90701200	90702140	16.491671917920417
chr16	90718244	90718750	13.376871127856107
chr16	90722870	90724160	20.404385428095974
chr16	90732477	90732776	18.07913038323954
chr16	90809792	90811079	21.270413234239413
chr16	90829871	90830513	12.455889115081026
chr16	90849447	90849689	12.912921996156046
chr16	90867832	90868653	13.248807300168036
chr16	90878746	90879067	11.703504434627165
chr16	90909592	90909963	8.187659991076693
chr16	90910803	90911435	17.669049833394304
chr16	90934205	90935222	20.295236973870352
chr16	90940248	90940670	28.43837363347058
chr16	90941028	90941739	23.141751423499084
chr16	90969069	90969905	11.436272904918525
chr16	90983769	90984110	7.467524126477954
chr16	90994915	90996078	20.764376463197166
chr16	91010466	91011040	14.971079510678813
chr16	91044456	91045682	19.652792990499375
chr16	91061046	91061600	14.490013723338985
chr16	91061837	91062051	11.23291197001377
chr16	91078933	91080922	27.04592366584308
chr16	91091078	91092187	19.115675367676964
chr16	91116676	91117291	12.511464179046754
chr16	91117931	91118275	10.35861931152122
chr16	91127124	91127483	19.006524896223233
chr16	91127875	91128642	16.610559939716442
chr16	91148166	91148480	10.788173500899296
chr16	91167175	91168401	9.254365190985153
chr16	91170180	91170424	7.905644483253604
chr16	91199747	91200491	14.566800467429623
chr16	91217920	91218557	12.417590863663511
chr16	91224937	91225332	14.979622222803815
chr16	91255821	91256380	12.461406828039234
chr16	91390244	91390523	14.100193003172516
chr16	91434690	91434914	10.868847829954964
chr16	91448087	91449016	10.805264446270863
chr16	91459950	91460182	11.964193564036798
chr16	91465051	91465607	9.763082367910755
chr16	91475907	91476432	9.144329268591745
chr16	91484478	91485150	30.668863512220838
chr16	91496110	91496852	19.684411496164984
chr16	91512470	91512917	17.87562894074442
chr16	91525372	91527135	13.995864025923046
chr16	91534584	91534801	36.19111413450285
chr16	91541747	91542941	26.37344514984182
chr16	91546472	91546862	16.58576477001875
chr16	91555555	91556072	24.851707624512898
chr16	91556360	91556731	23.75878208088425
chr16	91556988	91557214	28.674281061223123
chr16	91558539	91559518	23.198354054763684
chr16	91582486	91582933	26.40662996774285
chr16	91587776	91588490	21.89999351982309
chr16	91598966	91599337	34.101702317394654
chr16	91602891	91603353	26.103986087815585
chr16	91608769	91608986	17.17651571106801
chr16	91620620	91620948	15.898495927089598
chr16	91626296	91626566	20.686306285858155
chr16	91635740	91636201	24.526936922052677
chr16	91647185	91647632	25.067461854392782
chr16	91647888	91648641	23.328289394201352
chr16	91688332	91689095	15.653784582218055
chr16	91724486	91724874	34.623079191778125
chr16	91728194	91729177	49.91277045078219
chr16	91739695	91739990	10.113910133555784
chr16	91755672	91756476	40.99856668799671
chr16	91765196	91766438	15.10993573208746
chr16	91773484	91774046	15.603701600824811
chr16	91817692	91818137	8.733097178212713
chr16	91818463	91818681	11.729841372288695
chr16	91885424	91885682	12.742700709853061
chr16	91918254	91918706	7.996113095135815
chr16	91931695	91932121	36.297187200734314
chr16	91935103	91935884	24.2066190258031
chr16	91943060	91943783	12.17158623322082
chr16	91954364	91955399	14.88690413415144
chr16	91990194	91990836	13.130976409184226
chr16	92008450	92009000	10.849459518085826
chr16	92039417	92039845	14.866651774566865
chr16	92041659	92042081	15.481387310118471
chr16	92054639	92055422	32.019239552328564
chr16	92057845	92058213	32.18809773610986
chr16	92107428	92108425	47.171859235199186
chr16	92113072	92113409	26.021610441122988
chr16	92118745	92119126	14.9217205247854
chr16	92127180	92127853	16.367706719691828
chr16	92170227	92170792	14.414671092750751
chr16	92173523	92174261	14.256262566015973
chr16	92239989	92240284	9.841367423332343
chr16	92286558	92286974	11.970642286997576
chr16	92314011	92314377	12.033948405844267
chr16	92319694	92320171	11.085061943006215
chr16	92336275	92336734	20.728200029443812
chr16	92340884	92341678	30.841512553938088
chr16	92348580	92349200	10.941565890466013
chr16	92373968	92374473	12.97300684334028
chr16	92399914	92400484	24.299697061170612
chr16	92406872	92407155	14.455805532502623
chr16	92418645	92419021	26.762222974858386
chr16	92420311	92421599	35.00393442263514
chr16	92433748	92434103	12.73416384038791
chr16	92445215	92445577	12.729114714248404
chr16	92466410	92466789	27.96241809573211
chr16	92468192	92468893	23.462923313853743
chr16	92474899	92475929	25.58184676262939
chr16	92487374	92488072	10.101327506040775
chr16	92555237	92555628	15.007580852264638
chr16	92565495	92566282	10.511337418416858
chr16	92571153	92571892	10.21152368772659
chr16	92634232	92634579	8.797398197547846
chr16	92639322	92639613	13.309367874643646
chr16	92645154	92645474	11.586966520547866
chr16	92662728	92664529	41.24433413364701
chr16	92680245	92680670	13.338458487566779
chr16	92697468	92698083	11.409432518191453
chr16	92698490	92699050	12.343823888472148
chr16	92706882	92707232	11.605987510681153
chr16	92708815	92709071	13.202944196760654
chr16	92996689	92997172	10.85112286403806
chr16	93158528	93159021	10.936795029630526
chr16	93454236	93454683	17.631129345904526
chr16	93499385	93499681	13.742399218920115
chr16	93499961	93500533	16.73431210584574
chr16	93543683	93544322	14.151040463007298
chr16	93557935	93558221	10.164243491379532
chr16	93559583	93559934	10.418666857260245
chr16	93576687	93577001	13.754772489997231
chr16	93591099	93591696	15.096092835942304
chr16	93599038	93599864	34.05497512055367
chr16	93603125	93604025	24.287575059466892
chr16	93604274	93604800	24.910141468048096
chr16	93633556	93634799	15.044223047223479
chr16	93670755	93671494	16.400999168581826
chr16	93682695	93683084	14.655221267347164
chr16	93685738	93686219	18.91694095080211
chr16	93706912	93707751	25.37661496618223
chr16	93711063	93711528	52.32906812442246
chr16	93711896	93712554	27.45143326437582
chr16	93747202	93747608	25.67893583081626
chr16	93750540	93751971	21.19917118157814
chr16	93780651	93780871	16.291342557560313
chr16	93784354	93784584	13.745056716255519
chr16	93823642	93823951	18.770640178791528
chr16	93826381	93826617	30.55730736053596
chr16	93829845	93830126	27.219569080665018
chr16	93830343	93831186	41.53536197893136
chr16	93831831	93832043	38.813517417547835
chr16	93839643	93840456	25.837419364431835
chr16	93852646	93853068	13.107308314309867
chr16	93864239	93864638	14.06909361817783
chr16	93882241	93883701	28.38402392635607
chr16	93889665	93889996	9.664802990651202
chr16	93890758	93891070	11.831731213973118
chr16	93902812	93903182	15.945928614848368
chr16	93906403	93906723	16.02115196287632
chr16	93907983	93908392	16.471060776185872
chr16	93917922	93918761	15.869375550562207
chr16	93922428	93922701	13.885503650148273
chr16	93934814	93935085	9.380176436857104
chr16	93941321	93941560	13.634812614408995
chr16	93947141	93947874	13.840211090254426
chr16	93964431	93964809	14.554916248119698
chr16	93973394	93973688	10.770024216904933
chr16	93975196	93975633	18.738879164514607
chr16	93979155	93979388	17.9245378551565
chr16	93979613	93979966	16.920291554826516
chr16	94010367	94010645	22.562853943529745
chr16	94013083	94014700	30.40142365281937
chr16	94026514	94027112	14.721064119434676
chr16	94038121	94038457	13.818794213590168
chr16	94064164	94064744	29.086612735945604
chr16	94065876	94066373	30.865426900161346
chr16	94075585	94076297	20.23592008097788
chr16	94077464	94077819	20.63085784374828
chr16	94097861	94098647	12.631271456944123
chr16	94150079	94150561	10.768073942651393
chr16	94269416	94269745	11.30628480012656
chr16	94292727	94293500	35.57733484936871
chr16	94294338	94295266	35.62860759167835
chr16	94297690	94298415	36.69128444277007
chr16	94299112	94299366	33.66413544482133
chr16	94302932	94303285	20.594738001188542
chr16	94305120	94305456	19.356026183991204
chr16	94305678	94306323	21.934774922215663
chr16	94313058	94313514	25.300014389188664
chr16	94318081	94318534	30.68532264153689
chr16	94322316	94323255	25.849528597058832
chr16	94331614	94332228	13.171232509302394
chr16	94370383	94371126	18.859028529992496
chr16	94420457	94420976	13.462969691767169
chr16	94458892	94459285	11.959993474052759
chr16	94465991	94466896	17.661128127377335
chr16	94476260	94477296	18.544291032787456
chr16	94494230	94495012	27.763692707052012
chr16	94496116	94496780	21.72429759962013
chr16	94497035	94497748	29.189845452970744
chr16	94513600	94514058	15.118932022277965
chr16	94519851	94521138	31.274080126065105
chr16	94525736	94527239	32.770006938688134
chr16	94533805	94534103	17.138572062421964
chr16	94542846	94543835	37.80130827029144
chr16	94545034	94545883	37.2607393848882
chr16	94551917	94552545	21.829416316026336
chr16	94568718	94569154	16.51857856654246
chr16	94578646	94579104	11.0333645557212
chr16	94605285	94606641	26.097381046739653
chr16	94635877	94636728	19.536147243688024
chr16	94642079	94642454	20.336246915181476
chr16	94642742	94643075	21.503447890639663
chr16	94701421	94702076	17.572220582452438
chr16	94713396	94713964	23.853337868838242
chr16	94724081	94724425	15.7360385406849
chr16	94736179	94737354	18.25310793166465
chr16	94755010	94755234	10.655743198735374
chr16	94760251	94760802	21.941128682311348
chr16	94761031	94761328	22.164214631925127
chr16	94785505	94785899	14.445318752133907
chr16	94790063	94790616	16.483501249799676
chr16	94806749	94807776	22.861505844576797
chr16	94817873	94818539	13.502843567916939
chr16	94865962	94866349	12.132428361463916
chr16	94876699	94877221	14.498658379375707
chr16	95074474	95074790	8.487669012214564
chr16	95107026	95107774	15.211086918325986
chr16	95196644	95197163	11.449102665877296
chr16	95208348	95208830	24.546466471248642
chr16	95209110	95209634	14.691453462338629
chr16	95209968	95210559	15.523567609577212
chr16	95341107	95342159	14.545443012460556
chr16	95345697	95345970	11.124524359301333
chr16	95352888	95353989	14.450338089065482
chr16	95651430	95652052	23.38914542393669
chr16	95656421	95656634	25.027753104626292
chr16	95658784	95659435	18.34593933005853
chr16	95674945	95675736	16.54173984358796
chr16	95701951	95702554	15.919834902432823
chr16	95705764	95706171	11.883467723462154
chr16	95736017	95736521	15.794140022188898
chr16	95768966	95769551	13.648072581005911
chr16	95819562	95820577	16.609785864505863
chr16	95917277	95918352	13.267205112146776
chr16	95931680	95931909	12.381501306092375
chr16	95938444	95939142	14.545004489428676
chr16	95945642	95945878	11.07740044593811
chr16	95960988	95961339	22.00950876871745
chr16	95973803	95974185	15.81991666274545
chr16	95978895	95979464	14.929337525619145
chr16	95991143	95991886	17.906259752378812
chr16	96006478	96007262	11.955242097985987
chr16	96082489	96083724	30.78432896803265
chr16	96087403	96088011	29.178978358444414
chr16	96108612	96109628	22.20391989974525
chr16	96110685	96111246	27.54129005540926
chr16	96115715	96116445	18.938465144536266
chr16	96127964	96128409	27.99469322890378
chr16	96135660	96136605	22.49292672374261
chr16	96144957	96145556	26.120234376401058
chr16	96151784	96152574	10.851484024977383
chr16	96154852	96155469	12.284609655506994
chr16	96156362	96156715	17.5359535703578
chr16	96178858	96179281	15.18789402982022
chr16	96192045	96192603	15.25403278019266
chr16	96230648	96231131	10.574124922663529
chr16	96247981	96248266	14.36095321722198
chr16	96258711	96259657	15.370512340840023
chr16	96264336	96265505	25.48293395242291
chr16	96301325	96301579	14.355408559633991
chr16	96328279	96328605	10.082790690697044
chr16	96345085	96345548	14.042647646003871
chr16	96368675	96369855	14.409656590829462
chr16	96564859	96565086	20.78907599638212
chr16	96932398	96933002	10.54192553924409
chr16	96933713	96934081	12.878310714078987
chr16	97113969	97114638	12.56441431159574
chr16	97457499	97457826	11.968988867710125
chr16	97467806	97468207	11.271830431541005
chr16	97522238	97522813	27.29676964801291
chr16	97523124	97524242	38.40395419371576
chr16	97665275	97666635	28.676769666812
chr16	97734452	97735170	14.372563679570275
chr16	97763278	97763558	11.348901997293744
chr16	97763797	97764273	15.579137982440596
chr16	97778727	97778942	11.157279172054556
chr16	97804727	97805087	14.773201929198372
chr16	97851332	97851597	14.42559119890321
chr16	97851883	97852317	16.092492345291348
chr16	97922224	97923077	10.970499038696289
chr16	97962172	97963164	16.80682171352448
chr16	97996771	97997246	15.627783707066586
chr16	98022813	98023319	17.8544449318539
chr16	98041792	98042092	14.758892523447672
chr16	98078924	98079331	10.821679533553064
chr16	98082052	98082738	18.15342344139477
chrY	1036839	1037451	12.369584370282741
chrY	1079472	1079909	6.826028792208883
chrY	90739333	90740665	69.25618336508582
chrY	90797841	90798284	16.325623261471097
chrY	90798655	90799156	7.438474891190519
chrY	90808041	90808277	45.374195583796094
chr15	3173908	3174988	11.230671575996611
chr15	3199953	3200399	14.591977247742793
chr15	3316318	3316754	16.326982884232056
chr15	3439269	3440357	21.016273892539388
chr15	3995341	3996452	19.421057506255693
chr15	4026177	4026538	14.921928403119962
chr15	4349044	4349317	22.847257488376492
chr15	4469382	4469753	17.62309960727743
chr15	4963796	4964335	22.47738265991211
chr15	4964702	4965031	9.397091829305724
chr15	4966612	4966897	11.714011162205747
chr15	5023277	5023606	18.35506054840552
chr15	5114129	5114425	26.56596072944435
chr15	5121846	5122137	13.11295946193315
chr15	5135135	5135492	16.725413514786407
chr15	5153541	5153842	14.123468582812338
chr15	5154061	5155202	15.684456336299753
chr15	5174541	5175573	12.180912355119867
chr15	5236324	5236674	9.55112265586853
chr15	5243858	5245130	11.492939731984768
chr15	6236439	6236980	12.751772403717041
chr15	6375310	6377321	12.86362163973658
chr15	6386373	6386734	14.63657729843647
chr15	6388190	6389323	23.0849122100453
chr15	6395501	6396235	16.285941360432055
chr15	6539162	6539613	24.006711069601867
chr15	6545684	6545913	19.510340524032127
chr15	6546240	6546588	14.858431747589988
chr15	6574369	6574608	9.211651129702643
chr15	6621074	6621959	24.301773199253837
chr15	6622261	6622647	21.356309171785345
chr15	6661677	6662426	16.91666299096733
chr15	6708236	6708516	12.125094934872218
chr15	6725439	6725832	22.41118824451631
chr15	6953316	6954979	9.120870106777941
chr15	7132593	7133184	16.373808067663873
chr15	7134351	7134808	12.415467569029827
chr15	7811573	7812006	10.965372903793018
chr15	7949996	7950635	13.151349288570303
chr15	7974553	7975031	18.843801051502947
chr15	8057513	8058029	17.21019452302031
chr15	8080281	8080824	9.428844776820961
chr15	8089116	8089794	13.99759316233407
chr15	8090733	8091169	14.821491011785804
chr15	8097700	8098282	18.825463996310415
chr15	8098908	8099321	16.443825700958474
chr15	8102533	8103165	20.969708116748667
chr15	8108850	8109249	21.260294433823205
chr15	8168461	8168962	21.83148820957024
chr15	8199276	8199931	16.933539246420825
chr15	8200316	8200584	18.672714998472983
chr15	8208398	8208893	11.260595303352433
chr15	8217489	8218333	12.987489760487
chr15	8242669	8243102	11.124968624555487
chr15	8248584	8249464	14.771685708652843
chr15	8260426	8260665	12.1367727782437
chr15	8324985	8325807	10.070661721728435
chr15	8377195	8377947	13.940742514869
chr15	8420884	8421360	16.014615813223255
chr15	8432281	8432769	17.8037927678374
chr15	8445539	8446132	18.834267941132364
chr15	8451010	8451295	22.0505561661302
chr15	8465230	8465529	31.477764582554233
chr15	8467209	8467683	39.79727723729258
chr15	8469311	8470211	39.4868518532647
chr15	8473123	8473904	33.05589080253728
chr15	8474794	8475156	34.05420467734996
chr15	8492771	8492986	14.049569737633993
chr15	8538871	8539293	15.94877469257156
chr15	8555526	8555824	10.199689329070534
chr15	8556834	8557103	9.970643816384241
chr15	8557384	8557624	13.96797473827998
chr15	8568620	8570172	14.872279233692847
chr15	8589515	8590213	21.873748139870543
chr15	8611936	8612526	15.362495744834511
chr15	8627064	8627537	13.703254677528559
chr15	8722639	8723891	18.332069387832007
chr15	8740536	8740853	13.404667161616617
chr15	8749195	8749609	10.705464480579764
chr15	8821038	8821398	14.727832158406576
chr15	8965575	8966234	17.02233182461381
chr15	9054778	9056276	13.948357946404787
chr15	9070370	9071366	13.095435515465027
chr15	9129562	9130270	18.441916428043346
chr15	9138194	9138457	20.04034713193944
chr15	9138799	9139106	21.16193632194196
chr15	9140529	9140950	19.291409746201758
chr15	9168721	9169216	17.516503553679495
chr15	9170410	9170631	13.227619455950293
chr15	9176686	9177012	11.39105993692129
chr15	9226416	9226701	12.895337847659462
chr15	9365552	9365915	9.861419056401107
chr15	9426775	9427349	12.536278097056346
chr15	9452264	9453065	13.032264854726423
chr15	9827371	9828248	10.517011841319443
chr15	9836546	9836766	25.47054768042131
chr15	9839470	9840140	14.31098214192177
chr15	9840487	9841206	12.19999023737264
chr15	9861100	9861446	10.40585601674339
chr15	10429123	10430468	24.940610879238655
chr15	10459257	10459476	10.666690687066344
chr15	10470767	10471809	54.22086332581094
chr15	10473383	10473684	40.44844834590671
chr15	10486082	10486425	15.446785860089449
chr15	10500822	10501272	10.901488730112712
chr15	10572648	10573133	14.0324927654463
chr15	10573382	10573691	14.280230812270279
chr15	10583608	10583888	16.687987010819572
chr15	10623020	10623973	25.210761545587562
chr15	10638527	10638880	10.16924225372228
chr15	10643849	10644065	13.644301886911746
chr15	10658664	10659034	14.073445425806819
chr15	10665734	10666268	25.185074507966917
chr15	10672455	10673030	17.685874988721764
chr15	10678400	10679127	20.327283552293107
chr15	10679685	10680215	25.071747437962944
chr15	10690458	10691067	11.956073111109742
chr15	10708531	10708901	18.889639240986593
chr15	10715332	10715553	10.28879093152905
chr15	10723408	10724181	12.563350969267693
chr15	10981522	10981964	13.362616159257845
chr15	11399556	11400223	14.748268444141347
chr15	11407093	11407773	30.371784869362326
chr15	11408694	11409054	21.72796149783664
chr15	11409773	11410117	25.083066330399625
chr15	11521246	11522166	12.876598536968231
chr15	11580346	11580703	12.761363919041738
chr15	11582833	11583603	13.821231430381923
chr15	11590363	11590944	18.691371894744506
chr15	11637015	11637933	13.370619445584698
chr15	11639105	11639326	9.868129956776201
chr15	11686584	11687179	26.176542870337222
chr15	11687452	11687907	26.35509927351396
chr15	11692817	11693511	19.643899685367728
chr15	11710519	11710776	11.14741635229801
chr15	11711288	11711898	11.813926631114523
chr15	11758092	11759070	14.015325344413336
chr15	11891393	11891761	12.108505269755488
chr15	11903363	11904016	26.968096068588185
chr15	11907192	11907404	29.477513241318036
chr15	11915827	11916600	15.750301541054542
chr15	11916961	11917573	16.51500958710714
chr15	11917878	11918203	13.354940637441782
chr15	11930266	11930796	22.060286964560454
chr15	11932811	11933248	16.194756325104144
chr15	11966322	11966834	13.633553323335946
chr15	11971769	11972058	22.1518009113193
chr15	12064322	12065183	15.19614382155681
chr15	12084895	12085487	14.688837645827112
chr15	12091186	12091485	19.656796806233384
chr15	12091897	12092187	11.862935845605259
chr15	12099879	12100376	12.094925575333102
chr15	12122143	12122410	15.465582708294471
chr15	12172466	12172868	12.084416299317013
chr15	12202261	12203068	32.959155431319644
chr15	12204207	12204769	18.690695735483406
chr15	12321051	12321316	15.705536856741276
chr15	12329871	12330727	12.830368934947753
chr15	12375525	12375969	10.925734770190608
chr15	12380463	12380764	9.465726076170455
chr15	12475112	12476106	12.810254817037755
chr15	12490833	12491216	19.71138284349566
chr15	12656588	12656966	11.532277927196846
chr15	12676940	12677191	9.58456553500962
chr15	12681900	12682343	14.997062744459233
chr15	12718333	12718653	10.472049918025732
chr15	12734523	12734944	15.901608591691332
chr15	12735524	12735806	18.467390364788947
chr15	12739746	12740259	16.359458280120908
chr15	12790405	12790921	13.906431697135748
chr15	12824397	12825269	16.423504126181296
chr15	12832719	12833577	23.212875020531786
chr15	12833836	12834239	18.826643494163495
chr15	12897369	12898020	11.665215361136628
chr15	12912286	12912519	10.481352671021556
chr15	12914243	12914595	20.10184227607467
chr15	12937690	12938025	14.46566104888916
chr15	13383884	13384291	12.909769999014365
chr15	14066852	14067226	18.99160924697305
chr15	14093724	14094528	16.561770164551426
chr15	14118011	14118357	14.69200856148163
chr15	14119054	14119284	8.872975231253582
chr15	14156514	14156979	13.694530435787733
chr15	14160057	14160420	21.92735286586541
chr15	14160681	14161064	19.476837222943416
chr15	14418504	14419149	12.792366953413616
chr15	14676282	14676570	9.855925043423971
chr15	15018727	15019400	13.505196244011662
chr15	15019698	15020079	16.052691179310557
chr15	15038970	15039320	9.753903589929854
chr15	15078152	15078523	11.55685419663586
chr15	15476479	15476975	10.74908200242827
chr15	15477254	15478234	11.649829098643089
chr15	15747999	15749588	17.962296158806794
chr15	16955180	16956368	14.047729527508771
chr15	16975602	16975904	9.209769234752024
chr15	18295925	18296635	11.96095562317002
chr15	18309707	18310359	13.3814223569595
chr15	18533543	18533925	16.59275548620374
chr15	19361402	19362193	15.807207226602527
chr15	19363955	19364587	14.105028388620932
chr15	19391889	19392511	14.425715884978365
chr15	19841585	19841874	9.447973492236287
chr15	21197522	21197927	13.98783529776114
chr15	21296573	21297393	16.790138433037736
chr15	21462075	21462407	9.516497878425092
chr15	22410384	22410634	10.107819438934326
chr15	22541732	22542540	17.806001169256646
chr15	22767602	22767889	8.929467937256817
chr15	23428360	23428572	9.454496930230338
chr15	23486575	23486897	10.763981420060862
chr15	23488852	23489265	14.37542576824493
chr15	23490937	23491309	16.581198517994213
chr15	23525093	23525413	10.670310181379318
chr15	23583077	23583374	14.36656061647717
chr15	24143213	24143441	8.780007939589652
chr15	24335326	24335845	16.97757839467484
chr15	24336118	24336429	19.090212312925285
chr15	24347761	24347981	14.261329845948653
chr15	25213029	25214264	18.02445079942464
chr15	25295690	25296388	11.226202699038224
chr15	25311930	25312738	15.369685026678708
chr15	25312979	25313675	11.516563860164291
chr15	25364186	25364400	12.348278526947878
chr15	25373268	25374096	14.987044875748492
chr15	25414053	25414918	16.448208714634006
chr15	25445775	25446188	11.684993870899117
chr15	25487125	25487414	10.94983319015239
chr15	25621727	25623181	20.399872128540416
chr15	25700050	25700760	15.552786655828987
chr15	25741755	25742480	20.208361592786066
chr15	25751487	25751857	9.550923361649385
chr15	25766114	25766328	8.467973746986033
chr15	25773468	25773705	8.958090904895766
chr15	25791318	25792235	10.750765665016882
chr15	25800688	25801061	19.498877433285955
chr15	25849617	25849840	12.599157626318824
chr15	25902893	25903296	12.77605972100724
chr15	25903651	25903868	10.883665295789868
chr15	25925083	25925889	26.928417656616894
chr15	25979858	25980094	18.362077220011567
chr15	25982819	25984471	17.379576024073955
chr15	26002263	26002987	11.943089804596664
chr15	26185135	26185356	9.964763183938972
chr15	26702658	26703257	15.307836932212561
chr15	26744078	26744436	9.60612582894011
chr15	26783714	26784351	9.79364264441809
chr15	26818377	26818687	12.87457635941044
chr15	26895668	26895981	9.088775997344678
chr15	27304041	27304631	18.04002205315283
chr15	27316300	27316537	9.151565626200744
chr15	27462920	27464283	12.577748044658389
chr15	27490802	27492215	33.13914478137319
chr15	27578050	27578487	14.022888029740113
chr15	27579671	27579994	13.565977196944388
chr15	27619142	27619468	11.208029843546862
chr15	27630795	27631491	18.9936218467252
chr15	27633307	27633620	11.504957867887454
chr15	27640799	27641518	10.40035229896471
chr15	27647859	27648095	11.620351718643965
chr15	27671812	27672673	13.227139344475688
chr15	27681004	27681374	12.851142058501372
chr15	27681673	27682090	24.22732946226637
chr15	27696208	27696505	15.946392043271048
chr15	27699753	27700790	23.56779090141951
chr15	27723765	27724252	13.666594718760779
chr15	27905253	27905538	9.430722280134235
chr15	27931512	27932123	9.437332548213279
chr15	28025724	28026228	11.26764386419266
chr15	28067118	28067357	11.16700026380467
chr15	28073367	28073677	14.019387881986557
chr15	28181948	28182400	15.052808155000736
chr15	28188167	28188437	11.65756824987906
chr15	28441323	28441640	12.162288826722827
chr15	28442158	28442449	10.110469562491192
chr15	28978420	28979802	18.66972866727716
chr15	29426990	29427295	14.910280477805216
chr15	29782745	29783068	10.287271728456574
chr15	29783528	29783830	11.630741675168473
chr15	29860651	29861078	10.285387769515955
chr15	29898478	29898984	13.069020687827008
chr15	29899882	29900238	6.141880050803838
chr15	30372949	30373315	16.15453755269285
chr15	31124222	31124818	14.308863084588275
chr15	31188498	31188915	23.6323275783365
chr15	31212617	31213102	18.77517323444799
chr15	31225209	31225445	18.141151909100806
chr15	31225877	31226690	25.524521000710802
chr15	31309315	31309957	10.232013213671628
chr15	31315648	31316052	13.22487986914002
chr15	31324771	31325570	9.31026446774546
chr15	31338344	31339287	11.962384215341773
chr15	31355230	31356019	18.8485837218426
chr15	31365337	31365796	10.396248726024087
chr15	31410307	31410524	14.776910450052007
chr15	31417987	31418941	12.554638213831424
chr15	31419219	31419518	11.024777793565322
chr15	31447604	31448219	8.717175603882085
chr15	31562186	31563331	24.09044956557095
chr15	31567358	31567582	38.09141847491264
chr15	31574838	31575703	34.515026627248425
chr15	31580292	31581026	35.20591151032201
chr15	31601548	31602369	21.84443672101187
chr15	32242869	32243189	17.507073584198952
chr15	32244097	32245238	17.099804654234234
chr15	32245828	32246517	16.2784225646574
chr15	32374889	32375272	13.713824409106381
