chr	start	end	8Cell_siTfap2c_Klf5_ds
chr12	81013148	81013829	14.277210633310103
chr12	81179476	81179830	16.657127528540833
chr12	81434834	81435255	16.86585894106686
chr12	81540739	81541122	11.024660213809101
chr12	81571120	81571785	13.794733800386128
chr12	81595071	81595675	24.23836630385443
chr12	81619526	81619831	16.979240314296035
chr12	81623276	81623641	10.944741071413642
chr12	81659190	81659437	15.160493398967542
chr12	81701411	81702024	19.974026437295787
chr12	81712276	81713550	23.44878338794319
chr12	81726552	81727132	24.55267113488296
chr12	81744447	81745535	23.192738458514214
chr12	81762704	81762988	22.71229923610956
chr12	81780322	81780553	13.821884671330968
chr12	81787160	81787461	30.47047913510142
chr12	81796523	81796855	14.314106090959296
chr12	81804616	81804868	21.50076831711663
chr12	81806989	81807337	22.68850958758387
chr12	82087982	82088360	15.533186024458951
chr12	82089206	82089601	13.759816172153135
chr12	82168993	82169286	14.986742240983878
chr12	82187142	82188105	12.96780585673244
chr12	82247265	82247895	12.366490587355598
chr12	82256928	82257452	14.996146731704245
chr12	82327054	82327326	9.463123563457938
chr12	82341374	82342078	13.176604222844947
chr12	82396382	82396670	10.278561174869537
chr12	82397343	82397586	13.049011412961983
chr12	82500106	82500612	21.217516914186742
chr12	82500851	82501704	29.597005391316564
chr12	82562710	82562974	11.666596232038556
chr12	83296993	83297693	13.596771094458443
chr12	83445880	83446124	11.507590379871306
chr12	83468403	83468899	15.625256130772252
chr12	83497784	83498107	37.9617274434943
chr12	83504386	83504700	27.249984795880167
chr12	83523757	83524322	29.162043105606486
chr12	83525475	83526338	26.52213367360492
chr12	83579048	83579271	15.209084023274649
chr12	83601953	83602241	14.704809705416361
chr12	83624322	83625082	14.138783899106478
chr12	83631405	83632373	19.896647760690737
chr12	83644263	83644911	19.50093780034854
chr12	83663992	83664234	24.956952954126784
chr12	83668969	83669884	30.72942973277608
chr12	83687538	83688041	17.884794121471124
chr12	83688290	83688528	16.013051401667234
chr12	83705274	83705790	24.922138999598896
chr12	83759843	83760412	16.78883915416805
chr12	83770760	83771472	21.452995281540947
chr12	83813990	83814216	17.088047829349485
chr12	83841536	83842134	14.830709361711074
chr12	83859759	83860070	12.222108077389635
chr12	83868455	83868868	17.983548282133754
chr12	83870938	83871619	19.246522108713787
chr12	83882427	83882941	14.1655817291616
chr12	83902356	83902788	15.337636152903238
chr12	83928277	83929610	18.98880564710384
chr12	83934577	83934947	18.709332066613275
chr12	83948665	83949124	20.74401472544618
chr12	83953804	83954164	19.040920678774516
chr12	83966853	83967406	23.327229001422904
chr12	83968850	83969147	27.64646943089135
chr12	83989132	83989767	10.436403057518907
chr12	84007738	84008317	11.093841633442564
chr12	84030912	84032109	16.724552208319643
chr12	84063106	84063620	15.745358702737533
chr12	84071340	84071864	11.811927329492933
chr12	84087634	84088882	15.80998240946195
chr12	84101743	84102039	11.98776755784009
chr12	84114397	84114649	24.73049331468249
chr12	84152179	84152450	16.467150923950644
chr12	84161149	84162510	26.765247276300546
chr12	84163207	84163447	35.17918144861857
chr12	84167020	84168164	25.05009299224907
chr12	84194171	84194396	7.956348654429118
chr12	84222351	84222854	18.357238697484284
chr12	84235765	84236475	31.78440145707466
chr12	84244170	84244704	18.935474704713858
chr12	84258569	84258883	30.584861858635193
chr12	84276752	84277977	28.185280406718352
chr12	84284948	84285253	23.006980870981685
chr12	84288432	84289037	16.035474110437818
chr12	84293592	84294047	13.776813662183153
chr12	84299243	84299563	20.500062611699104
chr12	84311501	84312018	25.38574934097969
chr12	84347460	84347737	11.565029671045847
chr12	84365094	84365345	17.756774355215857
chr12	84442860	84443494	13.902538664333452
chr12	84450731	84451852	32.11181902226117
chr12	84490598	84490995	11.638814104594271
chr12	84509139	84509713	14.640249436740676
chr12	84564022	84564507	15.51422570415379
chr12	84614003	84614570	15.047689683433143
chr12	84635466	84636198	22.94154077279763
chr12	84653907	84654345	14.241383972777623
chr12	84670380	84670701	24.126132881901345
chr12	84692474	84693189	16.77642787586559
chr12	84722223	84722622	18.473126186762837
chr12	84728445	84729104	15.96508363309869
chr12	84736481	84736707	14.33019301532644
chr12	84736965	84737245	14.690500003950936
chr12	84745666	84745918	16.253111177020603
chr12	84752949	84753179	12.802391723964526
chr12	84765844	84766098	18.497480925612564
chr12	84767481	84767739	22.80166109218154
chr12	84772597	84772921	18.85163883221002
chr12	84784747	84785151	22.40867281668257
chr12	84787497	84788090	15.146078274583736
chr12	84837295	84838015	23.53987905051973
chr12	84838251	84838622	30.93251340408531
chr12	84852039	84852313	9.181221937611156
chr12	84857647	84858789	14.275707678703
chr12	84867526	84868053	13.553199118409708
chr12	84970948	84971320	17.905849074804653
chr12	84984357	84984594	10.201869501846248
chr12	84994476	84994992	24.132272243499756
chr12	84995780	84996123	21.046756502490698
chr12	85009516	85010100	25.132862709972958
chr12	85084340	85084799	17.148474470982105
chr12	85130894	85131116	16.76042800336271
chr12	85151012	85151279	18.97773794109902
chr12	85218899	85219917	14.789478020490035
chr12	85243963	85244775	12.820973851410626
chr12	85253362	85253981	15.614046852500065
chr12	85270705	85272367	43.82027527686348
chr12	85273797	85274441	40.573148574888336
chr12	85280060	85280284	17.3945737523692
chr12	85280553	85280830	25.264698978795902
chr12	85281659	85281973	20.112983068842798
chr12	85305266	85305688	17.273126104996667
chr12	85348383	85349050	12.44572301604401
chr12	85364045	85364779	18.709335689648622
chr12	85368507	85368848	20.589127107100055
chr12	85369238	85369525	20.012619995489352
chr12	85374699	85374936	22.403865902735713
chr12	85389393	85389893	15.433799503326416
chr12	85397620	85398203	16.509365984751472
chr12	85451790	85452510	20.661617239316303
chr12	85455038	85455734	17.249736389894593
chr12	85473949	85474199	20.43878150177002
chr12	85475882	85477138	22.537758105879377
chr12	85485761	85486507	16.384396490398746
chr12	85487504	85487830	14.446765861628245
chr12	85492094	85492514	14.783053168796357
chr12	85496752	85497317	14.253071413630932
chr12	85531551	85532112	13.120761851788417
chr12	85539112	85539702	13.954148717653954
chr12	85550186	85550825	12.019607992425957
chr12	85558423	85558742	12.076781254950737
chr12	85573420	85573648	14.886526358755011
chr12	85608172	85608411	14.0807206989831
chr12	85638778	85639007	12.38734464978547
chr12	85650518	85650923	14.31649104224311
chr12	85652348	85653089	17.69401017985685
chr12	85663729	85664011	13.9103510768701
chr12	85682058	85682599	15.082411736084662
chr12	85731931	85732162	33.52322258887353
chr12	85733455	85733843	30.470906016752892
chr12	85745444	85746430	25.452717231688588
chr12	85753207	85753549	29.549399353607356
chr12	85769582	85769892	21.009664384780393
chr12	85793197	85793919	22.65049445397966
chr12	85809573	85809822	14.93295965616004
chr12	85819397	85819731	20.617000848233342
chr12	85824658	85824941	24.438787986027478
chr12	85900688	85900919	14.408182697378711
chr12	85914534	85914768	9.223290099038017
chr12	86079159	86079502	14.551559859740143
chr12	86082533	86082823	16.439082017438164
chr12	86146054	86146369	10.711318544357542
chr12	86241469	86242169	16.118336647578648
chr12	86246517	86246832	21.649585684518964
chr12	86328730	86329101	15.412179837651008
chr12	86443934	86444679	18.683910861431354
chr12	86455480	86455757	9.514149724361268
chr12	86480636	86481184	20.300777859931443
chr12	86556298	86557429	13.640053038677213
chr12	86638091	86638342	10.179928192579414
chr12	86687519	86688518	10.405990042128005
chr12	86759001	86759733	16.75600959433884
chr12	86767813	86768446	15.231069310204866
chr12	86771954	86772222	15.514392496934578
chr12	86795590	86796420	23.61574151142534
chr12	86809672	86810027	12.637819760282275
chr12	86822797	86823103	15.741416563395582
chr12	86823853	86824166	15.603719175052339
chr12	86836530	86836831	16.552853679340146
chr12	86865904	86866217	12.23416881439404
chr12	86876655	86877703	23.696232758405554
chr12	86882728	86882975	28.33328130467218
chr12	86885524	86885817	20.287641792167168
chr12	86905223	86905586	17.028353877632416
chr12	86923417	86924240	24.51372925768791
chr12	87026281	87026735	13.832024862062564
chr12	87129980	87130267	13.943304460638492
chr12	87137347	87137577	20.58578804264898
chr12	87141333	87141678	18.41115500961525
chr12	87146913	87148222	19.04714872602109
chr12	87266222	87266951	19.14644505784672
chr12	87273584	87273839	40.01456350064745
chr12	87298892	87299171	17.271504942234273
chr12	87321514	87321748	13.489249958951248
chr12	87404552	87404864	23.06356946627299
chr12	87407978	87408672	21.46369192854472
chr12	87413320	87413572	22.030753302195716
chr12	87488459	87488977	21.05039848416008
chr12	87764799	87765187	11.262356874869042
chr12	87789709	87790390	16.779814256620476
chr12	87859513	87859804	12.297173332922238
chr12	87930908	87931936	15.06770606356372
chr12	88255720	88256544	17.068398609902093
chr12	88310185	88310505	13.696753069758415
chr12	88360466	88361036	17.083913850784302
chr12	90216765	90217134	9.54994493189866
chr12	90561174	90561400	15.514920880309248
chr12	90729422	90729908	12.790959038361601
chr12	91589901	91590566	20.795823075717554
chr12	91603115	91603372	10.366778214154076
chr12	91645242	91645581	16.785641104774136
chr12	91676686	91677011	13.308541306715744
chr12	91736249	91737102	11.81366420155533
chr12	91778924	91779163	17.478243145483805
chr12	91788372	91788838	12.23387519689077
chr12	91848666	91849145	10.779992808379808
chr12	91878101	91878378	9.346642716266619
chr12	92078524	92078806	10.870795288829939
chr12	92104741	92105076	11.288474031704576
chr12	96086983	96087611	12.826232546454023
chr12	97061427	97061969	63.56635318493051
chr12	98212458	98212886	11.887262011242804
chr12	98250305	98250818	10.131534710265042
chr12	98459966	98460344	12.784512888186823
chr12	98628147	98628468	13.630660052611448
chr12	98674786	98675396	22.074660566986584
chr12	98683411	98684197	22.629836748574526
chr12	98690423	98690723	13.456126721700032
chr12	98722649	98723337	19.83630999298983
chr12	98746282	98746510	14.454768992306894
chr12	98920337	98920774	15.282686576144918
chr12	99162235	99162789	14.739811917935038
chr12	99200782	99201611	15.9239275176505
chr12	99382215	99382493	15.308186280641625
chr12	99389513	99389789	20.258161161256872
chr12	99394484	99394783	22.88986071136883
chr12	99402272	99402514	17.917099133010737
chr12	99413509	99413808	18.84454961604498
chr12	99430153	99430375	13.969854518099948
chr12	99436236	99436542	12.091899320191027
chr12	99540227	99540454	10.963413608231734
chr12	99547467	99547738	13.102926497089907
chr12	99674936	99675161	22.38092118157281
chr12	99719470	99720146	17.05604849200277
chr12	99883215	99884412	12.75281664243617
chr12	99964561	99964809	10.677264634639986
chr12	99972508	99973092	18.181814139836455
chr12	99973580	99973837	18.740245770851462
chr12	100058005	100058286	24.96975324162385
chr12	100108319	100109059	13.208372357729319
chr12	100127099	100127694	18.887927919876677
chr12	100142581	100143561	16.682925519164726
chr12	100160835	100161481	16.301903945373677
chr12	100162665	100163164	14.635387302161696
chr12	100199618	100199870	17.867951854826913
chr12	100206095	100206935	33.232767000084834
chr12	100442697	100443136	16.721360163156426
chr12	100452613	100452958	12.000877756312274
chr12	100458434	100458899	14.695500191309119
chr12	100465022	100465905	16.183561352344224
chr12	100499582	100499898	14.780932613565952
chr12	100515554	100516392	25.588641025570524
chr12	100593605	100594166	12.861447718479203
chr12	100637589	100637934	12.455240646307018
chr12	100683593	100683994	24.660704634136096
chr12	100684570	100684941	16.081459397575603
chr12	100694785	100695203	15.62033804409812
chr12	100715279	100715570	9.888150157797378
chr12	100724805	100725101	22.696066872493642
chr12	100725462	100725738	17.865901608397994
chr12	100726776	100727188	15.313609935704944
chr12	100899471	100899734	8.828532784610648
chr12	100964233	100965222	13.58361025502636
chr12	101007477	101007721	9.176777141993163
chr12	101029167	101029609	24.139368087457857
chr12	101036290	101036553	17.385260444176968
chr12	101041824	101042068	19.206764372645832
chr12	101058378	101058953	20.438022363082222
chr12	101071008	101071281	12.680769116887243
chr12	101096416	101097119	15.124612327998936
chr12	101102527	101103095	16.08318465528354
chr12	101535021	101535260	22.85654787039657
chr12	101718223	101718914	13.043380283239781
chr12	101727199	101727450	10.337302671485688
chr12	101736236	101736483	11.197733458237126
chr12	101784513	101784944	16.196665139873176
chr12	101913414	101913740	14.077472657513765
chr12	101914483	101915287	12.939968907121402
chr12	101937883	101938602	19.833962092976577
chr12	101950302	101950589	25.256112015621174
chr12	101951334	101951622	23.694451802306705
chr12	101957760	101958563	22.876173357886366
chr12	101966962	101967211	22.452332500473084
chr12	101967452	101967772	21.475894236564635
chr12	101989786	101990034	19.306548630037614
chr12	102000672	102000922	14.098210235595703
chr12	102387463	102387725	15.857725602069884
chr12	102403358	102404443	16.577372827837543
chr12	102439460	102439724	23.397373101928018
chr12	102458807	102459295	14.162214701292944
chr12	102469280	102469692	16.191750862066026
chr12	102504071	102504980	18.19431553474485
chr12	102578946	102579191	12.781245068141393
chr12	102630737	102631036	15.170443254171008
chr12	102641555	102641872	11.535826565715416
chr12	102719417	102720017	15.705094651381176
chr12	102730361	102730829	13.156980144671905
chr12	102744599	102744996	15.808516190094071
chr12	102757593	102758240	14.88307166210098
chr12	102799578	102800019	16.318509326770464
chr12	102878563	102879559	20.729870785671064
chr12	102890835	102891330	14.339432292514378
chr12	102933561	102933795	9.783331035548805
chr12	102960642	102961602	16.29241570929686
chr12	103411152	103411389	13.506361646491264
chr12	103417277	103417864	23.171387638306495
chr12	103424290	103424545	22.769903856165268
chr12	103426674	103427025	19.65062888055785
chr12	103427700	103428016	23.01965531216392
chr12	103493733	103494862	13.888588662903535
chr12	103531954	103532205	15.750770880406597
chr12	104418648	104419399	18.304195607232348
chr12	104443124	104444177	22.592258920696725
chr12	104539842	104540543	9.733774906218308
chr12	104597622	104598192	11.462605583458616
chr12	104614279	104614648	9.911888492139697
chr12	104642666	104642975	8.354352349216498
chr12	104668104	104668862	12.831845286653664
chr12	104752233	104752622	17.390910940488997
chr12	104787520	104789027	27.76339306796554
chr12	104916675	104917051	20.13509656774237
chr12	104917604	104918002	17.429318998327208
chr12	104936215	104936655	16.488118106668647
chr12	104953916	104954379	10.690722268806935
chr12	104999710	105000117	12.8780635908722
chr12	105009777	105011061	14.351933573636682
chr12	105020890	105021536	18.047101223062803
chr12	105022407	105022813	16.51908963067191
chr12	105027526	105027820	12.423361230058735
chr12	105032690	105033057	21.741137605921775
chr12	105040272	105040523	20.072541196982698
chr12	105047196	105047525	13.459305780636866
chr12	105050565	105051052	20.33030217384166
chr12	105063523	105064117	12.540662823301373
chr12	105108027	105108255	11.836636723133555
chr12	105112015	105112325	9.95162574706539
chr12	105336410	105336763	11.93138750011455
chr12	105479106	105480178	26.667044578203516
chr12	105504516	105504973	9.67442362991934
chr12	105584852	105585285	13.442844996551443
chr12	105699783	105700183	27.689797596931456
chr12	105706151	105706495	30.522297970084256
chr12	105727125	105727387	20.96731964140448
chr12	105734992	105736493	31.6482654802804
chr12	105744127	105744984	26.441497366514618
chr12	105767580	105767813	29.963044678192794
chr12	105772635	105772955	34.96691566705704
chr12	105773223	105773526	29.95480702340406
chr12	105783754	105784261	23.505721720482942
chr12	105784750	105785005	33.29424162471996
chr12	105807323	105807971	23.133466788280156
chr12	105837203	105837768	18.306044641849216
chr12	105863988	105865255	28.162554925317924
chr12	105903351	105903611	15.422612810134888
chr12	105906477	105906789	15.906951745351156
chr12	105943867	105944141	10.38723803262641
chr12	105955039	105955926	9.715832203324242
chr12	105962808	105963057	12.55830081878417
chr12	106010192	106010454	18.562105058713723
chr12	106061457	106061919	20.009417888922094
chr12	106098628	106099493	17.9686746374031
chr12	106508901	106509185	8.838086914008771
chr12	107883847	107884525	15.034927442713824
chr12	107998935	107999191	15.739507857710123
chr12	108032638	108033318	10.088770165162927
chr12	108041547	108041957	10.425581555250215
chr12	108088534	108088879	10.477817691581837
chr12	108095063	108095359	14.89204693807138
chr12	108126835	108128136	23.594000924833914
chr12	108186404	108186667	21.87226049800336
chr12	108217541	108217765	10.93389127084187
chr12	108251116	108251352	9.200909741854263
chr12	108275566	108276139	23.29434017028276
chr12	108292708	108293389	17.539442283641574
chr12	108307434	108307964	15.763373281370919
chr12	108333384	108334483	20.46502328027477
chr12	108494492	108494829	12.654169543914342
chr12	108515753	108516328	21.821835960719895
chr12	108529209	108529618	15.442805054718242
chr12	108554099	108554562	15.33048676723538
chr12	108689072	108690020	19.910288448575177
chr12	108690330	108690906	21.299549341201782
chr12	108712954	108713547	13.761948569428057
chr12	108757784	108758467	22.81648589646659
chr12	108771721	108772872	23.962372506420888
chr12	108781668	108782621	20.0979651193929
chr12	108793020	108794113	29.21069133161735
chr12	108815474	108816010	40.27286486839181
chr12	108835431	108835760	12.018432718642215
chr12	108836043	108836362	17.718105782535755
chr12	108848794	108849052	11.80670119810474
chr12	108861265	108861544	18.98180203796715
chr12	108866010	108866314	24.36767649807428
chr12	108875663	108875903	21.71887333790461
chr12	108882699	108882987	19.91048644648658
chr12	109005668	109005984	10.31232607817348
chr12	109013925	109014651	13.09860467122606
chr12	109437947	109438274	12.327812097123639
chr12	109790003	109790359	11.397560028547652
chr12	109861435	109861687	13.374226117890979
chr12	109911884	109912128	8.98918414702181
chr12	109926457	109926762	11.338003721393523
chr12	109944758	109945029	11.51797230569199
chr12	109958618	109958851	14.534796411899027
chr12	109994817	109995408	16.02489154350939
chr12	110021985	110022255	12.517434164329812
chr12	110031478	110031729	12.59563185779222
chr12	110245675	110246102	15.067893986400453
chr12	110350085	110351314	16.81153281827202
chr12	110355549	110356357	16.76460940294927
chr12	110366016	110366531	16.06909575601226
chr12	110366771	110367002	11.598759056685807
chr12	110373355	110373840	12.340272844452219
chr12	110389672	110390689	28.84230456825789
chr12	110398207	110398719	12.863984785042703
chr12	110417120	110417838	32.85289131897738
chr12	110418229	110418930	32.946544859446746
chr12	110419728	110420433	26.800560048962314
chr12	110446153	110446961	28.60684620035757
chr12	110471385	110472255	20.829029905384985
chr12	110485816	110486188	18.303645046808388
chr12	110490126	110490367	14.962941834540782
chr12	110526253	110526623	16.965479422904348
chr12	110536732	110537213	21.894014874020137
chr12	110545661	110545924	8.237260338924683
chr12	110591353	110592157	28.854453568434835
chr12	110617889	110618497	19.952652263013942
chr12	110636323	110636580	30.405017630135504
chr12	110637103	110637347	39.0405339803852
chr12	110640516	110640979	22.765514254312535
chr12	110649228	110650064	15.04654544221157
chr12	110655412	110655685	31.23453215976338
chr12	110662848	110663269	16.983525640324572
chr12	110677778	110678020	21.3916866247319
chr12	110703146	110703549	23.66700991211695
chr12	110714113	110714442	22.571278006834824
chr12	110716311	110716649	23.200226084015075
chr12	110724191	110724476	12.754082696479664
chr12	110724786	110725034	19.49870575627973
chr12	110725364	110726592	19.513603852703827
chr12	110746469	110746984	17.257420843550303
chr12	110761169	110761508	19.182781391087534
chr12	110772297	110772553	12.366762831807137
chr12	110838615	110839133	16.89237337591105
chr12	110843625	110844349	21.656907836376632
chr12	110844794	110845186	22.929916123954616
chr12	110888785	110889526	20.520325411025652
chr12	110912491	110913722	16.451094576249172
chr12	110962930	110963366	12.122165347458026
chr12	110991539	110992525	43.671664733190326
chr12	110999177	110999557	32.47041776556718
chr12	111003899	111004229	21.834042598261977
chr12	111006125	111006403	24.29416469875857
chr12	111014799	111015238	17.20699061673975
chr12	111036592	111036816	33.32513734272548
chr12	111037213	111037709	19.63271222383745
chr12	111047460	111047763	14.260353500693546
chr12	111088240	111088499	19.532440524303777
chr12	111122131	111122490	14.376362795285196
chr12	111164994	111165280	14.233204688225593
chr12	111211557	111211847	16.865042998872955
chr12	111229502	111229900	20.659017586827876
chr12	111230562	111230882	27.101555705070496
chr12	111234074	111234773	22.2493708907961
chr12	111271734	111272426	15.500955354271596
chr12	111293983	111294273	11.191450758638053
chr12	111301327	111302306	12.135885259591278
chr12	111372290	111372729	21.81475595461209
chr12	111386724	111387041	10.619996967375842
chr12	111401757	111402060	11.152083164001063
chr12	111413490	111413761	14.609206980884736
chr12	111425151	111425398	9.628895931398338
chr12	111479901	111480494	11.458954726664654
chr12	111508253	111508552	20.26428331100821
chr12	111512641	111513359	38.60884364933025
chr12	111515046	111515360	25.902077340775993
chr12	111522495	111523225	24.699097724810038
chr12	111553591	111553868	34.251412512162965
chr12	111556331	111556611	41.0303839138576
chr12	111580010	111580245	21.305795669555664
chr12	111588319	111588581	25.081322429744343
chr12	111600975	111601750	21.217999919768303
chr12	111607093	111607316	15.667392974477178
chr12	111655372	111655609	19.35336703288404
chr12	111661908	111662616	26.797707999493444
chr12	111668731	111669219	20.585445531079028
chr12	111696066	111696477	15.912303678600747
chr12	111722610	111722847	24.54953264888329
chr12	111743207	111743878	22.513391769056703
chr12	111744169	111744424	22.88549310272815
chr12	111748203	111749137	23.33114398470272
chr12	111763445	111763681	25.9395099413597
chr12	111774247	111774819	18.915130406826528
chr12	111785456	111785717	14.421761750261446
chr12	111813519	111813873	20.839124897779044
chr12	111878224	111878576	17.387700869278476
chr12	111938887	111939472	11.333750053144927
chr12	111947029	111947332	8.718451034117846
chr12	111958135	111959077	12.570618354590835
chr12	111972856	111973135	13.446374209550974
chr12	111988244	111989555	25.287474754473166
chr12	112001149	112001496	14.761480287447442
chr12	112012727	112013426	15.117874570500016
chr12	112015241	112015681	14.166679809310219
chr12	112022084	112022521	29.252459550067545
chr12	112027325	112027689	20.38546572674762
chr12	112051180	112052025	14.685191439453666
chr12	112082169	112082391	15.949825931239772
chr12	112090945	112091255	11.691138044480354
chr12	112104179	112104471	28.55364961493505
chr12	112104833	112105302	35.837171062477616
chr12	112112473	112113844	19.633319013750004
chr12	112145136	112145624	19.213166463570516
chr12	112146064	112146387	16.910488319101717
chr12	112374714	112375008	9.002409745235832
chr12	112389118	112389455	15.882369689488623
chr12	112421740	112422195	16.544036351717434
chr12	112440632	112441115	11.132105667398584
chr12	112476808	112477113	19.25918668528072
chr12	112477513	112477887	19.411200620273856
chr12	112516649	112517138	14.187101978465824
chr12	112542720	112543416	16.0938500775688
chr12	112588372	112589193	17.8608982850515
chr12	112599717	112600191	13.792074671274499
chr12	112605407	112605934	13.842321314440733
chr12	112613270	112613892	13.957041258980606
chr12	112629146	112629391	10.833594896355454
chr12	112644798	112645276	21.683801006572516
chr12	112653020	112653252	17.694777209183265
chr12	112675071	112675845	18.35003803558744
chr12	112707257	112707584	15.457236479546317
chr12	112717352	112718311	26.037251754895987
chr12	112800449	112800876	15.185371017009368
chr12	112837392	112837983	17.029631621139707
chr12	112846917	112847235	14.275852602232927
chr12	112863377	112863764	12.357575064173657
chr12	112875775	112876870	18.496047022135834
chr12	112895488	112895780	11.445503002976718
chr12	112976673	112976964	13.605116650820598
chr12	112984909	112985428	15.31701038154793
chr12	113000511	113000842	18.13092927270065
chr12	113013883	113014303	17.733100416546776
chr12	113041786	113042173	18.618188160642482
chr12	113119774	113120067	10.687388182500117
chr12	113130531	113131059	7.545771375975826
chr12	113136382	113137088	19.948708663918815
chr12	113140095	113140781	23.78156521090961
chr12	113155384	113156898	19.79172176099044
chr12	113222173	113222910	26.757394860525146
chr12	113487864	113488095	15.54010941559102
chr12	114989190	114989422	10.421712143667813
chr12	116047500	116048195	13.776689954798856
chr12	116280579	116281068	18.731506027814557
chr12	116291912	116292693	16.625610992636783
chr12	116316924	116317225	21.4503646007804
chr12	116332803	116333089	31.912923145961095
chr12	116339546	116339778	14.932577643928857
chr12	116391750	116392085	14.131640306159632
chr12	116429733	116429970	13.196799584078889
chr12	117385270	117385519	12.336692105335404
chr12	117426496	117427201	13.692449042137634
chr12	117436493	117436773	14.4732736825943
chr12	117472394	117472850	9.430239881339826
chr12	117727566	117727859	13.792586697653292
chr12	118053642	118053880	13.338947684824968
chr12	118198536	118198914	10.43894460466173
chr12	118244910	118245294	13.802892569452524
chr12	118263816	118264679	29.399360871121615
chr12	118301580	118302000	20.4457692305247
chr12	118309800	118310109	9.728145062344746
chr12	118822069	118822307	18.88215551857187
chr12	118855042	118855404	13.782609140016756
chr12	118924228	118925206	22.709121704589126
chr12	119262713	119262984	14.866004232990786
chr13	3138870	3139128	12.309785887252453
chr13	3236393	3237052	12.35513185260871
chr13	3360859	3361496	10.152620062536123
chr13	3373082	3373328	43.43353145878489
chr13	3373594	3374373	70.32107400129021
chr13	3406813	3407143	12.89407945835229
chr13	3537300	3538463	14.102588088165966
chr13	3556926	3557172	25.162898637414948
chr13	3564991	3565281	33.59168780096646
chr13	3587283	3587521	12.806758860580059
chr13	3611302	3611684	18.052637641966655
chr13	3612961	3613435	21.47389667245406
chr13	3622066	3622354	16.85589028398196
chr13	3627772	3628228	25.665746985820302
chr13	3642004	3642535	16.039534401758917
chr13	3665345	3665646	28.04776683123009
chr13	3893633	3893978	15.59951362333436
chr13	4001545	4001832	9.623978516781373
chr13	4007997	4008575	10.174644239221065
chr13	4108611	4108977	10.77434509048045
chr13	4383327	4383942	14.292281287278586
chr13	4404659	4405016	12.867357766928793
chr13	4465550	4466159	11.179518307371092
chr13	4608989	4609499	11.839868536182479
chr13	5215871	5216093	17.18693191511137
chr13	5861307	5861823	20.39681413007337
chr13	6471824	6472073	12.112568652294726
chr13	6648394	6648752	10.820707246577939
chr13	6836699	6837180	11.015447520912312
chr13	6888737	6889612	23.571436555044993
chr13	7074714	7074989	16.797646917863325
chr13	8885543	8885894	26.898123806358402
chr13	8937520	8938006	10.286706103218926
chr13	8995808	8996446	16.501393007260504
chr13	9007269	9007543	29.55980792358844
chr13	9011687	9012212	61.335836766560874
chr13	9020395	9020703	23.330534204260097
chr13	9093692	9094084	18.483074069023132
chr13	9104447	9105020	15.520442817847766
chr13	9134837	9135065	17.85395371704771
chr13	9172415	9172652	11.86072964809112
chr13	9231722	9232673	21.597374177004134
chr13	9234213	9234463	15.482708820343017
chr13	9345121	9346408	25.586070264506542
chr13	9390647	9391374	17.731159573572047
chr13	9403374	9403686	9.86169222379342
chr13	9403909	9404233	9.436465435557896
chr13	9756175	9756539	10.678513779744996
chr13	11005125	11006106	16.938845830833753
chr13	11563651	11563978	12.2837063617298
chr13	11904360	11904724	11.991152265569665
chr13	11927882	11928278	16.66704826643973
chr13	12147851	12148517	19.73648565023153
chr13	12212602	12213137	20.047489103869857
chr13	12259825	12260701	28.780547168156872
chr13	12261751	12262079	32.045603717245704
chr13	12278837	12279479	11.51904625610399
chr13	12287304	12287528	15.639453181198665
chr13	12309627	12310138	14.118683717022204
chr13	12340488	12341058	13.69462885020072
chr13	12347618	12347928	16.041952514648436
chr13	12387293	12387634	23.621321250266693
chr13	12395163	12395782	20.582702231522717
chr13	12445298	12445685	27.34482430056392
chr13	12461099	12461435	21.151167739005317
chr13	12461661	12461966	26.76508704638872
chr13	12473753	12474335	18.827163794606
chr13	12502565	12503253	13.305321885402812
chr13	12512359	12513044	14.235942411074673
chr13	12520154	12520383	10.396700246885874
chr13	12528455	12529522	14.947139220698034
chr13	12536024	12536615	21.79869298402428
chr13	12653005	12653277	13.03630525224349
chr13	12662949	12663507	16.18375241884621
chr13	12678234	12679454	27.36024096989241
chr13	12679704	12680390	21.86391069729196
chr13	12694300	12694644	20.573616948238637
chr13	12925892	12926127	12.919555700586198
chr13	12931717	12932322	15.00526001985408
chr13	12938558	12938801	8.37333578141138
chr13	13349505	13349847	9.768520068006906
chr13	13400051	13400314	14.104676456959075
chr13	13415240	13415507	15.31180913617995
chr13	13430568	13430883	11.338362578740195
chr13	13516262	13517225	14.989553099975902
chr13	13889352	13889811	17.296022714353075
chr13	13954572	13954834	12.669915303019167
chr13	13971552	13972037	19.541453646630355
chr13	14016714	14017738	12.693136186338961
chr13	14039465	14039835	18.607643088778936
chr13	14062987	14064104	13.386625779133986
chr13	14630276	14631165	13.731252698179572
chr13	16336032	16336273	12.694170425541667
chr13	16336772	16337035	12.757622871108834
chr13	16985330	16985607	10.363023251833038
chr13	17432691	17432961	8.469592152701484
chr13	17686913	17687257	21.322778116825017
chr13	17694966	17695716	20.831713623046873
chr13	17767249	17767546	13.642726021583634
chr13	17772366	17772773	8.331685739887435
chr13	17805512	17805881	14.10569368016106
chr13	17837472	17838023	15.695183475307457
chr13	17848686	17848930	12.265702013109552
chr13	17881744	17882409	10.916034017648911
