chr	start	end	TE_Tead4_ds
chr4	129643233	129643593	28.11654494073656
chr4	129683468	129683876	16.394584957291098
chr4	130107368	130107823	18.730139617081527
chr4	130180278	130180608	13.286798656348026
chr4	130251389	130251897	18.280489662500816
chr4	130358297	130358618	16.451213637616405
chr4	130519958	130520794	22.896496731698797
chr4	130629598	130629995	12.468526203626348
chr4	130637727	130638141	38.74744600950232
chr4	130640388	130640691	38.402171786468806
chr4	130642066	130642448	44.43529634825222
chr4	130657729	130658248	22.682013603533854
chr4	132269638	132269964	25.232900613656074
chr4	132422652	132422960	12.019586618844565
chr4	132466325	132466632	27.285615374288653
chr4	132475970	132476542	30.802801512338064
chr4	132592772	132593246	25.08937015211532
chr4	133055777	133056648	20.428241788861946
chr4	133089196	133089743	22.77461528255037
chr4	133284658	133285013	18.53848379699277
chr4	133353058	133353896	18.805210683681516
chr4	133561486	133562304	14.447463331712196
chr4	133599357	133599672	26.30016790723044
chr4	133619821	133620590	18.439483522283705
chr4	133731841	133732209	14.429766527984453
chr4	133756957	133757384	19.990220005115805
chr4	133795574	133795915	25.363326246088203
chr4	133840647	133841105	31.0543264863793
chr4	133900169	133900949	23.006153682562022
chr4	134017251	134017544	29.500545065557592
chr4	134061218	134062391	18.28912877609663
chr4	134068995	134069295	29.55902868906657
chr4	134238149	134238628	18.639725364573565
chr4	134361437	134361788	44.80730204025225
chr4	134734436	134734799	18.398134914639897
chr4	134853543	134853834	16.089279387824725
chr4	134901953	134902290	15.573840738404044
chr4	135275756	135276112	22.11251110441229
chr4	135287164	135288488	29.873808870862977
chr4	135300016	135300783	30.114627557130337
chr4	135382584	135382897	16.39336317872849
chr4	135453005	135453712	22.067495955773424
chr4	135920224	135920585	14.73856994914216
chr4	135927334	135927662	17.638626979618536
chr4	135938905	135939202	32.899768540353485
chr4	136140817	136141384	16.448460469590714
chr4	136285553	136286010	28.28381243732878
chr4	136433586	136433965	27.872759665537007
chr4	136439187	136439511	20.28961859809028
chr4	137164735	137165060	15.897606262793907
chr4	137372591	137373011	19.126882092158
chr4	137587302	137587788	23.097633022339746
chr4	137593462	137594068	35.7985894231513
chr4	138139606	138139958	15.201669262214141
chr4	138325744	138326182	14.611966768900553
chr4	138972485	138973571	17.84932811659783
chr4	139250340	139250782	24.62238373475916
chr4	139251237	139251780	19.265508439220337
chr4	139548153	139548518	29.329079588798628
chr4	141060160	141060466	13.938869130377675
chr4	141060795	141061145	18.11232877458845
chr4	141078375	141079171	24.36932361784892
chr4	141286867	141288024	28.125720195555957
chr4	141559579	141560109	23.562403243442752
chr4	141569921	141570249	23.31070912756571
chr4	141596579	141597380	16.169629297601745
chr4	141618261	141618565	15.711211204528809
chr4	141725525	141726060	25.420460977286936
chr4	141872937	141873304	14.252282294655366
chr4	142065207	142065521	16.727925428159676
chr4	143238473	143238876	35.115846425664635
chr4	143260520	143261718	36.59535479426185
chr4	144396078	144396505	24.310434676445063
chr4	145183575	145183928	15.778464584782846
chr4	145428472	145428870	21.72562137201204
chr4	145439731	145440305	27.82274123932842
chr4	145447438	145447745	22.047446732412332
chr4	145557751	145558192	35.860002059244515
chr4	146055500	146056886	33.309941165202964
chr4	146456277	146457443	21.675379178127336
chr4	146925988	146926415	20.642425018953773
chr4	147336597	147337164	20.92618183189809
chr4	147436946	147437275	23.644008758220266
chr4	147509087	147509419	20.223267690244928
chr4	147519007	147519340	22.724906382975995
chr4	147580685	147580992	17.539051475276388
chr4	147848175	147848797	18.996682018329093
chr4	148039130	148039453	16.997610458279542
chr4	148433492	148433850	16.950155250187027
chr4	148633217	148633549	23.7362248121974
chr4	148879002	148879347	19.54922587076823
chr4	149477538	149477918	13.968587084820395
chr4	149710340	149710635	22.128030324386337
chr4	149730461	149730975	15.755240282659864
chr4	150041450	150041808	19.041118949485224
chr4	150364702	150365393	17.414908832820554
chr4	150748345	150748644	27.662023678272465
chr4	150782254	150782838	34.875787178131
chr4	150789447	150789743	16.358672847618926
chr4	150799784	150800116	22.62934920299484
chr4	150894686	150894994	15.887872680441125
chr4	150918651	150919064	18.695647897789613
chr4	151862035	151862502	30.576914050083854
chr4	151946520	151946833	15.81471090042553
chr4	151976329	151976697	23.67597124369248
chr4	154914586	154914895	22.32148849462614
chr4	155125187	155125496	27.339413028704694
chr4	155148717	155149082	16.06573152411474
chr4	155150522	155150954	15.890920316731489
chr4	155359777	155360144	21.418358722239812
chr4	155688079	155689355	25.37224725122362
chr4	156108779	156109728	22.682181889943003
chr4	156192901	156193423	18.000805942491553
chr19	3388898	3389248	14.812921641213553
chr19	3577304	3577683	34.7401156865827
chr19	3624468	3624793	11.41340530688946
chr19	3839373	3839895	31.815799439090423
chr19	3851269	3851693	24.800977616939903
chr19	3912513	3912832	36.05923479851511
chr19	4191552	4191973	23.910855356701195
chr19	4817454	4817851	36.210920156099334
chr19	4962098	4962551	17.259738803173008
chr19	5016140	5016945	23.338644193566363
chr19	5024008	5024314	17.17554389105903
chr19	5050508	5051268	17.53787465346487
chr19	5058641	5058963	16.257056354735948
chr19	5072175	5072509	17.349988737506067
chr19	5117672	5118111	14.259085653040023
chr19	5151613	5151919	13.480410504185297
chr19	5689112	5689566	17.696761736260637
chr19	5808569	5808968	32.78622590449818
chr19	5809833	5810218	34.51959804683537
chr19	5846186	5846647	29.223900263324992
chr19	5849131	5849501	21.598399041150067
chr19	5935085	5935426	13.180584932702029
chr19	5956427	5956757	19.876291014931418
chr19	6014880	6015169	16.965025763198167
chr19	6033842	6034304	26.774397775724335
chr19	6140950	6141473	16.897412135997648
chr19	6225436	6225787	18.779568245607905
chr19	6235943	6236244	22.54257661559653
chr19	6278138	6278732	26.205609363337558
chr19	6980146	6980462	17.288002077537246
chr19	7040357	7040699	15.670637289683023
chr19	7310389	7311056	25.293295468526267
chr19	7341671	7342146	16.39421380093223
chr19	7607351	7607806	11.983618604219878
chr19	8819449	8820025	33.39349048336347
chr19	9026421	9026742	21.806667256578105
chr19	9047181	9047812	23.773009789915736
chr19	9064693	9065446	27.119333212752423
chr19	9081374	9082539	35.3241719847585
chr19	9090498	9090959	39.85694871186693
chr19	10203973	10204477	16.865537898881094
chr19	10277853	10278389	13.784258588036494
chr19	10605673	10606515	25.516100280924817
chr19	10835942	10836312	14.561166884448077
chr19	11950182	11950597	18.799788155613175
chr19	12731507	12732455	28.193785935011594
chr19	12795800	12796569	21.365239887460774
chr19	14482307	14483000	24.436504647501277
chr19	14645462	14645756	22.940423349133965
chr19	14655092	14656164	38.252932370598636
chr19	17256624	17257062	21.854585033573517
chr19	17316080	17316864	43.91335870781723
chr19	17389196	17389896	20.085083426066806
chr19	17463824	17464136	19.969311200655422
chr19	18607542	18607948	18.79104192621015
chr19	18638266	18638558	21.853401478022747
chr19	18720339	18720781	11.471499028788433
chr19	18730620	18731105	13.308197611386014
chr19	18739079	18739543	21.060935982342425
chr19	19286025	19286492	57.701345002625686
chr19	23042018	23042670	26.742302628382582
chr19	23133007	23133574	23.971025034653866
chr19	23176541	23176841	15.980029411315918
chr19	24175229	24175696	30.77643047716684
chr19	24179734	24180513	38.76287319295979
chr19	24225124	24226131	20.560658893376853
chr19	24527951	24529109	18.903043382114284
chr19	27340814	27341282	17.29489212565952
chr19	30180283	30180609	21.03865933564543
chr19	30229662	30230281	26.222930145571805
chr19	32263845	32264155	17.916432411439956
chr19	32454432	32454838	26.032043391260608
chr19	32909727	32910096	33.38907091404364
chr19	36129433	36129782	18.914181250214234
chr19	37145656	37146047	32.61089631297704
chr19	37340975	37341506	20.164225951875444
chr19	37809893	37810249	16.289554558443218
chr19	38031227	38031837	22.8373405519079
chr19	38037652	38038775	32.83970589692956
chr19	38053881	38054795	34.69842394279964
chr19	38336860	38337357	24.77512777931014
chr19	38351087	38352816	40.88029001543741
chr19	38358122	38358429	24.403948513615013
chr19	38785025	38785468	15.872113979158767
chr19	39745162	39745627	16.267193753232238
chr19	40246311	40247236	18.4331993608217
chr19	40491123	40491420	15.09801476411145
chr19	40646163	40646586	43.60085481954805
chr19	40666115	40666662	22.206163762038543
chr19	40720196	40720577	24.170643278307175
chr19	40995748	40996121	22.08149885939529
chr19	41462548	41462856	24.644230204743224
chr19	41980857	41981457	19.79792205651601
chr19	42551016	42551423	17.095982840957454
chr19	43505442	43505880	25.09823684605289
chr19	43669421	43669874	20.756511044028578
chr19	43675135	43675483	21.441526286903468
chr19	43711437	43711733	15.05352859883695
chr19	43753022	43753402	11.960083626445972
chr19	43769273	43770013	29.84104612195814
chr19	43890143	43891068	22.858697439657675
chr19	44127861	44128162	18.18432438492379
chr19	44284304	44284654	20.104534244537355
chr19	44389873	44390290	24.28082600600428
chr19	44899003	44899302	12.045226920009856
chr19	44931135	44931554	21.971058695299245
chr19	45074924	45075482	17.850769107914314
chr19	45649934	45650394	115.91387269289598
chr19	46046990	46047572	22.881902453825646
chr19	46352446	46353097	25.839363764691097
chr19	46395295	46395756	24.550066176308984
chr19	46760969	46761638	30.36482278399047
chr19	47854549	47854878	22.641579051148202
chr19	53023448	53023781	22.570843149591852
chr19	53038846	53039277	20.74233243858178
chr19	53059080	53059459	20.541323412691384
chr19	53890501	53890861	26.226223966810437
chr19	53944174	53944562	35.60995137814394
chr19	56397951	56398279	17.032165626200236
chr19	56418286	56418789	18.553789931310575
chr19	56562067	56562882	22.96879503917109
chr19	61154705	61155186	20.45154125824292
chr19	61266375	61267267	81.22351287512501
chr19	61280853	61281160	24.359616382114275
chr19	61308375	61308717	24.355484889961822
chr19	61315885	61316739	19.50964987194231
chr8	4166127	4166464	19.090616792175112
chr8	4312813	4313452	23.42624031807149
chr8	4677466	4678442	20.51538783311844
chr8	8554697	8555228	22.71951558675245
chr8	11472406	11472779	35.225958939212255
chr8	11482302	11483078	16.704052267000847
chr8	11555442	11555892	29.026234147813586
chr8	11635949	11636759	32.328936070571714
chr8	12528934	12529545	14.674505645826873
chr8	12697589	12698640	17.43961472697308
chr8	13207054	13207719	27.871031830006075
chr8	13785612	13785922	28.007731413072154
chr8	13984236	13984526	19.469750407646444
chr8	14014920	14015277	49.808073225475496
chr8	14428229	14428531	22.630868277012908
chr8	14886920	14887755	28.04836002509751
chr8	19700623	19700951	17.191769960449964
chr8	19793476	19793835	18.705220060428204
chr8	20151866	20152356	10.03580403790182
chr8	22182814	22183176	21.543554817115403
chr8	22613230	22614038	51.87739344398574
chr8	22757370	22757724	20.344655443719553
chr8	23095474	23095800	20.82027056465851
chr8	24918294	24918669	29.069036885579425
chr8	25480506	25481146	19.80216896533966
chr8	25887693	25888066	25.932472070484316
chr8	26645076	26645821	30.887279520738844
chr8	26655980	26656695	18.14234017325448
chr8	26886678	26887193	17.206641899034814
chr8	26976682	26977113	26.786009569455743
chr8	27222951	27223774	17.410233017885524
chr8	33809821	33810132	12.482655298288229
chr8	33916470	33918046	23.788997975097693
chr8	33930817	33931160	25.5206631529783
chr8	33992845	33993247	38.62794715255054
chr8	34504691	34505432	18.390229500578805
chr8	35370057	35370769	34.49805259838533
chr8	35418519	35418810	39.54684415469874
chr8	35791447	35791880	21.87241139753311
chr8	36589353	36589658	20.5889606225686
chr8	36613589	36613900	13.479120487568846
chr8	40647619	40647955	20.51844881262098
chr8	41133843	41134259	20.79061319736334
chr8	41192936	41193318	16.54847518561398
chr8	41239552	41239876	14.864172009774196
chr8	41381409	41382047	22.690039473267557
chr8	43215294	43215635	19.46538531395697
chr8	44985617	44986065	15.884267345070839
chr8	45001272	45001683	20.83975296298953
chr8	47874692	47875500	31.02641231470769
chr8	47974095	47974827	37.115400655673504
chr8	47990645	47991073	40.08027164067063
chr8	47994798	47995151	52.26767029910857
chr8	50020855	50021181	12.569893205092729
chr8	50056821	50057564	16.050956815922405
chr8	57498546	57499150	29.57126610010665
chr8	57511289	57511877	18.74901590379728
chr8	60983504	60983829	24.66947117145245
chr8	60984828	60985180	23.91934861378236
chr8	60993249	60994109	15.591109926201577
chr8	61313363	61313997	16.08248265233326
chr8	61424935	61425300	21.943031454739504
chr8	68279115	68279749	21.105881597717477
chr8	69554575	69555095	11.828572259499477
chr8	69625272	69625569	25.447706357397216
chr8	69716525	69716826	16.737354189850564
chr8	69717170	69717465	19.39528638225491
chr8	69847557	69848093	20.03277254638387
chr8	70001218	70001798	25.648583652233256
chr8	70115694	70116018	19.81781800587972
chr8	70234165	70234483	28.11634238860892
chr8	70476875	70477610	21.736776222177102
chr8	70522714	70523011	14.49873441959471
chr8	70538911	70539433	31.414663720404963
chr8	70673320	70673647	39.11193435855597
chr8	70698512	70698964	18.75483670487868
chr8	70761341	70761705	23.05313649544349
chr8	70776855	70777243	19.042167771722852
chr8	70839866	70840187	16.180505936762255
chr8	71132649	71133241	12.885329244910059
chr8	71305853	71306507	20.19790056612149
chr8	71569544	71570480	47.06487299234439
chr8	71952736	71953079	17.557084447788426
chr8	71968370	71968725	20.614693050653162
chr8	72160463	72161175	19.653928933518657
chr8	72239551	72240608	19.260206211707224
chr8	72277524	72277814	13.014732887004984
chr8	72314506	72314889	23.53598094173262
chr8	72664668	72665483	15.867469091941974
chr8	73377749	73378604	16.333726515965154
chr8	75017998	75018784	17.862167240705805
chr8	75033628	75033970	32.014782966926084
chr8	78769287	78769610	23.45113756043992
chr8	83607876	83608485	15.580555330160607
chr8	83879335	83879628	16.772700306498557
chr8	84066820	84067311	19.450757473403712
chr8	84104416	84104788	16.191203799299014
chr8	84147483	84147891	13.356375438325545
chr8	84657094	84657830	33.19103032868841
chr8	84908165	84908504	21.865589659474242
chr8	84915189	84915875	18.27287870523881
chr8	84989689	84990961	18.703618839476842
chr8	85025797	85026159	17.433830601075737
chr8	85299398	85299809	14.721051612909694
chr8	86631850	86632228	18.84519352988591
chr8	88117290	88118186	28.350743682256766
chr8	88231189	88231496	22.228188704201763
chr8	91133606	91134038	16.096930342691916
chr8	91813595	91814434	38.163322007698724
chr8	91845157	91845472	20.364109723530117
chr8	94174660	94174974	19.64540882778775
chr8	94185990	94186488	27.288097668843097
chr8	95202920	95203212	15.88358955513941
chr8	95807668	95808048	17.395988148137143
chr8	104061310	104062406	24.749592105837635
chr8	104092514	104092806	7.0454228920479345
chr8	104580066	104580887	31.505561847198894
chr8	104590739	104591346	19.92146418789859
chr8	104602091	104602420	18.46650496079929
chr8	105580028	105581277	27.608937804845926
chr8	105701164	105701552	15.267194701224259
chr8	105827372	105827730	35.16950198658352
chr8	106135167	106135540	22.412691331101488
chr8	106153649	106153972	26.01828505454049
chr8	106177156	106177581	34.39431386162253
chr8	106608748	106609714	27.41807811279968
chr8	106622957	106623490	21.78177788288911
chr8	106683064	106683438	16.68130016071911
chr8	108606657	108606992	24.264350316061904
chr8	109694623	109695080	20.916201188736462
chr8	109957961	109958299	17.054835423915343
chr8	110618675	110618992	14.244536619457161
chr8	111463842	111464240	13.881358762482304
chr8	111643508	111643884	11.65851151055478
chr8	111678041	111678377	10.709462672472
chr8	111853978	111854270	17.984667356700115
chr8	111924617	111925003	35.42016647022623
chr8	111939093	111939454	27.815359712637694
chr8	111940142	111940526	28.766699979702633
chr8	111961815	111962452	26.356308351693386
chr8	115197142	115197508	17.44638017748223
chr8	116687701	116688328	15.343640084091746
chr8	119488533	119489022	18.14721158579571
chr8	121950174	121950493	23.14457927452733
chr8	122281604	122281937	24.847103325096338
chr8	122444314	122444612	17.952818912147677
chr8	122522450	122523371	22.17929671512235
chr8	122551006	122551682	14.507134625192224
chr8	122558716	122559377	15.254501592734217
chr8	122567445	122567774	14.988329658392352
chr8	122574490	122575302	26.671556296606955
chr8	122636016	122636646	17.43595863978068
chr8	122694259	122694652	19.252775252927048
chr8	122870606	122871031	24.993886898265167
chr8	123037375	123037665	16.661033153533936
chr8	123627894	123628206	16.35532159377367
chr8	124898043	124898354	12.86643292896234
chr8	124954512	124955080	27.195025803337636
chr8	124965810	124966154	26.50560430038807
chr8	124971052	124971360	15.71452714560868
chr8	125551541	125552034	26.755757941193803
chr8	126594111	126594538	23.8862594452619
chr8	126979815	126980172	19.16485048876423
chr8	127120949	127121310	18.279662671181633
chr9	3313082	3313447	22.103653983547265
chr9	8034183	8034498	22.973191794138106
chr9	9269668	9270098	19.29562010875968
chr9	13827104	13827453	30.29268593774484
chr9	15319486	15319956	23.788155424848515
chr9	15321393	15322081	61.828196371710575
chr9	19092971	19093515	41.01215343615588
chr9	19573090	19573461	16.028850681376905
chr9	20642852	20643293	20.789525633225907
chr9	21251873	21252183	18.629024579448085
chr9	21350587	21351055	14.576834053055853
chr9	21510092	21510477	20.509422693624124
chr9	21545991	21546323	20.2579544107598
chr9	21723877	21724239	12.274243526037226
chr9	22071005	22071377	13.936891317367554
chr9	22131573	22131866	16.07951744261862
chr9	22138428	22139199	20.034729279742013
chr9	22225507	22225969	23.70151589959215
chr9	22266533	22266852	20.13829912586272
chr9	23027382	23027747	21.30911233980362
chr9	24477978	24478337	17.26745836316377
chr9	27030153	27030512	18.09860063196889
chr9	27884716	27885243	20.454354812795795
chr9	31009662	31010658	42.14624303028766
chr9	31011326	31011703	39.59545289300165
chr9	31030803	31031117	12.273371848331136
chr9	31117244	31117635	26.05070628290591
chr9	31279703	31280773	21.97823071791747
chr9	31529227	31529572	24.413774529056273
chr9	32030153	32030639	16.389368982472046
chr9	32235000	32235629	20.64947804055267
chr9	35305270	35305587	73.11843704199565
chr9	37365582	37365939	20.288057423439348
chr9	40799107	40799479	21.35000636244333
chr9	43851840	43852353	23.345256422462985
chr9	43857765	43858898	36.48355995945876
chr9	44224288	44224972	36.53169349341365
chr9	44234394	44234753	23.321726780415908
chr9	44403135	44403698	17.07112782209
chr9	45025291	45025653	14.162822055553205
chr9	45848127	45848633	30.177540053492006
chr9	45905257	45905751	15.244420926097916
chr9	45960348	45960835	16.693231533685015
chr9	45975056	45975391	19.39835082381519
chr9	46011336	46011734	26.371165337874064
chr9	46035101	46035836	24.29220604085598
chr9	47529744	47530128	18.029987106720608
chr9	49054525	49055053	18.301886542276904
chr9	50469670	50469983	12.332659617780497
chr9	50614583	50614949	38.491340293258915
chr9	53293243	53293576	12.877865038118562
chr9	53345953	53346274	21.39570610545506
chr9	53348698	53348991	21.064175381188505
chr9	53705895	53706424	14.23779508161635
chr9	53770970	53771377	19.359661948182953
chr9	53789186	53789558	19.1829038435413
chr9	54503215	54503912	27.207304695928457
chr9	54559549	54560008	15.6723819807464
chr9	54569023	54569464	18.648135001426922
chr9	54633709	54634025	15.59167992314206
chr9	55103188	55104387	31.13446521520416
chr9	55410784	55411258	19.931898869542632
chr9	56417896	56418547	21.63546494221724
chr9	56432365	56432781	34.4287092594
chr9	56459000	56459329	17.308177261004694
chr9	57075448	57076764	26.640868326450917
chr9	57212330	57212979	23.10560153555613
chr9	57230090	57230947	16.82213020324707
chr9	57428205	57428526	15.795649394810757
chr9	57522630	57522940	31.29045021918512
chr9	58055673	58056127	21.619384032514127
chr9	58253262	58253589	17.756599586673467
chr9	58280193	58280490	15.891156071364277
chr9	59041494	59042077	21.54967472115675
chr9	59261324	59261617	39.09107960775851
chr9	59691569	59691876	9.535132473377141
chr9	61281044	61281619	21.92596440439639
chr9	61579051	61579630	26.542753825739464
chr9	61915638	61916072	25.283725923107518
chr9	61946212	61946696	24.512589409331646
chr9	63454181	63455056	20.62560749380929
chr9	63746054	63746358	22.089382322211016
chr9	63929092	63929386	21.035252863047074
chr9	63935850	63936160	15.535461502690469
chr9	64087758	64088071	17.610908547910256
chr9	64198642	64199072	24.94187520936478
chr9	64394417	64394881	17.376294016838074
chr9	64960677	64960992	14.251878281245157
chr9	65154906	65155263	27.015550821769136
chr9	65262499	65262796	15.803039936104206
chr9	65270539	65270965	30.182285546137134
chr9	65580483	65581080	22.008860500214286
chr9	66125661	66126534	28.31695438004851
chr9	66276358	66276953	19.647555133274622
chr9	66975053	66975365	11.888991566804739
chr9	66986361	66986650	32.741790408494154
chr9	67047025	67047369	22.00431822898776
chr9	67208254	67208599	28.81402021214582
chr9	67539994	67540308	15.807693514854286
chr9	70203101	70203839	22.77480910464031
chr9	70223510	70223900	17.408983328403572
chr9	70274726	70275518	37.35328430840463
chr9	71160582	71161321	25.159499993021015
chr9	71669817	71670672	20.847260305058885
chr9	71671040	71671363	21.75916856582689
chr9	71677276	71677855	26.880886059762695
chr9	71770028	71770399	20.99270732190731
chr9	72699415	72699740	22.69475860595703
chr9	73027560	73028099	27.13536666275619
chr9	73094223	73094694	28.607889333348364
chr9	74080558	74080901	15.771469830771577
chr9	74125797	74126194	20.311457485035625
chr9	75559426	75560325	21.145228868596945
chr9	78186716	78187090	36.478256852869045
chr9	78351636	78351981	12.053644559003304
chr9	78365753	78366462	23.402176918869127
chr9	78374730	78375493	25.782803238609983
chr9	78520100	78520533	33.67181653734168
chr9	78525662	78526029	44.942039027201055
chr9	78527590	78527991	31.165839292759312
chr9	80185621	80186004	17.67522880987461
chr9	83539734	83540275	23.783865665992835
chr9	85340619	85340984	13.816932921213647
chr9	89928030	89928338	14.684564714307909
chr9	90069243	90070084	47.67192311349295
chr9	90124450	90125251	18.058350663060107
chr9	93174171	93174868	64.63932039269073
chr9	93175817	93176306	27.135185767292732
chr9	95815248	95815848	26.51238507270813
chr9	96539231	96539520	17.077310548934143
chr9	96631663	96632008	11.10985071486321
chr9	97036695	97037099	19.775527873841842
chr9	97111396	97111695	14.307207652956347
chr9	99103812	99104306	20.951826865856464
chr9	99131754	99132352	19.594517439902827
chr9	99147671	99148017	17.498674090887082
chr9	99402049	99402453	24.989567567806432
chr9	99437807	99438284	17.330716077136792
chr9	99535936	99536269	11.331011259520018
chr9	100546293	100546691	21.762452197434314
chr9	100642908	100643238	20.203050416888612
chr9	101034622	101034920	15.851881708874798
chr9	101050308	101050977	23.604212250588365
chr9	102716969	102718828	33.32290389987972
chr9	102726242	102726611	19.602737948823428
chr9	102823145	102823585	19.178309321403503
chr9	102843389	102843836	15.978350453728797
chr9	102858120	102858475	17.0904313745633
chr9	102924184	102925173	31.948533730270647
chr9	102934073	102934538	18.230516035838793
chr9	103095604	103095956	19.124760952862825
chr9	104002646	104003008	11.768116476786071
chr9	104008830	104009145	17.79821901472788
chr9	104081847	104082204	20.66049965556596
chr9	105395333	105395698	25.23592507088021
chr9	106367973	106368437	18.22920440394303
chr9	106452872	106453693	21.33314282304622
chr9	106572543	106573705	25.253959565482738
chr9	106770487	106770790	28.945016055217277
chr9	107295748	107296519	19.703389787488412
chr9	107319021	107319323	18.671855200205417
chr9	107619007	107619366	17.357875850539354
chr9	107890227	107891154	19.562357215305234
chr9	108094598	108095129	19.48597123169405
chr9	108144770	108145083	35.30547200528958
chr9	108162055	108162345	30.45194836320548
chr9	108264308	108265146	33.31640614757674
chr9	108306059	108306384	17.34400914999155
chr9	108339243	108339591	19.479973436772138
chr9	108567055	108567730	17.076990530225967
chr9	108775723	108776057	17.237130798979432
chr9	109931403	109931822	30.624059271983146
chr9	110144570	110145159	26.31074783959899
chr9	111202739	111203111	21.75246181795674
chr9	113756399	113756850	9.608304793713097
chr9	113758015	113758438	15.100404477852175
chr9	114451516	114451929	12.619225166034468
chr9	114785621	114785910	33.59673993067758
chr9	114821744	114822037	25.073322263593965
chr9	118072879	118073167	21.782477782832252
chr9	118397748	118398041	28.864521632015503
chr9	118421034	118421614	18.89934521707995
chr9	118496446	118497058	19.70054258708081
chr9	119079868	119080553	33.19077145653049
chr9	119088358	119088656	26.015773581178397
chr9	119356051	119357413	19.499342125417904
chr9	119994521	119995097	28.409569712148773
chr9	120009479	120010326	31.700354117851752
chr9	120110418	120110765	11.115224869862757
chr9	120582172	120582739	16.278586079834632
chr9	120601424	120601979	12.320120845829045
chr9	121436511	121436846	16.18560630456725
chr9	122310741	122311487	15.99201705692281
chr9	123109552	123109984	21.578897109738104
chr9	123461791	123462267	154.7205611091702
chr9	124280980	124281520	24.34169273906284
chr9	124422548	124422969	31.58271344200732
chr9	124423355	124424108	25.181142188954954
chr9	124424908	124425262	17.685837535534876
chr9	124444881	124445277	18.200096835993758
chr18	3004256	3004892	53.42761953221927
chr18	3009528	3010383	41.60145546427944
chr18	3476761	3477112	17.365733529767418
chr18	4590669	4591073	17.93558121907829
chr18	4803849	4804250	20.534418412872085
chr18	5082212	5082529	36.441948977930686
chr18	5333877	5334823	27.97893498463056
chr18	6136325	6136742	17.46180597026285
chr18	7614523	7614917	22.413868439379076
chr18	8358020	8358350	14.657377445336545
chr18	11005502	11005885	24.946506348353452
chr18	12225350	12225654	17.68456315680554
chr18	12949211	12949571	42.73321421941122
chr18	14326658	14327246	21.99316804749625
chr18	20058152	20058749	21.652849526461246
chr18	20188429	20188842	25.22578069488304
chr18	20489238	20489655	20.635308075865968
chr18	20606651	20607213	20.0858805731098
chr18	21001369	21001700	14.951524370026373
chr18	21212490	21212792	33.90469790452364
chr18	21218196	21218825	30.59306668098098
chr18	30269355	30269722	7.919196367913436
chr18	31634382	31634682	16.367379840215047
chr18	31910890	31911212	12.059492893100526
chr18	32055122	32055857	22.90339084028387
chr18	32376694	32377107	15.27084232127118
chr18	33211194	33211625	20.030598235517534
chr18	34113499	34113977	17.743477512104242
chr18	34782164	34782851	26.196731847099514
chr18	34860103	34860981	18.61147023224885
chr18	34918881	34919567	20.707129629985932
chr18	34992552	34993065	17.818641792728656
chr18	35022099	35023067	29.65976731343703
chr18	35045488	35046121	17.290467339857685
chr18	35076750	35077183	17.740188699946945
chr18	35655030	35655419	13.946834556854169
chr18	36255362	36255836	27.154575866988942
chr18	36328478	36329052	21.982412866599052
chr18	36333823	36334230	22.407935920452896
chr18	36342173	36343979	26.951848140982694
chr18	36454634	36454963	14.450526107046016
chr18	36559699	36560300	24.67050918921853
chr18	36679352	36679795	14.789712742273748
chr18	37908352	37908900	15.564868187382274
chr18	37932925	37933495	24.76875016563817
chr18	37949117	37949422	17.32111403668513
chr18	38174252	38175223	17.527592613326288
chr18	38250222	38250538	21.08488130569458
chr18	38337665	38338299	14.799379619514152
chr18	38611193	38611743	16.930208122947
chr18	40308019	40308489	944.8485593917522
chr18	44041539	44042372	32.18789055310234
chr18	46489863	46490173	24.31976313437185
chr18	46529303	46530195	23.388646543827825
chr18	46541723	46542180	18.423662204450277
chr18	50000325	50001155	19.2551321236484
chr18	50107709	50108509	21.881360071897507
chr18	52998890	52999558	24.357376866711828
chr18	53179444	53179893	20.939094530713053
chr18	53744912	53745349	15.138920188222924
chr18	54985732	54986322	21.75714039236812
chr18	55020581	55021195	21.66208358308003
chr18	55184745	55185044	34.94170592062449
chr18	56613939	56614723	13.98966869772697
chr18	60751911	60752293	23.08507664665502
chr18	60848628	60848927	14.919983749006903
chr18	61177133	61177608	14.69704258366635
chr18	61268343	61268995	16.890977935556986
chr18	61328626	61329021	45.289414963541155
chr18	61383737	61384060	40.20566430106621
chr18	61479393	61480215	18.035138108144423
chr18	61720132	61720694	20.56278809958081
chr18	61952135	61953410	22.81130262262681
chr18	64638015	64638790	23.269420150018508
chr18	64886202	64887218	24.7157598414759
chr18	64926325	64927060	28.809065423044217
chr18	64960312	64960621	35.061123202919575
chr18	64989764	64990222	40.143175416638236
chr18	65035973	65036459	16.348430328408387
chr18	65577960	65578300	40.95441613477819
chr18	65597881	65598179	18.037133652091825
chr18	65620178	65620467	14.722590839161592
chr18	67156302	67156681	21.626947017961566
chr18	67194783	67195073	23.76950286339069
chr18	67724281	67724590	25.489449973245268
chr18	68173679	68174075	19.979386946167608
chr18	73572007	73572759	19.95897211292957
chr18	73591939	73592287	16.591825383833086
chr18	74347787	74348341	11.873675356703114
chr18	74387533	74388152	20.282850134546038
chr18	74422808	74423098	12.84142917764598
chr18	74909773	74910076	13.613872090582014
chr18	75004857	75005420	59.799199732328184
chr18	75018793	75019101	10.496748044893339
chr18	75322412	75322740	17.07366842176856
chr18	75366665	75367179	18.9185321470179
