chr	start	end	8Cell_Tead4_ds
chr9	76314154	76314483	26.422745916256428
chr9	77411962	77412241	22.003384610658053
chr9	77544587	77544874	16.380707245670546
chr9	77634621	77635006	11.262550378774668
chr9	77729504	77729846	37.521772228486356
chr9	77927323	77928024	27.643961411229895
chr9	77972686	77972974	13.904128190543917
chr9	77999364	78000230	17.737219559402995
chr9	78044974	78045712	43.086108285883256
chr9	78046985	78047292	31.223521372394377
chr9	78090436	78090716	11.53227914231164
chr9	78108756	78109055	31.236542430609763
chr9	78175942	78176527	27.383984296749798
chr9	78183773	78184682	23.803619651248876
chr9	78213924	78214942	31.618706631051534
chr9	78306588	78307772	17.979745003017218
chr9	78351646	78351972	16.32436234526839
chr9	78368387	78368670	25.341656486052926
chr9	78385399	78386099	21.92255006653922
chr9	78487935	78488384	33.303781912958705
chr9	78489873	78490381	34.974479712839205
chr9	78519266	78519713	36.38117215670729
chr9	78519977	78520863	48.16401296060187
chr9	78525663	78526395	55.97403505460812
chr9	78527648	78528172	31.29666903546748
chr9	78561041	78561522	11.455476313767463
chr9	78581861	78582520	32.94020564349903
chr9	78587685	78587974	18.845183131604045
chr9	79538288	79538877	14.574305476883271
chr9	79595223	79595487	24.632848970817797
chr9	80027035	80027375	19.003586488611557
chr9	80164459	80164880	23.718121564869644
chr9	80185645	80186082	23.201707844330464
chr9	80283757	80284671	20.22068447565876
chr9	82007189	82007500	12.66725343906611
chr9	82348198	82348463	17.310201770854444
chr9	82348761	82349157	27.820787441850914
chr9	82830078	82830448	13.760946286691201
chr9	83304358	83305039	22.572615326588725
chr9	83834464	83834861	13.186131020937518
chr9	83979944	83980227	25.859290894686964
chr9	83984781	83985065	27.330384711144674
chr9	84031440	84031857	15.286268936358482
chr9	85271630	85272317	21.345869176078917
chr9	85693989	85694593	14.66624787706413
chr9	85733784	85734247	15.92578770532464
chr9	85748984	85749329	17.8243625032729
chr9	85765948	85766235	21.510358986538876
chr9	85799148	85799560	17.92258152683962
chr9	85983865	85984118	20.75746970497101
chr9	86464173	86464856	11.696771685235847
chr9	86880497	86881102	19.121418543098386
chr9	86914439	86914996	25.518187593086832
chr9	86915286	86915684	12.485233877172423
chr9	88392437	88392829	12.84449928877305
chr9	88484539	88484863	34.900964519123974
chr9	88491715	88492002	20.551504241464862
chr9	88503245	88503786	24.82037527327617
chr9	88512444	88512968	31.268713204915286
chr9	88523048	88523308	28.319900395320012
chr9	88561291	88561614	50.62328490974733
chr9	88561950	88562298	45.26068266506853
chr9	89674045	89674558	17.626838594849346
chr9	89826955	89827410	15.384817280612149
chr9	89927820	89928192	35.848752401208365
chr9	89986716	89987148	12.219539599286186
chr9	92520159	92520503	17.413839392883833
chr9	92836824	92837077	12.680303428484047
chr9	93174167	93174869	51.20860277417718
chr9	93175769	93176272	28.7007994471677
chr9	95415357	95415612	16.023541151308546
chr9	95521325	95521632	18.21400968570274
chr9	95675706	95676398	16.915510557979516
chr9	95845011	95845259	21.201269761208565
chr9	95932713	95932988	15.02941825173118
chr9	95958453	95958826	27.451983298437206
chr9	96024153	96024739	22.787601044560454
chr9	96025051	96025438	19.502147888952447
chr9	96056203	96057039	18.68162656343725
chr9	96265018	96265385	19.32756774756824
chr9	96371657	96372340	19.871481058363685
chr9	96385413	96386237	29.235595529519237
chr9	96487137	96487408	27.189673089453215
chr9	96521231	96521741	32.00191588682287
chr9	96522543	96523196	31.11331022826307
chr9	96759313	96759603	30.44880835105633
chr9	96889522	96889908	21.607415441404353
chr9	96982778	96983120	21.753093680443122
chr9	97016054	97016737	38.38253048887015
chr9	97024836	97025150	25.725571170733993
chr9	97036713	97037666	36.34888032751093
chr9	97111290	97112531	51.57219716409442
chr9	97118345	97119820	45.00726202625339
chr9	97414846	97415131	17.068377360962984
chr9	98484025	98484387	14.579556291274603
chr9	98666991	98667756	25.189014209173862
chr9	98781079	98781624	17.396308837680643
chr9	98790958	98791256	16.264096042453843
chr9	98834807	98835111	23.088562830498343
chr9	98864420	98864670	29.988399696350097
chr9	98954917	98955167	14.092268466949463
chr9	98976327	98976727	25.222291719913482
chr9	98986023	98986611	12.999324753981869
chr9	99095651	99096384	24.25735549354293
chr9	99103693	99104457	25.686277460677463
chr9	99131564	99132375	44.501506113976646
chr9	99144122	99145136	58.0569662455271
chr9	99167809	99168167	33.991783232662264
chr9	99191326	99191717	41.7683955873065
chr9	99243058	99243694	25.025228745532484
chr9	99378311	99378601	18.30753620739641
chr9	99400273	99401002	23.621125876658247
chr9	99402110	99402395	27.333628102352744
chr9	99428559	99428888	22.618992680836595
chr9	99437758	99438060	27.066543490681426
chr9	99450892	99451145	13.27172458407436
chr9	99451393	99451642	23.427329293216566
chr9	99575495	99576032	18.68622805597174
chr9	99703652	99703922	25.538713137308758
chr9	99870065	99870943	17.19686848699096
chr9	100545914	100546683	16.21775862144401
chr9	100596110	100596440	19.2465269204342
chr9	100605714	100606364	20.094769366337704
chr9	100617759	100618018	16.806261659128786
chr9	100642361	100643233	16.62402607760298
chr9	101034622	101035235	26.489919514679404
chr9	101070422	101070877	21.12248833624871
chr9	101418311	101418699	24.627007076420735
chr9	101896779	101897123	34.14935296358064
chr9	102625705	102626546	24.08971554487412
chr9	102634358	102634807	27.845984133951912
chr9	102715314	102715806	59.23363768569822
chr9	102717018	102718822	57.92511649988179
chr9	102746945	102747250	20.669721150007405
chr9	102779019	102779994	48.55603517287817
chr9	102924219	102924528	16.602789560953777
chr9	103004646	103005152	20.7078364262939
chr9	103088674	103088980	37.548940633636676
chr9	103090280	103090534	50.89630753975215
chr9	103153822	103154175	23.26277543735234
chr9	103154510	103155169	26.417581208016333
chr9	103251491	103251737	12.296756302438132
chr9	103302952	103303924	25.976845548476703
chr9	103314344	103314711	17.29473256934891
chr9	103419139	103419411	14.756630764288062
chr9	103959818	103960107	22.201481508961187
chr9	103967587	103968127	15.082957563576874
chr9	104002144	104002420	37.56246951697529
chr9	104065759	104066055	20.057431620520514
chr9	104262555	104262893	14.902762808037933
chr9	104275149	104276324	38.911770771919414
chr9	104277116	104277457	28.78539484756783
chr9	104337247	104338601	20.046043418887095
chr9	104402451	104402894	37.35448598754056
chr9	104542631	104543247	43.35560265996239
chr9	105131183	105132150	15.522138754362404
chr9	105395408	105395671	35.914088354364544
chr9	105619901	105621164	20.985839573429015
chr9	105692329	105693010	17.34392509796546
chr9	105764409	105764709	24.98687925020854
chr9	105838321	105838904	17.19749299371631
chr9	105841715	105842012	20.056825817634763
chr9	106210592	106211119	20.512055221499708
chr9	106211525	106212024	19.56195175767184
chr9	106253787	106254033	26.201305978666475
chr9	106330531	106330999	28.74558018007849
chr9	106368006	106368466	25.9358549532683
chr9	106429112	106429377	31.777468339452202
chr9	106492662	106493049	15.843973684680554
chr9	106572826	106573793	28.26878957442685
chr9	106683213	106683767	24.266285448728485
chr9	106769823	106770182	35.34858724333782
chr9	106806502	106807313	36.01330882024236
chr9	106819198	106820033	35.97817469271357
chr9	106845469	106845833	23.192196586629848
chr9	106871049	106871330	17.40815924579987
chr9	106891777	106892408	29.319383043872573
chr9	107244713	107245782	22.23960967505502
chr9	107246069	107246622	26.983743132993066
chr9	107265075	107265749	23.642257158409596
chr9	107271729	107272006	24.12651960600154
chr9	107295804	107296464	28.403676992474182
chr9	107322269	107323113	51.20298808784847
chr9	107541919	107542426	33.14888261949287
chr9	107554236	107554735	24.57351799240571
chr9	107618956	107619336	25.241831403029593
chr9	107644484	107644985	17.073701627240208
chr9	107677329	107678059	26.20177767374744
chr9	107770783	107771030	19.173207340935463
chr9	107797248	107797846	14.241220935132592
chr9	107985768	107986540	21.123551741782865
chr9	108002112	108002404	24.80426114226041
chr9	108039402	108040364	18.449282525730727
chr9	108048842	108049664	15.952405485793621
chr9	108072532	108072801	15.111819323997072
chr9	108094619	108095191	29.533810257078052
chr9	108144499	108145913	33.08659003917365
chr9	108161973	108162316	18.33097902748397
chr9	108202919	108203180	23.05981014880184
chr9	108219393	108219657	17.038884740887266
chr9	108263958	108264287	35.308779041093175
chr9	108272169	108272540	24.31709335563639
chr9	108296921	108297272	31.804884081892137
chr9	108306287	108306538	23.80343735075567
chr9	108314685	108315254	20.307304662225118
chr9	108338761	108339629	21.631018588070496
chr9	108384978	108385707	25.254519326533146
chr9	108431374	108431805	13.257824970785261
chr9	108460597	108461338	19.88914956544575
chr9	108469532	108469812	29.062395300183976
chr9	108470265	108470602	32.46791853183101
chr9	108475181	108475483	44.452590973961435
chr9	108478729	108479240	31.482679398792364
chr9	108507505	108507858	20.14746454417199
chr9	108516838	108517304	17.720622248915642
chr9	108566704	108567235	33.92658507352495
chr9	108567549	108567813	28.001781131281998
chr9	108590367	108590816	33.2734881403186
chr9	108592965	108593271	30.949411510642058
chr9	108600310	108600800	29.85302633168746
chr9	108667143	108667495	22.591675966978073
chr9	108703130	108703501	23.014082715839066
chr9	108753302	108753958	21.336951699198746
chr9	108807990	108808588	13.754789370756884
chr9	108824592	108825807	29.650053883776252
chr9	108848196	108848535	15.019307628845395
chr9	108936736	108937563	11.575656633134908
chr9	108991324	108992192	16.554780038271083
chr9	109046257	109046695	17.16446566255125
chr9	109098158	109098530	18.041115332675236
chr9	109199597	109199879	20.017945918631046
chr9	109490244	109490603	17.729689510419842
chr9	109569650	109570294	16.567770668438502
chr9	109832551	109832997	18.444887437093417
chr9	109884372	109884649	23.73744892987964
chr9	109900422	109900684	34.80514545295075
chr9	109931438	109931778	40.04138181630303
chr9	109954866	109955196	17.848213337406968
chr9	110113095	110113462	26.324138220389468
chr9	110120554	110120874	20.122640964388847
chr9	110166252	110166683	18.688654262339156
chr9	110249690	110250367	29.23290515826407
chr9	110270638	110270954	35.04280445243739
chr9	110273217	110273650	47.180016784139376
chr9	110275669	110275940	34.915681071826896
chr9	110300598	110301148	51.30160706953569
chr9	110316557	110317146	21.538123122702633
chr9	110459329	110459876	30.405389700336908
chr9	110464692	110465029	31.533341020080385
chr9	110476636	110476955	26.322774005160436
chr9	110509782	110510398	15.42688151458641
chr9	110522492	110523409	28.0038593348396
chr9	110655844	110656259	21.368253273561777
chr9	110656513	110656772	30.39265536157321
chr9	110882168	110882495	13.816965814759607
chr9	110946639	110948001	26.387715548320664
chr9	110983824	110984137	21.25798984686026
chr9	111271817	111272153	14.733005095095862
chr9	113503501	113503873	11.2313990054592
chr9	113726393	113726822	22.409965552928007
chr9	113947715	113948669	20.08248793504023
chr9	114026377	114026806	18.370916993467958
chr9	114399521	114399796	29.89900265086781
chr9	114487246	114487591	24.96381354401077
chr9	114640379	114640857	18.42059905359436
chr9	114646833	114647158	23.312704667311447
chr9	114700455	114701037	20.495549518218155
chr9	114724661	114724922	32.61728779292198
chr9	114731012	114731409	25.705452325662378
chr9	114785309	114786049	48.49268821123484
chr9	114965653	114966312	22.271887101967888
chr9	115088213	115088883	16.69477494083234
chr9	115310648	115310960	22.298687253242885
chr9	116255100	116256069	18.75981608411476
chr9	116425354	116426142	19.966980194682396
chr9	117834114	117834438	15.378803647594687
chr9	117835117	117835688	22.105311649275745
chr9	118150309	118150657	14.435439534570978
chr9	118354751	118355324	12.233005755858896
chr9	118488791	118489047	14.996351934969425
chr9	118596625	118597221	15.26162823574655
chr9	118775986	118776438	13.345610483557778
chr9	118915184	118915497	10.634003515822439
chr9	118979999	118980740	17.081933732618367
chr9	119002168	119002736	22.037848427262105
chr9	119010121	119010451	18.94530758713231
chr9	119039338	119040002	21.49116963938058
chr9	119048202	119048614	28.634976951821336
chr9	119064569	119065022	20.192497933410912
chr9	119075796	119076333	23.191188451742104
chr9	119083429	119084079	35.31353571965144
chr9	119088358	119088708	59.92599789210728
chr9	119102236	119102694	16.558843075448248
chr9	119114657	119115114	26.151899227167377
chr9	119202508	119203008	19.202633991241456
chr9	119214489	119214805	28.380605498446695
chr9	119223733	119224059	25.321050948160558
chr9	119322836	119323372	21.63760532194109
chr9	119327324	119327613	21.991469736330238
chr9	119355953	119357294	37.96122513201413
chr9	119514831	119515230	13.972331575283729
chr9	119586356	119587255	19.951669112726368
chr9	119647165	119647576	23.582357292917813
chr9	119738906	119739163	39.578107477625984
chr9	119962963	119963263	14.125758250554403
chr9	119984383	119985272	32.528681748629424
chr9	119993814	119994093	23.22599825295069
chr9	119994433	119995092	39.49774953410911
chr9	120011458	120012184	39.91120986045228
chr9	120012916	120013559	37.09581042893382
chr9	120020248	120021166	27.549349217633015
chr9	120109247	120109614	20.487958131109338
chr9	120110097	120110815	21.976287079388715
chr9	120285658	120286640	18.640395534014264
chr9	120366867	120367189	32.62859159671002
chr9	120367701	120368588	56.97360996087213
chr9	120502095	120502807	41.96866157349576
chr9	120518862	120519550	22.02508091580036
chr9	120528588	120529536	27.575986536746285
chr9	120570384	120571105	30.664897672677007
chr9	120581635	120582758	32.49184721405763
chr9	120601685	120602037	24.95784110643647
chr9	120759798	120760302	17.032277659764365
chr9	120933112	120933361	16.119698061043
chr9	121277304	121277563	11.364420307188881
chr9	121318042	121318560	17.46275222899831
chr9	121337505	121337997	22.924027012615667
chr9	121510038	121511375	27.922778133144107
chr9	121706570	121706945	20.062043584187826
chr9	121744150	121744661	31.171427937636402
chr9	121857685	121858236	22.89249938542527
chr9	121919097	121919677	16.60813280631756
chr9	122251874	122252293	14.531552785905278
chr9	122294120	122294658	12.727374667128666
chr9	122310752	122311623	29.361499784187114
chr9	122529414	122530149	11.448648514390802
chr9	122614652	122615739	24.40298333997121
chr9	122805491	122806165	17.97426384351374
chr9	122837919	122838205	24.556312677743552
chr9	122865760	122866256	21.21180832386017
chr9	122873352	122874026	35.43776527144435
chr9	122876390	122876664	29.31310222096687
chr9	122902982	122903483	11.027418010962938
chr9	122939330	122939792	27.73056795689967
chr9	122940085	122940788	36.00160791660271
chr9	122950780	122951347	14.54373256659802
chr9	123000045	123000303	24.451359501180722
chr9	123028318	123028684	13.78553989155045
chr9	123053241	123053835	16.819128315858165
chr9	123072883	123074021	18.70651915119486
chr9	123136582	123137124	20.345938012168855
chr9	123169185	123169822	26.181767596929003
chr9	123212965	123213614	14.753727850451124
chr9	123329900	123330191	22.052479232709434
chr9	123366589	123366950	14.069228978038165
chr9	123461799	123462247	116.52792409062386
chr9	123852171	123852521	16.74461438042777
chr9	124422549	124425220	26.342780565011527
chr9	124439148	124440589	27.10564537895462
chr9	124444633	124445296	26.81529894925171
chr9	124466616	124466864	16.100305607241967
chr13	3358956	3359255	18.064447836732384
chr13	3360740	3361252	22.850099755451083
chr13	3373566	3374371	82.88397102178254
chr13	3537615	3537921	18.765927215027652
chr13	3595931	3596425	16.953431807066266
chr13	3624435	3624696	44.61222202111021
chr13	3627871	3628227	50.14546730813016
chr13	3917738	3918165	15.445328473486443
chr13	4008130	4008540	22.496547233767625
chr13	4055161	4055982	18.83049401528362
chr13	4465365	4465747	14.679053341531004
chr13	5149394	5150039	12.116591257642407
chr13	5549570	5550363	17.674494872027058
chr13	5614831	5615081	21.76409969329834
chr13	6757240	6757581	13.117745579862175
chr13	6888781	6889979	42.27937599812605
chr13	7547526	7547909	16.880948313222543
chr13	7721182	7721992	13.38296628292696
chr13	8885150	8886158	22.556758778435842
chr13	9011687	9012227	233.51438385557245
chr13	9020157	9020807	18.28377777979924
chr13	9232241	9232493	40.986228848260545
chr13	9276582	9276885	16.562044707068516
chr13	9345323	9345663	22.28112164665671
chr13	11005145	11005491	26.337194123020062
chr13	11291826	11292262	38.15581219349433
chr13	11933412	11933748	16.103233567305974
chr13	12135735	12136863	29.508387198684908
chr13	12212519	12213131	24.89357802447151
chr13	12261770	12262408	24.118547203398798
chr13	12279186	12279464	16.395337290043454
chr13	12293979	12294707	28.06750206763928
chr13	12309276	12309737	12.274768461115707
chr13	12367809	12368123	22.13998181349153
chr13	12395127	12395633	23.56564622999651
chr13	12461389	12461900	41.75983585723459
chr13	12462355	12463030	44.241253732751915
chr13	12528897	12529231	25.96768137652003
chr13	12662924	12663786	28.728525384119656
chr13	12678230	12679474	33.65649660760567
chr13	12694325	12694667	29.63742884976125
chr13	12819666	12819965	14.792410234942484
chr13	12925773	12926051	15.864645491401069
chr13	12938580	12939676	17.736427796148035
chr13	13430593	13430872	17.862980015388953
chr13	13472682	13473003	25.18413447145361
chr13	13516319	13517000	16.272985312031928
chr13	13971185	13972071	26.64178785136806
chr13	14613307	14613663	10.813272515039765
chr13	14630197	14630611	16.430768644176243
chr13	17805339	17805640	10.022025124179168
chr13	17848573	17848994	19.68432989596188
chr13	17993385	17993679	18.74178255496382
chr13	18770628	18770891	16.371625657317303
chr13	19137241	19137739	41.90234913883439
chr13	19385530	19386058	27.8729626084819
chr13	19913912	19914158	19.068252516955866
chr13	19961741	19962341	22.29076552629471
chr13	20362154	20362459	33.64102241641185
chr13	21200365	21200903	22.50043166525745
chr13	21202057	21202409	17.942558933388103
chr13	21211328	21211740	18.402570238391174
chr13	21224923	21225237	44.7698273871355
chr13	21326398	21327188	18.587969282005407
chr13	21468680	21468934	22.183469280483216
chr13	21717162	21717445	24.00321014188625
chr13	21734337	21734741	20.714648430890374
chr13	21759859	21760248	12.771400271467193
chr13	21853370	21854042	19.40732249191829
chr13	21859493	21859809	25.145522380176978
chr13	21864664	21865382	35.59487222496181
chr13	21883078	21883482	24.793854911728662
chr13	21889525	21889850	20.041661482590897
chr13	21919456	21919919	29.449250013215494
chr13	21959767	21960099	22.540689037506837
chr13	21974351	21974921	19.188618425737346
chr13	21975182	21975525	13.69103876564315
chr13	22021677	22022071	16.996566581241975
chr13	22039621	22039890	25.01517668089459
chr13	22707638	22708125	22.8671801800111
chr13	22837041	22837462	13.436051966741928
chr13	23307753	23308150	17.66673550497675
chr13	23317556	23318164	24.72520458855127
chr13	23368987	23369615	19.545776206216996
chr13	23384747	23385359	17.384475929285188
chr13	23401574	23402050	18.49800201023326
chr13	23412512	23412866	12.041910044891013
chr13	23437275	23438021	20.21309765669999
chr13	23446313	23446783	29.61841771348994
chr13	23492253	23493139	27.266534150857687
chr13	23498189	23498761	30.830764126944374
chr13	23506673	23506920	22.61304169241716
chr13	23513329	23514006	34.39664742654324
chr13	23538210	23538778	20.19752198037967
chr13	23555510	23556071	30.064410109358462
chr13	23581947	23582334	23.395546654398128
chr13	23697864	23698211	17.338686758915355
chr13	23763789	23764111	24.183069501604354
chr13	23948841	23949170	13.35450340549272
chr13	24462515	24463039	31.162889678969638
chr13	24565092	24566515	52.739595255379264
chr13	24761246	24762071	27.34844702980735
chr13	25020427	25020712	14.035797604343347
chr13	25052569	25053054	17.83110847178194
chr13	25639737	25640436	13.840584108246242
chr13	26620490	26620910	13.25378862449101
chr13	26698274	26699362	15.04322695600636
chr13	27028257	27029409	31.531307167891
chr13	27587760	27588208	36.879176433597294
chr13	28699527	28699939	13.780344805671174
chr13	30137520	30138060	27.495770984225803
chr13	30441060	30441934	18.362624279694373
chr13	31886962	31887293	18.695231650891262
chr13	31909296	31909847	28.711035349407993
chr13	32588426	32588860	15.955653349924747
chr13	33921666	33922368	17.41981105247454
chr13	34096759	34097319	23.458830952644348
chr13	34129941	34130260	11.896907991750114
chr13	34130575	34131144	14.452158244087743
chr13	34571850	34572592	14.967625966933218
chr13	34652716	34653049	13.885366121927897
chr13	34875039	34875453	23.49487544718572
chr13	34897600	34898050	30.751088354322647
chr13	34993744	34994621	13.430754725174594
chr13	35057394	35058668	16.106749350085177
chr13	35148823	35149149	11.927129505602128
chr13	35492137	35492693	19.88821051446654
chr13	35493035	35493330	15.37605261398574
chr13	35905787	35906464	26.282422879950158
chr13	36019497	36020237	11.66823190611762
chr13	36089060	36089428	25.519025118454643
chr13	36117542	36117855	22.354473336436115
chr13	37452589	37453241	20.71357942797655
chr13	37583982	37584788	17.386824241642916
chr13	37632341	37632659	16.48168514359672
chr13	37707833	37708095	16.114602926123233
chr13	37731955	37732490	26.804193273883
chr13	37739957	37740749	40.86447791860561
chr13	37750466	37750718	21.745004275488476
chr13	37818610	37818966	20.139317670564974
chr13	37835772	37836326	55.79278884984095
chr13	37837118	37837524	36.75113828781203
chr13	37945669	37945972	45.84948999260125
chr13	37946484	37946777	23.898230848865705
chr13	37958403	37958694	43.777726714144045
chr13	38036643	38037160	13.017670660922791
chr13	38079422	38080268	34.80044330434596
chr13	38127969	38128314	21.842973429914835
chr13	38129696	38129944	39.63052049759896
chr13	38312260	38312803	17.68776782968426
chr13	38403768	38404065	31.344725901028927
chr13	38545243	38545538	21.271089085077836
chr13	38635405	38636839	27.337926571339246
chr13	38646840	38647669	21.978422795906575
chr13	38658663	38659195	18.494057736002414
chr13	39963141	39963894	16.170500714782065
chr13	40044683	40045697	16.838619647881924
chr13	40595417	40596033	12.245367378383488
chr13	40671779	40672301	13.562483833210678
chr13	40723272	40723598	15.441713251219205
chr13	40749200	40749730	22.239889806171632
chr13	40756054	40756492	18.922708861904056
chr13	40795267	40795882	19.829622594321645
chr13	40807904	40808325	18.57334799551341
chr13	40817297	40817854	10.978241973548219
chr13	40828271	40828701	16.65402185085208
chr13	40828987	40829350	22.613302262361383
chr13	40856409	40856997	17.84135946205684
chr13	40868345	40869616	43.38938082793301
chr13	40931494	40931767	15.50363223805969
chr13	40947428	40947954	31.6670346423247
chr13	40996325	40996884	28.341319740138456
chr13	41032538	41033372	18.291079949417846
chr13	41280247	41281325	19.786516268753164
chr13	41642435	41643007	17.14955825488884
chr13	41662590	41662969	16.689174005412802
chr13	41708186	41708487	17.03015152560516
chr13	41828220	41828581	35.00202286210417
chr13	41828886	41829540	49.405650727974894
chr13	41847616	41848399	21.63528112311625
chr13	43171192	43171677	12.029807041600808
chr13	43317175	43317443	17.729408847751902
chr13	43523376	43523872	23.675803369091405
chr13	43560327	43560688	19.822702579551127
chr13	43864674	43865114	14.998490062626926
chr13	43908088	43909161	29.838067342717295
chr13	43946283	43947072	18.155323362169156
chr13	44012451	44013295	28.906061964012434
chr13	44559383	44560362	24.688118128050824
chr13	44600614	44600929	34.88831621200319
chr13	44612851	44613158	33.241231328113074
chr13	44615211	44615766	29.689973461735356
chr13	44621773	44622474	31.912953161819175
chr13	44677590	44678080	42.92172739457111
chr13	44783324	44783744	21.021683653195698
chr13	45249792	45250171	17.572635648118474
chr13	45446587	45446890	13.927179067441733
chr13	45515285	45515600	18.02049818493071
chr13	45629858	45630272	29.987810332993956
chr13	45765204	45765497	20.019941460150502
chr13	45935528	45935836	27.826818658159926
chr13	45970582	45970874	21.554114393991966
chr13	46727257	46727938	17.153404539727255
chr13	46742574	46743152	26.71091997087208
chr13	46744723	46745080	33.219441801226104
chr13	46810470	46810768	12.777433075360804
chr13	46930025	46930425	13.275587558746338
chr13	48545622	48546512	59.76895186606418
chr13	48564812	48566398	44.01072172258721
chr13	48941982	48942490	24.745790530377487
chr13	48968372	48968688	21.532978006556064
chr13	48981117	48982944	46.70777267723313
chr13	49034957	49035566	16.190087778814906
chr13	49157645	49158581	22.456301775752987
chr13	49169779	49170057	16.10930854468037
chr13	49187578	49187956	19.96371337345668
chr13	49248282	49248777	19.726356997634426
chr13	49298435	49298926	16.835386689957193
chr13	49329738	49330007	31.993427943119773
chr13	50957439	50958069	16.995739248063828
chr13	50967235	50967492	17.5762596204587
chr13	51100261	51100618	20.962201847749597
chr13	51113207	51115131	24.530511997097992
chr13	51162974	51163475	17.105027877404066
chr13	51170799	51171179	17.377696990966797
chr13	51585075	51585474	21.91305555138074
chr13	51624007	51624431	30.01595471040258
chr13	51631828	51632212	24.973453924059868
chr13	51639229	51639574	16.304891326462013
chr13	51644792	51645070	29.941441927024787
chr13	51727219	51727495	13.629114195920419
chr13	51845696	51846545	17.90998416570387
chr13	52142793	52143152	16.100422173821496
chr13	52223293	52223721	12.040374201034831
chr13	52264895	52265245	17.2498414175851
chr13	52530519	52530944	14.865588233050179
chr13	53100071	53100353	15.212921531487863
chr13	53118676	53118950	10.448243069822771
chr13	53120705	53120967	14.177664563856052
chr13	53140522	53141578	21.618646103324313
chr13	53374489	53375106	26.984657368744983
chr13	53393629	53394704	14.831912987731224
chr13	53775425	53776218	22.33094681045898
chr13	54468914	54469389	27.542162957442436
chr13	54488097	54488567	36.72913967294896
chr13	54574215	54574524	20.59177874284269
chr13	54574840	54575165	23.035825905433068
chr13	54590207	54590869	21.28265304795925
chr13	54622264	54622686	18.690522722723358
chr13	54648746	54649109	17.499720426301984
chr13	54687333	54687656	13.803424215169144
chr13	54694319	54695104	27.47570870636375
chr13	54777994	54778314	25.011065316200256
chr13	54793654	54794609	29.522439122824146
chr13	55101747	55102024	28.7765364870698
chr13	55174508	55174827	36.66819073787677
chr13	55182358	55182767	31.341923991159007
chr13	55189667	55190575	23.683497078093136
chr13	55196842	55197099	26.28498879666458
chr13	55205364	55205828	31.40630177382765
chr13	55240210	55240870	32.928344582066394
chr13	55300856	55301358	22.613285854993112
chr13	55329899	55330284	16.785110451339126
chr13	55422107	55422918	14.646343746255859
chr13	55460886	55461305	21.658716497671634
chr13	55526589	55526927	19.964267315949208
chr13	55622694	55622956	28.275433132666667
chr13	55650869	55651357	13.263788662972997
chr13	55665441	55666149	46.063072271939724
chr13	55685139	55686294	26.206795815471963
chr13	55691830	55692434	28.973871114238207
chr13	55726913	55727229	19.946890752526777
chr13	55730791	55731042	53.259650636954134
chr13	56109462	56109782	18.111695006489754
chr13	56167207	56167602	19.883324273024932
chr13	56193352	56193602	31.043136123657227
chr13	56194233	56195036	29.39294525517028
chr13	57067248	57067561	18.620371574791857
chr13	57551985	57552755	22.313094665477802
chr13	57733276	57733621	14.239480391792629
chr13	58007618	58008448	16.39619618726064
chr13	58066415	58066992	19.418252931723767
chr13	58148528	58148808	11.009116121700831
chr13	58155054	58155620	30.45879610688442
chr13	58280472	58281088	34.52957145889084
chr13	58307057	58307575	15.12562997552879
chr13	58384862	58385181	25.178026008008043
chr13	58385775	58386121	22.44212274330889
chr13	58402177	58402449	16.28770081435933
chr13	58474149	58474464	20.136452235872785
chr13	58540551	58540842	35.12645649336458
chr13	58553535	58554121	21.718032199774992
chr13	58592395	58593241	34.45536416642209
chr13	58598865	58599222	45.447370988648146
chr13	58604108	58604765	30.232694555453875
chr13	58615836	58616460	34.17240864344132
chr13	58690300	58690714	17.444245431734167
chr13	58796567	58797912	21.53460665387292
chr13	59591829	59592744	39.54176732881473
chr13	59645987	59647178	26.46187537423109
chr13	59769973	59770364	28.98740554038826
chr13	59795666	59797123	28.871235228926658
chr13	59822973	59823481	14.904333066752576
chr13	60455001	60455894	29.38686730319682
chr13	60556742	60557044	16.131838504841784
chr13	60566823	60567587	20.859913062050705
chr13	60600990	60601599	24.194926982246987
chr13	60733931	60734737	37.95163429227124
chr13	60738172	60738553	19.38358445555519
chr13	60775136	60775682	20.403851109109954
chr13	60776116	60776540	32.22710496974441
chr13	61824568	61824841	18.497039005433248
chr13	61835479	61836058	20.41739642352432
chr13	61844840	61845146	21.94602796454835
chr13	61874845	61875684	38.64512917651607
chr13	61979911	61980865	17.955777645111084
chr13	62078016	62079416	38.349499814850944
chr13	62098523	62099936	57.86548448401989
chr13	62111931	62112534	19.75225904885414
chr13	62115695	62116015	20.240360721945763
chr13	62264161	62264476	23.62761469038706
chr13	62285057	62285493	27.613097641446174
chr13	62362824	62363168	23.074467750482782
chr13	62363427	62363802	19.601652908325196
chr13	62388306	62388581	23.803546232743695
chr13	62389975	62391454	21.275100062230376
chr13	62459568	62460177	11.487531125643375
chr13	62466599	62467107	20.601570747030063
chr13	62558306	62558591	13.407983211048862
chr13	62569738	62570205	19.640925241997206
chr13	62587642	62588285	12.25354667770362
chr13	62589652	62589899	23.07903755048991
chr13	62633922	62634280	29.312449212846808
chr13	62858537	62858845	52.555334252196474
chr13	62862917	62863657	46.151129049223826
chr13	62876463	62876772	29.11158470968598
chr13	62932444	62932709	18.016993486656332
chr13	63080072	63081227	24.516323349692605
