chr	start	end	Morula_Tead4_ds
chr18	38367249	38367678	29.26899887742974
chr18	38378128	38378421	24.46050464252563
chr18	38480419	38480866	14.536033890658043
chr18	38503411	38503951	22.344025931534944
chr18	38504738	38505068	14.53098034136223
chr18	38603313	38603677	31.57330335365547
chr18	38611520	38612297	25.007003030568324
chr18	38686660	38686970	22.938354769060687
chr18	38832777	38833063	16.600140538248983
chr18	38952443	38952743	10.87341268936793
chr18	39186327	39187089	20.538455543242726
chr18	40218935	40219265	11.567108219320124
chr18	40308020	40308483	1397.1259709017322
chr18	41896534	41896924	17.38444029734685
chr18	42467648	42467895	13.15946019902403
chr18	42499909	42500325	25.468648525384758
chr18	42620504	42620848	26.394560614297557
chr18	42627914	42628248	21.49270193305558
chr18	43465553	43465889	12.417955926486425
chr18	45215233	45215701	22.58232123627622
chr18	46226594	46227250	15.720482106615858
chr18	46277058	46277831	37.882430349253745
chr18	46325004	46326006	20.264363857086547
chr18	46334073	46334441	17.9840997353844
chr18	46358263	46359263	23.026585949897765
chr18	46460735	46461741	36.68670866930224
chr18	46483623	46484469	31.963895523519945
chr18	46526284	46526645	30.20418507900925
chr18	46541480	46541990	28.715159808888156
chr18	46597785	46598521	19.784229038202245
chr18	46859315	46859631	14.522274412686311
chr18	47013884	47014317	22.94246871146539
chr18	47040187	47040740	15.271796251076255
chr18	47369961	47370283	19.364530048014956
chr18	49523084	49523387	14.744012297576804
chr18	49559164	49559507	24.886979711994137
chr18	49755261	49756031	18.82824824568513
chr18	49793034	49793279	26.132405962262833
chr18	49793768	49794126	27.36193764009955
chr18	49906900	49907202	27.5094161065209
chr18	49979032	49979656	16.69103803160863
chr18	50498728	50499366	26.056662158906274
chr18	51635276	51635697	16.724709642188284
chr18	52988610	52988867	14.350764872035164
chr18	52993563	52993831	15.134771101510347
chr18	52998890	52999799	22.273630902843244
chr18	53138587	53139532	23.565612774803526
chr18	53160942	53162003	39.83367064985658
chr18	53215041	53215365	16.2033883318489
chr18	53224150	53224458	22.06080897133072
chr18	53243028	53243320	33.423385437220745
chr18	53250396	53250752	26.86224164319842
chr18	53755533	53755918	17.233942921130687
chr18	53861613	53861887	17.05317411283507
chr18	55020511	55020766	21.26373976165173
chr18	56220776	56221162	26.308529754994446
chr18	56614131	56614672	23.016115422169513
chr18	56678340	56678626	18.459812501093726
chr18	56925088	56925430	14.036571096955685
chr18	57848779	57849650	27.07672957082019
chr18	58664721	58664975	23.058414857218583
chr18	60525916	60526647	18.75368913645294
chr18	60751439	60752451	33.34407152959952
chr18	60772406	60772717	37.742712848822784
chr18	60848551	60848984	23.714160624056987
chr18	61125557	61125903	21.245395153244107
chr18	61177269	61177577	18.871502253916358
chr18	61268371	61268922	19.73713587503035
chr18	61278246	61279177	21.457683431090654
chr18	61328068	61329264	40.96644585507371
chr18	61387266	61387766	36.67632640838623
chr18	61398726	61399366	19.953109587728978
chr18	61610124	61610521	16.942074136709987
chr18	61626927	61627219	28.00249334230815
chr18	61698380	61698744	26.07432667239682
chr18	61707295	61707664	16.04411461941272
chr18	61747083	61748122	23.95645353172236
chr18	61946778	61947396	29.312379854010917
chr18	61953219	61953878	20.01805195207842
chr18	62100829	62101555	32.97834694812449
chr18	62282252	62282676	17.277211411943977
chr18	62283039	62283779	20.79611503755724
chr18	62869593	62870206	18.370497505972086
chr18	63708627	63708942	18.791176072378008
chr18	64395535	64396104	20.779675503816254
chr18	64488509	64488897	15.340187810130955
chr18	64516145	64516429	17.554756507067612
chr18	64633462	64633783	21.57254417217409
chr18	64638025	64639144	29.55186754385204
chr18	64661443	64661733	19.11307334242196
chr18	64876448	64876752	30.75448705648121
chr18	64877271	64877646	25.628105341593425
chr18	64886119	64886738	35.91679511124175
chr18	64894167	64894527	28.981051972177294
chr18	64959906	64960933	36.26909918631876
chr18	64989771	64990070	34.4586053739822
chr18	65113900	65114482	14.076610439012141
chr18	65283871	65284848	18.001458312984376
chr18	65325368	65325822	27.820300239823464
chr18	65534507	65535087	19.074790127524015
chr18	65542798	65543067	17.22862825783655
chr18	65575968	65576526	51.78135214911567
chr18	65597554	65598376	42.36984841724962
chr18	65739305	65739585	17.786653671945846
chr18	65798648	65798943	23.2444700726008
chr18	65799921	65800429	35.50968230052257
chr18	65842955	65843817	15.17870327104272
chr18	65852244	65852665	21.632372400822945
chr18	65935083	65935514	14.854853749551795
chr18	66222949	66223850	21.058418617925952
chr18	66404410	66404679	13.954288656383643
chr18	66415157	66415623	22.184590802172224
chr18	66429054	66429661	19.87422898966555
chr18	66468447	66468773	16.519165308197582
chr18	67210546	67210850	30.104064044199493
chr18	67246859	67247115	27.991686761379242
chr18	67267270	67267670	32.25011909008026
chr18	67278356	67278838	15.974788996193913
chr18	67288528	67288950	26.810370811353927
chr18	67317294	67317547	17.10199575461889
chr18	67334985	67335722	16.341349029799815
chr18	67641412	67641780	14.77748183970866
chr18	67710869	67711150	17.298146129078713
chr18	67724341	67725010	25.618982380637494
chr18	67754675	67755333	16.434406061665264
chr18	67767959	67768438	22.156438939008932
chr18	67800074	67800493	25.57398951764892
chr18	68287897	68288244	22.253756245549887
chr18	69303398	69303849	15.666118302525016
chr18	73488936	73490402	32.61507867368149
chr18	73537874	73538585	41.02669021751307
chr18	73543380	73543867	26.734154053047696
chr18	73572003	73572454	26.465002178352847
chr18	73623044	73623491	17.270565723146102
chr18	73703918	73704326	22.53674336040721
chr18	73815221	73815966	17.08983678305709
chr18	73903884	73904392	26.440777411611062
chr18	73948019	73948327	19.238857194974823
chr18	73997698	73997980	14.762091886912676
chr18	74107897	74108296	19.45157680415868
chr18	74267888	74268558	13.82487057144962
chr18	74347481	74348630	20.476746138331162
chr18	74348898	74349232	21.179275469865626
chr18	74422756	74423680	20.225266699409072
chr18	74511500	74511992	14.210174018774575
chr18	74632576	74632854	24.35398879154123
chr18	74633139	74633497	25.58683794969953
chr18	74675243	74675797	14.186847775421418
chr18	74783977	74784231	19.936210361991343
chr18	74802035	74802416	27.192172833940802
chr18	74807913	74808186	28.657749930580895
chr18	74862136	74862717	14.108125095728548
chr18	74970847	74971350	25.417089854746642
chr18	74996571	74996950	29.483917236328125
chr18	75004857	75005701	45.62147481577091
chr18	75018463	75018831	18.958152747672536
chr18	75024531	75024778	22.79577647529633
chr18	75032068	75032495	13.832626436577469
chr18	75038789	75039289	19.079383378982545
chr18	75299411	75300159	33.526614560162955
chr18	75322044	75322788	25.165385127708475
chr18	75329617	75330250	20.270645001488273
chr18	75409629	75410010	19.809940325619355
chr18	75494775	75495310	22.6694609116171
chr18	75735355	75736101	15.344784290477353
chr18	75753549	75753808	22.52343832111727
chr18	75929483	75929751	23.996230025789632
chr18	76059493	76059871	17.231399066864498
chr18	76075242	76075646	24.073747476728837
chr18	76161083	76161389	17.920196760713665
chr18	76170453	76171016	16.465466617902685
chr18	76184501	76185181	18.107653054069072
chr18	76186005	76186350	18.128731865813766
chr18	76233012	76233375	25.726688413908988
chr18	76240807	76241638	20.647562976635175
chr18	76465845	76466209	19.320446318322485
chr18	76978228	76978595	12.806709775482926
chr18	77014336	77014629	17.073264743687755
chr18	77037446	77037723	26.411615282189544
chr18	77038064	77038601	23.95352407363096
chr18	77047093	77047672	23.174728951923587
chr18	77714062	77714460	20.398436567891185
chr18	77743350	77744163	16.379654202807288
chr18	77767660	77768147	14.555822759193562
chr18	77845459	77846069	12.848048491556137
chr18	78006925	78007365	21.760414882139727
chr18	79008895	79009290	19.407638085039356
chr18	79343729	79343988	27.222471377103947
chr18	79995482	79995774	14.839552268590012
chr18	80034572	80034831	15.187088340405792
chr18	80185717	80186048	21.368027796558025
chr18	80232114	80232706	23.937547311589526
chr18	80237918	80238412	26.723487898405747
chr18	80249684	80250595	29.635685863662367
chr18	80255913	80256196	21.293350064712364
chr18	80318887	80319212	14.845638369046725
chr18	80324353	80324628	17.060376371903853
chr18	80404856	80405287	27.506620225662974
chr18	81321827	81322147	17.588887479901313
chr18	82043388	82043657	9.229486612582296
chr18	82470103	82470424	17.244214078719
chr18	82487432	82487928	23.957351902319537
chr18	82488904	82489305	24.976338588686062
chr18	82489685	82489989	23.26237846675672
chr18	82568010	82568394	17.212727144360542
chr18	82583905	82584192	12.323830446715139
chr18	82643118	82643369	11.188854293519283
chr18	82692998	82693343	19.517129469608914
chr18	82750950	82751283	13.164873274954948
chr18	82813010	82813485	21.8265719765111
chr18	82849311	82849814	14.481710937814732
chr18	82854628	82855025	20.580321044105126
chr18	82855369	82855759	17.29223975401658
chr18	83834095	83834473	26.09605527807165
chr18	84087557	84087817	16.108805432686438
chr18	84165534	84165835	16.784608010833843
chr18	84597844	84598390	32.35276530688499
chr18	84676796	84677266	31.986896145597417
chr18	84927610	84927953	40.192816764898275
chr18	84934044	84934386	46.271249871504935
chr18	85697925	85698380	124.32946173699348
chr18	88838731	88839197	26.84976530177399
chr18	90599920	90600218	15.931683281124037
chr3	5579170	5579826	21.018673739782194
chr3	5860390	5860808	32.71304599634198
chr3	6049428	6050211	43.998166768182436
chr3	6101237	6101604	21.85061598993452
chr3	7683785	7684038	27.16174972292934
chr3	8245238	8246549	70.49286744723695
chr3	8923584	8923835	36.11944887077666
chr3	8948745	8949061	15.081079280829128
chr3	9037542	9038405	34.94258012362731
chr3	9048138	9048537	19.684775266432226
chr3	9049012	9049700	28.008310277101604
chr3	9097817	9098501	28.093251779065493
chr3	9131191	9131546	28.823318927388797
chr3	9131942	9132198	20.478490073233843
chr3	9191172	9191590	15.509094003284947
chr3	9227140	9227390	30.24107822418213
chr3	9333875	9334335	14.573468436365543
chr3	9867849	9868147	17.993233335098164
chr3	10012146	10012447	13.970786249914834
chr3	10158988	10159391	15.78200582594197
chr3	10305269	10305675	43.162497985539176
chr3	10485645	10486000	27.521702967898946
chr3	11635838	11636247	13.611522065981093
chr3	12920164	12920665	22.66299879098843
chr3	13502723	13503480	21.207681210856773
chr3	14993842	14994382	12.794320596147466
chr3	15000434	15000702	16.657695528286606
chr3	15159845	15160899	30.757357201042392
chr3	15230575	15230856	19.062970395614244
chr3	16077172	16077875	16.27886553678879
chr3	16168827	16169403	27.877416403757202
chr3	16169815	16170284	21.546687913093486
chr3	16181996	16182665	26.353922590190162
chr3	16332705	16334125	31.08849427817573
chr3	16349397	16350032	14.295459499509315
chr3	16488065	16488465	21.26656620502472
chr3	18697052	18697405	18.107279358774676
chr3	19162646	19163017	12.782639918622944
chr3	19187157	19188044	24.016977689715088
chr3	19188332	19188927	16.47737324177718
chr3	19353476	19354274	18.895051509814156
chr3	19501246	19501692	16.875416631655842
chr3	19566857	19567114	18.897083245362754
chr3	19628331	19628715	18.86765509347121
chr3	19894467	19895274	21.150242069249114
chr3	19899978	19900793	41.010820558466065
chr3	19906016	19906616	20.305239158471426
chr3	20034807	20035374	30.57827654507215
chr3	20057525	20058055	21.855865123136986
chr3	20101463	20101799	17.1635639326913
chr3	20550854	20551109	8.60418030794929
chr3	20551838	20552109	12.70420089243083
chr3	21936171	21936788	18.117722888433374
chr3	21995082	21995839	28.440324938281524
chr3	22004999	22005559	36.339920265333994
chr3	22005818	22006151	30.537037754918003
chr3	22039686	22039998	14.769437478138851
chr3	23363456	23364048	21.519143465402966
chr3	26608455	26609300	24.995486318712405
chr3	26745149	26745663	14.463896612712846
chr3	27008737	27009346	19.440887001739153
chr3	27143439	27143718	24.153005490593586
chr3	27144053	27144383	19.042464886289654
chr3	27153536	27153816	38.556662940979
chr3	27154118	27155428	40.06828970035524
chr3	27228752	27229002	21.562110794067383
chr3	27434927	27435374	21.585242670387764
chr3	27453964	27454308	18.84535731548487
chr3	27702773	27703232	18.27033759098427
chr3	28192933	28193417	16.533606309536076
chr3	28780811	28781159	12.661225362755786
chr3	28842558	28842884	12.957801599444055
chr3	30246285	30246589	19.130242721030587
chr3	30592568	30592920	14.974545770070769
chr3	30601815	30602834	25.279604687190034
chr3	30611743	30612278	18.032796323188
chr3	30725390	30725650	18.992196083068848
chr3	30856055	30856395	17.229100087109735
chr3	30901086	30901386	12.77668579419454
chr3	30995052	30995710	35.02052080595022
chr3	31056878	31057385	21.802490698985565
chr3	31134053	31134755	26.34716552614826
chr3	31441839	31442175	20.817202866077423
chr3	31446941	31447197	24.66671909019351
chr3	31573879	31574209	15.027623969858343
chr3	31595880	31596580	24.221584374564035
chr3	32002882	32003484	30.683368685237593
chr3	32016755	32017086	28.466231481546362
chr3	32034824	32035570	28.754813154005813
chr3	32333666	32334087	20.96929691976153
chr3	32408603	32408960	18.002143026400013
chr3	32510635	32511145	18.638926945480645
chr3	32526121	32526714	20.953265524634222
chr3	32708656	32708938	23.626095768407726
chr3	32736395	32736825	13.291056400121645
chr3	33990524	33990909	22.383509140510064
chr3	34719279	34719535	11.263600964099169
chr3	34885089	34885567	14.551157358301234
chr3	34985206	34985773	17.0057519899264
chr3	35726324	35726614	26.084491815238163
chr3	35754588	35754913	18.134900307288536
chr3	35994768	35995979	28.519602989776384
chr3	36000214	36000571	20.47231793069706
chr3	36066119	36066421	18.98385667485117
chr3	36283729	36284173	15.136759047035698
chr3	36284485	36284938	27.183801499423602
chr3	36559378	36560065	16.79035073423316
chr3	36572266	36572548	25.782110822961684
chr3	37312526	37312837	21.97040778647665
chr3	37419949	37420222	29.564057315225565
chr3	37639741	37640029	15.522954126199087
chr3	37724367	37724636	18.026589652419535
chr3	38484546	38485315	23.888018567168356
chr3	38519612	38520387	15.945310353309878
chr3	39568935	39569183	32.95362725565511
chr3	40745178	40745441	17.493014861422346
chr3	40969106	40969420	27.27639160034763
chr3	41347211	41347923	14.265737602549992
chr3	41356022	41356339	27.261753816333854
chr3	41528081	41528405	11.102507707513409
chr3	41536375	41536633	17.811555319054182
chr3	45106691	45107097	14.805946128121738
chr3	48494811	48495710	18.58003048159522
chr3	50024462	50025015	21.539598351145738
chr3	50620898	50621146	16.952208034453854
chr3	51209764	51210065	32.74017116001674
chr3	51210393	51210711	24.83845926680655
chr3	51358997	51359261	23.05009987860015
chr3	51375673	51375922	40.74951161150951
chr3	51660469	51660947	14.197216334203297
chr3	51739431	51739814	17.37363787419491
chr3	51908482	51909085	29.46112228665581
chr3	52102366	52103041	26.4454915633025
chr3	52116709	52117281	18.365529680585528
chr3	52267659	52268235	23.367021136813694
chr3	52316795	52317260	30.618575003839307
chr3	52365955	52366215	21.472980645986702
chr3	52412952	52413288	33.694588678223745
chr3	52416510	52417189	35.301583083634526
chr3	52510306	52510941	19.693937360207865
chr3	53306207	53306996	20.28724043692624
chr3	53422819	53423263	18.11598401778453
chr3	53499456	53499708	26.975812764394853
chr3	53529141	53529607	17.671424732699414
chr3	54692419	54693072	22.342644376009932
chr3	54704588	54704935	30.392849694067877
chr3	54807863	54808509	25.336222071396676
chr3	55105920	55106674	42.67107379974041
chr3	55162724	55163007	18.520984417136905
chr3	57576060	57576668	37.01008286915327
chr3	57620648	57620904	15.980496421456337
chr3	57625436	57625705	11.171290752169812
chr3	57711029	57711589	30.159905477932522
chr3	57732527	57732863	27.422669237568265
chr3	57735570	57736084	33.7353912383202
chr3	58298222	58299682	27.35574723465802
chr3	58416736	58417005	20.255330865711084
chr3	58453208	58453497	22.589190717386952
chr3	58525605	58526159	15.106816827174988
chr3	58692181	58692760	17.56274463475677
chr3	58701283	58702053	21.56507243614692
chr3	58861583	58862258	25.471135355984725
chr3	59000463	59001771	39.313075027699135
chr3	59010806	59011053	27.11093041578285
chr3	59203704	59204258	19.361147939943663
chr3	61002520	61003063	13.12282985613491
chr3	61306059	61306368	19.313456097081254
chr3	61336543	61337449	22.995113675957484
chr3	61363023	61363596	15.674339580702323
chr3	61363927	61364356	22.44160438084102
chr3	61402632	61403538	24.00581439546665
chr3	61795742	61796516	16.98640067263167
chr3	62159225	62159550	120.29725944078885
chr3	62339057	62339386	25.004338018075313
chr3	62610901	62611312	17.82627425170583
chr3	63051017	63051719	21.596479623745648
chr3	63240846	63241151	30.09203448061083
chr3	63927881	63928229	13.14738246216171
chr3	63971493	63971837	27.685553611711015
chr3	64235214	64235574	19.58504712846544
chr3	64763058	64764111	23.652000533662743
chr3	65392299	65392575	15.56189979677615
chr3	65645565	65645823	21.06974887108618
chr3	65658735	65659116	21.303030484617537
chr3	65675389	65675899	18.748809236638685
chr3	65904336	65904833	22.513496425789846
chr3	65974536	65974786	12.312136474609375
chr3	66292075	66292980	40.54851753277015
chr3	67104903	67105401	24.13292142186299
chr3	67582808	67583067	19.134920573142505
chr3	67608936	67609394	24.97542887483622
chr3	68492258	68494057	34.12831266274911
chr3	68665521	68665800	20.423736045864747
chr3	68976171	68976521	18.238309797559467
chr3	69004352	69004850	12.618517199673327
chr3	69127165	69127523	27.031142927414876
chr3	69316178	69317089	26.39506626024466
chr3	69322269	69322518	33.56866468100184
chr3	69612436	69613050	24.99311403964164
chr3	69623896	69624379	27.96258919184746
chr3	69657267	69658489	26.51412693217226
chr3	70004179	70004478	18.215938115199673
chr3	71240525	71240907	20.881887495829798
chr3	73572684	73573554	22.612157980052903
chr3	75557150	75557435	36.30342081973427
chr3	76009054	76010410	29.920927503291836
chr3	76053112	76053520	28.982079496570663
chr3	76067703	76067993	18.74481769101373
chr3	77975734	77976653	18.50359174087076
chr3	79038427	79038675	20.090250319050206
chr3	79101728	79102236	21.71793889905524
chr3	79162468	79163357	29.96468222181494
chr3	79222466	79222782	17.31962564927113
chr3	79229953	79230341	31.726874526014033
chr3	79231483	79231809	24.443016798218334
chr3	79254144	79254773	22.6303137140926
chr3	79261823	79262354	16.914120523269567
chr3	79454160	79454574	15.268175756297826
chr3	79568188	79568456	15.959349739017771
chr3	79591152	79591619	16.544497471550038
chr3	79628411	79628844	21.826499716514252
chr3	79845309	79846149	25.276448657399133
chr3	79851701	79852860	38.738099664321126
chr3	79883488	79884018	20.99799412961276
chr3	79884457	79885086	20.54581042655132
chr3	79966183	79967821	32.94019320712712
chr3	80053241	80053719	19.49740045539505
chr3	80059780	80060487	26.495849564861206
chr3	81021504	81022423	28.490600788294945
chr3	82782133	82782490	16.743356720740053
chr3	83176589	83177064	15.143922749569542
chr3	83857897	83858206	13.201856378598507
chr3	84002373	84002717	17.302315817322842
chr3	84003008	84003547	23.68023800894148
chr3	84155525	84155995	14.915812269170234
chr3	84189531	84190173	21.65489707817541
chr3	84480132	84480425	15.279703068651845
chr3	84889014	84889799	35.58861565316559
chr3	85242854	85243148	15.364409933284838
chr3	85272666	85272977	20.984408032089185
chr3	85274500	85274974	28.609510550519083
chr3	85275429	85275750	31.049446581308715
chr3	85372927	85373629	13.824283910952403
chr3	85589610	85589969	18.22289146487095
chr3	85632952	85633662	20.06939031574088
chr3	85650031	85650352	30.565230877599983
chr3	85650702	85650958	41.370042376220226
chr3	85693777	85694752	25.758890448350172
chr3	85880492	85881116	11.593916347393623
chr3	85962954	85963231	21.315572249760265
chr3	85981053	85981924	24.70945279551702
chr3	86002323	86003022	21.557565425769113
chr3	86010984	86011258	25.15332821337846
chr3	86097757	86098067	11.487938465610627
chr3	86122990	86123572	30.602286912321635
chr3	86162275	86162580	18.010144468213692
chr3	86164102	86164495	24.45160196027683
chr3	86224243	86224970	30.54043229246074
chr3	86253386	86253819	19.506608119462435
chr3	86451021	86451354	14.882725351923579
chr3	86724999	86725251	10.494083860563853
chr3	86884110	86884804	18.35028963473757
chr3	86914412	86915227	16.67290080953961
chr3	86994882	86995150	13.071302342770705
chr3	87150830	87151237	25.618758785050975
chr3	87193582	87194635	29.20400791403688
chr3	87201156	87201416	19.28093427144564
chr3	87467027	87468261	17.037205269309652
chr3	87525666	87526201	20.475646740922304
chr3	87537562	87538114	15.255417502444724
chr3	87594645	87595406	24.462882446710132
chr3	87795258	87796026	16.79418054781854
chr3	87889095	87889593	42.99804640390787
chr3	87893182	87893485	34.40151868637639
chr3	87901276	87901924	31.235168774922688
chr3	87930271	87930637	24.8802328526648
chr3	87936082	87936345	17.919181939766887
chr3	87986631	87987329	14.913923746535293
chr3	88009692	88009947	27.836089250153186
chr3	88060567	88060835	27.989037015544834
chr3	88082010	88082973	33.47604455482428
chr3	88124535	88125195	17.943437504045892
chr3	88140064	88140613	30.754574337943655
chr3	88154298	88154897	19.285294403814913
chr3	88262208	88262523	21.899541479443748
chr3	88277100	88277497	37.73810970392876
chr3	88324448	88324882	29.131585710059664
chr3	88364169	88364769	17.113715030352274
chr3	88492603	88493026	27.889356274976798
chr3	88552733	88553563	30.12134470882186
chr3	88665334	88665591	16.366774254735805
chr3	88803692	88803940	16.764616620156072
chr3	88849462	88849805	21.921386257204997
chr3	88850157	88850786	20.658441787683337
chr3	88914034	88914623	22.34504280673223
chr3	88949724	88950263	18.3854936306021
chr3	89030842	89031350	21.026907926469338
chr3	89055658	89055990	20.60937289444797
chr3	89177501	89177757	24.336287934333086
chr3	89195461	89195750	25.51982855879312
chr3	89196140	89196644	46.38000980634538
chr3	89251260	89251737	24.30867692759452
chr3	89280359	89280665	29.41662189383912
chr3	89281566	89282038	24.658022468372927
chr3	89294513	89294829	28.8638228826885
chr3	89316596	89316946	25.715502199445453
chr3	89349742	89350262	20.818200397491456
chr3	89374410	89375303	37.71523831058857
chr3	89382688	89383437	34.46159441989955
chr3	89388239	89388892	24.049343940127315
chr3	89399494	89400502	42.500850370005956
chr3	89418565	89418903	24.448028364125086
chr3	89430336	89430657	12.757748811787163
chr3	89456899	89458171	30.477850307458603
chr3	89468498	89468856	21.073786914015617
chr3	89553171	89553519	20.14187738813203
chr3	89730711	89731304	13.223504675178463
chr3	89773147	89773401	24.75271339116134
chr3	89775285	89775857	24.900208148089323
chr3	89871046	89871694	29.31132317913903
chr3	89897668	89898112	15.477307280978641
chr3	89969087	89969421	23.673926519062704
chr3	89996623	89996973	37.86331221989223
chr3	90079674	90079955	37.88508115883824
chr3	90080292	90080574	34.4323698950152
chr3	90102606	90102863	30.211482541570405
chr3	90151145	90151437	23.541217719038873
chr3	90208529	90209038	41.81536433551541
chr3	90292604	90292964	25.380080721113416
chr3	90313692	90313958	22.98015800992349
chr3	90389686	90389977	15.773539592310325
chr3	90427937	90428285	14.535954047893656
chr3	90490784	90491057	32.774940406883154
chr3	90612989	90613309	18.348868060112
chr3	93362235	93362594	10.824159996755276
chr3	93369218	93370073	22.26807660331503
chr3	93447315	93448053	19.623162493150087
chr3	93505925	93506629	17.080312314358626
chr3	93520406	93521043	28.39325433249002
chr3	93555585	93555831	25.024691240574285
chr3	93642381	93642717	15.59637055794398
chr3	93662281	93662882	23.623044499541678
chr3	93667441	93667708	17.931914976027127
chr3	94109797	94110055	16.159896488337555
chr3	94309630	94310448	23.065899478194183
chr3	94376645	94377008	14.497479683111521
chr3	94377383	94377646	15.639605743350184
chr3	94476600	94477027	13.627090990124598
chr3	94487420	94487828	23.651127497355144
chr3	94591386	94591761	28.3998408203125
chr3	94600171	94600635	34.244107155964294
chr3	94617789	94618141	32.07590173591267
chr3	94659405	94659678	22.669780580988732
chr3	94670890	94671549	25.199041625617667
chr3	94674616	94675257	23.5065189441913
chr3	94786165	94786804	28.193519225889155
chr3	94822781	94823904	38.33595466741153
chr3	94833137	94833456	26.32845041819127
chr3	94953777	94954361	14.917402910859618
chr3	95015108	95015475	30.007150509701763
chr3	95015769	95016160	25.90448382443479
chr3	95016472	95016798	24.98792037203268
chr3	95054183	95055055	30.474880080704295
chr3	95071403	95071702	17.15151553010462
chr3	95110779	95111467	24.945288877154507
chr3	95142423	95142786	17.987134210991137
chr3	95160439	95160715	25.603179109269295
chr3	95174007	95174678	19.89168326154729
chr3	95252788	95253272	22.375407469174093
chr3	95286255	95286627	19.905486181218137
chr3	95294390	95294685	37.40263082213321
chr3	95308396	95309260	30.72034235574581
chr3	95316875	95317863	37.43321448685187
chr3	95344316	95344675	29.206111403228846
chr3	95402488	95402832	17.97856265722319
chr3	95425949	95426696	24.462727990973907
chr3	95433983	95434234	26.274462893664598
chr3	95434505	95435024	21.090561921885936
chr3	95624957	95625320	41.79713294919857
chr3	95635700	95636421	16.937155620400354
chr3	95650967	95651314	36.517733065470495
chr3	95713567	95714032	16.13358885242093
chr3	95754534	95754841	15.908952787567038
chr3	95819537	95819808	34.347328073424165
chr3	95855961	95856248	16.995466813808534
chr3	95861467	95861960	20.74654647254557
chr3	95871195	95871484	17.873047452484446
chr3	95881981	95882238	15.317636133631844
chr3	95905313	95905647	24.307110392404887
chr3	95985207	95985671	22.252862552116657
chr3	95986122	95986390	18.02282759324828
chr3	96069215	96069786	22.77905618497244
chr3	96197293	96197574	15.228537617204877
chr3	96311327	96311697	18.312711896123112
chr3	96312232	96312621	27.076022964516763
chr3	96312998	96313400	22.326002083014494
chr3	96360994	96361829	14.40444854462218
chr3	96362579	96363188	14.801604783789474
chr3	96417542	96418592	39.99619816643851
chr3	96427525	96427867	25.401890447962355
chr3	96465277	96466322	28.41875702068566
chr3	96557783	96558058	14.484203036915172
chr3	96563674	96564234	20.917261852536882
chr3	96576512	96577125	16.571396217844033
chr3	96593982	96594408	17.821597627630815
chr3	96622968	96623407	21.725691999552733
chr3	96629554	96630131	18.07260550204761
chr3	96670049	96670323	14.429010554821822
chr3	96696370	96696804	17.566181947558707
chr3	96724864	96725257	21.021157970865264
chr3	96734265	96734578	34.180776516850386
chr3	96813616	96814263	25.53076173201595
chr3	96905441	96905741	17.887366771697998
chr3	96966773	96967210	19.741814115773078
chr3	97609931	97610249	24.758667118144484
chr3	97652905	97653188	18.860997419054012
chr3	97681591	97681904	20.806430234695775
chr3	97683538	97683940	26.479238823278628
chr3	97744667	97745153	27.45057624652062
chr3	98013625	98014028	20.221428317408407
chr3	98247259	98247869	14.617858398937788
chr3	99141095	99141663	17.504510085347672
chr3	99196309	99196633	46.779316707893656
chr3	100025709	100026112	17.547811825281336
chr3	100165758	100166056	25.469391118760075
chr3	100166342	100166665	21.52408597786729
chr3	100264884	100265491	55.640550929199925
chr3	100418314	100418766	31.840746157992204
chr3	100420314	100421270	36.391174208668986
chr3	100454643	100454982	17.541912633057542
chr3	100489449	100489837	23.526746941595963
chr3	100528823	100530053	44.83553380733583
chr3	100547100	100547475	28.6197868347168
chr3	100547742	100548114	39.59779310739169
chr3	100568858	100569195	14.226018401918497
chr3	100578552	100579103	31.347221277586563
chr3	100661372	100661618	19.02855927769731
chr3	100677195	100677561	21.794753288310734
chr3	100704109	100704357	16.235911267419016
chr3	100721162	100721621	31.44499022041271
chr3	100744566	100745006	16.761898961934175
chr3	100797758	100798219	34.51511774456165
chr3	100870595	100871106	18.828012229411804
chr3	100969338	100969635	16.10281846338651
chr3	101076009	101076624	14.64860154748932
chr3	101164598	101164911	27.481773681153125
chr3	101165290	101165653	29.493070255626332
chr3	101216706	101217280	16.831522221349257
chr3	101224363	101224697	17.427805880586543
chr3	101409196	101409561	30.171575284984012
chr3	101411326	101412218	30.048827611812026
chr3	101424340	101424630	15.186180114746094
chr3	101440344	101440736	20.70255901132311
chr3	101474055	101475032	22.404137569415777
chr3	101487902	101488288	15.46899764401925
chr3	101569419	101569772	22.573444015243574
chr3	101570473	101570754	15.555918293067144
chr3	101595042	101595623	21.76821400417518
chr3	101596129	101596845	30.043796657849956
chr3	101737955	101738206	18.914903203804656
chr3	101779142	101779612	17.39279333479861
chr3	101826968	101827798	19.69405008109219
chr3	101883155	101883975	36.57635473623508
chr3	102714931	102715400	15.49322878424801
chr3	102995779	102996434	19.41383733530991
chr3	103102680	103102950	18.876213056069833
chr3	103191910	103192233	54.47967658028145
chr3	103192537	103193623	41.026576701668304
chr3	103201397	103201833	60.423518872042315
chr3	103204792	103205038	61.77942784627279
chr3	103210979	103211665	44.952561539741716
chr3	103212505	103212793	49.61979321638743
chr3	103253262	103253547	22.33114594242029
chr3	103279171	103279459	24.940263681941563
chr3	103309500	103309906	26.424109898177274
chr3	103386254	103386690	32.42959903577052
