chr	start	end	EXE_E65_Tead4_ds
chr7	45896537	45897608	24.260381992457628
chr7	45923233	45924100	26.71965947860665
chr7	46477108	46477512	15.944783817423453
chr7	46770508	46771268	21.958669055763043
chr7	46795494	46796034	27.417379391634906
chr7	47008523	47008803	17.396906352043153
chr7	48789034	48789329	19.773526951418084
chr7	48880663	48880995	18.30614931037627
chr7	49522149	49522514	25.400565076854132
chr7	49601410	49601733	33.81592567786344
chr7	49778321	49778758	21.717329282782444
chr7	60013137	60013572	17.150351975978104
chr7	62495277	62496017	17.339082679233037
chr7	63824362	63824649	12.914951480639521
chr7	63939080	63939455	17.975186475118
chr7	64219638	64220127	14.104329118943166
chr7	64392324	64392649	37.752713981041545
chr7	65469780	65470367	31.93695187609281
chr7	66689496	66690180	20.14215850272374
chr7	67222571	67222846	17.690307377901945
chr7	67803754	67804165	12.359876544516162
chr7	68749024	68749401	19.15436687520075
chr7	70361512	70362114	23.459145791506845
chr7	70828603	70828888	12.427643143503289
chr7	70834877	70835358	19.444989136995247
chr7	73398182	73398811	20.475644786331348
chr7	73399837	73400122	19.808407920703555
chr7	73558578	73559022	22.792686333527435
chr7	73617955	73618464	24.52172452855438
chr7	75455598	75455902	21.538323778855172
chr7	75798188	75798476	34.82180474201838
chr7	75801618	75802044	38.36485602598235
chr7	75848001	75848371	17.662334143148886
chr7	78782830	78783226	15.35285969214006
chr7	79148517	79149081	23.412080971061762
chr7	79272581	79273185	39.0455373422989
chr7	79279329	79279896	20.07048175784856
chr7	79392590	79393248	15.65252323208609
chr7	80014576	80015099	22.519282630935
chr7	80186673	80187084	19.849320260857723
chr7	80340385	80340730	17.728868152784266
chr7	80377733	80378005	13.341746614259833
chr7	80442347	80442924	25.29923085984572
chr7	80534856	80535533	24.956075871184446
chr7	80889150	80889718	14.397907488782641
chr7	80947520	80947789	23.38128006236704
chr7	81762596	81763303	18.138016505153715
chr7	82018307	82018658	25.82783876728808
chr7	82811333	82811782	28.116336448686425
chr7	82866252	82866694	20.061748770027677
chr7	82953741	82954157	20.859114633156704
chr7	83755920	83756310	18.924783058655567
chr7	83852500	83853164	16.34692105327744
chr7	83891615	83892255	23.908792823553085
chr7	84605935	84606387	25.896452194821517
chr7	89949384	89949841	21.57728145106877
chr7	90457290	90457618	16.501489685802923
chr7	92561044	92561375	14.412145202613669
chr7	92874296	92875189	21.41622034245883
chr7	97331942	97332583	18.944987618421056
chr7	97535805	97536218	27.18860122366621
chr7	98177874	98178239	18.723469041798214
chr7	98415734	98416180	20.77568657836572
chr7	98656121	98656729	21.62115825477399
chr7	98815823	98816214	20.20992875891878
chr7	99141514	99141798	33.37651568399349
chr7	99356057	99356419	14.1778217758263
chr7	99500424	99500755	19.242597090153534
chr7	99859016	99859293	16.165009650082364
chr7	100227362	100227651	23.273381068219777
chr7	100371958	100372254	26.196461683995015
chr7	100582857	100583358	17.01860154603056
chr7	100590807	100591180	19.70292870672395
chr7	100700007	100700328	39.6219828596739
chr7	100706257	100706616	28.86142761527994
chr7	100932238	100932851	22.511042191970603
chr7	101344626	101345375	21.12417062675364
chr7	101450573	101450918	15.633619670591493
chr7	101866724	101867072	40.06006103822555
chr7	101896342	101896711	50.34425604698781
chr7	101905766	101906205	28.9336546157107
chr7	101933510	101934282	22.072594310335546
chr7	102100008	102100275	27.988721718948877
chr7	102250566	102250888	13.873340885091272
chr7	102267158	102267528	23.1291717374647
chr7	104218823	104219276	26.17974237943064
chr7	104501407	104501680	16.617078009105864
chr7	105641832	105642116	23.324766105329488
chr7	105650977	105651360	18.61051139632342
chr7	107594649	107595053	25.057180742226024
chr7	108909738	108910022	27.25165438316238
chr7	108934328	108934668	17.95255708133473
chr7	109629177	109629916	23.085229020641364
chr7	109649240	109649895	19.380974077996406
chr7	109703418	109704087	20.651808656028212
chr7	110061261	110061980	27.761942655221144
chr7	110109080	110109355	27.468272469260476
chr7	110116604	110116873	36.552023912451084
chr7	110121664	110122045	25.60605783537617
chr7	110221435	110221885	17.00763854980469
chr7	111023936	111024600	24.53300671692354
chr7	111082752	111083020	30.90249941242275
chr7	111122405	111122700	21.302769192194535
chr7	112375887	112376320	21.850106739282058
chr7	112423497	112423831	27.616741168998672
chr7	112462803	112463124	18.33207824148493
chr7	112595104	112595388	15.999314670831385
chr7	112663106	112663892	25.027069887738797
chr7	112678639	112679275	31.40147025030364
chr7	112730147	112730704	30.790314446659877
chr7	112780633	112781567	24.58502066365146
chr7	112954002	112954320	13.661863776872742
chr7	113206881	113207282	22.968466594629454
chr7	113368972	113369744	15.54134126648384
chr7	114117174	114117466	18.255678715771193
chr7	114562701	114563060	17.33556168856395
chr7	116308183	116308863	20.879320293314315
chr7	116443613	116443886	23.891837927011345
chr7	116444395	116444950	25.453327780371314
chr7	118129326	118129618	13.861505942801907
chr7	118243806	118244358	29.657059054443803
chr7	118593915	118594200	23.044164757979544
chr7	119793759	119794371	16.529022318085815
chr7	119895889	119896289	26.553604135513307
chr7	120874872	120875837	25.218375111120352
chr7	120982461	120982801	14.51817146469565
chr7	122158962	122159346	13.018570785721144
chr7	123084284	123084863	17.920460289212294
chr7	123118684	123119088	26.695801668828075
chr7	123220157	123220809	22.01252639513074
chr7	123369994	123370598	24.62513538859538
chr7	123377824	123378244	20.912755028406778
chr7	126377559	126378013	25.040585490575445
chr7	126501979	126502431	24.127775044567816
chr7	126516286	126516900	17.336360571050488
chr7	126583944	126584613	28.933539078374615
chr7	126695168	126695807	21.854513572788388
chr7	126776932	126777221	16.86965642750882
chr7	126792255	126792829	22.05924647028853
chr7	126832222	126832534	19.573779518787678
chr7	126861960	126862348	25.60915818165258
chr7	126975890	126976294	25.371410492623205
chr7	127016286	127016608	17.95259063436378
chr7	127017014	127017329	22.521438317071823
chr7	127027149	127027436	30.914766936352027
chr7	127195839	127196328	22.57463239112027
chr7	127208693	127209376	46.91613654475959
chr7	127214855	127215401	20.69832540344406
chr7	127244011	127244401	24.076295730395195
chr7	127393400	127393879	15.892542958508454
chr7	127471131	127471500	15.899089053394349
chr7	127477793	127478981	35.29880001729586
chr7	127588162	127588618	33.63443035201023
chr7	127679078	127679384	23.38610904668671
chr7	127691617	127691893	26.353813724241395
chr7	127708337	127708950	20.320351995807293
chr7	127727702	127728036	21.180589544558952
chr7	127745503	127746032	32.79092830881505
chr7	127895568	127896404	17.99593488850662
chr7	127912505	127912775	28.0934924726133
chr7	128237577	128238720	22.56144048702477
chr7	128611026	128611652	18.998389468787195
chr7	129819187	129819552	14.501064347567624
chr7	130235775	130236874	28.153852081819487
chr7	130946118	130946842	34.691007943443175
chr7	130982164	130983063	42.65158665989079
chr7	132015694	132015994	18.19549283663432
chr7	132576031	132576315	15.157041677286927
chr7	133040882	133041208	26.711098103435493
chr7	133041574	133041843	17.039667430863503
chr7	133637731	133638035	17.4142731051696
chr7	133708869	133709358	18.57547536900682
chr7	135735349	135735703	16.64687698709089
chr7	135736052	135736486	27.932610771073723
chr7	137410284	137411053	28.595399459719815
chr7	137437481	137437834	18.584266740944837
chr7	137636587	137636902	20.256619347466362
chr7	138845888	138846154	15.1099310638313
chr7	138909354	138909705	17.81735965261432
chr7	139212922	139213257	30.89466861326303
chr7	139234349	139235015	28.611761618662882
chr7	139363967	139364268	15.527908992133664
chr7	139388559	139389000	25.269642412527347
chr7	139937527	139938318	28.816043858582393
chr7	139950358	139950657	34.94426891237597
chr7	139975401	139976029	32.09550821857088
chr7	140036342	140036735	40.98566164011871
chr7	140125576	140125923	22.74537411340719
chr7	140856447	140856749	19.388156695081697
chr7	140881882	140882252	22.618792636974437
chr7	140959033	140959320	15.729730729026661
chr7	141048624	141048966	14.396481508400008
chr7	141079578	141079853	15.260154464028098
chr7	141122655	141123196	20.245784015620263
chr7	141178033	141178329	13.979032423045185
chr7	141215847	141216170	22.012350734911468
chr7	141327822	141328166	24.52049036358678
chr7	141340245	141340692	23.42129784995811
chr7	141468341	141468674	27.252301064339488
chr7	141539513	141539858	15.290005078523055
chr7	141902536	141902832	12.851898009712631
chr7	141911712	141912076	32.353134587570864
chr7	142095491	142095799	16.96670252316958
chr7	142434182	142434615	41.60680178847104
chr7	142487692	142488012	16.573057398200035
chr7	142499141	142499599	38.57059804008517
chr7	142520017	142520334	23.878577530196036
chr7	142610807	142611633	21.291342437411625
chr7	142664735	142665148	41.678332271067916
chr7	142997511	142997839	16.885314476199266
chr7	143069053	143069326	22.523731563554144
chr7	143600225	143600529	14.24270686977788
chr7	143822451	143822775	12.745049473680096
chr7	143829655	143829995	14.81132472262663
chr7	144582038	144582441	23.705767941534077
chr7	144914833	144915121	23.663816958665848
chr18	3009502	3010451	37.14645406041683
chr18	3593760	3594030	18.515283319685196
chr18	3638870	3639193	34.48826907219902
chr18	4795412	4795853	19.09139895493211
chr18	4803817	4804177	18.665858268737793
chr18	5334507	5334872	20.752740512482106
chr18	6135560	6136700	22.984337074714794
chr18	6765098	6765456	20.22075464206035
chr18	7626430	7626929	24.481215704419093
chr18	9211817	9212433	15.825589960271662
chr18	10330514	10331041	21.711317315725946
chr18	12236150	12237067	23.814324674325526
chr18	12949222	12949563	43.62371758491762
chr18	14988727	14989262	23.855562504206862
chr18	15014949	15015220	24.044924999954954
chr18	15020959	15021654	23.628941072148386
chr18	15150237	15150504	16.872611445880562
chr18	20606686	20607160	21.55374555748726
chr18	20896538	20896902	24.305917058672225
chr18	21299910	21300756	24.416570718688604
chr18	24095258	24095697	17.264129108611435
chr18	24121592	24122183	20.116415499834037
chr18	25169056	25169326	13.347356178142407
chr18	31634568	31634894	28.645227496609365
chr18	32116158	32116427	26.279050578858328
chr18	34006645	34006942	9.915564652645227
chr18	34624345	34624772	19.42987122189524
chr18	34751150	34751938	17.100361000462836
chr18	34860084	34861126	33.114204452500005
chr18	35022121	35023064	28.38671472798223
chr18	35959119	35959396	15.98323114512199
chr18	36255395	36255673	30.402257147452815
chr18	36348610	36349005	19.123480772670312
chr18	36415511	36415938	29.134983665770054
chr18	36559576	36560447	29.393841843106852
chr18	36679340	36679825	17.44592060010458
chr18	38013923	38014219	21.571057599944037
chr18	38144580	38145072	21.061596418783918
chr18	38250061	38250575	30.547369437458915
chr18	38276354	38277006	22.625589037234068
chr18	38296718	38297151	26.485199232299664
chr18	38418689	38419226	16.465760110254838
chr18	38471823	38472120	15.68050880303688
chr18	38992600	38993038	16.129856434042594
chr18	40308014	40308484	466.1461763899377
chr18	42262109	42262529	17.290743546258835
chr18	46325295	46325661	22.593648907916794
chr18	46427514	46428060	28.422710977631173
chr18	46597991	46598381	22.47839732047839
chr18	46598818	46599162	18.783779208050216
chr18	49755262	49755995	13.736085683554615
chr18	50062460	50063341	21.282792500551118
chr18	53244732	53245060	24.96493778577665
chr18	53744674	53745422	21.15521565988102
chr18	54839429	54839966	26.908253785174207
chr18	54860680	54861067	18.700089572936065
chr18	54902318	54902717	22.002918511106255
chr18	56562134	56562477	21.88501116138158
chr18	56614002	56614781	31.886144811902028
chr18	56688356	56688702	22.304730936281942
chr18	59158470	59159042	35.31109520938847
chr18	60525825	60526477	18.952004815171833
chr18	60848548	60848880	19.980967340699163
chr18	60901479	60901976	31.020194569823726
chr18	60914761	60915196	22.72160748448865
chr18	61215264	61215530	29.498047412786267
chr18	61634433	61634813	21.907593890240317
chr18	61725516	61726232	19.316685222380656
chr18	61747838	61748145	17.69518815888644
chr18	62180114	62180382	14.073282604786888
chr18	65800127	65800460	29.051271770809507
chr18	66461144	66461421	15.75218068477479
chr18	67258098	67258401	36.98980167124531
chr18	67497355	67497931	24.629172356592285
chr18	67724287	67724566	15.849834565193422
chr18	69012100	69012372	14.336887885542478
chr18	69344117	69344397	18.25494489329202
chr18	70644661	70644969	15.53946343644873
chr18	73572295	73572862	24.91093348447608
chr18	73703918	73704185	28.613473885068288
chr18	73905378	73906078	28.472010912214007
chr18	74338260	74338588	14.479979515075684
chr18	74347674	74348465	26.75226689711232
chr18	74562450	74562880	16.895958584408426
chr18	74778734	74779178	21.878248236200832
chr18	75004857	75005415	58.14427776063215
chr18	75342579	75342888	25.61722974561179
chr18	75366450	75367064	31.545805545893863
chr18	75494408	75495177	30.910603126406826
chr18	75498944	75499334	44.01523846357296
chr18	75819079	75819379	14.778810504277548
chr18	76034908	76035574	17.384758183190055
chr18	76160970	76161287	12.4175218738592
chr18	76241308	76241604	26.288626883481
chr18	77046850	77047669	21.1889435822856
chr18	77714068	77714452	14.496647822360197
chr18	78144656	78144973	24.56363786583067
chr18	80103614	80104186	19.122864001280778
chr18	80151552	80151895	27.73937674097
chr18	80200410	80200677	24.381569072994846
chr18	80236162	80236454	15.093877625791993
chr18	81321735	81322177	19.11941490993241
chr18	84685510	84686080	15.598986215758742
chr18	84934564	84934925	26.359133353193712
chr18	84951652	84952031	22.67682095630817
chr18	85697925	85698383	76.64181223602795
chr18	88618165	88618548	12.77863384226906
chr16	3114401	3114982	25.979189361434386
chr16	3116391	3116825	8.364060961156397
chr16	3241892	3242222	17.79396934220285
chr16	3247484	3247975	29.05312587287421
chr16	3743667	3744003	26.312669004712784
chr16	3883925	3884771	14.770975533952104
chr16	3976554	3976985	20.135606374098916
chr16	4586339	4586991	18.198947302402892
chr16	4880315	4880878	27.74150941045839
chr16	4886224	4886605	15.045875536800995
chr16	4964152	4964685	14.674111428895989
chr16	5537454	5537884	15.317376243236453
chr16	6884118	6884421	15.328471108238295
chr16	7425422	7425861	34.93450302958217
chr16	8432843	8433496	25.095704226179837
chr16	8470854	8471249	14.958813177181195
chr16	8671751	8672127	21.61328284030265
chr16	8885532	8886124	25.792416421142786
chr16	9132723	9133130	16.172656518528445
chr16	10411939	10412218	17.963159759412104
chr16	10785243	10785526	15.243986325213429
chr16	10992804	10993158	24.83544679415428
chr16	11007485	11008689	43.07813151492629
chr16	11143965	11144283	96.42138686270084
chr16	11254117	11254636	15.718837104091754
chr16	12833234	12833692	14.149577865434006
chr16	13109338	13109767	37.70526544086305
chr16	13818840	13819172	24.518793479505792
chr16	13903004	13903641	26.938227427436193
chr16	13940741	13941008	10.212367181027874
chr16	15637543	15637831	35.24072706699371
chr16	15862967	15863330	15.991375867985496
chr16	16224162	16224848	31.58721815670892
chr16	16246214	16246649	15.826261556559595
chr16	16295610	16296264	21.927557485912917
chr16	16600329	16600850	24.23884515707415
chr16	16866024	16866656	23.965748243694065
chr16	17132079	17132438	21.432746509987663
chr16	17209335	17209643	23.00602455882283
chr16	17219891	17220917	22.985873319019817
chr16	17233012	17233387	24.471413197835286
chr16	17508821	17509196	16.993204254150392
chr16	17530761	17531034	15.698611745030888
chr16	17618511	17618947	16.3915333354145
chr16	17818125	17818800	40.6053928092674
chr16	18016859	18017535	15.12709610843094
chr16	18036603	18036870	21.772500559631805
chr16	18811408	18812065	21.30686632646999
chr16	18836507	18836872	13.308210986934297
chr16	18876517	18876982	24.698653885626022
chr16	19760586	19760939	10.476489425043209
chr16	20498246	20498740	20.470876826931107
chr16	20537200	20537643	23.620923332920462
chr16	20651398	20651963	17.027554322976982
chr16	20705682	20706049	24.36165390222534
chr16	20722896	20723283	18.439837201929215
chr16	21232195	21232461	20.114993927174044
chr16	21694244	21694639	17.822007587288
chr16	21755928	21756604	27.30388941567325
chr16	21788084	21788428	12.854968940102777
chr16	22009591	22009947	17.791093403033997
chr16	22053499	22053776	13.36226801751753
chr16	22412492	22412964	23.216559260578478
chr16	22429144	22429874	34.60850914994331
chr16	22800676	22800999	17.046009285162107
chr16	23030805	23031459	17.65081850687663
chr16	23050324	23050793	20.06107119049853
chr16	23127822	23128257	15.312550071190143
chr16	23922828	23923107	20.651782606664952
chr16	23988653	23988938	24.074880332277534
chr16	24367227	24367595	27.642415383587714
chr16	25059049	25059511	14.274587932603184
chr16	29735213	29735727	16.884139092515877
chr16	29946294	29946738	16.67983093562427
chr16	30008757	30009088	14.821021978948771
chr16	30549984	30550551	15.78698843496817
chr16	30655571	30655864	15.80149238182823
chr16	32002885	32003468	17.516779636232563
chr16	32312341	32313022	34.58138868357116
chr16	32419730	32420072	19.108366341618765
chr16	32430697	32431115	17.885480415307732
chr16	33061870	33062229	16.92351398627406
chr16	33676432	33676723	19.865062638246727
chr16	35363595	35363869	17.123109796621502
chr16	35770262	35770534	20.593130301026736
chr16	36128075	36128387	24.634498596191406
chr16	36473439	36473734	13.759672428389727
chr16	38088413	38089346	30.842094728034407
chr16	38712793	38713279	13.845997649455757
chr16	42875145	42875731	32.45693292064472
chr16	43889860	43890264	25.831039794600837
chr16	44139043	44139675	21.55872306793551
chr16	44172505	44172929	23.28141165004586
chr16	44347416	44347743	14.120016144685424
chr16	45158312	45158661	21.30435489173605
chr16	48303724	48304159	33.62779747535443
chr16	48887973	48888778	28.219771349652213
chr16	49198084	49198414	16.47143787615227
chr16	50943496	50943935	16.102668912101173
chr16	52031187	52031809	22.40965159912968
chr16	55888303	55889145	22.38818557471957
chr16	55950896	55951459	12.872863475636946
chr16	57121182	57121629	16.76739347914455
chr16	57606633	57607112	15.132511634667383
chr16	62846721	62847275	18.482950859551824
chr16	75766915	75767265	18.584683350154332
chr16	76373211	76373584	15.348879509892605
chr16	76403289	76403636	21.39994520412742
chr16	85021562	85021927	18.404405608242506
chr16	87354184	87354513	14.050133876162821
chr16	90096087	90096368	14.960461602940677
chr16	90143645	90144584	28.32329071012422
chr16	90458986	90459461	19.681773500944438
chr16	90810124	90810424	12.673562475840251
chr16	91188754	91189032	17.537170097982283
chr16	91647166	91647632	16.46872246623551
chr16	91728416	91729161	34.213051501536526
chr16	92057658	92058203	19.696787947908454
chr16	92301468	92301770	14.243220831384722
chr16	92336107	92336461	18.022018871738414
chr16	92340852	92341378	20.278626594253367
chr16	92400281	92400686	24.33215859024613
chr16	93603822	93604106	23.779155106611654
chr16	93711571	93712047	20.312671841693525
chr16	94313063	94313609	22.537183305719395
chr16	94526380	94527014	23.837212973212594
chr16	94724114	94724415	23.809433921230987
chr16	95701937	95702273	26.287691229865665
chr16	95831616	95831911	12.731889482271873
chr16	96127855	96128317	31.194721201281528
chr16	96537082	96537585	13.44269866829601
chr16	97717675	97717965	19.08340516583673
chr16	98022842	98023280	9.344008761453846
chr16	98082051	98082473	22.19591343685349
chr10	3235465	3235765	13.970976416269938
chr10	3940935	3941741	23.29574385943543
chr10	4282275	4282550	32.52319127863104
chr10	5805612	5805942	39.65729175336433
chr10	5823967	5824315	35.43846067340895
chr10	7287896	7288255	31.938695811959693
chr10	9529172	9530054	15.049494449243523
chr10	10544594	10544923	13.69296193920008
chr10	11280936	11281222	21.114771842956543
chr10	13016490	13016990	18.49625590324402
chr10	13192843	13193122	15.067698516298794
chr10	14583809	14584158	14.435374325530919
chr10	17697568	17697997	48.72729580218975
chr10	18234994	18235532	21.374672535183706
chr10	18305436	18305711	20.46385903445157
chr10	19015036	19015390	14.919066783398558
chr10	19907364	19907681	14.965898613072344
chr10	20312009	20312443	36.726978512952954
chr10	20347334	20347702	19.42039687478024
chr10	21287411	21287785	25.297057901474243
chr10	22142279	22143214	27.121532374907304
chr10	22731557	22732215	16.167527883610827
chr10	24595179	24595869	27.78991530045219
chr10	25313920	25314533	29.85327476078301
chr10	25426815	25427686	28.57596786534061
chr10	25432674	25433651	22.524725209239072
chr10	26772518	26772792	18.562802930817988
chr10	28085802	28086485	21.203897110365144
chr10	30618137	30618800	16.667481933064412
chr10	30628912	30629551	20.201181087881935
chr10	36974108	36974538	14.744018002443536
chr10	39171420	39171763	11.824949327085179
chr10	39731592	39731934	23.27729514607212
chr10	40302291	40302762	26.054619159415015
chr10	40348831	40349288	40.57418896698065
chr10	41518874	41519446	25.91655663843755
chr10	41809708	41810427	22.805188506634412
chr10	42277795	42278134	36.04504117149871
chr10	43438792	43439840	26.379530617298972
chr10	43489282	43490076	27.196905277838333
chr10	43901500	43901787	16.457174354313974
chr10	43918934	43919403	12.618697601594905
chr10	44005837	44006166	25.169668272998194
chr10	44427674	44427982	20.584163349944276
chr10	45174595	45175248	22.35959308910516
chr10	53629434	53629862	17.73480270510522
chr10	58323203	58323563	28.425736538569133
chr10	59221569	59221848	18.263991868624124
chr10	59323408	59323725	18.16625423912746
chr10	59702088	59702876	22.99043806676332
chr10	60002768	60003271	27.135669450399654
chr10	60162092	60162513	31.394299500345333
chr10	60191753	60192117	20.56765816499899
chr10	60471561	60471986	17.30701665541705
chr10	60814621	60815046	35.36941431382123
chr10	60815449	60816029	27.905172170441727
chr10	60934716	60934986	15.27852266099718
chr10	61079734	61080542	16.0966915145959
chr10	61346105	61346453	37.59399180576719
chr10	62329687	62330218	27.10759174756411
chr10	62639255	62639581	11.209017661451561
chr10	62902549	62902944	20.451490462580814
chr10	63541918	63542268	20.982699871063232
chr10	67025836	67026434	25.84766636405103
chr10	67083780	67084212	22.07554356257121
chr10	68137034	68137434	22.218060352802276
chr10	68384180	68384600	21.48228559039888
chr10	70051942	70052245	14.629039380416618
chr10	71237616	71238127	20.48790237255059
chr10	75111698	75111979	31.38444193911298
chr10	75517431	75517869	27.361347516377766
chr10	75836965	75837370	17.796446706041877
chr10	75893192	75893482	25.77976551055908
chr10	75921145	75921611	19.499044164567547
chr10	76237513	76237915	21.877864671583794
chr10	76345448	76345714	20.249079740137084
chr10	76442376	76442776	28.326650083065033
chr10	76962062	76962374	20.780946056048077
chr10	77032782	77033509	15.270905402864354
chr10	77131330	77131704	18.67683719696208
chr10	77193510	77194323	23.539081052660503
chr10	77258802	77259582	19.279866675841504
chr10	77418237	77418544	15.627671928281504
chr10	77569790	77570367	17.044357395667962
chr10	77902553	77903055	28.700733393786912
chr10	78009472	78010153	21.079753738492947
chr10	78048249	78048525	33.43926990204963
chr10	78574233	78574934	23.663152275684048
chr10	79595253	79595529	10.780227930649467
chr10	79668974	79669259	30.888724678441097
chr10	79712257	79712561	19.578090636353743
chr10	79767114	79767673	50.76573531572209
chr10	79780161	79780858	37.52500786363993
chr10	79840673	79841435	28.592360212421166
chr10	79854248	79854982	24.997710010985912
chr10	79908387	79908928	38.23233163378816
chr10	79927054	79927355	17.05453175009287
chr10	79984452	79985078	31.566217804869144
chr10	80033393	80034082	18.091114467737118
chr10	80114789	80115445	21.572841324457308
chr10	80148938	80149449	34.29090833943884
chr10	80167782	80168082	29.900325457255047
chr10	80249268	80249694	17.175279174052495
chr10	80261053	80261769	32.316565593527685
chr10	80329506	80329923	35.90959168395264
chr10	80342844	80343168	26.092369156119265
chr10	80399140	80399432	20.544371092156187
chr10	80433724	80434097	33.34448106678817
chr10	80561702	80561986	19.12825432965453
chr10	80578310	80578972	26.095241978809554
chr10	80590468	80590740	23.123405424987567
chr10	80602818	80603173	23.592213026234802
chr10	80622189	80622474	31.38937395330061
chr10	80701924	80702619	36.72424354004345
chr10	80900438	80901188	22.541021339416503
chr10	80961010	80961496	39.497971287480105
chr10	80971962	80972250	20.3816353711817
chr10	81105630	81106579	26.928153051088934
chr10	81266681	81266948	26.849204595615802
chr10	81320410	81321184	35.12974092941876
chr10	81350583	81350867	36.71972700575708
chr10	81464527	81465322	19.173434364270864
chr10	81496429	81496877	16.94307323013033
chr10	81571296	81572085	14.932545886142474
chr10	81606367	81606697	22.515073068214186
chr10	81643541	81643919	19.353507064637682
chr10	82048056	82048379	21.807727308834302
chr10	82127973	82128256	19.814934039705633
chr10	82858492	82859453	32.64980850259422
chr10	82900458	82900738	26.138433619907925
chr10	84446969	84447702	20.496058047712257
chr10	84622348	84622630	23.627863677680914
chr10	84916828	84917191	26.482700022127347
chr10	85025933	85026661	43.644294596635376
chr10	85916586	85916988	19.81871925894894
chr10	86778449	86778954	47.20068057220761
chr10	89686312	89686625	14.855487741220493
chr10	91171299	91171576	14.983323496601642
chr10	91713539	91713956	15.82760393362251
chr10	93081263	93081572	15.295652546928924
chr10	93165798	93166082	15.70009233246387
chr10	94035417	94035775	16.639624222696828
chr10	94198769	94199115	20.3338014349083
chr10	94688282	94688564	17.972946796011417
chr10	95416782	95417262	24.442656095822652
chr10	96077524	96078063	28.476506013817158
chr10	98944303	98944601	15.377937131280067
chr10	99172660	99173117	18.99002796607153
chr10	99289389	99290050	26.664848688330483
chr10	99353728	99354003	20.078536782698198
chr10	99460981	99461289	17.317542466250334
chr10	100015710	100016021	12.272506321358144
chr10	100487526	100487833	14.397422072941783
chr10	103346780	103347152	13.954618536015992
chr10	108291888	108292244	36.34839350453923
chr10	108446365	108446810	34.79825975653831
chr10	108529703	108530021	18.547923915791063
chr10	109808318	109808594	27.31551199719526
chr10	109890861	109891159	17.2015918533274
chr10	111298603	111298900	24.285520816892888
chr10	111378088	111378410	21.39322837095083
chr10	111389689	111390037	26.590145198778174
chr10	111575951	111576578	29.755608432410817
chr10	113213574	113214225	17.185833749316988
chr10	115384495	115385073	23.436724029197826
chr10	117063430	117064072	16.369445894366113
chr10	117171801	117172097	38.84634716446335
chr10	117186022	117186315	18.558599852864653
chr10	117342660	117343054	23.224753842135975
chr10	119240185	119240573	33.18564443981525
chr10	120141636	120142030	13.763911842694743
chr10	120432959	120433486	26.517036465132712
chr10	120525716	120526006	30.31999370969575
chr10	120593837	120594419	25.00437438938626
chr10	120875936	120876307	19.181356345225538
chr10	121033542	121033981	17.99062320040136
chr10	121455338	121455624	22.74715119475251
chr10	121505324	121505639	19.723727810572065
chr10	121516049	121516379	22.842537356867936
chr10	121532946	121533379	15.373582685792144
chr10	121626174	121626531	28.091546974930107
chr10	121733822	121734665	21.288855006262075
chr10	122753537	122753814	16.58545524721111
chr10	126978238	126978889	30.22346203008555
chr10	127041665	127042130	18.07219168960407
chr10	127063291	127063578	19.14031773411023
chr10	127069565	127069897	20.413898422057372
chr10	127152472	127152792	13.92398479282856
chr10	127211458	127211960	20.138383872955444
chr10	127288826	127289249	22.52044029326022
chr10	127289827	127290118	23.138653243939903
chr10	127322708	127323088	21.148363728272287
chr10	127621489	127622412	17.94554999176885
chr10	127738363	127739080	13.850925013277488
chr10	127878557	127878875	31.220021061927266
chr10	128015121	128015401	20.030985406466893
chr10	128058475	128058742	18.786197480191007
chr10	128270606	128270917	13.105744683857516
chr10	128493639	128494185	37.165504658178534
chr10	128525685	128526271	17.64731727281121
chr10	128566036	128566425	21.79180646371719
chr10	128606365	128606712	26.409784586354018
chr10	128695998	128696347	28.131242489746445
chr10	128737677	128737996	21.73913327279883
chr10	128933809	128934140	19.023911450204533
chr10	128934412	128935001	22.952716354603275
chr10	128980896	128981578	28.585079879704807
chr10	129212615	129213154	13.588153922270314
chr10	130174321	130174609	23.510814170042675
chr5	7276812	7277417	12.596552220651926
chr5	9009196	9009695	21.819470940706488
chr5	9069637	9070293	18.161558548124827
chr5	9087589	9087997	17.67586803553151
chr5	13992963	13993465	21.118532650974167
chr5	17379644	17379984	7.093996585116667
chr5	20748703	20748978	16.65645542491566
chr5	21701464	21701857	21.78088163176869
chr5	22559792	22560184	12.867962475942106
chr5	23665702	23666033	18.424846430199384
chr5	23858907	23859383	23.299177658658067
chr5	24071735	24072105	15.651964716009191
chr5	24383220	24383563	17.422380083156398
chr5	24394052	24394703	32.3458986179803
chr5	24750587	24751151	24.236134001549253
chr5	24842681	24843215	18.149641983517995
chr5	24908521	24908933	19.299498902941213
chr5	25010117	25010420	14.040417208529934
chr5	25529545	25530113	16.878514068227418
chr5	28070805	28071178	17.83528536574131
chr5	28316772	28317052	16.471414511544364
chr5	29132010	29132361	14.433815700715764
chr5	29569431	29569807	18.119897946398307
chr5	29811618	29812435	17.19837304632404
chr5	30814649	30815082	17.88133122353851
chr5	30887214	30887976	20.093280811009446
chr5	30921504	30921967	13.559451367891118
chr5	31048095	31048592	33.32321978286958
chr5	31240927	31241200	20.34092504200918
chr5	32017440	32017885	29.316829124193514
chr5	32425524	32425870	22.05609683769976
chr5	32733959	32734475	9.913917971211811
chr5	33378204	33378481	16.66118048244435
