chr	start	end	TSC_Tead4_1k_ds
chr16	31545668	31546281	17.478082949341218
chr16	31557492	31558484	21.726062297821045
chr16	32147718	32148049	14.733600345623097
chr16	32312248	32313264	44.96447951962629
chr16	32419517	32420007	24.518925466342846
chr16	32430320	32431115	19.060716062221886
chr16	32608354	32608724	13.589984172099346
chr16	32859243	32859661	15.001556855069394
chr16	32877371	32877652	21.184922292987647
chr16	33594286	33594603	37.98951964273061
chr16	33675996	33677043	38.45680341201389
chr16	33840488	33841127	15.520728881370294
chr16	35363472	35363801	15.788769095864339
chr16	35407071	35407401	16.38485996939919
chr16	35770103	35770660	19.32975165848244
chr16	38088513	38089389	34.694995035319565
chr16	38168417	38168744	16.47082188224209
chr16	42190467	42190786	13.391680573968678
chr16	42874925	42876002	21.99806934301789
chr16	43925974	43926653	22.691971646844024
chr16	44724213	44724494	20.170402733880856
chr16	45158308	45158644	19.770949823515757
chr16	48297224	48297835	14.835693557601903
chr16	48303776	48304433	16.92560441962116
chr16	48887826	48888820	37.25623401165968
chr16	49855347	49855637	16.562688580874738
chr16	50943402	50943706	28.388693044060155
chr16	51368008	51368493	15.66855303774175
chr16	52031000	52031807	22.050441610768825
chr16	52742020	52742673	17.709090053943907
chr16	52767000	52767548	15.406766898440619
chr16	55636440	55636725	20.7805276669954
chr16	55888310	55888708	23.304031336127814
chr16	55974730	55975020	14.237528998276282
chr16	57121113	57121652	24.450418941165168
chr16	62846709	62847408	15.204305776369589
chr16	68194552	68194863	25.879226702969174
chr16	73690661	73690987	29.725515883393083
chr16	75766899	75767376	26.252330032284654
chr16	79543005	79543292	7.2866439586732445
chr16	84835026	84835384	25.428882396420953
chr16	85800938	85801248	11.568003839062106
chr16	87495708	87496206	12.433236654503757
chr16	87789461	87789878	13.241396551795429
chr16	90143645	90144305	30.76145115043178
chr16	90220719	90221009	20.444019521515944
chr16	90405360	90406063	23.528866690558356
chr16	90459130	90459862	25.42633064197061
chr16	90810116	90810431	12.18585393693712
chr16	90934381	90934831	15.73709869172838
chr16	91647888	91648230	18.95039011023895
chr16	91728415	91729177	38.1861805565401
chr16	92057985	92058272	14.47064208984375
chr16	92234750	92235268	24.998952795639923
chr16	92336182	92336780	33.5461567795795
chr16	92340856	92341378	29.25697081847209
chr16	92399699	92400946	26.56352853660308
chr16	93682755	93683067	13.944995180154459
chr16	93711139	93711782	18.46058279396401
chr16	93883429	93883825	16.509709490670097
chr16	94313020	94313550	22.120637110944063
chr16	94724179	94724641	16.366636135877467
chr16	95638225	95639259	23.24963305167119
chr16	95701909	95702617	21.065653644712633
chr16	96082705	96083258	18.670611105603292
chr16	96126889	96128009	24.978068908623285
chr16	97443741	97444281	13.77464365252742
chr16	97658982	97659280	15.0872797549971
chr16	97851310	97851833	17.31386380897653
chr16	97962319	97962627	23.713188251891694
chr16	98082091	98082481	22.31204873598539
chr18	3004256	3004876	25.516465450102285
chr18	3009824	3010390	30.09382081790021
chr18	3245690	3245996	33.180983985950746
chr18	4281208	4281642	26.179865514078447
chr18	4304298	4305280	28.939225622204315
chr18	4353042	4353380	15.43370673783432
chr18	4581472	4581826	32.122977170567054
chr18	5334202	5334884	21.962834478473383
chr18	5989817	5990155	15.86630952710936
chr18	6135880	6136714	30.484985953040546
chr18	6270212	6270573	13.981272285334622
chr18	6515879	6516578	15.338229330141997
chr18	6765147	6765462	23.98769194285075
chr18	7626460	7626956	20.659280434731514
chr18	8136651	8137064	22.781132317051185
chr18	10543536	10543921	14.432143217557437
chr18	10609768	10610469	17.260303829263858
chr18	12168115	12168446	16.0461455543956
chr18	12236265	12237076	19.970098802399548
chr18	12740870	12741621	14.660009375266165
chr18	12941477	12941866	15.784592049900242
chr18	12949223	12949563	22.032091258553898
chr18	15014828	15015187	17.633996535808595
chr18	15021039	15022084	26.273480429033345
chr18	15040971	15041418	17.59832232430477
chr18	15140005	15140645	15.696997541934252
chr18	15174443	15174838	12.444902144806294
chr18	16038202	16038582	14.475322065855327
chr18	20463323	20463689	13.839119223297619
chr18	20489167	20489684	55.6025586672401
chr18	20773271	20773750	17.992878975599446
chr18	21001366	21001703	13.23826794666777
chr18	24070391	24071156	18.915770366145114
chr18	24094985	24095434	38.21444390345788
chr18	24121561	24122091	21.04883866759966
chr18	31609480	31609917	15.901947876954242
chr18	31633909	31634786	22.116049965539844
chr18	32051619	32052439	12.178188941536881
chr18	32376509	32376981	13.971703129299616
chr18	33890259	33890883	22.44488239593995
chr18	33907621	33908357	25.685483643542167
chr18	34007137	34007475	17.490930514928152
chr18	34624154	34624904	22.39521139462789
chr18	34758841	34759471	16.924637033068944
chr18	34843207	34843496	22.054453866292036
chr18	34860060	34861105	37.67878781551379
chr18	34954283	34954714	25.122226783681636
chr18	35022107	35023064	37.89972526725681
chr18	35118644	35119343	20.054686615907073
chr18	35873609	35873905	13.216838314726546
chr18	35959073	35959454	13.99280492026662
chr18	36328276	36329179	18.291977232872846
chr18	36348196	36348573	18.494149483799617
chr18	36415372	36416375	23.62209442153885
chr18	36492621	36493312	24.73517770532589
chr18	36525038	36525673	24.703328548641654
chr18	36541238	36541703	13.159495234745805
chr18	36559808	36560520	39.45240017537321
chr18	36783251	36783641	15.668585038796449
chr18	38144404	38144890	29.584359086590048
chr18	38250222	38250564	33.50539301152815
chr18	38276298	38277169	35.96060268914522
chr18	38570604	38571215	15.197249120659212
chr18	39321851	39322138	15.76818649943282
chr18	40308021	40308484	292.82946451384873
chr18	42090433	42090938	23.238624372576723
chr18	44041539	44041829	14.476935886514598
chr18	44380462	44380775	13.927342055323786
chr18	44898658	44898958	24.636567090352376
chr18	46198366	46198719	11.473061585899115
chr18	46427448	46428340	25.157071941102032
chr18	46525861	46526376	19.3864448639953
chr18	46598147	46598537	22.940527732555683
chr18	46958847	46959142	22.839682579040527
chr18	47330159	47330708	14.115991961543461
chr18	47375941	47376576	16.988508547384907
chr18	49527211	49527569	18.529535914266575
chr18	49559239	49559552	19.714749878587813
chr18	49832333	49832716	15.023881131612912
chr18	50062536	50063375	20.21266694517897
chr18	50065248	50065555	20.192568514945066
chr18	50112737	50113076	19.962152860860908
chr18	54823196	54823603	13.367705797387575
chr18	54839211	54839735	14.291605097646931
chr18	54860666	54861102	22.18738013888718
chr18	56431616	56432341	14.638735191082132
chr18	56614001	56614835	29.165638116337984
chr18	56678340	56679033	18.604098405328838
chr18	56688220	56688784	16.135434401796218
chr18	56709262	56709600	16.52922733859903
chr18	56925674	56925966	16.560942780481625
chr18	57837253	57837601	44.52632123574443
chr18	58261021	58261347	16.234180754679112
chr18	59158505	59159331	42.05362893536362
chr18	59174788	59175339	24.261571657419637
chr18	60525920	60526473	19.638854940804176
chr18	60891061	60891613	20.59870211110599
chr18	60952369	60952998	24.530905838801107
chr18	61089619	61090132	25.89058600252832
chr18	61215303	61215592	22.385699549348296
chr18	61647598	61647910	14.184396086594997
chr18	61725649	61726223	15.000295818475065
chr18	61747780	61748104	16.38957216415876
chr18	62250328	62250661	12.386410836342934
chr18	62708876	62709521	26.46337175443191
chr18	62977838	62978123	18.403514995909575
chr18	64339459	64339761	14.044520318113415
chr18	65800162	65800796	25.9369343492887
chr18	65935063	65935486	17.316069323402207
chr18	67258097	67258600	29.533956353280463
chr18	67288655	67288977	17.396300905239507
chr18	67497606	67498054	32.89679060663496
chr18	67503295	67503691	9.674707624647352
chr18	67723962	67724611	21.50896533648663
chr18	70529843	70530628	15.917207467024493
chr18	70644617	70645109	26.037789145136266
chr18	73572111	73572785	25.268552027399533
chr18	73703918	73704621	22.73728460878939
chr18	73718592	73718919	15.097177403417932
chr18	73905378	73905792	23.640838079406443
chr18	74215688	74215987	15.437910775277128
chr18	74268048	74268437	11.849926306226873
chr18	74778370	74779182	18.15513506898739
chr18	74961341	74961636	17.801056195921817
chr18	75004857	75005417	59.69800607987813
chr18	75322078	75322757	15.884525710598885
chr18	75342341	75342890	23.86134870282505
chr18	75344545	75345386	35.123216456663876
chr18	75366487	75367696	26.363033663841986
chr18	75494273	75495310	42.98572658457889
chr18	75498903	75499554	45.36940740769909
chr18	75505249	75506047	24.490033948033076
chr18	76034729	76035190	13.593132773086978
chr18	76241309	76241744	19.459779713071626
chr18	76465804	76466210	42.32655475409747
chr18	77714062	77714460	21.866197979030897
chr18	78144540	78144902	18.19110190670793
chr18	79453236	79453561	17.60470919388991
chr18	79467054	79467616	21.26726750377234
chr18	80103745	80104232	16.55464258135222
chr18	80151277	80151717	23.73572836789218
chr18	80236487	80236806	14.166632706095058
chr18	80249992	80250282	15.02467922999941
chr18	80255895	80256543	14.938270607112367
chr18	80714928	80715291	19.253805473159495
chr18	82390840	82391452	13.056504487991333
chr18	82716998	82717279	15.371127444229941
chr18	83517222	83517996	20.8880627469499
chr18	84934117	84934820	18.677641574213887
chr18	84951652	84952045	18.846693043793735
chr18	85697925	85698372	106.77599616552092
chr18	87423567	87423933	16.736276855885656
chr15	3665714	3666160	17.918454550841464
chr15	3676799	3677877	23.952745323499634
chr15	3962473	3963353	32.166831984303215
chr15	3995493	3996673	30.995842788179043
chr15	6030303	6030609	16.896437380048965
chr15	6030948	6031257	15.803010159711622
chr15	6565132	6565491	20.97444186834904
chr15	8445615	8445927	15.088002666448935
chr15	8697730	8698057	15.698767306243242
chr15	10714611	10715239	16.271650218659904
chr15	10723430	10723930	17.883085870742796
chr15	11699799	11700454	16.570960659289177
chr15	12204393	12204708	15.982898930140903
chr15	14225132	14225705	7.864808903938813
chr15	25080766	25081070	19.893549627379368
chr15	25268797	25269689	28.24451026895121
chr15	25396195	25396744	17.33890420882428
chr15	25622441	25623181	13.069709701151462
chr15	27907959	27908306	14.178515013768969
chr15	34443309	34443781	19.630383784488096
chr15	36096221	36096675	60.892324393016125
chr15	36282752	36283394	17.855217536290485
chr15	36609228	36609614	18.95954487607887
chr15	36715727	36716467	25.830955885552072
chr15	36793896	36794217	19.36760743161971
chr15	36938855	36939344	19.87726950694203
chr15	37102400	37103633	43.042761292964194
chr15	37193094	37193375	18.515735259683954
chr15	37401477	37402195	15.114022473438869
chr15	38077747	38078047	13.300093278884887
chr15	38552225	38552770	14.2543290864437
chr15	38932442	38932960	19.28838326940205
chr15	39248418	39249495	28.3068142335727
chr15	41693405	41693718	11.504189064708381
chr15	44427594	44428417	22.520332165506023
chr15	44619127	44619477	24.967199840545653
chr15	51769703	51770628	17.389496977522565
chr15	51952128	51953094	50.99869245722674
chr15	52021873	52022230	27.008794367814264
chr15	52145010	52145512	30.42681188697359
chr15	55090131	55090452	11.804066845189745
chr15	55134841	55135264	23.801837217723225
chr15	55142614	55142897	26.47335507423212
chr15	55208434	55209491	31.75939856324426
chr15	55264554	55265559	25.79413551311588
chr15	55272337	55272783	21.720558140844506
chr15	58033909	58034318	18.392322213842117
chr15	58076316	58076748	22.117638521724277
chr15	58215014	58215318	17.087183801751387
chr15	58933400	58933723	14.469937271377988
chr15	59105806	59106204	24.686365256956474
chr15	59386495	59386918	22.200286505633777
chr15	59647691	59648522	20.66801858436043
chr15	61985049	61985356	16.930502313744363
chr15	62056559	62057029	29.163515017894987
chr15	62092222	62092954	27.898112555019193
chr15	62118554	62119241	52.75959326398425
chr15	62128520	62128947	38.48840724221437
chr15	63997877	63998573	17.458372026339344
chr15	64344957	64345500	13.136731164451023
chr15	67467931	67468239	13.924617807586472
chr15	69162368	69162679	17.92705128047244
chr15	72660263	72660563	24.243838589986165
chr15	73060650	73061084	15.575581386891379
chr15	73090119	73090697	20.71313436303584
chr15	73185225	73185708	17.24929966541551
chr15	73423445	73423761	16.218610911429682
chr15	73434680	73435449	17.702498791896787
chr15	73512429	73512924	12.563829583832712
chr15	74967965	74968313	16.912735590989563
chr15	75085483	75085935	267.65042125229286
chr15	75086675	75087044	136.3110890272187
chr15	75159915	75160603	11.822152268054873
chr15	75678410	75678781	16.68084556137455
chr15	75727743	75728025	13.742439875365994
chr15	75909308	75909613	26.30898754244945
chr15	76162644	76163105	21.182675301640774
chr15	76195854	76196832	38.041064827963865
chr15	76232694	76233043	12.469620613109075
chr15	76350730	76351756	19.17493469440914
chr15	76659831	76660191	31.38012375831604
chr15	76722354	76722636	16.11490273306556
chr15	76876523	76877638	51.173629541781985
chr15	76925481	76925887	13.519822141807067
chr15	76973715	76974199	15.620520457748539
chr15	77013883	77014490	29.0662869920055
chr15	77037161	77037479	15.835407137121045
chr15	77058910	77059291	25.705035016918433
chr15	77306724	77307557	14.008677301715975
chr15	77842251	77842744	24.670593103095435
chr15	77863239	77863867	23.467771402589836
chr15	77866771	77867209	28.229621157798594
chr15	77882665	77883378	20.02238116458288
chr15	77905657	77905944	16.548891290139654
chr15	77911029	77911523	18.54533833241173
chr15	77917020	77917322	28.332872889689263
chr15	77970593	77971286	15.317729633435887
chr15	78405825	78406419	13.797475909544563
chr15	78449500	78450592	22.402983903448224
chr15	78806783	78807193	22.1242124417933
chr15	78809335	78809650	21.022230299692307
chr15	78815526	78815874	16.779736107793347
chr15	78842543	78842955	15.577466052712746
chr15	78876483	78876861	16.722600576108096
chr15	78877192	78877601	27.358304765230287
chr15	79347238	79347974	22.869819296442945
chr15	79360023	79360397	15.70042681311541
chr15	79438056	79438384	14.637442399815816
chr15	79546133	79546502	16.936603114533877
chr15	79875465	79876119	34.18663558901632
chr15	79876852	79877175	24.47156338647423
chr15	79904976	79905411	24.51638437029959
chr15	79950418	79951236	36.540319148952044
chr15	79951902	79952391	32.69421712411206
chr15	80219598	80219937	16.632533171887243
chr15	80255211	80255943	18.38749514642309
chr15	80710705	80711119	37.684555634208344
chr15	80798075	80798433	12.696796454530855
chr15	81466274	81466631	29.475109559815138
chr15	81517887	81518576	24.71843731939706
chr15	81522755	81523576	29.942655926935565
chr15	81663507	81663876	25.594488841731373
chr15	81810892	81811764	32.059010997824714
chr15	81872007	81872371	31.78089684182471
chr15	81960366	81960682	11.601365341415889
chr15	82346007	82346315	31.65742161366847
chr15	82354371	82354691	18.02771950662136
chr15	82733382	82733801	37.21728701807719
chr15	83122432	83122745	17.25122766829908
chr15	83157115	83157457	29.1099885974014
chr15	83441026	83441359	24.13472868658759
chr15	83474079	83474530	13.514344862453688
chr15	84192239	84192726	19.794722472862542
chr15	84232540	84233072	18.466390963783837
chr15	84924503	84924887	24.841262395183247
chr15	85036735	85037335	16.506791539986928
chr15	85335421	85336269	30.910832168920983
chr15	85347055	85347506	21.610372632147204
chr15	85529763	85530942	24.295576928731645
chr15	85542346	85543084	24.88750056910321
chr15	85543971	85544257	14.833903252661646
chr15	85583297	85583675	20.866384301866805
chr15	85811460	85811824	14.507606212909405
chr15	88708706	88709386	27.2160016115974
chr15	88854840	88855214	14.538773488233433
chr15	88861876	88862371	21.85922281284525
chr15	88867305	88868224	66.82202754057012
chr15	88876313	88876699	10.219678285826056
chr15	88890904	88891497	29.144040157581863
chr15	89075571	89075919	18.539017699230676
chr15	89180860	89181163	18.074021109653383
chr15	89196180	89196542	23.96228435158071
chr15	89373520	89373844	21.964241236816218
chr15	89429522	89429920	16.284008098008044
chr15	89453561	89453971	13.57524495473722
chr15	91058596	91058901	14.465103362036533
chr15	93710654	93711533	21.941275190845964
chr15	93744043	93744834	17.22344616842933
chr15	95823742	95824329	19.707412230704467
chr15	96286002	96286511	16.072661308033762
chr15	96460476	96460763	12.029551525979922
chr15	96491665	96492369	32.65813427350738
chr15	96634913	96635351	59.08191937180959
chr15	96709369	96709684	22.44151679750473
chr15	96770588	96770958	15.256047699902508
chr15	97073329	97073779	21.817351076338028
chr15	97421293	97422057	18.833127481151003
chr15	97663913	97664267	14.501387997535662
chr15	97767552	97768234	11.52665974387675
chr15	98534027	98534698	20.476106865395376
chr15	98934073	98935161	17.003227458280676
chr15	98987125	98987806	18.394375675050174
chr15	98992768	98993113	27.539629551984262
chr15	99093474	99093987	31.89876534460116
chr15	99251746	99252429	14.650216143092857
chr15	99369998	99370380	22.735251361787007
chr15	99393007	99393477	17.5473497776275
chr15	99474333	99474666	15.40957817730603
chr15	99596186	99596550	18.397499066132767
chr15	99678358	99679097	14.698769368080066
chr15	99723595	99724684	17.577822844625285
chr15	99865597	99866309	15.226606595382261
chr15	99972536	99973070	14.997115217344591
chr15	100495376	100495663	14.503642969430532
chr15	100614888	100615969	22.032483976930518
chr15	100636917	100637557	15.85643878430128
chr15	101071050	101071666	15.157579945279407
chr15	101253718	101254411	16.932833132117686
chr15	101414605	101414985	17.675468419727526
chr15	101984137	101984737	19.90106952190399
chr15	102016425	102016727	30.45070100620093
chr15	102025420	102025766	30.314879411906865
chr15	102246593	102246989	22.17055976752079
chr15	102405382	102406583	26.007849733001684
chr15	102420713	102421512	14.594255997630324
chr15	102470494	102471179	18.337635686971847
chr15	102518053	102518711	27.053232410396124
chr15	102625166	102625926	22.8452161845408
chr15	103169890	103170379	13.924828055446133
chr15	103215080	103215734	23.626956812832333
chr15	103239506	103240715	37.42368614190467
chr9	3403520	3403894	15.54011352559462
chr9	3988444	3988764	16.209824478626253
chr9	6010648	6010977	22.826266935168793
chr9	7836598	7837799	17.574766615249036
chr9	9269791	9270098	14.552479237609267
chr9	11305443	11305741	15.987459653175918
chr9	11940417	11941309	17.820574196999384
chr9	13826700	13827559	22.21332082592983
chr9	14617215	14617898	16.881953458660345
chr9	14641999	14642922	21.870900975534227
chr9	14676014	14676591	16.76731445801733
chr9	15319486	15319948	27.0067745700027
chr9	15321384	15322085	69.20184044627082
chr9	20544780	20545152	11.865485970691967
chr9	20642845	20643202	17.26427952582095
chr9	20877674	20878023	11.643750376551063
chr9	20952568	20952849	20.492353802473943
chr9	21029408	21029884	17.511792874135892
chr9	21031112	21031473	16.667952149198324
chr9	21287621	21288141	20.529119970248296
chr9	21509901	21510537	28.609279146734274
chr9	21545933	21546574	25.714412745745058
chr9	21752484	21752811	19.507634119156304
chr9	21768333	21768862	16.16894116879411
chr9	21955357	21955992	20.603212988845947
chr9	22071024	22071404	18.397975286684538
chr9	22125019	22125354	15.235932230593553
chr9	22131409	22131819	15.635501261455257
chr9	22136913	22137837	25.623525622603182
chr9	24931374	24931671	15.977514305500069
chr9	24943670	24944463	19.535953411087863
chr9	25319616	25320096	15.362783089280128
chr9	27030195	27030578	15.282040066880906
chr9	27298843	27299189	19.007996724520115
chr9	27884949	27885884	22.412634503777653
chr9	29859981	29860332	22.222728946609713
chr9	29860644	29860950	18.484684969085492
chr9	30597560	30598004	39.459802103472185
chr9	30810653	30811011	14.786004624553232
chr9	31009646	31010696	49.211017995561875
chr9	31018422	31018761	17.81479831290456
chr9	31029963	31030632	16.876728418518432
chr9	31030923	31031217	16.6486479733266
chr9	31211463	31211782	15.765979698085486
chr9	31279980	31280879	31.215515973703216
chr9	34279590	34279988	16.395024460164745
chr9	35117034	35117399	15.02409586449192
chr9	35199645	35199940	18.82805051641949
chr9	35305258	35305575	64.78595100667575
chr9	35326796	35327365	19.293688979425415
chr9	35421086	35421928	18.527728154936767
chr9	35569845	35570418	13.866223699759438
chr9	37544789	37545271	10.0829614940026
chr9	38168230	38168545	20.404412466382222
chr9	40269181	40269588	20.22216118992986
chr9	40781660	40782034	17.534295025993796
chr9	40800830	40801147	31.425645358931003
chr9	41207644	41207947	21.86172557742682
chr9	41899624	41899926	18.20353625468071
chr9	41950896	41951259	20.23620301764202
chr9	43105865	43106161	23.995739930384868
chr9	43743695	43743989	23.52922689995798
chr9	43858414	43858821	14.616092979468643
chr9	44067149	44068021	28.308444540435023
chr9	44234629	44234917	24.644023683336044
chr9	44343919	44344223	22.966326424950047
chr9	44361789	44362169	18.14883533151526
chr9	44373372	44373705	14.60087377817423
chr9	44498424	44498945	17.32984824921943
chr9	44772346	44772855	25.155765038810685
chr9	44882366	44882811	25.72893623180604
chr9	45828368	45828675	21.141722893481923
chr9	45906560	45906844	16.953353744157603
chr9	46282623	46283303	19.631174700400408
chr9	47529774	47530086	25.43551128338545
chr9	47703022	47703644	30.18171155567721
chr9	48495524	48495834	15.538256992832308
chr9	48987167	48987548	17.377802801257356
chr9	49485516	49486173	14.400608216609402
chr9	50528377	50528663	15.944688086743122
chr9	50732797	50733153	32.492126079087846
chr9	52027335	52027917	18.842840882920726
chr9	53264192	53264495	14.317563856395557
chr9	53404702	53405015	12.47546734977454
chr9	54569013	54569334	12.387395187330394
chr9	54802809	54803426	20.83773237534435
chr9	55104215	55104735	14.130456071633558
chr9	55937814	55938257	13.945988997379759
chr9	56041884	56042333	16.428160707775362
chr9	56418303	56418650	31.734197039425545
chr9	56911428	56911731	17.82058300672978
chr9	56928130	56928612	15.229206819257302
chr9	57073193	57073520	39.333770623629974
chr9	57075448	57076741	25.76413738091418
chr9	57130807	57131215	12.687802927166809
chr9	57278508	57278874	18.09575609561524
chr9	57354306	57355159	19.77608402560772
chr9	57421150	57421810	18.942985397396665
chr9	57428138	57428609	28.965372324496066
chr9	57439821	57440111	14.828790207566886
chr9	57560644	57561227	19.94727210933103
chr9	57765520	57765878	13.49016509775343
chr9	57998104	57998512	16.944572759609596
chr9	58204394	58204768	19.98977267678409
chr9	59036336	59037014	16.554952137589805
chr9	59577803	59578434	17.156221460804886
chr9	59617084	59617421	20.139922668389115
chr9	59659523	59659838	27.914969489687966
chr9	59707136	59707665	13.122474709170076
chr9	59750826	59751387	27.15744635638069
chr9	60787209	60788110	29.029502936393914
chr9	61280622	61281858	38.150906004952
chr9	61290173	61290485	16.89855834153982
chr9	61290861	61291409	15.345364283471213
chr9	61322197	61323010	29.24746202278841
chr9	61597405	61597960	15.191619804313591
chr9	61667708	61668035	22.02654519503999
chr9	61669837	61670128	18.90611087497567
chr9	61745212	61745598	34.85593144263628
chr9	61945913	61946731	16.20742778731442
chr9	62692070	62692566	27.528749685133658
chr9	62811698	62812391	15.773114304177861
chr9	62819782	62820092	36.193722263459236
chr9	62828312	62828809	22.454907472944356
chr9	63037782	63038410	14.360389267563061
chr9	63075049	63075333	13.578984166534854
chr9	63454124	63454742	20.638912719430277
chr9	63660322	63660635	14.236557954416488
chr9	63960627	63960925	9.527522943163879
chr9	64022256	64022879	20.557692688502623
chr9	64042780	64043501	18.271178737592763
chr9	64049851	64050642	24.648239515523994
chr9	64178785	64179566	25.311356934023575
chr9	64281255	64281839	16.881567393263726
chr9	64340622	64340905	14.206841047576797
chr9	65214627	65215123	17.259539988733106
chr9	65579986	65581094	19.315735609522797
chr9	65908289	65908830	19.234481633480726
chr9	66276510	66276800	15.253212780788028
chr9	66669596	66670157	21.016408265805712
chr9	66705563	66705870	11.722174364891425
chr9	66795500	66795915	39.6317470964179
chr9	66975028	66975419	19.580725625957676
chr9	67008607	67009012	40.54275584279755
chr9	67046507	67046837	25.989434895370945
chr9	67049494	67049835	21.23634883175847
chr9	67099155	67099847	21.323185857320798
chr9	67105559	67106527	32.435360999146766
chr9	67165004	67165906	15.193741039267664
chr9	67208230	67209417	28.40252818434602
chr9	70047722	70048303	12.583511573312204
chr9	70197238	70197550	17.974106064209572
chr9	70229771	70230138	17.103431956319785
chr9	70257224	70257569	19.188106122224227
chr9	70274513	70275048	15.380033473433736
chr9	70275448	70275733	14.978229191428737
chr9	72531713	72532063	19.05224030630929
chr9	72639725	72640387	34.070645692485336
chr9	72661724	72662282	23.40673498269905
chr9	72985728	72986039	13.272768517399141
chr9	73027632	73028062	21.046265233949175
chr9	75303914	75304307	10.757688451965953
chr9	75434336	75434628	21.103774273232236
chr9	77916920	77917531	12.397804876005981
chr9	78108717	78109064	18.43178322541954
chr9	78475963	78476549	19.475352873167488
chr9	78481973	78482360	25.105347182399544
chr9	78503187	78503688	24.415227041035116
chr9	78520120	78520891	57.74511627464443
chr9	78527591	78528071	44.93781915108363
chr9	79792936	79793254	10.59223036796042
chr9	80164426	80164897	18.115367589735936
chr9	82975529	82976076	18.383080611499178
chr9	83061549	83061913	20.58518432522868
chr9	83616201	83616823	17.54652351428458
chr9	85468923	85469425	27.22487388094108
chr9	85842179	85842749	17.979041208300675
chr9	87960533	87961018	32.11144813065676
chr9	88482322	88482616	19.647046650348067
chr9	90114036	90114561	18.287834485371906
chr9	90124342	90125084	14.809461125145061
chr9	92597336	92597692	13.010424666190415
chr9	93174167	93175180	61.62134402172469
chr9	93175792	93176312	31.989264101248523
chr9	95407052	95407771	11.982522362296539
chr9	95815292	95815796	18.185712471840873
chr9	96478330	96478612	16.200710293249035
chr9	96758961	96759591	19.654683818514386
chr9	96818231	96818629	13.799506853573286
chr9	96889531	96889958	14.182781043041507
chr9	99131617	99132385	26.105510248492163
chr9	99211031	99211435	44.77278859072393
chr9	99243050	99243709	22.084469476853226
chr9	99414964	99415279	34.50049055795821
chr9	100520813	100521114	14.244929237619191
chr9	100545914	100546511	20.108539586889883
chr9	100605366	100606437	17.90173510721529
chr9	100642908	100643232	24.29866161464173
chr9	101034622	101034928	44.60800647735596
chr9	101041532	101042219	18.74208779175382
chr9	101251505	101251815	27.842627433038526
chr9	102625803	102626817	33.47655993711784
chr9	102715304	102715631	44.2106890780481
chr9	102717258	102718829	60.2347772010643
chr9	102725941	102726595	39.316067660620455
chr9	102763293	102764037	23.510424242224744
chr9	102779292	102779636	29.922356317209644
chr9	102823127	102823593	32.7976810226113
chr9	102843367	102843651	24.372541259711898
chr9	102924272	102925216	36.638697632288526
chr9	102961208	102962183	23.710316397838103
chr9	102995397	102995702	17.97619442548908
chr9	103134125	103134467	15.680758077498766
chr9	103155456	103156186	22.433821112489046
chr9	103201695	103202090	14.181284542325177
chr9	104002763	104003113	14.916586260114398
chr9	104035496	104035869	14.91901379168513
chr9	104063144	104063619	21.856112628735993
chr9	104262555	104262932	12.96655429389812
chr9	104321230	104322046	17.87018583101385
chr9	104337325	104337716	20.42011419525537
chr9	105131578	105131867	16.365214984722204
chr9	106280619	106281329	22.25531207608505
chr9	106345365	106345758	13.316610824060804
chr9	106367927	106368428	24.333332368237766
chr9	106476752	106477146	40.927096328154434
chr9	106572967	106573872	33.98308272071965
chr9	106685720	106686025	21.10790499702829
chr9	107553990	107554839	25.91082343111611
chr9	107568608	107569095	32.04222937628963
chr9	107580868	107581215	13.99360774779526
chr9	107587011	107587979	16.982184273152313
chr9	107612625	107613370	15.927439126392338
chr9	107635615	107635945	21.99523029905377
chr9	107677647	107678074	20.01898504252735
chr9	107730081	107730366	29.111212626674718
chr9	108002053	108002404	19.7292136222209
chr9	108094620	108095168	21.332615633080476
chr9	108136005	108136345	12.42223377087537
chr9	108144480	108144984	14.825338122390566
chr9	108264113	108264714	30.397908326591708
chr9	108296449	108297227	15.470905370148412
chr9	108339188	108339628	28.04152418483387
chr9	108460584	108460922	16.01881610994508
chr9	108478785	108479280	18.435614566610315
chr9	108517143	108517798	14.86213469032113
chr9	108853758	108854533	13.007468873916133
chr9	109059273	109059643	23.867795686464053
chr9	109931404	109931844	37.898737794702704
chr9	110117072	110117431	15.506657900584441
chr9	110305013	110305400	14.727231004749466
chr9	110476166	110476966	29.125746577978134
chr9	110656525	110656847	36.48488828410273
chr9	110746005	110746761	20.298656579678653
chr9	110781375	110781993	14.197853490372692
chr9	110852398	110853368	31.982409865585797
chr9	113756448	113756841	8.402174351476228
chr9	114390316	114390610	10.641106624992526
chr9	114400711	114401108	16.431011690000442
chr9	114785588	114786351	33.55886513971251
chr9	114843756	114844188	15.550281476091456
chr9	114859518	114859845	20.337622948742787
chr9	115310633	115310960	34.89115155654581
chr9	115806361	115806769	13.469016956348046
chr9	116383376	116384310	25.97089837092659
chr9	118040514	118040800	19.611787559269192
chr9	118389109	118390094	36.07479703390054
chr9	118397733	118398066	33.741242514716255
chr9	118421154	118421728	14.428505575199992
chr9	118944164	118944611	15.635615990999295
chr9	118980049	118980367	26.123320981391572
chr9	119054430	119054746	14.128031603897675
chr9	119082524	119082856	16.153058276119
chr9	119088358	119088660	23.63395584182234
