chr	start	end	Morula_Tfap2c
chr9	24488248	24488815	12.18533618824402
chr9	24489208	24489988	10.094639756740667
chr9	24502511	24503813	14.225333299504996
chr9	24697200	24698019	14.67127870028709
chr9	24715137	24715552	9.653461491917989
chr9	24762660	24763033	16.513046535665804
chr9	24764510	24764884	16.411977436453263
chr9	24770153	24770740	25.06013755863326
chr9	24774482	24774857	31.519922592163088
chr9	24780984	24781336	23.530911196361888
chr9	24815059	24816030	18.05009616415729
chr9	24851816	24852427	14.524544356107322
chr9	24930824	24932642	14.687500412028507
chr9	24939666	24940012	10.631360300703545
chr9	25076014	25076393	9.22586683736313
chr9	25133201	25133441	9.159179731210072
chr9	25151227	25152389	19.074516893048706
chr9	25178741	25178972	9.58856065345533
chr9	25188246	25188629	12.563340109882404
chr9	25251799	25252614	17.253751156812797
chr9	25252984	25253305	12.784801058308728
chr9	25319405	25319781	11.464225165387417
chr9	25323491	25323719	10.229093078981366
chr9	25340283	25341930	15.360212412063154
chr9	25400580	25401408	12.899013109253225
chr9	25434173	25434521	12.993420217229032
chr9	25435509	25435781	13.440312809803906
chr9	25481242	25482028	19.269599181701814
chr9	25488727	25489313	13.261429073867538
chr9	25500858	25501256	19.47653195127171
chr9	25502055	25502428	11.978444797423826
chr9	26806240	26806809	10.212720629620007
chr9	26947706	26947932	11.718831686846977
chr9	26987376	26987640	8.92147653391867
chr9	26997315	26997591	14.40389264839283
chr9	26999774	27000318	29.40017623761121
chr9	27000584	27001505	20.70165563949933
chr9	27017078	27017304	12.143535516958321
chr9	27029843	27030955	11.624789161647824
chr9	27089645	27089870	8.733557150099013
chr9	27191389	27191703	10.020778129055241
chr9	27298895	27299736	17.76370557111452
chr9	27300217	27300580	24.90339082660097
chr9	27564101	27564731	12.103104204601712
chr9	27615818	27616301	8.003169420096198
chr9	27884525	27885877	16.30588708165482
chr9	27943235	27943965	10.753063530138094
chr9	28848350	28848992	10.266546238248594
chr9	29411322	29411978	8.99236493357798
chr9	29412342	29412600	7.283677786819695
chr9	29500833	29501485	16.172712368467835
chr9	29501711	29502120	15.740580246326102
chr9	30880449	30880929	7.561635211110115
chr9	30893334	30893780	8.458156746064601
chr9	30942270	30943616	18.502071077012378
chr9	30953269	30953826	9.21583175102727
chr9	30964657	30965095	8.566424225018993
chr9	30981349	30981625	15.343498502952466
chr9	31009662	31010179	16.613799104376966
chr9	31011319	31011720	20.512822477002988
chr9	31012570	31013203	28.802050736654802
chr9	31018422	31019572	18.071673056561014
chr9	31029731	31031150	20.154278336485312
chr9	31090321	31090563	12.16565135687836
chr9	31092145	31092387	12.418048137475637
chr9	31098300	31098970	9.939607189662421
chr9	31108678	31109133	12.915722178364849
chr9	31117263	31117643	17.92738037109375
chr9	31118938	31119453	12.544821655866011
chr9	31120003	31120272	15.478086783540293
chr9	31130753	31131065	15.465927775089558
chr9	31131567	31132084	17.328061013433874
chr9	31140722	31141919	29.742672272095007
chr9	31175376	31175679	8.126803769530243
chr9	31183487	31183777	9.822252681337554
chr9	31203453	31203859	16.666713160247053
chr9	31211464	31212449	19.597530929449245
chr9	31221097	31221603	13.63088119077117
chr9	31240734	31241496	12.027868761478134
chr9	31254561	31255244	17.53081363884631
chr9	31264848	31265101	11.66153254150873
chr9	31271672	31271980	11.589449606932602
chr9	31279430	31280833	37.39743595028128
chr9	31293207	31293440	14.382218680156658
chr9	31338113	31338544	14.887722907099535
chr9	31346613	31346846	15.26454029983717
chr9	31385289	31386473	13.192477215786237
chr9	31430020	31430476	20.270659867085907
chr9	31431474	31433150	18.146131282515885
chr9	31438939	31439552	15.429721335991367
chr9	31440534	31440798	18.43127192511703
chr9	31441819	31442312	17.014075521039672
chr9	31446232	31446835	19.776748951394758
chr9	31469628	31469862	14.000062164078411
chr9	31499314	31499604	13.256000696379562
chr9	31509234	31509599	14.623976090836198
chr9	31516227	31517277	15.538243427276612
chr9	31517771	31518003	14.52996197240106
chr9	31528781	31530659	21.545634296028343
chr9	31537109	31537615	9.833600123409227
chr9	31538790	31539131	9.557949840847698
chr9	31543514	31544023	10.279652897173388
chr9	31556625	31556935	14.406014180952504
chr9	31577563	31577820	10.030929123845082
chr9	31583352	31583592	12.176860276858012
chr9	31609994	31610357	13.768978242374978
chr9	31621182	31621765	8.127120223298899
chr9	31688008	31688453	12.189459603556086
chr9	31689440	31689797	11.848519936997016
chr9	31708149	31708389	9.066122353076935
chr9	31717219	31717540	8.916089821456007
chr9	31808823	31809176	7.283197034182022
chr9	31816806	31817478	7.783105194568634
chr9	31864809	31865462	10.343220718786874
chr9	31913105	31913556	15.778414781236332
chr9	31914380	31915955	18.015155337555242
chr9	31923470	31924130	21.499844002001215
chr9	31925125	31926377	19.7604575469471
chr9	31931640	31932292	17.9087598484718
chr9	31932528	31932792	12.418405612309774
chr9	31933312	31933773	13.477481563799811
chr9	31948388	31948619	7.949168452968845
chr9	31950483	31950912	9.707002565299437
chr9	31975915	31976331	22.01586864086298
chr9	31995941	31996432	15.82373629568065
chr9	32015119	32015902	20.335242424279183
chr9	32029281	32031161	25.188803726284835
chr9	32032003	32032253	27.207754806518555
chr9	32046470	32047148	13.506720506336134
chr9	32071205	32071444	11.21431363875896
chr9	32120852	32121731	13.642432267619753
chr9	32233693	32234096	11.412407910557597
chr9	33496908	33497274	8.01915760802441
chr9	34985037	34985367	8.70994224692836
chr9	34994783	34996122	30.22034497008206
chr9	35002448	35002708	8.932540919230535
chr9	35058834	35059393	9.565607935883278
chr9	35175777	35176023	11.154839965386119
chr9	35193098	35193465	9.546552047417665
chr9	35199619	35200680	12.97505113923471
chr9	35210450	35211746	11.748056717124985
chr9	35265313	35265625	10.621998005952591
chr9	35305283	35305540	52.90210664504233
chr9	35316933	35317254	9.198792560078273
chr9	35326619	35327367	14.265993750669102
chr9	35421071	35422122	18.74976660976174
chr9	35569704	35570458	10.739915151494884
chr9	36726226	36726882	9.948478549718857
chr9	36767351	36768203	12.592191936824243
chr9	36997613	36997882	8.26518270428739
chr9	37090093	37090665	10.470965872277747
chr9	37146583	37146985	12.886405510688896
chr9	37248330	37248958	15.925433968282809
chr9	37255202	37255956	11.344471172565491
chr9	37287296	37287653	7.460682858272093
chr9	37338528	37339797	10.892609158118377
chr9	37347892	37348879	10.405185491722285
chr9	37359237	37359759	8.226324750089097
chr9	37368698	37368970	7.126927189967212
chr9	37391136	37391401	12.811462348362184
chr9	37420567	37421512	20.947475503992152
chr9	37432289	37432812	14.986352902297536
chr9	37469473	37469825	15.934501975774765
chr9	37477393	37478249	15.98412791925056
chr9	37488285	37489209	27.537656030613622
chr9	37512077	37512697	12.645095442187401
chr9	37530122	37530580	11.241427935887632
chr9	37552059	37552670	13.811057913322886
chr9	37612939	37614075	14.783167733273036
chr9	37646986	37647227	7.887255124531346
chr9	37657012	37657815	14.359866278851463
chr9	37675661	37676289	12.187217852112594
chr9	38636326	38636908	8.084113085802478
chr9	40060189	40060575	9.627324457613298
chr9	40414684	40415152	10.550021977506132
chr9	40420644	40421272	11.866532984053253
chr9	40454812	40455767	25.229720915549713
chr9	40456048	40456346	18.364003085450037
chr9	40460671	40461212	13.672253658061988
chr9	40526732	40526970	10.969573056998373
chr9	40542646	40542920	11.167768788163679
chr9	40587213	40588302	19.767273723367598
chr9	40628310	40628995	12.8836250096342
chr9	40638427	40639106	14.436244554477517
chr9	40660717	40661334	17.339029050916675
chr9	40730354	40731803	11.513115614403953
chr9	40745003	40745508	11.551236752236244
chr9	40749215	40749457	10.573367205533115
chr9	40781901	40782764	19.91626327753343
chr9	40790360	40790617	22.411416324660006
chr9	40792041	40792790	29.385328017821777
chr9	40798416	40799288	29.494027611312518
chr9	40800639	40801144	31.430863733574895
chr9	40805148	40805690	23.231884449610412
chr9	40821521	40822458	18.480083569391304
chr9	40871627	40872277	13.083335693065937
chr9	40877788	40878404	10.337245650105663
chr9	40896020	40896407	8.614868385847224
chr9	40996716	40997215	8.648865525851507
chr9	41040323	41041762	12.367870457814494
chr9	41059385	41059760	8.01843095779419
chr9	41105089	41105549	11.039276545980702
chr9	41157180	41157790	9.606971615650615
chr9	41172719	41173370	10.703662670153077
chr9	41173733	41174117	9.521126965681711
chr9	41190921	41191216	6.488447603128725
chr9	41207685	41207953	11.09609448020138
chr9	41279641	41280307	14.729574901921612
chr9	41283498	41283936	14.771711315738557
chr9	41904077	41904404	10.020544515108114
chr9	41951373	41951733	8.645335188176897
chr9	41953590	41953833	7.4991645067317005
chr9	42123662	42124128	18.617050531084445
chr9	42124456	42124831	13.008192184448243
chr9	42156582	42157399	9.64773358038035
chr9	42263923	42264564	7.665639700272154
chr9	42303394	42303714	11.944529590010642
chr9	42451160	42451573	10.814928715223262
chr9	42723226	42723469	9.899305064982348
chr9	42894383	42895318	17.99064684679164
chr9	42944552	42944928	17.529586809746764
chr9	42961017	42961250	6.592662704860704
chr9	43061051	43061762	10.32369821685276
chr9	43085730	43086325	10.230453427098379
chr9	43091252	43091501	9.422464049006082
chr9	43105869	43106148	15.829041217817627
chr9	43115866	43116175	10.47660479190666
chr9	43130540	43130841	13.282944368761639
chr9	43142549	43143648	18.520609817470174
chr9	43158491	43158831	11.114620590209961
chr9	43165020	43165425	25.49658386795609
chr9	43173601	43174580	12.262113484469326
chr9	43197827	43198115	12.515473541286257
chr9	43210225	43210606	17.160281336526545
chr9	43210909	43211501	13.137046820408589
chr9	43221917	43222848	15.139968772707897
chr9	43240194	43240614	13.307265256700061
chr9	43248301	43249223	18.578199431073898
chr9	43263392	43264464	16.324735163752713
chr9	43270737	43271017	11.276223278045654
chr9	43286701	43287141	11.548996745456348
chr9	43310370	43310961	9.446313351342319
chr9	43321356	43322044	13.28554418683052
chr9	43492386	43492624	9.303613077692624
chr9	43559714	43561117	18.295951541457445
chr9	43727886	43728142	13.456810671836138
chr9	43743173	43744293	24.016215837853295
chr9	43796946	43797513	28.961675623737314
chr9	43837762	43838201	14.063842840781245
chr9	43846021	43846509	18.218320565145525
chr9	43851848	43852591	24.07381792055646
chr9	43858040	43858279	38.694380093817934
chr9	43858506	43858898	36.29577998239167
chr9	43861140	43861484	25.482385757357576
chr9	43905750	43906044	9.803769231653538
chr9	43993447	43994025	16.188325768111074
chr9	44005219	44005854	13.284113859942579
chr9	44011990	44013328	20.451506452175533
chr9	44043705	44043968	11.391986310255392
chr9	44044524	44044791	15.709057100703207
chr9	44048867	44049129	10.380379676818848
chr9	44055218	44055513	10.253268300072621
chr9	44066983	44068507	16.540350558791346
chr9	44078740	44079213	23.563730421328394
chr9	44084274	44085050	37.036988742572746
chr9	44096667	44097005	17.128395506616176
chr9	44109631	44109857	13.474790201777905
chr9	44113578	44113983	20.550663620748637
chr9	44126254	44126546	16.04949230363924
chr9	44148775	44149016	15.015624647813219
chr9	44187412	44187692	11.197704941885812
chr9	44193447	44193972	14.295016790117536
chr9	44220766	44221414	12.8280011297744
chr9	44224637	44225263	30.11377657259615
chr9	44227010	44227365	23.02136875206316
chr9	44233402	44233945	21.28195415588154
chr9	44234320	44235182	26.342204230014243
chr9	44246804	44247076	16.26208440696492
chr9	44251368	44252311	21.833937732943294
chr9	44253738	44254133	21.391685466524923
chr9	44267869	44268488	14.43379276596094
chr9	44275328	44275846	15.155946073384818
chr9	44276274	44276759	15.271776922953498
chr9	44287452	44287706	16.01148718736303
chr9	44288838	44289118	21.173771732194083
chr9	44298836	44299139	12.520241387999883
chr9	44305276	44306248	30.335635744495157
chr9	44307177	44307681	22.405928085720728
chr9	44319030	44319468	20.43591330911471
chr9	44320054	44320631	18.426118138344698
chr9	44325919	44327298	21.004952035838922
chr9	44334070	44334397	29.438243737643646
chr9	44343480	44344223	28.16262172657901
chr9	44347481	44348085	18.258902541848997
chr9	44361782	44362085	13.506273710294918
chr9	44364355	44364865	10.067183901281918
chr9	44373380	44374205	11.621713996656013
chr9	44378901	44379945	16.740508074961404
chr9	44406933	44407556	19.34859094879983
chr9	44412645	44413107	17.305035366124404
chr9	44418677	44418916	17.645821467603103
chr9	44423345	44424208	21.13402907790342
chr9	44440634	44441239	18.79119343560589
chr9	44446517	44446859	20.858244985167744
chr9	44454285	44455357	20.660946764163118
chr9	44467893	44468214	10.656899232359319
chr9	44479880	44480609	24.041562301468293
chr9	44483348	44483887	32.52152180715925
chr9	44495236	44496063	31.256314246513245
chr9	44496529	44497260	27.571156773130152
chr9	44497945	44498650	27.467097667937583
chr9	44502313	44502869	23.18804078307941
chr9	44588911	44589290	16.35202252833384
chr9	44595042	44595462	25.927268237159367
chr9	44599039	44599272	22.240689539602386
chr9	44608691	44609098	16.963639542863177
chr9	44644132	44644805	13.086369028417352
chr9	44655309	44655831	16.936745987084635
chr9	44691142	44691402	12.334290977624747
chr9	44719308	44719628	17.087287470698357
chr9	44721008	44721762	18.15244729828771
chr9	44732311	44732619	12.492627057162197
chr9	44733036	44733271	14.338526815049192
chr9	44767435	44767809	16.567830656939012
chr9	44772463	44773284	15.366767423306836
chr9	44799293	44799886	17.525167701618265
chr9	44826290	44826847	11.888392680423264
chr9	44868310	44868750	11.54979025775736
chr9	44879863	44880310	16.40215270151228
chr9	44881551	44882479	18.270400092519562
chr9	44890243	44890669	11.04858984745724
chr9	44909312	44909674	12.109121235694674
chr9	44920332	44921271	18.182374782582567
chr9	44965341	44965974	12.541447837582508
chr9	44988790	44989082	13.177165096753264
chr9	45016874	45017490	7.796562039619916
chr9	45041991	45043022	19.198118032238995
chr9	45055149	45055625	13.165693651728269
chr9	45133755	45134368	10.283068536350816
chr9	45196015	45196802	12.540318394555525
chr9	45293648	45294331	8.678275626365473
chr9	45300424	45300910	15.091691774595912
chr9	45335819	45336143	12.81077449115706
chr9	45361614	45361846	8.719781783120386
chr9	45366893	45367464	11.415374890309081
chr9	45402312	45403646	17.754587744665645
chr9	45411695	45412738	13.595856354769216
chr9	45431322	45432039	14.08639332041082
chr9	45440057	45440471	12.540715261357994
chr9	45440735	45440970	11.666589107919247
chr9	45471640	45471886	15.343230763101966
chr9	45474182	45474423	24.717550633853897
chr9	45502453	45502791	21.1319455987603
chr9	45505157	45505841	17.979240121897202
chr9	45513159	45513433	13.144753476999101
chr9	45540851	45541287	10.3516820838692
chr9	45554535	45554855	11.207196578383446
chr9	45659768	45660202	8.24085268227186
chr9	45751841	45752342	9.667002095433766
chr9	45764004	45764702	18.316186914471295
chr9	45764976	45765579	22.152254577497544
chr9	45768294	45768548	18.419014055897872
chr9	45775928	45776252	15.37681124239792
chr9	45779255	45779587	12.54938107369894
chr9	45795745	45795995	11.769360542297363
chr9	45801273	45801661	15.714545997147708
chr9	45815377	45816026	20.129307860035006
chr9	45816478	45816713	16.255977995852206
chr9	45823070	45823701	15.998501328772107
chr9	45828187	45829178	19.726828961993082
chr9	45833709	45834364	24.507378399099103
chr9	45834818	45835529	20.669956505047118
chr9	45846108	45847152	22.698791524002836
chr9	45847689	45849183	25.964984117117734
chr9	45866182	45866636	11.114442321172369
chr9	45896601	45897140	13.879705409614408
chr9	45906473	45907344	41.622579843935
chr9	45910679	45911231	26.800869696382165
chr9	45936638	45937092	17.210972596895328
chr9	45942311	45942788	17.26648200532925
chr9	45959699	45960902	25.444822503246076
chr9	45968679	45969177	19.676165653519842
chr9	45972382	45972608	23.64153622314993
chr9	45984578	45985185	18.534346894730845
chr9	46003497	46003804	19.038724607287477
chr9	46012248	46012511	14.403206353858396
chr9	46017870	46018393	18.571449339959635
chr9	46019118	46019462	15.715562903603843
chr9	46029390	46030013	17.192766924348344
chr9	46034653	46036103	29.534720853129897
chr9	46048451	46048869	13.345882643923234
chr9	46071677	46072364	12.366508241650665
chr9	46149667	46150293	17.437672941067728
chr9	46154736	46155585	16.262672406343746
chr9	46164121	46164413	11.532421543173594
chr9	46169788	46170255	11.544960160837439
chr9	46219750	46220418	12.27569330809359
chr9	46227268	46227603	18.14862303093298
chr9	46229656	46230400	17.139167167807138
chr9	46272670	46273440	17.750779480129093
chr9	46282710	46283349	23.52061302113421
chr9	46295488	46295744	12.56107284873724
chr9	46296490	46297031	16.191613546360884
chr9	46306726	46307719	16.03649622868195
chr9	46327836	46328194	10.557721058083645
chr9	46329003	46329574	12.434963984581302
chr9	46335417	46335684	14.669795125611266
chr9	46393176	46393778	9.277764278392855
chr9	46442718	46443041	8.529132457709533
chr9	46469224	46469536	9.565941102993794
chr9	46480028	46480683	9.676449068084018
chr9	46669747	46670462	9.475609251835962
chr9	46735517	46735986	17.811810617507902
chr9	47512275	47513130	10.311757639834756
chr9	47529744	47530168	25.246376109573077
chr9	47547473	47547744	21.843468972237787
chr9	47565064	47565545	14.278390551307345
chr9	47571611	47571963	8.963780147108166
chr9	47629824	47630316	9.605481919718951
chr9	47703049	47704039	14.504576288570057
chr9	47738414	47738665	9.152709246631638
chr9	47748226	47749238	14.705213378069429
chr9	47891695	47892171	11.591385548856078
chr9	48078700	48079727	9.562871971752534
chr9	48180589	48181177	10.438318359608553
chr9	48303552	48303957	8.344880832860499
chr9	48407425	48407916	8.006413405393147
chr9	48467070	48467416	8.681416107740016
chr9	48480207	48480619	9.252742278923108
chr9	48495133	48495947	9.461170965682083
chr9	48605701	48606171	8.741393825348387
chr9	48630269	48630528	10.648850396793321
chr9	48631122	48631606	12.832691247798195
chr9	48650075	48650384	9.649777477227369
chr9	48778054	48778748	8.944578284832517
chr9	48826357	48827041	14.164368470509848
chr9	48835675	48836459	24.64371507386772
chr9	48890040	48890415	9.456445916493733
chr9	48894131	48894460	9.47054012930502
chr9	48984491	48985876	30.90333035809899
chr9	48986903	48987740	19.697163037216935
chr9	49012617	49013019	18.872910373839574
chr9	49024514	49025041	11.347189021065294
chr9	49055336	49055999	17.59374670601179
chr9	49340759	49341009	8.015170459747315
chr9	49352797	49353762	9.08568687315432
chr9	49485213	49486147	11.745637113072888
chr9	49797008	49797456	8.094742807958808
chr9	50324211	50324764	9.600591450013477
chr9	50443695	50444323	11.50860951204968
chr9	50462673	50463055	9.990354509253777
chr9	50469769	50470658	14.764176901869886
chr9	50471152	50471944	20.387969603442183
chr9	50493872	50494906	16.579698877131687
chr9	50527894	50528714	17.247720146179198
chr9	50603158	50604294	21.579763236180156
chr9	50617065	50617458	21.02275292685317
chr9	50624599	50625012	10.06361467439961
chr9	50632016	50632577	13.365876425608807
chr9	50659197	50660156	23.29743246291303
chr9	50739127	50739791	16.755651679383703
chr9	50746333	50746665	12.419023275375366
chr9	50752199	50753204	16.00442840898808
chr9	50767942	50769268	19.36707157894497
chr9	50856669	50857539	12.39064076138639
chr9	51008613	51009718	14.480570784952846
chr9	51041449	51041781	17.04896595966385
chr9	51076772	51077073	8.360537554338524
chr9	51278622	51279011	11.734304038295402
chr9	51764744	51765444	9.143644313812256
chr9	51870955	51871353	12.595850503624384
chr9	51970306	51970553	12.695174611049142
chr9	51978863	51979516	9.728538101336492
chr9	51991997	51992248	15.273972264324051
chr9	51995194	51996075	14.110645149135697
chr9	52047684	52048032	13.680453286773856
chr9	52048322	52049090	14.058995131403208
chr9	52089657	52090076	11.801290047766201
chr9	52155654	52156123	10.785762300877684
chr9	52167780	52169906	23.05454183617803
chr9	52188049	52188567	11.529510389423738
chr9	52195429	52196104	12.79836151405617
chr9	52212755	52213186	18.35293882020388
chr9	52216945	52217223	30.403468797532774
chr9	52217503	52217798	21.26493468203787
chr9	52221290	52222802	29.46461155622151
chr9	52255887	52256400	8.876850007337902
chr9	52265440	52266229	17.19104125502747
chr9	52269331	52269705	22.243794237228638
chr9	52284044	52284688	13.617127550314672
chr9	52287145	52287488	16.35871137891497
chr9	53247561	53248540	11.952299281208946
chr9	53254093	53254519	19.784209739434328
chr9	53260712	53260956	9.064826060513981
chr9	53301468	53302146	9.934546555038047
chr9	53332113	53332429	9.063792080818851
chr9	53333218	53333483	11.86182836136728
chr9	53340605	53341096	14.350823662674355
chr9	53348112	53348491	22.88323904656483
chr9	53348723	53349797	18.168838123591474
chr9	53356010	53356629	8.67504987231364
chr9	53382203	53382718	9.925391681448927
chr9	53404768	53405017	13.064163663779876
chr9	53423995	53424435	8.844783685424112
chr9	53429713	53429993	9.992290861266
chr9	53518012	53518338	8.846788764731285
chr9	53536520	53537279	15.411204671043023
chr9	53586568	53586829	6.439039813147651
chr9	53595030	53595303	10.426210875039573
chr9	53598833	53599590	12.210132088654895
chr9	53610001	53610703	17.620646584067927
chr9	53611518	53611772	16.518567179131697
chr9	53658131	53658371	16.788437751928964
chr9	53667145	53668016	19.285730291863672
chr9	53673208	53673702	24.461220679495497
chr9	53676898	53677829	20.976420504962334
chr9	53692159	53692611	10.173664299787673
chr9	53704075	53704660	14.650404522561619
chr9	53705649	53706844	21.392019026848065
chr9	53718690	53719415	10.278400059404044
chr9	53754755	53755256	12.456468939067362
chr9	53755588	53755948	12.172505617141724
chr9	53767243	53767478	12.238400621617094
chr9	53770972	53771896	17.679381654376076
chr9	53783494	53783959	12.94346864146571
chr9	53784654	53784926	13.073312331648435
chr9	53786693	53786937	12.46503915161383
chr9	53788977	53789583	12.791513509089404
chr9	53796325	53796775	10.238274150424534
chr9	53815278	53815710	12.103813657054195
chr9	53829577	53829892	12.293690772283645
chr9	53880963	53881529	8.752325474162827
chr9	53893726	53894969	10.010453300042586
chr9	53974462	53975709	18.957735749178156
chr9	53991188	53991521	9.79804503237521
chr9	53992401	53992773	12.526695500137986
chr9	54286512	54287048	10.761387896181931
chr9	54324811	54325044	7.097485270111346
chr9	54438830	54439156	7.862858421232072
chr9	54500797	54501470	19.19054292250884
chr9	54559501	54560736	17.26677734591218
chr9	54569001	54570462	13.10435268603148
chr9	54586084	54587226	20.481336932675017
chr9	54593496	54594054	11.068945697558824
chr9	54614223	54615134	23.426151548860886
chr9	54633557	54634772	28.53904825610879
chr9	54642780	54643084	16.279345226915257
chr9	54643496	54643808	15.94248926333892
chr9	54657422	54658107	17.71555145987629
chr9	54675739	54675967	16.56678687480458
chr9	54699260	54700143	11.552056388163756
chr9	54746624	54746912	11.957982669274012
chr9	54818109	54818337	9.815787995070743
chr9	54863420	54864255	17.378453169040338
chr9	54890744	54891203	17.435623436971426
chr9	54916539	54917677	12.964181220384809
chr9	54950748	54951282	14.6279729010907
chr9	54964750	54965888	16.279378336217576
chr9	54981243	54981656	7.986328175223768
chr9	55024249	55024750	16.173911117508027
chr9	55046751	55047288	16.068479946427725
chr9	55067370	55067874	11.74867197823903
chr9	55080599	55080855	7.615990616381168
chr9	55102857	55104684	25.068763511586724
chr9	55115037	55115898	22.04577836757753
chr9	55117578	55117957	23.066508733502793
chr9	55122497	55123023	18.794654750098747
chr9	55129254	55129612	12.337016257493856
chr9	55136595	55138367	16.704381296528503
chr9	55148774	55149317	16.1473891133542
chr9	55157280	55157512	10.716202719458218
chr9	55208710	55209713	13.594159437675895
chr9	55215730	55216149	13.188246330953156
chr9	55242209	55242458	14.740654202350171
chr9	55283739	55283967	10.161741674992076
chr9	55311541	55311978	10.627514947197257
chr9	55324059	55324613	19.569105127658226
chr9	55326509	55327072	15.52851240080161
chr9	55332655	55333000	8.978728121605473
chr9	55353024	55353410	10.303678578045702
chr9	55392256	55392803	12.869526507431672
chr9	55410189	55410974	16.104371325984882
chr9	55429929	55430324	17.733483225182642
chr9	55442643	55443173	19.50101866092322
chr9	55466578	55468124	13.306842860482405
chr9	55481086	55481534	15.178225449153356
chr9	55495760	55496346	12.888580745397574
chr9	55496686	55497445	12.531126555089736
chr9	55511713	55512570	17.435312257764497
chr9	55525548	55525837	10.80428786426267
chr9	55540916	55541365	31.486739445369864
chr9	55543951	55544653	32.44754304641332
chr9	55546113	55546623	25.38627206951964
chr9	55555983	55556308	18.311848311791053
chr9	55587148	55587574	8.148179538932764
chr9	55937718	55938291	12.676621963008328
chr9	56032356	56032695	11.813549188034372
chr9	56041844	56042888	33.21287695475465
chr9	56068862	56069472	16.090380305931216
chr9	56072904	56073900	18.288441601527264
chr9	56076233	56076568	16.706664825553325
chr9	56084780	56085120	16.291582009371588
chr9	56089690	56090872	26.68737480402396
chr9	56103267	56103564	8.327418688571814
chr9	56118104	56119061	16.086114746898943
chr9	56160691	56161038	19.721825017022123
chr9	56172317	56172598	20.101024461386466
chr9	56186857	56187211	7.86998383338842
chr9	56198355	56199016	15.682159957654898
chr9	56221745	56222866	10.784815442870494
chr9	56238765	56239264	14.819529141596181
chr9	56258072	56258368	10.435600358086663
chr9	56263018	56263646	10.964501706657895
chr9	56354237	56354721	13.059860154616931
chr9	56417856	56418819	22.887875871866292
chr9	56431822	56432766	17.16284027847193
chr9	56433004	56433586	19.741289438660612
chr9	56458347	56458773	15.305795853126776
chr9	56506216	56506596	17.110854291915892
chr9	56512577	56513596	18.2335876141025
chr9	56522150	56522746	18.64803271485655
chr9	56534642	56535090	19.807570436171122
chr9	56551812	56552091	11.907131030995359
chr9	56563556	56564024	17.522454326988285
chr9	56564314	56564829	17.04429662945201
chr9	56580402	56580664	12.080235251943574
chr9	56606074	56606832	13.672576945815678
chr9	56619713	56621273	17.431785081983445
chr9	56726992	56727314	15.63273857543187
chr9	56733899	56734162	9.864469394031133
chr9	56757360	56757600	11.358097652594248
chr9	56769389	56769681	11.298132609014642
chr9	56796719	56797271	19.05450377429741
chr9	56804449	56804994	12.531217594321715
chr9	56815124	56815426	12.351354965311012
chr9	56838529	56838771	11.722864206172218
chr9	56847538	56847942	11.994955660092948
chr9	56860691	56861378	18.01707118116265
chr9	56876620	56877683	22.91725609959686
chr9	56889661	56890185	19.982075505584252
chr9	56901160	56901659	22.511523458905113
chr9	56928118	56928706	17.651037886029197
chr9	56949623	56950117	16.638382191600105
chr9	56950861	56951324	17.590314140072653
chr9	56994360	56996321	19.63688252290628
chr9	57004508	57004840	20.65911964048822
chr9	57009712	57009942	12.129635433528735
chr9	57012412	57012705	10.700880978294608
chr9	57034789	57035057	13.3647983394452
chr9	57073209	57074395	31.354919004199076
chr9	57075104	57075834	32.73681697845459
chr9	57076188	57077425	35.17662427959272
chr9	57130698	57131526	20.65991538734252
chr9	57137370	57138135	12.761343488506242
chr9	57148173	57148623	17.477221455044216
chr9	57162780	57163133	8.071245371788825
chr9	57230022	57231035	17.313437620955654
chr9	57261278	57261525	14.970236384434257
chr9	57261985	57263015	28.146222239559137
chr9	57280961	57281250	10.183525818029489
chr9	57288336	57288906	16.415524890966584
chr9	57296583	57296977	11.678400148595045
chr9	57315229	57315548	10.642737286965302
chr9	57331956	57332782	11.924564317698628
chr9	57342712	57343948	13.16861995254134
chr9	57354685	57354939	15.30108027946292
chr9	57392987	57393449	13.266992684566613
chr9	57395526	57396663	18.06309541401993
chr9	57426792	57427056	14.275935021313755
chr9	57427356	57428242	15.652469246435919
chr9	57433572	57434213	16.930514286535207
chr9	57439457	57440057	13.765823486646017
chr9	57475271	57475663	7.911090167201295
chr9	57487925	57488398	16.05179066083396
chr9	57494615	57495416	15.830635017223573
chr9	57503557	57504716	25.33931139402085
chr9	57505561	57505909	23.97890350188332
chr9	57521276	57521712	19.927642778519097
chr9	57522596	57522943	15.734604329815516
chr9	57537081	57537439	16.151023963310198
chr9	57550209	57550685	12.213198992384582
chr9	57552450	57552778	13.572886373938584
chr9	57560555	57561484	21.48557784816549
chr9	57571602	57572314	12.070530836501819
chr9	57589035	57589932	27.9521434745661
chr9	57600428	57601375	16.490757802220056
chr9	57610452	57611238	17.401439834187048
chr9	57619070	57619304	20.434787032950638
chr9	57629201	57629608	28.7749990725693
chr9	57631921	57632863	26.284855539378594
chr9	57633215	57633756	24.76514099882623
chr9	57640295	57640664	28.269712034602797
chr9	57641549	57642581	34.17369716481645
chr9	57653536	57653931	20.59554699764976
chr9	57656007	57656366	23.910163305596058
chr9	57681213	57681524	11.05344834894996
chr9	57696225	57696936	14.948487894779854
chr9	57712043	57712360	13.615546846239349
chr9	57759348	57759915	11.928038469277572
