chr	start	end	8Cell_Tead4
chr17	3084787	3085054	12.637900156028262
chr17	3091755	3092070	13.766837301708403
chr17	3114601	3115161	17.584338412966048
chr17	3213179	3213887	17.377655632078312
chr17	3224021	3224598	14.36255380309847
chr17	3239067	3239327	17.183222007751464
chr17	3273497	3273899	16.862141511926602
chr17	3274679	3275163	12.473695494911887
chr17	3326124	3326765	11.588703008226226
chr17	3557444	3558235	21.244450735533434
chr17	3615279	3615927	26.318924842057406
chr17	3616697	3616961	24.09052959355441
chr17	4418453	4418708	12.514703799229043
chr17	4426982	4427654	16.81028247589157
chr17	4644712	4645429	15.37698913917382
chr17	4978398	4978660	19.952651118504182
chr17	4983735	4984869	28.431040237399845
chr17	5004468	5004714	10.200278584550066
chr17	5451175	5451936	18.217359495852214
chr17	5492640	5492886	10.62059410994615
chr17	5506644	5507572	13.060680806122978
chr17	5859017	5859341	10.79996391284613
chr17	5874806	5875696	30.05670108045085
chr17	5924652	5925024	18.42552024061962
chr17	5940255	5941252	24.472820067716576
chr17	5946713	5947883	27.051100156246086
chr17	6005255	6005716	9.840729140925045
chr17	6079314	6080142	20.89835518512173
chr17	6111170	6111680	40.6041355974534
chr17	6127716	6128543	27.88838326916585
chr17	6468043	6468453	9.750107305805857
chr17	6782372	6782749	11.59421967321745
chr17	6808652	6808909	10.460628771132532
chr17	6827644	6828539	18.949433663437485
chr17	6892030	6893001	17.446480388621715
chr17	7169996	7170345	13.097541563148827
chr17	7261895	7262449	13.452456297857236
chr17	7452464	7453286	21.071516808512147
chr17	7459550	7460767	13.88183846763636
chr17	7527190	7527927	17.47739111325796
chr17	7886741	7887013	11.067810826441821
chr17	7902521	7902906	16.218361970975803
chr17	7903177	7903917	20.066726977116353
chr17	7906209	7906589	15.545580548989145
chr17	8200399	8200662	9.955572708477993
chr17	8206495	8207295	15.817123088240624
chr17	8228938	8230177	11.786139947738832
chr17	8282672	8283614	28.52468765769035
chr17	8283927	8284650	25.259596636021616
chr17	8310684	8311493	10.978487638961546
chr17	8410620	8411042	18.641750665637556
chr17	8493308	8493586	9.420439615524073
chr17	9174158	9175120	29.584430205846775
chr17	9585340	9585655	11.417035678076365
chr17	10139016	10139298	9.671514599035818
chr17	10150014	10150410	23.588305665989115
chr17	10156648	10157640	24.910011537613407
chr17	10317746	10318190	15.587775967142603
chr17	10366473	10367008	10.173589310690621
chr17	10432898	10433706	9.166936612955414
chr17	10478997	10480241	16.15585165391781
chr17	10499205	10499540	41.18767900609259
chr17	10500944	10502089	38.55483027628936
chr17	10502409	10502688	31.791173593117772
chr17	10508248	10508977	10.854800164781317
chr17	11151267	11151600	10.097454988920653
chr17	11353091	11353979	15.51142102802122
chr17	11431580	11431941	14.343138211321632
chr17	11432328	11432824	16.63628572417844
chr17	12037821	12038767	27.417368621705197
chr17	12044144	12044662	34.39551870611184
chr17	12045999	12046270	25.895163546629057
chr17	12055096	12055355	39.03244408125123
chr17	12056242	12056974	25.967143761004255
chr17	12083561	12084597	33.14931229827027
chr17	12103647	12104668	13.591551513559788
chr17	12112280	12112536	14.538316786289215
chr17	12124560	12125230	15.563443980999846
chr17	12194920	12195821	13.100892539558876
chr17	12266089	12266974	19.409984502953996
chr17	12342480	12344562	20.51481451908518
chr17	12363802	12364600	11.439242221956563
chr17	12367663	12367941	10.121643606707346
chr17	12421507	12421761	7.483221956125394
chr17	12642587	12643261	27.061603418797343
chr17	12643581	12644230	18.86690494790099
chr17	12769676	12769967	16.71381288705413
chr17	12775329	12776461	19.711936634757915
chr17	12776754	12777169	21.707775331979775
chr17	12792456	12792956	13.99902604675293
chr17	12835921	12836194	9.733718403966435
chr17	12867933	12868697	16.109817220902567
chr17	12910004	12910328	16.225245399239622
chr17	12915709	12916789	13.964970733501293
chr17	12960415	12960762	33.75484278566212
chr17	12994433	12994812	20.44519301643472
chr17	12999343	12999682	26.969458965425293
chr17	13004528	13005621	29.71567899419535
chr17	13007824	13008072	21.09496550790725
chr17	13487215	13488336	13.606927066483102
chr17	13542559	13543100	11.386117492718089
chr17	13555561	13555846	12.654539094891465
chr17	13556251	13556544	11.653357030588612
chr17	13578357	13578602	15.103418463103626
chr17	13681904	13684247	32.860197217276195
chr17	13684806	13685659	36.536412763427876
chr17	13695506	13695760	23.897819391385777
chr17	13708978	13710171	25.13477432557943
chr17	13738233	13738488	21.147377548965753
chr17	13768979	13769566	24.91684861483728
chr17	13771360	13772251	28.053319011606888
chr17	13778494	13778969	11.822673851816278
chr17	13794965	13796271	19.74640400979274
chr17	13828224	13828846	13.597805579375608
chr17	13920392	13921385	25.94726141798052
chr17	13987389	13988060	11.057105591684447
chr17	14252476	14253119	11.065842958853738
chr17	14301490	14302274	9.76322636251547
chr17	14904797	14905469	23.688941883189337
chr17	14920638	14920964	20.517629038336818
chr17	14925537	14927239	22.59190808664898
chr17	15107410	15107775	13.196782922091549
chr17	15139531	15140931	29.62821888242449
chr17	15325695	15326614	20.552955827204524
chr17	15375436	15376023	15.268143806587492
chr17	15395863	15396439	12.296125032007694
chr17	15448641	15449700	16.064479577530093
chr17	15498069	15498586	17.231568384447225
chr17	15499559	15499843	27.38374673480719
chr17	15532595	15533154	11.440953805749446
chr17	15563982	15564764	22.801801547369994
chr17	15567364	15567651	15.35998201204094
chr17	15577361	15577739	16.249645311365683
chr17	15579457	15580229	20.10590625797529
chr17	15589076	15589887	22.72355242045975
chr17	15613956	15614348	13.883430152523275
chr17	15620286	15621451	34.443630385910495
chr17	15626868	15627283	14.05615355020546
chr17	15633955	15634299	15.345979585204013
chr17	15639401	15639863	12.81575128423187
chr17	15644625	15645057	9.801584082621115
chr17	15671986	15672300	18.570190469170832
chr17	15680382	15680734	15.803005649284882
chr17	15692122	15692454	10.914142684764172
chr17	15704357	15704832	26.25513531735069
chr17	15797840	15798085	12.56890125663913
chr17	15826236	15826920	14.657558448133413
chr17	15936072	15936642	13.4237643785644
chr17	16541892	16542660	14.196215079165995
chr17	16820119	16820423	11.824601687883076
chr17	16910146	16911189	22.105787564329766
chr17	16940686	16940986	28.761555194854736
chr17	16943336	16944616	28.81354311928153
chr17	16945271	16945660	26.824812401229742
chr17	16951152	16951432	32.51709158761161
chr17	16995326	16995634	19.874901923266325
chr17	16996213	16997462	12.045081064546462
chr17	17004730	17005201	16.361681604081657
chr17	17058947	17060203	29.913395123496937
chr17	17196453	17196863	18.731206531059453
chr17	17230724	17231849	31.924572975158693
chr17	17258285	17258536	18.519708918385298
chr17	17258818	17259130	10.66119960638193
chr17	17291153	17291420	36.150909423828125
chr17	17292933	17293232	25.142602544165776
chr17	17293481	17294312	25.308428624333313
chr17	17303395	17304187	13.888730593401977
chr17	17344169	17344476	12.618246625223067
chr17	17357466	17358074	15.474935567692706
chr17	17374299	17374853	22.645816625670836
chr17	17624642	17625571	26.231321765994103
chr17	17739000	17739400	10.029160112142563
chr17	17799131	17799837	20.179170545032274
chr17	17800932	17801212	20.708110523223876
chr17	17826768	17827313	15.145750456993733
chr17	17837966	17838750	16.73521195382488
chr17	17974757	17975818	12.54234485913851
chr17	18435310	18436676	15.522426122104092
chr17	18713293	18713611	18.13227327664693
chr17	20902799	20903716	15.079407419997187
chr17	20944802	20945842	19.17982288965812
chr17	20971685	20972058	13.695376761796966
chr17	20972732	20972979	16.94612297258879
chr17	21009185	21009597	9.922197914817959
chr17	21018500	21018803	10.666436557329133
chr17	21376388	21376791	16.706750711199664
chr17	21383091	21383429	13.843066627457297
chr17	21397086	21397907	16.61073004923552
chr17	21422769	21423538	18.698671520763938
chr17	21449907	21450623	23.26065813096542
chr17	21468627	21470119	17.026818568840742
chr17	21488581	21488876	12.482236380496268
chr17	21515962	21516950	15.747450249397803
chr17	21566464	21567309	15.942352875026726
chr17	21707196	21707546	10.54010283606393
chr17	21727578	21728449	23.575947216813518
chr17	21733455	21733904	16.66503325124626
chr17	21740455	21741118	15.239429772349684
chr17	21761614	21762161	16.986848227938523
chr17	21779432	21779685	16.175744908600457
chr17	21828142	21828564	15.32928357870093
chr17	21845498	21846445	19.95958054430759
chr17	21853533	21853932	17.510067531040736
chr17	21854317	21854697	23.228422370709872
chr17	22175065	22175481	17.701796733416042
chr17	22362111	22362388	10.555914482915444
chr17	22424035	22424417	10.185200372915617
chr17	22876234	22876648	20.980931999602756
chr17	23293778	23294410	17.048142292831518
chr17	23328881	23329763	24.29728357591867
chr17	23330249	23330974	24.426941012678476
chr17	23432687	23433973	16.565817242323146
chr17	23513033	23513536	18.20655424599619
chr17	23518750	23519872	18.11347676640951
chr17	23541242	23541487	16.39720720563616
chr17	23546648	23547190	23.133636886343304
chr17	23559976	23560367	14.746955769141312
chr17	23563920	23564535	13.47327766573526
chr17	23586163	23586575	16.131958024015706
chr17	23592863	23593115	14.452949493650406
chr17	23600914	23601792	14.638478940060036
chr17	23610357	23610966	10.286387270503052
chr17	23632918	23634050	20.147172283789295
chr17	23645840	23646236	18.7998644125582
chr17	23652617	23653094	10.586184149268288
chr17	23660218	23660700	37.74402232981322
chr17	23673220	23673835	23.253237228083417
chr17	23685175	23685983	12.985046911357653
chr17	23697154	23697735	24.071350389831856
chr17	23698024	23698501	18.220516226826472
chr17	23726382	23726635	17.815000458668344
chr17	23731455	23731844	13.352852017223682
chr17	23740488	23741058	35.015587271305556
chr17	23742677	23743111	27.23047546966834
chr17	23748650	23749098	24.346448772719928
chr17	23774249	23774712	20.128501857073726
chr17	23795230	23795482	19.235453140167962
chr17	23802621	23803249	20.94814799393818
chr17	23828591	23829484	17.253772853603554
chr17	23838472	23839254	23.178954119572555
chr17	23841133	23841584	27.515767866121955
chr17	23854327	23854990	14.601121452239484
chr17	23941427	23942453	11.441998036284195
chr17	24023042	24023365	9.222294727715177
chr17	24031221	24032616	15.758275126385433
chr17	24114745	24115634	26.489991190194814
chr17	24120147	24121141	28.979906532126414
chr17	24159273	24159991	23.879713336073255
chr17	24161745	24162680	23.598037184240983
chr17	24163243	24163658	23.92704498796578
chr17	24169435	24169963	28.586112795454085
chr17	24187507	24188648	18.371934252178114
chr17	24205353	24206091	17.660425022042542
chr17	24213254	24213512	22.40381366522737
chr17	24220856	24221621	24.327031758875627
chr17	24247079	24247385	15.61014433156431
chr17	24251629	24252255	21.992587599891444
chr17	24261167	24261433	18.626655202162894
chr17	24263264	24263557	20.001418852561976
chr17	24272225	24272547	16.380405073580533
chr17	24273065	24274248	20.100596327955
chr17	24307182	24308046	26.162424737656558
chr17	24309199	24309574	21.0791392771403
chr17	24315816	24317005	31.239285582148597
chr17	24328065	24328351	12.709069932257378
chr17	24346802	24348044	33.369138213171475
chr17	24348918	24349497	35.20418059722953
chr17	24355478	24355946	16.112816154447376
chr17	24385760	24386020	15.353425135979286
chr17	24413344	24414397	21.843817136679395
chr17	24414692	24415169	19.423996839383364
chr17	24423159	24423855	17.39395272731781
chr17	24454835	24456044	17.205868784902112
chr17	24462813	24463533	17.50081144505077
chr17	24469802	24470667	15.673686407894069
chr17	24478805	24479334	46.020038803042894
chr17	24480565	24481931	34.57562294816203
chr17	24486621	24487850	36.944444035591395
chr17	24527506	24527885	25.667560854184597
chr17	24528298	24528568	17.47386909061008
chr17	24533328	24533697	19.37156797683013
chr17	24540266	24541030	21.189857480413625
chr17	24543040	24543990	25.997015812522488
chr17	24548746	24549046	21.50853600184123
chr17	24632362	24632856	16.697929119774205
chr17	24653974	24654393	12.785182102767836
chr17	24667735	24668086	26.828151670276608
chr17	24668639	24668918	23.005984562699513
chr17	24687221	24687504	28.01158789779609
chr17	24692100	24692463	18.42630249212596
chr17	24696261	24696908	17.217929924105565
chr17	24707743	24708314	19.17021525094054
chr17	24719214	24719738	23.61883929667582
chr17	24723969	24724656	17.490226858047418
chr17	24736023	24736998	19.84825897216797
chr17	24773517	24773905	20.278226444401692
chr17	24779355	24779642	14.936700575027732
chr17	24803789	24804177	12.618366843646335
chr17	24886199	24886948	10.435959481747352
chr17	24895156	24895403	12.952070112653107
chr17	24936748	24937275	13.603449869427328
chr17	24960289	24961084	14.8028992784848
chr17	24977581	24978441	16.06046134926552
chr17	25015676	25016407	20.116673230798725
chr17	25022600	25023349	16.47770915648966
chr17	25023614	25023919	12.478678675166897
chr17	25035956	25036597	16.6175065977897
chr17	25051478	25051835	12.653672370590082
chr17	25052866	25053368	14.041162957233261
chr17	25060263	25061288	20.746553460097893
chr17	25125669	25125995	25.140068487155656
chr17	25166636	25167532	16.71169806058918
chr17	25202496	25202753	26.415370725936
chr17	25203031	25204162	20.480724189262492
chr17	25212026	25212649	21.236895522948828
chr17	25213324	25213942	15.666142463684082
chr17	25239806	25240429	12.096758005133028
chr17	25273426	25274246	22.77249269834379
chr17	25284740	25285430	16.623150739116944
chr17	25363447	25364049	17.78885237006254
chr17	25378508	25378848	12.212823764015647
chr17	25379205	25379609	13.217905778696041
chr17	25474370	25474787	14.796296700585089
chr17	25482655	25483238	14.388222779458832
chr17	25590965	25591393	17.13684842519671
chr17	25702489	25703044	14.997039885993477
chr17	25708103	25708680	21.75094052782505
chr17	25722378	25723001	13.528817806733745
chr17	25727181	25728022	24.248975483897752
chr17	25740715	25741998	48.032699946212475
chr17	25756588	25757245	23.70260655535229
chr17	25771535	25772402	26.821336104933092
chr17	25773176	25773960	21.782951113216733
chr17	25785156	25785603	19.806156152046768
chr17	25791722	25792538	20.039630332413843
chr17	25806436	25807202	23.984724267655814
chr17	25808126	25808815	19.335456587925705
chr17	25819248	25819563	21.461933347913956
chr17	25832648	25833483	16.18131314808737
chr17	25854097	25854514	16.128220681663898
chr17	25891833	25892210	24.63620897186846
chr17	25919427	25920721	25.02041024881684
chr17	25935315	25935599	11.139302895102702
chr17	25944521	25944837	12.434085682977605
chr17	25979405	25979883	18.31715224278023
chr17	25985435	25986433	18.14472091174078
chr17	26053979	26054796	23.8575450565707
chr17	26055143	26055624	20.18930496544947
chr17	26075394	26076568	24.01734288953232
chr17	26089717	26090093	17.595367408813313
chr17	26116772	26117353	19.57743293611195
chr17	26137992	26138449	14.480426934407108
chr17	26145637	26146498	23.196140167466716
chr17	26148572	26148947	19.240918617248536
chr17	26206312	26207134	32.71635426976095
chr17	26208968	26209223	34.00776694054697
chr17	26243627	26244287	30.370869954427082
chr17	26252090	26253134	21.28254303347562
chr17	26268644	26269042	23.52654844792045
chr17	26274657	26275224	23.174922300604496
chr17	26421840	26422089	9.482856265991089
chr17	26464476	26465421	15.936045965568098
chr17	26508631	26509382	23.010217507891902
chr17	26549089	26549445	11.897240448533818
chr17	26549699	26549979	16.21213651725224
chr17	26559787	26561293	18.971425838204492
chr17	26584171	26585159	25.716565852223138
chr17	26618418	26619079	12.258700362131924
chr17	26656387	26657414	32.23879338332253
chr17	26692416	26692771	22.604111811140893
chr17	26697785	26698054	14.783026475445489
chr17	26698335	26698974	25.787693683343687
chr17	26706221	26706527	18.16752111522201
chr17	26715982	26716679	26.71823445488425
chr17	26768143	26768450	11.248925469985615
chr17	26781424	26781834	20.469006038293607
chr17	26887748	26888047	16.878893316390123
chr17	26905618	26905956	11.800294128395397
chr17	26913702	26914565	21.546842241342485
chr17	26914927	26916063	22.346775906186707
chr17	26932779	26933309	15.440062588565754
chr17	26938519	26938777	11.591729888620304
chr17	26939271	26939985	16.61596515666203
chr17	26949271	26949739	11.741126025843824
chr17	26993943	26994248	16.8932758831587
chr17	27001430	27002024	23.19544403641312
chr17	27011847	27012099	15.105400180059766
chr17	27019001	27019624	12.772435044400382
chr17	27045425	27045872	13.260979635336788
chr17	27055070	27055765	21.45056255601293
chr17	27063052	27063689	10.67424176064915
chr17	27074027	27074383	10.31167715720916
chr17	27106362	27107345	11.92641172962053
chr17	27114193	27114933	10.252112584500699
chr17	27133464	27133890	13.686550241121104
chr17	27178233	27179093	12.74915208095728
chr17	27230538	27231169	13.128955566750843
chr17	27259134	27259626	19.718396140307917
chr17	27325058	27325542	11.336658353647909
chr17	27387210	27387580	17.805877131384772
chr17	27466267	27466564	8.694122295186977
chr17	27526897	27527283	19.39377790905651
chr17	27583423	27583678	14.624137186536602
chr17	27625903	27626233	38.924970863804674
chr17	27628992	27629259	31.02337798643648
chr17	27645138	27645403	16.78866242462734
chr17	27661174	27661486	12.676816591849693
chr17	27668177	27668610	17.84064581873235
chr17	27673055	27673543	27.04816725214974
chr17	27678228	27678536	21.289288403151872
chr17	27703860	27704319	19.722893579852865
chr17	27806927	27807203	16.129764860954836
chr17	27807514	27807816	15.431503498001604
chr17	27829101	27830703	23.48539300087537
chr17	27839584	27839830	15.1201178736803
chr17	27874467	27875083	15.087768424641002
chr17	27901560	27902202	12.959445846415012
chr17	27908882	27909484	15.996168888288478
chr17	27958659	27959149	21.534297470170625
chr17	28013665	28014023	13.607914684871055
chr17	28138220	28139668	37.76369697547091
chr17	28150223	28150538	9.348885203164722
chr17	28212440	28213048	9.80611815029069
chr17	28223765	28224515	21.19214127222697
chr17	28226165	28226743	31.0323085603417
chr17	28230841	28231511	19.675463246587498
chr17	28242472	28243005	10.770424560131767
chr17	28252792	28253586	17.16987138310968
chr17	28267469	28267820	24.368447953139956
chr17	28269905	28270189	31.504032920783676
chr17	28290349	28291202	12.851129772235472
chr17	28301789	28302455	15.359133553576541
chr17	28310775	28311257	22.569278788269802
chr17	28326709	28327229	24.431826210021974
chr17	28331299	28331662	26.35998450034906
chr17	28332386	28332855	23.439434075914722
chr17	28357804	28358062	22.309659913528797
chr17	28368147	28368906	27.61691156394868
chr17	28375480	28375967	24.645225491611864
chr17	28385987	28386662	13.532100817362467
chr17	28404020	28404414	12.513697134056672
chr17	28547668	28549049	23.732620342843003
chr17	28552999	28554186	20.72021900271807
chr17	28571884	28572315	20.218914809746973
chr17	28586579	28587652	34.51380799178864
chr17	28593474	28594463	29.894821163135063
chr17	28610148	28610530	15.46713486516663
chr17	28628078	28630308	31.483721740996355
chr17	28646075	28647429	21.60025496884322
chr17	28667120	28667702	19.414667132793834
chr17	28672095	28672841	13.61585640332015
chr17	28690763	28691328	26.292091214340346
chr17	28758277	28758625	15.34979579640531
chr17	28762172	28762672	11.272218608856202
chr17	28769025	28769271	11.433678388595581
chr17	28789819	28791510	21.747728685844866
chr17	28801915	28802351	21.483845680131825
chr17	28809219	28809527	20.560976681771216
chr17	28833946	28834229	14.095631232110014
chr17	28842228	28842707	14.488895239063494
chr17	28854505	28855314	16.52116677080303
chr17	28879774	28880560	17.860058069835787
chr17	28890575	28891120	16.810737478623697
chr17	28895456	28896523	23.269216507086714
chr17	28926585	28927432	23.672283139955056
chr17	28942066	28942653	15.336478675244411
chr17	28952183	28952897	19.887400171669924
chr17	28986761	28987841	24.55235530005561
chr17	29044892	29045211	22.023503626401894
chr17	29081152	29081601	16.461182496595487
chr17	29096187	29097070	18.11914402604238
chr17	29123461	29124103	15.334835911094213
chr17	29144721	29145278	11.358291013878594
chr17	29159507	29160360	30.138334873552758
chr17	29169496	29170697	15.456049156625701
chr17	29246931	29247229	17.477799953230274
chr17	29252950	29253227	16.275518765088023
chr17	29263977	29264607	24.34533803576515
chr17	29274088	29274340	17.695070266723633
chr17	29297806	29298181	13.180863301595052
chr17	29298574	29298928	15.941962285230389
chr17	29309366	29310104	15.77548776151042
chr17	29322469	29323581	30.917244627321367
chr17	29347524	29348087	12.038103916717041
chr17	29360940	29361646	27.70934468828585
chr17	29381702	29382131	22.346735867587004
chr17	29391347	29391632	14.997908020019532
chr17	29419115	29419369	19.47327256390429
chr17	29421375	29422762	22.97938432535338
chr17	29430244	29431209	19.622411012155403
chr17	29439743	29440198	42.63505545396071
chr17	29441929	29442612	32.72171636556288
chr17	29444602	29445398	41.73151527337693
chr17	29450670	29452032	59.07395745023932
chr17	29457957	29458212	33.987821167590575
chr17	29466255	29466735	28.569001028935116
chr17	29473347	29473981	28.853612072460283
chr17	29478219	29478625	28.043809639409258
chr17	29489905	29490444	30.70415463562578
chr17	29496577	29497362	32.65188093975092
chr17	29498054	29498386	26.736492536154138
chr17	29506797	29507562	27.575352918088825
chr17	29523499	29524321	18.78667847431489
chr17	29543066	29543405	15.507299445723362
chr17	29570276	29571042	12.58615593623866
chr17	29624925	29625368	17.83585878850106
chr17	29629942	29630198	26.092613629996777
chr17	29632539	29632953	39.91603468005784
chr17	29645894	29647076	17.764289700238635
chr17	29716072	29716422	26.102464076450893
chr17	29717139	29717387	16.722853591365197
chr17	29727802	29728942	18.706733352259587
chr17	29760169	29760592	16.618098601663647
chr17	29761856	29762670	16.45162512102057
chr17	29769084	29769693	20.364042361968846
chr17	29781472	29781828	23.429428068439613
chr17	29787968	29788343	20.922444513956705
chr17	29789684	29790464	23.640424536436033
chr17	29801383	29801794	15.16900918779582
chr17	29813695	29814009	11.777326248253987
chr17	29857317	29857591	16.072218153598534
chr17	29858154	29858639	12.883690819297868
chr17	29870243	29870946	11.935417367248752
chr17	29896106	29896810	11.082162350416183
chr17	29913302	29914037	19.36069727268349
chr17	29923198	29924094	17.819048391388996
chr17	29924388	29924634	13.443434265570913
chr17	29931468	29932544	21.25926745691264
chr17	29964386	29964637	15.413213805848384
chr17	29965440	29965957	17.696050539699236
chr17	29980063	29980594	24.897206376501394
chr17	29980881	29982030	30.210802870070655
chr17	29988025	29988288	21.024026841718435
chr17	29999087	29999880	25.662600277952407
chr17	30004359	30005003	22.27016836367779
chr17	30013222	30013666	13.676356195329546
chr17	30095742	30097092	27.100611200685854
chr17	30216178	30216673	17.8935511290425
chr17	30326720	30327529	15.312895091119302
chr17	30336929	30337178	17.472617815776044
chr17	30337489	30338194	20.069944050295135
chr17	30339208	30339855	19.06757012180051
chr17	30406443	30407567	13.640484895570422
chr17	30423066	30423842	9.873346337338084
chr17	30439675	30440772	22.168792049995638
chr17	30445886	30446400	17.698203631412195
chr17	30450444	30450800	19.27428706308429
chr17	30451662	30451957	16.188406928110933
chr17	30452350	30452661	18.642143255644672
chr17	30487668	30487913	24.03310196545659
chr17	30488197	30489014	15.94167956348732
chr17	30540410	30541138	12.506570100129306
chr17	30609611	30610034	17.203147894947243
chr17	30611715	30611988	14.742362899221343
chr17	30612374	30612634	18.302413093126738
chr17	30630467	30630770	9.707958599128345
chr17	30637542	30639110	20.231295899469025
chr17	30645228	30645890	14.871549859147779
chr17	30678301	30678809	12.31484221614252
chr17	31019511	31020163	14.058861772706903
chr17	31045729	31046667	12.984087465160183
chr17	31073511	31074084	23.313876574784256
chr17	31211866	31212334	14.066420648851965
chr17	31247045	31247887	19.015509877238873
chr17	31281595	31282272	20.58203995280639
chr17	31287246	31287710	18.69204093670023
chr17	31297537	31298529	52.72488200279974
chr17	31304406	31305770	71.76997711231981
chr17	31310854	31311472	41.514586686316434
chr17	31478143	31478790	14.83644826408516
chr17	31512463	31512734	14.409146914182994
chr17	31519730	31520407	17.81701609373445
chr17	31525537	31526229	26.807584672994007
chr17	31535589	31535857	25.590505457636137
chr17	31538539	31539302	25.385334133633155
chr17	31559709	31560045	26.952956256412325
chr17	31570165	31570675	24.085492872724345
chr17	31574581	31575158	27.159308815333006
chr17	31578878	31579366	27.165105358498995
chr17	31585723	31586279	21.38451658564506
chr17	31601140	31601403	14.926939217309988
chr17	31629881	31630563	12.961564605187112
chr17	31636955	31637411	12.493714192457366
chr17	31643216	31643634	10.394800038999348
chr17	31685432	31686788	10.522511902987782
chr17	31732368	31733164	12.272932437197047
chr17	31806120	31806592	17.31341096304231
chr17	31910393	31911464	14.823551871640786
chr17	31952024	31952959	10.53602092661322
chr17	31988699	31989269	22.278762492798922
chr17	32035740	32036275	13.840425241773374
chr17	32124429	32125544	19.325313657067817
chr17	32143157	32143580	10.986563255319076
chr17	32215922	32216502	12.604895714233662
chr17	32296208	32296771	30.494207131502684
chr17	32298107	32298770	22.534459923906745
chr17	32319722	32320029	24.743250849969225
chr17	32320857	32321132	19.9073117759011
chr17	32323410	32323800	24.397429392887997
chr17	32364594	32364953	16.29754048403259
chr17	32432012	32432519	11.278170115378716
chr17	32495913	32496416	16.26436692725119
chr17	32519350	32520554	11.83639560664611
chr17	32551018	32552438	17.452058157450715
chr17	32563591	32564005	14.443585096350038
chr17	32579603	32580192	14.686779503101809
chr17	32606325	32607012	13.141102356681657
chr17	32705338	32705855	18.75506480012226
chr17	32839268	32839548	27.887942440169198
chr17	32901568	32902270	11.994259768401795
chr17	32909303	32909573	10.902844499658656
chr17	33027516	33028473	13.260630914036383
chr17	33033032	33033389	17.074151060494387
chr17	33358421	33358859	13.720521748338117
chr17	33475545	33476367	17.928835157640368
chr17	33519300	33520506	23.16783044073317
chr17	33583965	33584515	17.443818660215896
chr17	33629052	33629986	24.763025685091854
chr17	33662733	33663041	13.120280987256534
chr17	33685051	33685397	14.182739321207036
chr17	33759886	33760383	47.119765153113505
chr17	33788194	33789091	22.700460812984367
chr17	33804105	33804442	39.38229475389249
chr17	33811264	33812556	25.467598708421452
chr17	33828166	33828927	40.176064412321274
chr17	33833530	33834880	22.261915902738217
chr17	33840707	33841061	26.59122316177282
chr17	33858574	33859081	15.685814967522255
chr17	33891675	33892563	29.98377999958691
chr17	33893226	33893619	44.67134746037063
chr17	33901571	33902248	22.19614759752282
chr17	33903858	33904402	21.27355153332738
chr17	33908922	33909685	17.64308818702148
chr17	33920396	33920787	15.494075943441953
chr17	33944940	33945822	33.59839183024538
chr17	33951221	33951744	29.24725005549181
chr17	33955842	33956155	21.963699380429787
chr17	33968710	33969488	21.44910394011549
chr17	33985676	33986041	32.639768804262765
chr17	33991789	33992393	17.03302181161792
chr17	34077796	34078309	25.7025013137282
chr17	34098029	34099055	37.19076128730997
chr17	34110308	34110788	22.131256449222565
chr17	34121589	34121907	26.40507584098
chr17	34127173	34127573	22.45402451276779
chr17	34187172	34187698	22.9736748104313
chr17	34263241	34263612	11.286764563897227
chr17	34287553	34287801	10.343547298062232
chr17	34391932	34392270	12.743095555954431
chr17	34402556	34403955	27.675238978445233
chr17	34419618	34420318	12.710612226213728
chr17	34572179	34572432	22.99175262451172
chr17	34579757	34580430	19.7497941622231
chr17	34603392	34604681	19.108217198687807
chr17	34621008	34622088	28.292509931988185
chr17	34627700	34628488	17.7401543801206
chr17	34636646	34637794	28.831458399935467
chr17	34644491	34645109	18.136512171489134
chr17	34646543	34646964	23.59810508175304
chr17	34647213	34647569	19.658370334110902
chr17	34836699	34837014	13.485226806761727
chr17	34854858	34855919	15.275332446372476
chr17	34866699	34867257	13.709412820877567
chr17	34874323	34875474	18.56574962741908
chr17	34881984	34882334	15.869085412706648
chr17	34882724	34883441	19.336099727050698
chr17	34890079	34890506	23.799777202918882
chr17	34891646	34892671	20.906958519540183
chr17	34911984	34912257	24.88793530306973
chr17	34922151	34922417	14.30402113979024
chr17	34930600	34931155	31.183185585984237
chr17	34946165	34946704	22.795905983735548
chr17	34952473	34952972	26.317182991929904
chr17	34959382	34960003	23.725517712161544
chr17	34964898	34965352	15.35643466873841
chr17	34966286	34966760	17.494268534052726
chr17	34996490	34997099	13.933525976484828
chr17	35022054	35022556	14.042296593882648
chr17	35046234	35046504	15.925296341931379
chr17	35046928	35047215	17.435020646151766
chr17	35057951	35058696	25.75445094012574
chr17	35062130	35062552	21.753411121278013
chr17	35064994	35065310	28.887707209285303
chr17	35088828	35089506	28.087833210430315
chr17	35093145	35093399	21.52872087824063
chr17	35099756	35100422	22.517791846850972
chr17	35121528	35122164	18.418337072216488
chr17	35132182	35132445	21.767368577732334
chr17	35134440	35135579	20.089827351658045
chr17	35148355	35148684	12.957745560759106
chr17	35165096	35165447	76.61464568896172
chr17	35178461	35178921	18.51800989690034
chr17	35187065	35187480	29.401644718216126
chr17	35192570	35193344	38.906317240199996
chr17	35233359	35233907	17.860102239316397
chr17	35241394	35242071	16.555110254527193
chr17	35258487	35259595	24.803918018237777
chr17	35274652	35275575	14.79467753599421
chr17	35301325	35302122	31.886598917292233
