chr	start	end	8Cell_Tfap2c
chr15	73652430	73652915	19.801572032810487
chr15	73657537	73657987	19.37047937605116
chr15	73662570	73662912	15.259974083705256
chr15	73663387	73663888	21.567666630545062
chr15	73680248	73681670	16.283395129965783
chr15	73691507	73692172	16.565210548917154
chr15	73721752	73722028	14.482305720232535
chr15	73747912	73748251	11.418828976892792
chr15	73754339	73754748	12.238256752928196
chr15	73755133	73755481	10.992690565942349
chr15	73786143	73786461	10.796373044919667
chr15	73791944	73792332	14.243313730377512
chr15	73837207	73837473	15.701581008452221
chr15	73839195	73839468	11.665579593225276
chr15	73922953	73923256	10.4884192746858
chr15	73950736	73951443	12.76408819025949
chr15	74179440	74179784	11.466559537621432
chr15	74214038	74214292	10.118438506689598
chr15	74282476	74283847	14.206106965338375
chr15	74484530	74484865	10.582664788658938
chr15	74518871	74519953	18.508574298040703
chr15	74537556	74538991	16.744889756143184
chr15	74544020	74544511	11.166491843532398
chr15	74562602	74563052	14.780391676161024
chr15	74672302	74673244	16.457510432873054
chr15	74725560	74726225	10.221732723981814
chr15	74728121	74728389	7.6042132769058
chr15	74752645	74753302	7.7606418444867185
chr15	74784386	74784714	7.373696945062497
chr15	74862332	74862654	12.174673465468128
chr15	74873175	74873718	11.76991041633086
chr15	74896292	74896767	11.720184811039974
chr15	74907179	74907580	8.985142792252233
chr15	74934883	74935190	13.800331945139733
chr15	74936110	74936419	17.11067604632825
chr15	74936665	74937056	18.03475159696301
chr15	74943755	74944068	14.754283447996876
chr15	74955022	74955569	13.809664576319497
chr15	74968191	74968625	10.321754099586592
chr15	74994469	74994975	8.77634119233595
chr15	74995593	74995925	9.165360222379846
chr15	74996249	74997265	8.096069980324723
chr15	75060100	75060642	7.8945839633800885
chr15	75085483	75086078	719.9057854147518
chr15	75086675	75087073	506.56791352327144
chr15	75215981	75216230	12.358370991595777
chr15	75225415	75225672	15.409242733907144
chr15	75371318	75371793	16.908539280138516
chr15	75375277	75375684	15.047266992948565
chr15	75378062	75378406	14.19381122533665
chr15	75398763	75399539	12.753003443639303
chr15	75407376	75407627	8.589060122273358
chr15	75541695	75542306	9.791828713518507
chr15	75542580	75542872	12.20243194985063
chr15	75588217	75588713	11.919137103903678
chr15	75646355	75646867	11.776271549984813
chr15	75678176	75679710	17.632895264959565
chr15	75727826	75728212	18.820400576517372
chr15	75748039	75749160	23.413734671688847
chr15	75764673	75765070	15.918860692521488
chr15	75841564	75841863	18.566577563716418
chr15	75842161	75842711	18.977167667042124
chr15	75882644	75883242	22.74832264475998
chr15	75889918	75890194	19.33634545492089
chr15	75897319	75897741	19.840385224581894
chr15	75909021	75909575	24.758465441555753
chr15	75921288	75921845	20.53287395497841
chr15	75923329	75923666	15.835181632452265
chr15	75929479	75929747	13.509638444701238
chr15	75940570	75941843	19.77526467031882
chr15	75956879	75957151	14.28508326586555
chr15	75969325	75969755	23.618762681650562
chr15	75974630	75975372	19.778988869042408
chr15	75981529	75981797	14.256004429575222
chr15	75998378	75998882	23.568033331916446
chr15	76001692	76002261	23.987078970052654
chr15	76015357	76015733	16.615377208019826
chr15	76023229	76023584	12.571386305043395
chr15	76023891	76024455	12.371795537623953
chr15	76069090	76070106	13.461619543278312
chr15	76074763	76075125	12.199440970605249
chr15	76080538	76081214	17.650363057322757
chr15	76090268	76090820	18.547402184942495
chr15	76091263	76092057	17.793677555824107
chr15	76100410	76100777	9.367087957969478
chr15	76162453	76163130	22.021963862583945
chr15	76168107	76168953	19.677017491478164
chr15	76180187	76181198	16.54204577437494
chr15	76192588	76193368	28.497961341417753
chr15	76196434	76196853	27.543101044429516
chr15	76198862	76199874	20.89027170324514
chr15	76207579	76208536	19.764441853904923
chr15	76230781	76231257	17.914152290640757
chr15	76233597	76234011	18.000922186939036
chr15	76246525	76246975	17.91258981492784
chr15	76247225	76247800	18.480460830356765
chr15	76285212	76285901	11.876183067247034
chr15	76294548	76295205	17.993819961809134
chr15	76306874	76307567	17.481263329972435
chr15	76326844	76327753	21.919436031966843
chr15	76331399	76331743	22.269240595573603
chr15	76332954	76333286	18.85229669134301
chr15	76343277	76343872	14.638017159149426
chr15	76350178	76351741	32.450227668978314
chr15	76357532	76357983	15.858025821508166
chr15	76380141	76381293	23.825466632015175
chr15	76429623	76430407	17.295223183777868
chr15	76457184	76457602	16.62431188975795
chr15	76468574	76468842	13.951039705703508
chr15	76476843	76477247	19.732298048415988
chr15	76510780	76511234	21.6123218074244
chr15	76511532	76511818	23.622476344341997
chr15	76537608	76538698	25.162879572877095
chr15	76538959	76539210	25.31966074149447
chr15	76552680	76553147	15.348280622821294
chr15	76568512	76569156	12.067468701682476
chr15	76578432	76579574	20.320935867087435
chr15	76607133	76607579	17.728517932207595
chr15	76616287	76616854	23.4878960564023
chr15	76617235	76617887	29.691766814951517
chr15	76619600	76620237	22.20853984823781
chr15	76625665	76626026	20.113414484378044
chr15	76631874	76632333	15.501156360235608
chr15	76639410	76639983	28.640988659484226
chr15	76646349	76646872	15.83691836953391
chr15	76659530	76660162	27.549701297584967
chr15	76666325	76667058	29.54375584486562
chr15	76671717	76672307	26.9517335115853
chr15	76696131	76696531	17.08880195617676
chr15	76701531	76702613	21.74267207760908
chr15	76710130	76711075	23.478687256101576
chr15	76722949	76724108	22.682772905071612
chr15	76724395	76724829	24.21793321090909
chr15	76748318	76748635	14.72585778883203
chr15	76785931	76786305	16.091590006721212
chr15	76832203	76832535	11.900121927261353
chr15	76839885	76840281	10.200215917645078
chr15	76845299	76845566	11.600684683867609
chr15	76873598	76873859	17.00752461458988
chr15	76879215	76879535	21.09627339243889
chr15	76893917	76894287	11.74000008299544
chr15	76899015	76899821	16.64998947804974
chr15	76904546	76905008	16.48124969986094
chr15	76925361	76926071	19.69648927030429
chr15	76931448	76931701	13.940379470704572
chr15	76933950	76934312	14.1003904237273
chr15	76947969	76948739	20.30045299653883
chr15	76972361	76973145	21.33973575854788
chr15	77003689	77004277	9.316136492352907
chr15	77006328	77006708	10.070920394596302
chr15	77013663	77014107	15.548283261221808
chr15	77015585	77016065	22.54622686902682
chr15	77017575	77017874	19.027133362747755
chr15	77044156	77044460	7.359234436562187
chr15	77052118	77052475	16.43975034280985
chr15	77058820	77059112	17.99438553966888
chr15	77153386	77154491	12.343941390784078
chr15	77246342	77246606	9.979701374516342
chr15	77265090	77265443	7.918156892652214
chr15	77293871	77294377	12.517725742852734
chr15	77306517	77306907	13.522470655196752
chr15	77322321	77322563	19.571866642345082
chr15	77336241	77336834	17.100773188959284
chr15	77358601	77359098	18.33757945085675
chr15	77367008	77367573	15.742203415389609
chr15	77368510	77368932	14.404529208820579
chr15	77791172	77791618	9.353731620472109
chr15	77822210	77822523	16.533128004104565
chr15	77841680	77842169	21.90308576712579
chr15	77847284	77847532	14.365880896968227
chr15	77857393	77858157	14.631638887040902
chr15	77865625	77865927	12.106084754135434
chr15	77882462	77883034	13.452063738049327
chr15	77893050	77893590	18.4481610722012
chr15	77905084	77905963	21.607868953505204
chr15	77910803	77911139	13.221206860882896
chr15	77928636	77929928	17.945802505171336
chr15	77939303	77940082	21.308085415880548
chr15	77957131	77957456	16.60129021864671
chr15	77974405	77974994	17.275215276837955
chr15	78093104	78093485	8.084556611504143
chr15	78159899	78160309	8.390155364245903
chr15	78163128	78163425	13.19444532105417
chr15	78173783	78174095	17.36119807072175
chr15	78174466	78174786	13.633857908844949
chr15	78184893	78185309	10.686732229131918
chr15	78191363	78191816	17.927411922555887
chr15	78202518	78202801	14.874418052262214
chr15	78254735	78255333	11.274004314256752
chr15	78405661	78406397	17.752869874238968
chr15	78428732	78429414	12.521181569421046
chr15	78437182	78437426	11.547137932699234
chr15	78437721	78438053	12.348614230213395
chr15	78450255	78450960	19.651441722896926
chr15	78532028	78532312	11.567233260248749
chr15	78569378	78569736	8.249545528902022
chr15	78666962	78667258	10.563735282098925
chr15	78675826	78676094	11.62562615479996
chr15	78713944	78714268	12.857390954170699
chr15	78773287	78773929	15.572947569725297
chr15	78778665	78779058	15.383896623858968
chr15	78795565	78795872	14.211186797300456
chr15	78802177	78802550	19.678439736046677
chr15	78811217	78811641	20.880427288559247
chr15	78815566	78815931	16.510866013618365
chr15	78826497	78827030	19.00761391297961
chr15	78833885	78834217	15.845503430768668
chr15	78851023	78851852	17.848668037478973
chr15	78857536	78857972	15.616167766238572
chr15	78863827	78864170	20.0940001601728
chr15	78876865	78877396	29.91333824631858
chr15	78896241	78896619	23.0788538897479
chr15	78897534	78897898	22.623453978653792
chr15	78898330	78898730	22.157506346702576
chr15	78901250	78901598	28.938516063251715
chr15	78908782	78910113	25.355141149616887
chr15	78934660	78935410	15.860098724365235
chr15	78942481	78942730	12.914385385781406
chr15	78952194	78952535	15.374765494002625
chr15	78998426	78999066	23.980248683691023
chr15	79019359	79019650	15.8338007517287
chr15	79030495	79031249	19.306808084644754
chr15	79037751	79038625	26.666498095820096
chr15	79062601	79062907	19.141879701926037
chr15	79101423	79101797	17.19117993594491
chr15	79113426	79113744	16.15114142759791
chr15	79126324	79126949	21.63184438171387
chr15	79140994	79141737	17.461560359713527
chr15	79154937	79155519	16.377542833282366
chr15	79224494	79225191	14.367654026666365
chr15	79225589	79225837	18.58822133464198
chr15	79229150	79229825	22.791555581269442
chr15	79243164	79243672	10.982329219345033
chr15	79249649	79250233	15.152092433955572
chr15	79270557	79270844	15.434260049348094
chr15	79299969	79300404	9.084971027812738
chr15	79306189	79306601	12.750589708680089
chr15	79327883	79328162	14.599444078288197
chr15	79347246	79348184	19.08425111099601
chr15	79357359	79357771	22.711382338144247
chr15	79363543	79364516	18.06830391486894
chr15	79379274	79379717	14.851339258404941
chr15	79402738	79403707	22.64222249994583
chr15	79442224	79442755	17.896430297535467
chr15	79453307	79453900	22.044616525531016
chr15	79455680	79456004	28.04485845565796
chr15	79458536	79459185	20.734142526823494
chr15	79459826	79460287	27.867807177297465
chr15	79460549	79461025	34.001608540030084
chr15	79469007	79469320	17.728970914603043
chr15	79511500	79512311	20.183420860958453
chr15	79516077	79516628	23.792011626186476
chr15	79519289	79519816	20.999989125941237
chr15	79545927	79546532	16.680778962127434
chr15	79558349	79559076	15.605758165886838
chr15	79559451	79560027	17.67934224092298
chr15	79564416	79565577	16.31701246979522
chr15	79604777	79605484	23.605289289266757
chr15	79609482	79610548	18.782873717973647
chr15	79617311	79618233	13.859022369095147
chr15	79651515	79651897	13.664020116416571
chr15	79658125	79658397	20.394506258123062
chr15	79658965	79659446	18.413000773987008
chr15	79669255	79670798	19.782985043793992
chr15	79687945	79688747	16.322157344913244
chr15	79697438	79698146	11.75566379633327
chr15	79705960	79707036	12.792818655754997
chr15	79717961	79718506	19.616199556403203
chr15	79742218	79742783	16.48724642812678
chr15	79747988	79748455	15.96758927063462
chr15	79774055	79774803	14.331976450700811
chr15	79785326	79786013	14.920090412989454
chr15	79792349	79792878	14.22875916709972
chr15	79804724	79804983	10.976352222177512
chr15	79818314	79818758	14.158948000486907
chr15	79852858	79853245	15.910728331376108
chr15	79883308	79883756	17.396133629339083
chr15	79891688	79892128	23.26430726918307
chr15	79892956	79893221	18.591352070502516
chr15	79893518	79893902	15.526778899133205
chr15	79910171	79910784	17.183285349150466
chr15	79932340	79932674	16.425472727792705
chr15	79946255	79946523	23.2457068784913
chr15	79957675	79958011	19.56635666461218
chr15	79965126	79965604	16.77509341978129
chr15	79970788	79971482	12.939735784997858
chr15	79972491	79973336	10.407937756374743
chr15	79987949	79988313	12.868520832323766
chr15	79993463	79993717	12.31930584794893
chr15	80011958	80012317	17.26186480562003
chr15	80012744	80013356	19.654711561265334
chr15	80045568	80045873	12.740684221611648
chr15	80058486	80058797	15.229541061008858
chr15	80069953	80070362	31.074213568913617
chr15	80075154	80075553	24.10418237002571
chr15	80093031	80093324	19.48045160013661
chr15	80093979	80094496	19.389432088088252
chr15	80105234	80105880	21.562330396551836
chr15	80121660	80121922	14.038365735352494
chr15	80142340	80142900	18.122493633202144
chr15	80165005	80165783	19.92957739842275
chr15	80211373	80212407	13.372008610509582
chr15	80221065	80221564	14.03871199506557
chr15	80234114	80234391	16.337699356492244
chr15	80244300	80244551	14.567357055694458
chr15	80255209	80255995	15.305561350805462
chr15	80258055	80258454	20.602458375438413
chr15	80260726	80261089	15.825657655384916
chr15	80288955	80289834	11.355414999765477
chr15	80316280	80316632	14.228505687280135
chr15	80322565	80322880	10.330533360678052
chr15	80354461	80355313	13.17733150132945
chr15	80363692	80364120	9.436714327223948
chr15	80380313	80380674	13.728021402438262
chr15	80399503	80399761	8.784169537152431
chr15	80468390	80468729	7.941331944986079
chr15	80544356	80544685	9.314724098947636
chr15	80600919	80601539	10.83783587409604
chr15	80618599	80618959	15.065024495124817
chr15	80619207	80619458	16.069003101364075
chr15	80661996	80662582	11.977396476797683
chr15	80705907	80706467	11.982368805578776
chr15	80710758	80711092	22.988489016801296
chr15	80712270	80712562	13.767992075175455
chr15	80740263	80740523	9.230432517711932
chr15	80891093	80891360	14.479905203487096
chr15	80907581	80908214	15.662910627151176
chr15	80946934	80947294	22.89453516536289
chr15	80977491	80978263	22.62083183977888
chr15	80994927	80995296	13.601317555600712
chr15	81003500	81003964	14.143002816315356
chr15	81042363	81042961	12.183846486452033
chr15	81157389	81158032	12.644559289211433
chr15	81180219	81180770	11.989808790480376
chr15	81181621	81182112	13.173746312951362
chr15	81190161	81190667	15.817334286309043
chr15	81196374	81196778	17.834062182077087
chr15	81197051	81197346	20.022624148352673
chr15	81202480	81202904	15.005481340975132
chr15	81235530	81235849	10.63733288636402
chr15	81250936	81251190	10.679669590446892
chr15	81279709	81280131	14.240923793394984
chr15	81302516	81302873	16.03101285565801
chr15	81376949	81377510	12.542399532229718
chr15	81399242	81400609	14.723506554775893
chr15	81446216	81446467	13.867087599765732
chr15	81465909	81466973	19.627319006095256
chr15	81481262	81481590	16.025083271468556
chr15	81484254	81485276	17.40394277721935
chr15	81498030	81498351	10.639650805345577
chr15	81499057	81499298	14.396031288685146
chr15	81499644	81500149	14.94119777490597
chr15	81511936	81512269	28.100488674175274
chr15	81514106	81514535	36.31665722417942
chr15	81517506	81518181	31.882200440300835
chr15	81522285	81523299	34.752374872888566
chr15	81546653	81546965	16.4473786231799
chr15	81554431	81555206	20.704940285221223
chr15	81571918	81572249	22.688379305006876
chr15	81572751	81573107	21.528037296252304
chr15	81573781	81574116	23.552614610586595
chr15	81575761	81576050	22.88659056825209
chr15	81584755	81585660	19.90425205230713
chr15	81586047	81586313	13.98579754506735
chr15	81663609	81664362	18.457732936142293
chr15	81670865	81671208	14.928239130070189
chr15	81673181	81673714	15.451569025780426
chr15	81680247	81681001	18.421387421989948
chr15	81694162	81695307	25.458293713232315
chr15	81699946	81700729	20.281298147764243
chr15	81707690	81707969	17.623684018316236
chr15	81715936	81716340	14.915141341709855
chr15	81722568	81722967	19.971158849864377
chr15	81729543	81729917	20.387134172062186
chr15	81730274	81730640	13.968728875853325
chr15	81739424	81740988	17.977989759092637
chr15	81768823	81769231	23.984993210025863
chr15	81776019	81776283	17.211467052951004
chr15	81790121	81791069	13.224629218065285
chr15	81810675	81811777	30.416108292373686
chr15	81827265	81827885	23.892479158216908
chr15	81831084	81831990	22.555902452658344
chr15	81859640	81859984	24.124285090801326
chr15	81871619	81872709	24.39117974950633
chr15	81904738	81905286	16.277548876992107
chr15	81926022	81926667	12.601869353213052
chr15	81940994	81941390	18.118029789491132
chr15	81945956	81946275	16.87493453130453
chr15	81960495	81960756	17.599450140620558
chr15	81969131	81969940	14.63055377660782
chr15	81975455	81975712	8.180894126224146
chr15	81987445	81988139	23.82754069996155
chr15	82015181	82015645	15.84723085370557
chr15	82015966	82016760	21.07473708640418
chr15	82052834	82053252	17.84384996697093
chr15	82065188	82065438	18.229053440093995
chr15	82070110	82070683	25.7623768285515
chr15	82127627	82128146	13.558828621241398
chr15	82174944	82175301	12.549044595713042
chr15	82182012	82182393	15.74108722516558
chr15	82187144	82187485	15.234675656315869
chr15	82193992	82194667	22.903792603104204
chr15	82206040	82207333	15.678708634077811
chr15	82217057	82217336	13.514697320999637
chr15	82258579	82259654	16.34281240507614
chr15	82271166	82271749	17.809522576438418
chr15	82274425	82274708	15.871318146533763
chr15	82285939	82287020	14.744539522440979
chr15	82298779	82299524	20.562916219314474
chr15	82314999	82315812	12.879948085817757
chr15	82338605	82339180	21.219272895481275
chr15	82344684	82345358	18.188878969198164
chr15	82346029	82346284	32.98316808588365
chr15	82354485	82354935	22.274638811747234
chr15	82359797	82360176	9.559867777107259
chr15	82360832	82361139	9.350136749130895
chr15	82433070	82433951	11.47874618469654
chr15	82434506	82434812	10.169729285769993
chr15	82564891	82565422	8.518458631303576
chr15	82720147	82720578	11.490615893405995
chr15	82786380	82786960	9.828118015979898
chr15	82877863	82878352	10.90383287148973
chr15	82898425	82899728	24.87926334284492
chr15	82910472	82912139	18.413200026842553
chr15	82967671	82968090	14.522806147117889
chr15	82987537	82988148	16.597003677667846
chr15	83009033	83009756	20.275544808943078
chr15	83010087	83010509	20.34975547022164
chr15	83037714	83038372	23.90216828407125
chr15	83042122	83042805	21.991877090878578
chr15	83056579	83056934	16.30319434689804
chr15	83077081	83077521	15.420777137713
chr15	83089274	83089738	16.74480078754754
chr15	83096779	83097259	16.64689709544182
chr15	83103421	83103899	13.485194032661086
chr15	83122537	83123091	17.848600279983632
chr15	83157012	83157451	18.630900852229438
chr15	83171645	83172748	11.455542224813135
chr15	83193123	83193791	9.54678740401468
chr15	83202375	83203173	11.909455705704845
chr15	83204298	83205123	15.630995964281487
chr15	83242164	83242503	10.91246085462317
chr15	83253274	83253550	24.647379571113035
chr15	83254269	83254801	21.364497078988784
chr15	83255708	83256498	23.660486328752736
chr15	83264797	83265330	16.67122614182406
chr15	83278855	83279250	9.419218425509296
chr15	83301002	83301412	12.158346614023534
chr15	83303920	83304276	12.873623648386323
chr15	83373821	83374190	14.623770008242227
chr15	83374725	83375461	15.281077424469201
chr15	83409140	83409454	9.147629809227718
chr15	83464391	83465033	17.055781097055597
chr15	83473950	83474561	12.537222493884997
chr15	83482197	83482999	14.890405438487369
chr15	83493677	83494002	19.187144214923567
chr15	83496057	83496453	24.53275854418976
chr15	83562443	83563288	22.52366911306889
chr15	83577961	83578323	12.061307875490979
chr15	83594740	83595463	18.042660337266092
chr15	83607406	83607801	14.066481339176999
chr15	83631329	83631685	20.03006387024783
chr15	83724795	83726084	18.16822895881647
chr15	83744358	83744609	15.701756291180493
chr15	83785699	83786173	10.615124416753712
chr15	83856644	83857180	8.756476551294327
chr15	83942076	83942794	11.903265138190436
chr15	83988431	83988825	8.76212263712423
chr15	84054213	84054566	11.811706183652365
chr15	84065118	84065827	10.231102367382292
chr15	84074751	84075118	18.733176091061626
chr15	84107530	84107855	12.682335354731633
chr15	84131234	84132134	15.232337812317743
chr15	84156856	84157318	11.136398169901463
chr15	84161910	84162615	20.223122305903875
chr15	84162905	84163247	16.138375510946354
chr15	84169128	84170080	21.087748794996436
chr15	84186449	84186714	27.267411926557433
chr15	84192553	84193250	39.31924927764849
chr15	84194649	84194933	20.20685302707511
chr15	84211736	84212317	21.388095438788145
chr15	84215012	84215351	20.39163741952902
chr15	84231634	84231948	20.072039762120337
chr15	84232503	84233925	18.684546062516795
chr15	84239398	84239743	11.756757039609163
chr15	84248949	84249890	16.864432231019332
chr15	84283603	84284196	15.036038081119274
chr15	84304848	84305372	13.27633970111381
chr15	84314393	84314751	15.465040721040864
chr15	84323898	84324152	10.706117141903855
chr15	84406700	84407087	11.19730698538689
chr15	84434713	84435385	21.824865694556916
chr15	84475284	84476125	9.372064549630943
chr15	84538893	84539563	10.733071404072776
chr15	84557223	84557855	18.625295958941496
chr15	84604983	84605270	12.474840257225967
chr15	84613551	84613823	10.905882954597473
chr15	84631574	84632018	12.892318806132755
chr15	84663040	84663423	15.427005205079718
chr15	84665857	84666254	14.177027464513515
chr15	84680562	84681235	27.396212708896904
chr15	84689583	84690060	13.023710378810794
chr15	84727976	84728695	22.985553090860847
chr15	84739018	84739301	16.738990605088087
chr15	84742747	84743130	16.77647861052431
chr15	84754410	84754952	13.4254822766209
chr15	84855661	84856388	12.96423872169799
chr15	84867773	84868019	12.401366400524852
chr15	84922896	84923164	19.99431511181504
chr15	84923422	84923906	19.443854852156207
chr15	84969307	84969659	8.247035054997964
chr15	84982932	84984401	20.840646069196936
chr15	84993412	84993763	16.99398950973467
chr15	84994604	84994988	19.242036717633408
chr15	85001598	85001928	23.44921242685029
chr15	85010720	85012008	18.348350285743333
chr15	85025089	85025803	24.797581175796125
chr15	85033715	85034011	34.657731784356606
chr15	85036601	85037368	28.109086626045396
chr15	85038345	85038920	26.868880014834197
chr15	85047240	85048304	21.401675476167433
chr15	85065966	85066483	14.707000090490228
chr15	85118730	85118991	11.246836472288402
chr15	85132140	85132613	14.736233751567172
chr15	85211660	85211941	12.952357024060449
chr15	85247689	85247966	10.683410503373679
chr15	85257803	85258167	13.496984788349696
chr15	85284317	85285144	10.579866328579627
chr15	85294405	85294773	16.63890604869179
chr15	85299323	85299690	12.207116589559197
chr15	85335591	85336981	19.08340471734246
chr15	85442815	85443430	13.974489382612028
chr15	85507650	85508529	13.309199442771243
chr15	85546555	85547019	17.224143353001825
chr15	85560987	85561341	13.940440150977528
chr15	85566393	85567076	16.45266198623233
chr15	85582398	85582696	16.512542481390422
chr15	85583297	85584100	19.08324462301556
chr15	85625138	85626305	19.866422381478696
chr15	85634324	85635048	17.09302932781409
chr15	85646062	85646449	14.688972253824081
chr15	85709593	85709945	15.509197335351598
chr15	85734515	85735969	23.04978478257472
chr15	85811384	85811928	12.47336092415978
chr15	85852030	85852345	9.909980281950935
chr15	85859159	85859511	15.49964028325948
chr15	85859761	85860083	11.751662357993748
chr15	85867752	85868122	12.816169331524824
chr15	85934177	85934900	14.497722000501957
chr15	85954657	85956600	16.418742293429823
chr15	85981953	85982556	18.541366475929273
chr15	86032687	86033376	25.13027330822107
chr15	86034282	86034960	20.84407495819362
chr15	86047332	86048063	19.040798320326694
chr15	86053828	86054317	12.10961252438754
chr15	86080864	86081339	11.706029490420693
chr15	86093737	86094880	16.33791963405392
chr15	86108517	86108759	11.329532335612399
chr15	86127092	86127442	13.049527936662946
chr15	86150470	86150889	13.220685508199978
chr15	86173298	86173713	15.631253070141895
chr15	86182866	86183763	18.175100984647788
chr15	86213947	86214986	11.337955514322232
chr15	86220694	86221003	9.407970422294147
chr15	86420260	86420753	15.734083974579043
chr15	87624232	87624736	11.755877655649941
chr15	87625407	87625667	11.565662937897903
chr15	87857203	87857450	9.125508352812485
chr15	87963222	87963791	12.641511510671338
chr15	88040864	88041132	11.125735866489695
chr15	88399072	88399551	10.152185424135721
chr15	88617610	88618144	11.783090532495734
chr15	88635127	88636067	13.862796482887674
chr15	88693438	88693785	12.428897731242332
chr15	88708156	88708882	21.05068847824391
chr15	88709519	88710007	15.546582968508611
chr15	88745254	88746675	25.17586590108773
chr15	88750964	88752370	25.76978447427112
chr15	88763892	88764325	15.339990175348506
chr15	88766115	88766558	17.251296123048252
chr15	88804010	88804326	8.744901042950305
chr15	88818459	88818786	13.351129176055254
chr15	88819038	88819428	23.982952817281088
chr15	88837346	88837717	13.00293082882452
chr15	88861746	88862353	26.820925979677103
chr15	88867090	88868211	29.11361376926582
chr15	88871552	88871949	18.3130298009147
chr15	88890833	88891458	17.170408625793456
chr15	88894619	88895055	16.494343236498878
chr15	88939895	88940165	10.124203364054361
chr15	88978461	88978754	9.330739203573494
chr15	89015582	89016031	9.532261651980054
chr15	89050666	89051040	10.133698741382457
chr15	89061238	89061538	11.96536476135254
chr15	89071124	89071704	17.065866965260998
chr15	89096189	89097348	19.806824940458466
chr15	89119639	89120222	14.779283460581079
chr15	89128127	89129159	24.242879251176998
chr15	89146405	89146985	20.151672165969323
chr15	89173893	89174626	23.72206253959895
chr15	89180813	89181341	21.642957336974867
chr15	89194124	89194622	19.909622621344752
chr15	89196184	89196483	24.326537703191956
chr15	89211221	89211989	22.15798697123925
chr15	89291246	89291680	20.847295622671805
chr15	89315408	89315736	15.409558860267081
chr15	89355791	89356337	18.969928687308734
chr15	89356667	89356990	17.628382104100087
chr15	89373420	89374356	21.022013818606354
chr15	89378746	89379522	22.80527907302699
chr15	89399393	89400105	16.907837735133224
chr15	89429452	89429920	34.41378781326816
chr15	89438836	89439473	11.877870877084778
chr15	89453680	89453927	10.036547243836438
chr15	89465305	89465618	13.280639200545728
chr15	89475797	89476887	17.089886538916772
chr15	89480677	89481382	19.61756757776788
chr15	89500397	89500759	11.911837461903609
chr15	89547680	89548706	16.542089472040097
chr15	89556930	89557324	12.303541014037156
chr15	89585782	89586034	9.18286781273191
chr15	90223993	90224555	11.974919180004623
chr15	90588543	90590007	15.456147333667223
chr15	90679127	90680387	20.28583007804931
chr15	90706852	90707297	8.807022542632028
chr15	90717730	90718080	9.212184115818568
chr15	91046467	91046931	9.171024222312303
chr15	91199428	91199827	11.124287465461215
chr15	91572786	91573494	14.58876953724414
chr15	92897223	92897700	10.242469134820583
chr15	92992540	92993578	10.434632565015084
chr15	93001528	93001848	10.216931506991386
chr15	93274871	93275853	13.353506010564427
chr15	93310785	93311079	6.752762750703461
chr15	93336964	93337414	12.33064676920573
chr15	93368489	93369310	12.41307924087097
chr15	93401372	93401976	16.23946689690975
chr15	93440374	93440733	9.170427321059458
chr15	93503011	93503434	11.460037251736255
chr15	93527420	93527890	14.950971973703263
chr15	93574102	93574358	15.820748176425695
chr15	93574663	93575200	20.3219283226482
chr15	93587425	93587671	10.247246668590762
chr15	93595449	93596541	12.313190640547337
chr15	93858950	93859226	13.481768191724584
chr15	93979902	93980319	9.428812829710596
chr15	93986590	93986878	11.590582294596565
chr15	94487745	94488097	11.593996951525861
chr15	94543254	94543916	9.499150804882683
chr15	94589231	94589775	8.860937408664647
chr15	94785147	94785494	10.9394064087002
chr15	94786542	94786886	10.830874426420344
chr15	95380935	95381358	9.635598208323719
chr15	95767719	95768155	8.42647618875591
chr15	95789990	95791350	11.119904039537206
chr15	95800401	95800901	14.267382959365845
chr15	95802750	95803210	18.73195207637289
chr15	95819762	95820225	11.234056167932103
chr15	95837362	95838473	16.067520712003528
chr15	95839717	95840852	20.68396879943982
chr15	95849647	95850144	12.23532355191482
chr15	96027322	96027573	9.01724505899437
chr15	96171126	96171496	8.685985888661564
chr15	96285227	96286790	14.147476055176547
chr15	96333402	96333793	15.360466930262573
chr15	96408317	96408710	14.864481030529692
chr15	96460202	96461406	12.560385431760173
chr15	96474522	96475220	17.8099439150966
chr15	96488260	96489651	17.45517082920527
chr15	96586648	96587005	10.738558176184902
chr15	96634695	96635373	16.79084588855417
chr15	96698567	96699302	8.936998805545626
chr15	96707325	96707967	10.730341570399633
chr15	96842835	96843474	9.816536310506352
chr15	96953647	96954297	12.162190971374512
chr15	96971706	96972048	12.849574981377138
chr15	96988298	96988639	9.756266893179886
chr15	97021658	97022319	22.170546235908358
chr15	97037447	97037781	11.5674184211
chr15	97054970	97055479	18.015226204877752
chr15	97058860	97059300	14.545490947636692
chr15	97069348	97069819	12.177038011530655
chr15	97087828	97088377	10.963575920337753
chr15	97126071	97126644	11.902643655607214
chr15	97139803	97140119	11.967709233489218
chr15	97173509	97173764	8.157253843195297
chr15	97216454	97217256	10.578831737475502
chr15	97232503	97233189	11.423295346362945
chr15	97327790	97328283	13.410213543000134
chr15	97363540	97364392	14.18474860370439
chr15	97369023	97369834	23.118685009741167
chr15	97376304	97377007	20.455295534256003
chr15	97382903	97384373	21.182341223287967
chr15	97391805	97392348	11.463393911252803
chr15	97581874	97582121	15.860865365155796
chr15	97663880	97665279	17.338820775122706
chr15	97666202	97666537	26.36538117821537
chr15	97667179	97667494	21.569728112599208
chr15	97689348	97690464	16.665980785123764
