chr	start	end	TSC_Tfap2c_1k
chr16	57332554	57332820	13.38553708298762
chr16	57383444	57384113	21.57944789453116
chr16	57548848	57549699	13.087543678619888
chr16	57606411	57607301	11.892640764793653
chr16	58407848	58409287	21.24574799766302
chr16	58514401	58514640	11.534810714641875
chr16	58522824	58523612	13.811870214297686
chr16	58623022	58623713	10.297213412228265
chr16	58670016	58670879	19.113101985750166
chr16	58727579	58728616	25.218234242445707
chr16	59471490	59472381	16.701036470372536
chr16	59475042	59475440	8.418175145010252
chr16	59600634	59601541	18.072796067697343
chr16	59638794	59639953	30.216344263144254
chr16	62671403	62671698	10.960408346531755
chr16	62786224	62787201	18.27202307702087
chr16	62846231	62847453	41.4546996403833
chr16	62854002	62854822	13.176723573266006
chr16	62861031	62862281	17.014119625091553
chr16	62921414	62922482	15.881591812055209
chr16	63668864	63670018	16.390823207653582
chr16	64770223	64771288	33.838542293494854
chr16	64851432	64852971	38.897970577749774
chr16	64873382	64874345	12.312604349597839
chr16	65154491	65155085	8.315083724481088
chr16	65425798	65426494	15.203154502243832
chr16	65562338	65563410	10.586186844911149
chr16	65646454	65647525	11.502334319131604
chr16	65765099	65766123	10.707907382398844
chr16	65814673	65816253	44.64756494277975
chr16	65834464	65835476	24.532661959116638
chr16	66874225	66874870	9.402151566143184
chr16	67620716	67621279	10.475845598623977
chr16	68193989	68195161	13.115431756696603
chr16	68204710	68204957	6.724925954332236
chr16	70310960	70311297	19.351234167195216
chr16	70313657	70314458	34.48840790414036
chr16	72662661	72663870	11.757057030206875
chr16	73096695	73097454	11.213193623287719
chr16	73495480	73496194	10.720248926253547
chr16	73651546	73651931	8.774997536547772
chr16	73690774	73691211	7.672162091977536
chr16	75592389	75593514	30.367152082655164
chr16	75766567	75767567	46.53828088092804
chr16	75826874	75827176	6.956343019245476
chr16	76201869	76202555	8.940642494501942
chr16	76265785	76267028	12.221557124622004
chr16	76365154	76366055	17.159647897133947
chr16	76372005	76373845	17.70221708730799
chr16	76499397	76500380	9.388031956138107
chr16	76621625	76622526	13.716330013846717
chr16	76894631	76895009	11.204527376820801
chr16	77013293	77014615	28.390789829115644
chr16	77059791	77061266	9.768039279054113
chr16	78265281	78265731	10.952101078033447
chr16	78301183	78302782	20.065346598086748
chr16	78375777	78377471	36.852483100796036
chr16	78412260	78412973	12.987128681755333
chr16	78416386	78417002	14.27912650015447
chr16	78452085	78452690	8.761721981458427
chr16	78490628	78490964	11.07759504091172
chr16	78522095	78522759	14.43545567271221
chr16	78532159	78532509	11.051120954241071
chr16	78537157	78537962	10.805410437850478
chr16	78576104	78577432	43.54584517608206
chr16	78606106	78606672	9.474312328197088
chr16	78619078	78620033	24.75133167885985
chr16	78620328	78621206	21.606494315935972
chr16	78633430	78633777	9.55837645516959
chr16	78635177	78635706	7.569266016406688
chr16	79543014	79543285	5.435924125333554
chr16	80654361	80655358	10.991364309756662
chr16	82201069	82201336	9.608437009518513
chr16	84559325	84560385	13.96790970946258
chr16	84621237	84621849	10.233699757289264
chr16	84647784	84648034	8.695670225143433
chr16	84702569	84703716	26.14589924799845
chr16	84734979	84735794	13.494719706576294
chr16	84769945	84770514	18.86283254372005
chr16	84772878	84773134	17.856836661696434
chr16	84774111	84774563	14.374459654884001
chr16	84834492	84836281	29.213582354117293
chr16	84878826	84879783	14.753779282764208
chr16	85021562	85022072	8.538668108979861
chr16	85172196	85174064	15.932698530314681
chr16	85800881	85801637	19.140145684045457
chr16	85803114	85803598	14.72412711135612
chr16	85803925	85804294	13.10934318759577
chr16	85899514	85900159	10.410907530230146
chr16	86094504	86094810	8.36256387966131
chr16	87341223	87341766	11.85904857818154
chr16	87353850	87354747	17.63127290498187
chr16	87432136	87432900	12.029508203112018
chr16	87440054	87440827	13.398604275184029
chr16	87454591	87455420	11.416405225116467
chr16	87495464	87496230	14.206548896221829
chr16	87590490	87591054	8.498826478389983
chr16	87597480	87598080	8.61146891117096
chr16	87625278	87625688	8.72629506180926
chr16	87689643	87689979	7.889289916980834
chr16	87698255	87700491	44.27648711048142
chr16	87713003	87713946	13.189847072386918
chr16	87716134	87716897	17.791258441980045
chr16	87735590	87735886	8.637328241322491
chr16	87746990	87747235	8.341998645237513
chr16	87754716	87755033	6.86744938438247
chr16	87784111	87785365	9.730675307187168
chr16	87840921	87841275	9.339095771649463
chr16	88212422	88212663	6.801830782435247
chr16	88425506	88426271	14.580838051964255
chr16	88599832	88600736	9.969665524706377
chr16	89773749	89774526	16.310199309193184
chr16	89825962	89826259	8.528351237878253
chr16	89829992	89830643	11.438461041487123
chr16	89835682	89836596	12.338722717318545
chr16	89959802	89961320	13.247695102616262
chr16	89975538	89976259	9.52105822212653
chr16	90097868	90098847	10.605864600336467
chr16	90126573	90127383	12.001723638581641
chr16	90143271	90144793	38.29471337876367
chr16	90167650	90168215	9.087349305110695
chr16	90187414	90187762	8.437704304168964
chr16	90197127	90198290	16.275153900156326
chr16	90220253	90221689	95.40820564068127
chr16	90283344	90284999	30.757584923894346
chr16	90298338	90298856	8.904800670027273
chr16	90322848	90323633	13.910973431046601
chr16	90340829	90341736	13.833634807098793
chr16	90349767	90350438	18.78695564724827
chr16	90378940	90379456	13.420101498448572
chr16	90379864	90380392	13.238325225584434
chr16	90385731	90387988	25.638985295169658
chr16	90405359	90406412	32.55221447487276
chr16	90410780	90411374	15.676546835337424
chr16	90418863	90419232	9.576603866204984
chr16	90428546	90429326	11.348009648078527
chr16	90436933	90437936	18.046406187778217
chr16	90458778	90460002	25.77812603252386
chr16	90475287	90476289	18.27411830544234
chr16	90532753	90534114	8.611047762619231
chr16	90545562	90545851	11.248871445243333
chr16	90711906	90712793	9.301642134063274
chr16	90726857	90727951	24.283187417705054
chr16	90809970	90810968	29.1639424182609
chr16	90829645	90831462	25.302942414074685
chr16	90846084	90846941	14.16510165892237
chr16	90855528	90855944	13.64035664842679
chr16	90856755	90857394	18.746675974886184
chr16	90860259	90860789	13.831074074079405
chr16	90867477	90868793	27.53721423786824
chr16	90890582	90891595	10.6360224166486
chr16	90925240	90925852	7.653389672048731
chr16	90933960	90935584	44.63012381200263
chr16	90940406	90940666	10.457425418266883
chr16	91010623	91011664	44.60647393372285
chr16	91043594	91045896	34.3659451060917
chr16	91075651	91076697	11.500987723042359
chr16	91160927	91162201	10.947515010085173
chr16	91166863	91167371	10.077610943261094
chr16	91188252	91189439	20.979967374407956
chr16	91211774	91212613	11.790788246423041
chr16	91224869	91225878	20.884116062205894
chr16	91269467	91270628	12.552694137500957
chr16	91313836	91314342	15.404582570192842
chr16	91352024	91352420	8.07989868491587
chr16	91358686	91359006	11.107607460021972
chr16	91372302	91373591	18.186446930476176
chr16	91378723	91379574	16.01222871473337
chr16	91389884	91391101	11.461830840898324
chr16	91397719	91398518	11.998338051224232
chr16	91405684	91407086	17.974206931920943
chr16	91427699	91428193	9.149931989700688
chr16	91475500	91476446	20.078863480630435
chr16	91484342	91485786	56.23342823652019
chr16	91512521	91512993	12.31310103909444
chr16	91534584	91534842	70.32921712158262
chr16	91546642	91547425	11.63349437226433
chr16	91551761	91552489	12.554454870931394
chr16	91587510	91588503	16.678714915464774
chr16	91596617	91598290	24.535798364813967
chr16	91618479	91619360	27.868187186666567
chr16	91646686	91648298	40.52948267210736
chr16	91688152	91689377	36.24518677847726
chr16	91694914	91695349	12.376760054182732
chr16	91701612	91703105	13.742333710927326
chr16	91709846	91710300	7.956443268822153
chr16	91728337	91730242	46.56163002741722
chr16	91811587	91812600	17.082393268724537
chr16	91874435	91874763	9.208908594236142
chr16	91884416	91884806	10.502559339083158
chr16	91889893	91890890	15.381068753861376
chr16	91905834	91906110	6.322012338085451
chr16	91917540	91918194	11.200460632277556
chr16	91931189	91932121	16.101434337223036
chr16	91962006	91963008	22.07164303747242
chr16	91968978	91970222	15.203440184378547
chr16	92057697	92058678	22.08569965498649
chr16	92098450	92099242	11.637083003617297
chr16	92116361	92116627	18.00422584203849
chr16	92117222	92118190	22.03437099279451
chr16	92158233	92158806	7.935844803355751
chr16	92163607	92164445	12.235550146398795
chr16	92215881	92216197	14.569260280343551
chr16	92234674	92236303	25.943102705120086
chr16	92286498	92286771	11.53804557576721
chr16	92300681	92301824	31.02808046215788
chr16	92314014	92314919	13.80541650234665
chr16	92336238	92336769	28.86994690544861
chr16	92340651	92341817	63.09267132891595
chr16	92385327	92385804	9.039537095923594
chr16	92399557	92401065	52.02012983884849
chr16	92423628	92424057	13.274294888778723
chr16	92440385	92441089	8.853397197344087
chr16	92452568	92453085	8.969401382615995
chr16	92457397	92458117	17.679023586379156
chr16	92465716	92467056	39.895527120846424
chr16	92468441	92468897	22.211881045709575
chr16	92472459	92472861	21.337782980790777
chr16	92474759	92475858	35.66511808470013
chr16	92487285	92487951	11.573915921174013
chr16	92498207	92499112	14.201267179204613
chr16	92519545	92520415	7.593052529740608
chr16	92565495	92566346	13.401914648667907
chr16	92597372	92598051	13.215816190211166
chr16	92609163	92609920	11.610381063413431
chr16	92615244	92615512	7.6003714657541535
chr16	92622397	92623073	20.546356376106218
chr16	92627585	92627939	13.753490447998047
chr16	92653719	92654628	14.977496386361201
chr16	92662833	92663672	9.550504957251384
chr16	92671047	92671903	30.624817208709004
chr16	92680305	92681173	17.357875306485436
chr16	92696650	92698767	32.90986806719045
chr16	92954171	92954439	7.190505743026733
chr16	92996402	92997344	11.040722492141075
chr16	93006255	93007269	17.507532820428853
chr16	93027447	93028259	10.294645917239448
chr16	93225261	93225947	12.963796146409505
chr16	93263014	93264161	14.41234945232388
chr16	93292853	93293487	13.583357852340121
chr16	93363765	93364000	7.149757953400307
chr16	93365955	93366327	9.268909972201111
chr16	93375017	93375762	13.37764415164922
chr16	93437871	93438377	7.859619560920203
chr16	93454088	93454510	7.410670627349925
chr16	93543711	93544242	10.865710124682122
chr16	93576609	93576963	9.966176878934526
chr16	93603380	93604802	21.681685085538067
chr16	93626524	93626866	7.099565984212864
chr16	93670913	93671233	7.429784592986107
chr16	93682608	93683325	15.395756861156
chr16	93711052	93712395	49.44480489246542
chr16	93780653	93781234	9.297554184360472
chr16	93785758	93786573	15.885962253406735
chr16	93831739	93833303	37.959887487178975
chr16	93883328	93884523	45.49193267902071
chr16	93906364	93906622	10.925672832385514
chr16	93918253	93918823	17.08462098774157
chr16	94085217	94086104	9.15838363877547
chr16	94097264	94098317	10.454435423228816
chr16	94114748	94115079	13.04295665187778
chr16	94125301	94126024	24.196292499948505
chr16	94228724	94229548	22.981101978172376
chr16	94236599	94237516	18.36695825624622
chr16	94244199	94244828	9.595684122015827
chr16	94246413	94246850	8.889545575977735
chr16	94269546	94270023	11.872726220504793
chr16	94289878	94290688	10.971657717669451
chr16	94302242	94303292	18.86759387425014
chr16	94312732	94313991	65.87672020425107
chr16	94318990	94319224	14.327905707889133
chr16	94328178	94328902	12.049196928904202
chr16	94331822	94332302	10.89350993235906
chr16	94362103	94362786	17.019526146515922
chr16	94370185	94371982	71.16304873673643
chr16	94401400	94402805	21.129259401368927
chr16	94525832	94527352	77.60287507174309
chr16	94537061	94537715	10.920159011076715
chr16	94542582	94543469	27.525639136184296
chr16	94551878	94552375	11.347198318427717
chr16	94568661	94570141	34.79326528371633
chr16	94570425	94571006	21.55024308550994
chr16	94589217	94590340	24.04122699931171
chr16	94601081	94601856	13.551182979460686
chr16	94618481	94618924	8.362224936216196
chr16	94631742	94632027	11.72503580126846
chr16	94713478	94714320	13.94199358822331
chr16	94723918	94724916	31.32880693447136
chr16	94743542	94744184	8.722362719592276
chr16	94760926	94761339	11.391144399204208
chr16	94765206	94765848	15.355189422952051
chr16	94788209	94788588	9.834900473541824
chr16	94789915	94790588	10.093777230023274
chr16	95074472	95075039	8.946617636100324
chr16	95127282	95128238	27.76528523955884
chr16	95150366	95150826	9.081565363510796
chr16	95258894	95259733	13.463594932237882
chr16	95345873	95346361	9.773788284082881
chr16	95377022	95377258	9.602369775206355
chr16	95377526	95377797	7.2690836371530905
chr16	95448902	95449634	9.866332300373765
chr16	95585250	95586414	15.254699693922324
chr16	95624748	95624996	7.00800758792508
chr16	95630532	95630770	9.116421407010375
chr16	95637948	95639461	35.73026629992324
chr16	95658762	95659247	10.254855596404715
chr16	95663049	95663331	9.397296362734856
chr16	95672055	95672971	19.75372852716904
chr16	95674635	95675736	19.4421570091005
chr16	95682140	95682809	13.917370127633726
chr16	95685269	95686212	15.345796942078803
chr16	95694150	95694754	10.294474903321424
chr16	95701892	95703097	36.08828854461923
chr16	95798351	95799209	14.70976011903136
chr16	95827292	95828040	15.378349783586309
chr16	95831725	95832257	17.489125540381984
chr16	95839630	95840258	9.31354786028528
chr16	95917488	95918712	13.95752347138972
chr16	95943136	95943506	9.671750728504078
chr16	95945354	95945837	9.683197976145932
chr16	95958022	95958701	13.463265704125472
chr16	95961090	95961496	11.335847671396039
chr16	95990489	95991525	23.92075033261509
chr16	96081571	96083714	43.06426637647262
chr16	96091359	96092416	23.16850203890336
chr16	96114727	96115194	8.32913752949978
chr16	96126957	96128574	41.05792562033494
chr16	96144950	96145982	27.0093043044556
chr16	96158820	96160200	16.85823499292567
chr16	96191647	96192727	18.875421606169805
chr16	96199969	96201176	21.711080511641484
chr16	96357942	96358404	8.85585602743801
chr16	96467671	96467969	8.47404582708474
chr16	96969266	96969514	6.447801015069408
chr16	97170269	97171075	10.506609601950823
chr16	97293035	97293493	8.995880081143442
chr16	97310069	97310394	9.391658489520733
chr16	97313071	97313393	10.060373966738304
chr16	97356223	97357349	12.420438333260654
chr16	97444109	97444416	8.725538795856389
chr16	97495890	97496521	11.901700968976632
chr16	97497432	97498159	16.427999066191493
chr16	97511798	97512479	6.926268075531275
chr16	97534206	97535475	11.383335751938576
chr16	97610472	97611699	22.67163718533691
chr16	97622027	97623283	17.897279611059055
chr16	97632764	97633407	13.62419535991378
chr16	97658657	97659706	10.767212118616095
chr16	97665297	97666164	29.755979117775183
chr16	97669868	97670107	23.13526369038985
chr16	97762975	97764273	20.252947072586036
chr16	97766338	97766596	13.803556150244187
chr16	97778106	97779332	12.800294913825553
chr16	97850725	97852317	56.34802506796679
chr16	97921713	97923180	54.29039339924963
chr16	97961797	97963265	41.64835489280578
chr16	97991364	97991662	8.389278178247029
chr16	97996643	97997690	25.76550347074055
chr16	98022813	98023262	9.021901738139197
chr16	98081409	98082758	33.106733645926234
chr11	3101228	3102510	18.45024453905555
chr11	3103252	3103495	13.757876074363175
chr11	3123675	3125000	32.77051725927389
chr11	3127107	3127437	39.49445493293531
chr11	3131906	3132438	49.319181349044456
chr11	3133452	3134027	54.375895103786306
chr11	3138589	3139621	64.8686164793118
chr11	3141348	3142711	52.93999966924364
chr11	3146363	3147042	46.81054323727323
chr11	3147294	3147618	63.40828922648489
chr11	3148533	3148807	59.24944084056102
chr11	3151086	3151361	67.01289090243253
chr11	3152642	3153527	90.07781349656273
chr11	3153908	3154355	95.18126110102506
chr11	3156543	3156807	98.23753180648342
chr11	3157442	3158386	139.76650242886302
chr11	3159548	3159935	147.68410208058913
chr11	3163592	3163987	96.79340793271608
chr11	3175424	3175758	83.81600860778443
chr11	3176336	3176765	91.18390559483241
chr11	3192524	3194234	318.74966196596813
chr11	3202086	3203460	68.63018194001488
chr11	3245505	3246104	12.184165196745145
chr11	3265524	3267273	28.631364864433944
chr11	3288657	3290702	73.18254789294902
chr11	3314285	3314668	11.651848613748975
chr11	3331883	3333365	47.29438553805972
chr11	3337516	3338130	32.91431844195636
chr11	3347365	3349282	39.21938814267016
chr11	3369003	3371877	48.38731845427138
chr11	3373958	3374857	41.40444419275269
chr11	3383185	3383601	14.17027677480991
chr11	3386854	3387619	24.233189413282606
chr11	3408177	3409711	52.821461472890526
chr11	3416705	3417650	37.43280652969602
chr11	3451365	3453046	37.80600757960705
chr11	3472319	3473123	34.29544611593977
chr11	3474545	3474848	12.76405153494857
chr11	3514132	3515294	32.27332815738225
chr11	3535093	3536367	68.88031150183086
chr11	3538604	3539877	47.6728255578316
chr11	3547889	3548406	12.602778204174522
chr11	3553794	3554608	19.0623097982102
chr11	3569447	3570213	18.630452261892373
chr11	3572559	3573455	23.643517919949122
chr11	3580035	3580339	16.437322465996992
chr11	3582938	3583732	34.816552145355
chr11	3616028	3616978	18.092743396759033
chr11	3648381	3649921	53.824877485795454
chr11	3667216	3668050	21.38893288102367
chr11	3745656	3745941	7.441115273927387
chr11	3761432	3762596	12.290501983714677
chr11	3770865	3771638	15.827175346413991
chr11	3774377	3775002	12.50217815246582
chr11	3786595	3787019	11.876442745046795
chr11	3805350	3805745	10.682582493069805
chr11	3817971	3818340	11.04425670654793
chr11	3834173	3834441	9.591152886846173
chr11	3863869	3864465	18.936234534986866
chr11	3865828	3866168	13.893171142129336
chr11	3870002	3870507	11.890463358812994
chr11	3879877	3880441	13.065143642696084
chr11	3893803	3895693	20.558716016227816
chr11	3900289	3900855	14.62226408530461
chr11	3905185	3905520	22.91821966598283
chr11	3905927	3906437	17.06234526166729
chr11	3913426	3914760	45.78926294890122
chr11	3921338	3922083	20.32229086856714
chr11	3931680	3932350	18.81955830730609
chr11	3933405	3934096	20.794359267879326
chr11	3942722	3943034	10.092109808555016
chr11	3963065	3964440	60.72497521140359
chr11	3983007	3983859	16.005567239483756
chr11	3984372	3984922	17.961965053731745
chr11	3992995	3993341	14.737399809622351
chr11	3998231	3998960	13.968406600062576
chr11	4001484	4001939	13.39982859642951
chr11	4035007	4035958	23.359535665542168
chr11	4053447	4054052	11.075188911059671
chr11	4076881	4077208	10.743430003478258
chr11	4083159	4083456	11.967792832088792
chr11	4094297	4095695	37.62763977050781
chr11	4096237	4097250	35.15655717350771
chr11	4105069	4105768	15.479017429597388
chr11	4108622	4109388	12.096539785594294
chr11	4118178	4119264	43.30932314751556
chr11	4123597	4124378	24.560511048105706
chr11	4125801	4126221	19.32341404415312
chr11	4134681	4135702	40.99843129168295
chr11	4159965	4160778	28.666767381947274
chr11	4186307	4187271	37.18971566045927
chr11	4217663	4218848	41.72229913478159
chr11	4220604	4220987	45.17637005798499
chr11	4223616	4223974	16.548340696196316
chr11	4229298	4230512	28.316489878753462
chr11	4235104	4235340	12.145272109468104
chr11	4235578	4235857	15.799023388961738
chr11	4240071	4240570	18.77994283167776
chr11	4256872	4257440	24.235424609251424
chr11	4258734	4259009	42.60988221602006
chr11	4260926	4262291	39.3546633709918
chr11	4266487	4267715	88.67881664934687
chr11	4276549	4276983	24.464869020171978
chr11	4278498	4279641	48.881202035271485
chr11	4283661	4284389	36.29906456549089
chr11	4289112	4290349	40.440874892275666
chr11	4296741	4297146	31.45773211820626
chr11	4298711	4299837	57.19872289017293
chr11	4307968	4309338	67.25965387803795
chr11	4344171	4344475	14.33859552207746
chr11	4345135	4346150	12.73385368779375
chr11	4404512	4405016	18.745506163627383
chr11	4421898	4422414	13.716785074204438
chr11	4451106	4451650	17.50225117977928
chr11	4593965	4595341	41.97339924546175
chr11	4604144	4605268	23.944578925909944
chr11	4606452	4606919	21.586246300560504
chr11	4622251	4623052	13.910232393929128
chr11	4637169	4638439	42.65711849242683
chr11	4654688	4655090	11.500048103617198
chr11	4661354	4661851	12.726415586183728
chr11	4674167	4674902	18.705957535983753
chr11	4679961	4680220	10.849495652099373
chr11	4703981	4705182	22.894450077704843
chr11	4735328	4735847	12.186225834150076
chr11	4737160	4737720	13.730525715010506
chr11	4745803	4747139	17.390529470529383
chr11	4757267	4757721	13.991634887745727
chr11	4763097	4764493	29.742602128354047
chr11	4805809	4806948	16.411433826945558
chr11	4843253	4843898	13.5321074604064
chr11	4848745	4850058	44.308875580008305
chr11	4862463	4862732	12.971624572924078
chr11	4865621	4866046	20.893561399123247
chr11	4873597	4874688	18.712826099011135
chr11	4882842	4883924	13.28631276343975
chr11	4885367	4885836	13.611887553607477
chr11	4894837	4895790	17.814111318318066
chr11	4915898	4916245	10.328261137695753
chr11	4930616	4930853	8.933641916588892
chr11	4946971	4947930	35.346626056993344
chr11	4973432	4973756	12.688045060193097
chr11	4975599	4976180	10.446415169103625
chr11	4986391	4987444	40.38713450309558
chr11	5002044	5002316	11.61423905807383
chr11	5032814	5033097	9.905054779861505
chr11	5046319	5047253	22.559874216034785
chr11	5053899	5054333	20.751308322502172
chr11	5057771	5058513	30.60308743808469
chr11	5059629	5059964	26.442771017729346
chr11	5061739	5062505	42.80502506584785
chr11	5064873	5066011	77.64982823370211
chr11	5074878	5075262	12.474668808281422
chr11	5098355	5100496	58.22399959992815
chr11	5114887	5115359	16.267729642027515
chr11	5129502	5129801	9.286695324058915
chr11	5151642	5152851	27.74473762196682
chr11	5160881	5161273	11.48880059621772
chr11	5177067	5177560	17.746183780337443
chr11	5181653	5182411	14.072214053614474
chr11	5184293	5184576	10.193119537703982
chr11	5203557	5203826	8.930888924013725
chr11	5218959	5219281	17.241959749541667
chr11	5220044	5220551	14.271298952121471
chr11	5227166	5227968	12.32807794413959
chr11	5239505	5240735	45.65867352679493
chr11	5260837	5262270	47.39440028183292
chr11	5272516	5273192	9.118765332995082
chr11	5284355	5284703	15.492931426256552
chr11	5290651	5291394	15.172260535998749
chr11	5359560	5360012	7.586052674107847
chr11	5434012	5434917	15.319008082184343
chr11	5443552	5445700	50.217344770662386
chr11	5451514	5451757	12.946746877191488
chr11	5465451	5465684	8.334686999668891
chr11	5469090	5469475	10.52265267557912
chr11	5474144	5474620	14.649952910527462
chr11	5475352	5476025	18.56848767749622
chr11	5477955	5478199	16.292782103429076
chr11	5485037	5485825	15.7672952492225
chr11	5502579	5502861	14.90347796298088
chr11	5520283	5522187	33.00665508166971
chr11	5541330	5542637	47.836231612575446
chr11	5562813	5563668	21.029224222863625
chr11	5628921	5629463	9.51817175998899
chr11	5691536	5692277	9.485661055555871
chr11	5701969	5703247	22.197254034648292
chr11	5706448	5708241	25.814149139890326
chr11	5729166	5729413	9.779033927299716
chr11	5740251	5742265	75.93953565008051
chr11	5752384	5754393	38.503296021311215
chr11	5761548	5762924	65.95980350084083
chr11	5778383	5779075	25.143610673143684
chr11	5787980	5789333	50.75882189201586
chr11	5797581	5797998	13.681065824677905
chr11	5800982	5801594	16.38805601331923
chr11	5808091	5809011	23.040467117143713
chr11	5821799	5822405	11.980911674279191
chr11	5834814	5835540	40.310749448035374
chr11	5836917	5838546	58.95380902088369
chr11	5861501	5862440	21.764776485796553
chr11	5877757	5878676	30.865522019362423
chr11	5886148	5886755	14.640294071869953
chr11	5896905	5897667	18.184294456572044
chr11	5901541	5902513	16.233032809363472
chr11	5955047	5956191	33.36994675906388
chr11	5967763	5968168	8.26228657828437
chr11	5996036	5996434	8.16334620073213
chr11	6013472	6013740	8.554348023969736
chr11	6064575	6066107	13.361987954525105
chr11	6169459	6169773	8.952764766231464
chr11	6199504	6200843	42.38122142794597
chr11	6261962	6262269	10.879819556245586
chr11	6267330	6268791	15.945039437186884
chr11	6274515	6275455	22.96798328135876
chr11	6281284	6282522	31.746350085793097
chr11	6291261	6292843	54.15264482590603
chr11	6365699	6367607	31.50324281789805
chr11	6388643	6390112	45.1663310707161
chr11	6410112	6410565	25.0904793034063
chr11	6414680	6417017	61.44327636858039
chr11	6420447	6420809	35.1341648470631
chr11	6436398	6436951	19.43211333876708
chr11	6443632	6445163	46.302396123559284
chr11	6464963	6465739	16.333180352584602
chr11	6474707	6476794	38.43896863395425
chr11	6484394	6485656	46.497712248667675
chr11	6494105	6494816	23.558195519212596
chr11	6526987	6527395	25.53141098396451
chr11	6527799	6529324	38.94242121862193
chr11	6535845	6536089	13.022292211407521
chr11	6546046	6547642	88.07793093845726
chr11	6559621	6560110	13.027769753781808
chr11	6586660	6587060	12.271344912052154
chr11	6604182	6604469	15.833363300416528
chr11	6604933	6606101	27.541955709457397
chr11	6625463	6626577	62.96936196955573
chr11	6628410	6629022	33.15509435865614
chr11	6636268	6636620	12.074558545242656
chr11	6654861	6655311	16.22528384314643
chr11	6658307	6658751	13.418898685558423
chr11	6669841	6670123	6.711381132721056
chr11	6684572	6685326	20.802557658137314
chr11	6697647	6698831	39.65282639941654
chr11	6712934	6713386	7.171143826130217
chr11	6720112	6720826	9.564013596676311
chr11	6768788	6769288	18.052693567276002
chr11	6773052	6773906	17.243109693013533
chr11	6827443	6827919	11.91133054564981
chr11	6881576	6882062	9.863625529371662
chr11	7063622	7064068	16.417995681677166
chr11	7083727	7084057	9.346783073020704
chr11	7113035	7114298	12.544097256679338
chr11	7129310	7129984	12.126476177475926
chr11	7140336	7140624	6.850637051794264
chr11	7161558	7162060	7.654643370335796
chr11	7199809	7200164	8.725216320199026
chr11	7213663	7214635	15.219502929306815
chr11	7561367	7561980	11.953352269301796
chr11	7738308	7738582	7.2174376693085165
chr11	7775318	7776215	16.269306633118934
chr11	7794114	7794444	10.05425514307889
chr11	7795924	7796268	9.376936141834703
chr11	8068559	8069620	13.79205939007974
chr11	8268592	8269507	10.628660114997071
chr11	8424200	8424746	9.188377693022563
chr11	8445948	8446478	10.66955662853313
chr11	8523431	8524510	21.69795671362254
chr11	8530184	8531327	31.0622240919245
chr11	8545677	8546682	20.918864330842126
chr11	8569713	8570314	11.078218747296072
chr11	8582398	8584406	26.478662774709537
chr11	8584663	8584959	24.762491709477192
chr11	8589163	8590119	28.620813429605015
chr11	8601356	8601699	10.305877691107659
chr11	8624605	8625308	28.374428009749476
chr11	8626221	8627357	28.361918738190557
chr11	8634844	8636401	19.14459934559929
chr11	8658799	8659564	17.411051109413695
chr11	8663448	8664975	50.54378960290295
chr11	8665487	8665992	25.126166749708723
chr11	8672113	8672382	24.346881058136326
chr11	8673857	8674334	32.350077075278485
chr11	8675729	8676775	55.8137216932687
chr11	8678053	8678765	49.10041180889258
chr11	8692986	8693860	22.645990521193095
chr11	8699902	8700194	14.38521638308486
chr11	8754533	8755290	18.30439985192121
chr11	8821190	8822191	30.650293105370277
chr11	8830299	8831348	37.000228826379185
chr11	8847077	8848152	15.740077449887298
chr11	8859685	8860265	13.458307430661957
chr11	8929721	8930453	12.41368992993089
chr11	8955711	8956143	10.008619592145637
chr11	8957994	8958486	10.348546308230578
chr11	8986064	8986408	8.59478307463402
chr11	9010658	9011476	22.984507736774994
chr11	9048097	9048946	12.92634083216547
chr11	9117590	9118805	27.189712285014338
chr11	9190407	9190861	7.185075473155219
chr11	10588435	10589354	10.798545485092843
chr11	10729120	10730534	30.95094766508909
chr11	11115436	11116343	15.364563711685802
chr11	11361252	11361559	6.64357810843651
chr11	11417696	11417988	9.251103833930133
chr11	11424907	11425172	8.505318186418066
chr11	11454813	11455106	8.448847544478069
chr11	11461663	11462680	28.728982626278256
chr11	11500149	11500448	9.348130178292061
chr11	11685912	11686461	12.71800108598664
chr11	11788296	11788928	27.20364412174949
chr11	11808663	11809850	90.39890830016678
chr11	11811925	11812381	30.448180968301337
chr11	11820177	11820766	24.70213288078891
chr11	11821247	11823362	39.616071656139184
chr11	11828927	11829303	24.14773760957921
chr11	11832120	11833869	23.30724149306176
chr11	11841342	11841938	16.054834863483507
chr11	11852276	11852704	13.78820551890079
chr11	11878905	11879182	11.164185647930049
chr11	11902826	11903796	22.89368622081796
chr11	11913320	11914940	27.59873554245435
chr11	11939346	11940292	22.854671216162263
chr11	11948806	11949467	15.207365520783164
chr11	11955398	11956431	19.705691351433575
chr11	11961783	11962534	14.523435727892798
chr11	11972984	11973830	18.119144326969806
chr11	11974710	11975004	14.573748582074431
chr11	12025401	12026388	28.845263044401747
chr11	12035886	12036797	17.523319603452045
chr11	12037271	12037714	14.453973253478315
chr11	12193985	12194818	13.358859397640892
chr11	12227428	12227733	10.735328796261646
chr11	12285290	12285745	15.35974300300682
chr11	12291573	12291821	12.323040312336337
chr11	12373267	12373537	12.282859479056464
chr11	12532176	12533037	17.54255482654815
chr11	12541488	12542400	15.103234172913066
