chr	start	end	EPI_E65_Sox2
chr11	97988434	97988869	14.248171269208536
chr11	98026603	98026918	18.792123864189026
chr11	98042231	98042537	7.138337833429474
chr11	98192940	98193742	60.47037834538486
chr11	98202183	98203193	75.23114931843068
chr11	98358368	98358743	13.160717341105142
chr11	98400258	98400549	14.089188166090713
chr11	98446727	98447092	11.862343926625709
chr11	98743862	98744121	17.559862703890413
chr11	98775586	98775926	11.663519402111278
chr11	98786642	98786995	12.151923363337097
chr11	98892257	98892882	17.42504214935303
chr11	98902652	98903039	20.448475968314078
chr11	98954629	98955502	16.140722279149916
chr11	98962590	98962892	15.576964296252521
chr11	98964333	98964656	11.980011649176063
chr11	99076811	99077153	15.655351783797057
chr11	99095131	99095412	13.660284025389105
chr11	99658604	99658947	13.348105551550061
chr11	99902314	99902690	8.292892477613814
chr11	100169184	100169454	8.914208306206596
chr11	100281859	100282106	15.35358268336246
chr11	100298258	100298576	15.04366220618194
chr11	100397526	100398049	24.20603727701745
chr11	100501512	100501946	11.945889450987362
chr11	100527647	100528192	16.755735162857476
chr11	100619694	100620189	18.343852619209674
chr11	100672903	100673210	10.845903688610958
chr11	100737998	100738747	13.683136559296672
chr11	100758926	100759320	15.369789716555987
chr11	100939476	100939845	22.96334707058542
chr11	100951821	100952315	16.44025248554554
chr11	101082249	101082542	24.32591868586101
chr11	101095529	101095864	9.503845347219439
chr11	101171660	101172030	11.435862141686517
chr11	101226103	101226681	12.877202200642094
chr11	101424982	101425240	11.909029968025148
chr11	101441953	101442236	11.49502576956058
chr11	101552047	101552795	38.66194706167129
chr11	101568521	101568943	13.736297159963309
chr11	101604399	101605200	12.846446325418803
chr11	101626914	101627272	16.65723623776569
chr11	101627699	101628160	21.175063089796883
chr11	101645151	101645443	11.444691164852822
chr11	101658438	101659015	24.455665084270297
chr11	101696677	101696921	14.548228209135962
chr11	101772150	101772832	15.023801156153077
chr11	101784915	101785768	21.90225689576072
chr11	101968566	101968904	16.500733832635824
chr11	102040371	102040804	16.049361975583963
chr11	102248619	102248930	18.185438441310282
chr11	102393036	102393387	21.51000599983411
chr11	102595403	102595829	14.49068718672918
chr11	102603378	102604589	36.58738811029864
chr11	102881305	102881643	13.635497493856757
chr11	102924861	102925564	17.06385071213181
chr11	103028127	103028832	18.289953894648992
chr11	103101714	103102477	11.324588701890619
chr11	103115684	103115973	18.64630734466764
chr11	103145303	103145591	10.653749972581863
chr11	103158505	103159143	11.757648048729733
chr11	103267335	103267680	20.361592735069387
chr11	103406838	103407205	9.896012920774622
chr11	103412772	103413156	18.95064777880907
chr11	103697480	103697969	14.077134935889996
chr11	103840688	103841476	18.994284065846863
chr11	103966349	103966990	14.873211466392005
chr11	104231119	104231397	10.181905823645831
chr11	104289325	104289876	27.640883409392814
chr11	104550257	104550684	17.124837471115505
chr11	104600681	104601019	16.299277898122572
chr11	105181117	105181937	15.191841662220838
chr11	105588979	105589241	8.615586559281095
chr11	106036492	106036905	13.97822586502925
chr11	106084029	106084930	16.112790788847388
chr11	106216327	106216822	17.577480173592615
chr11	106256061	106256399	8.76118311091993
chr11	106272594	106273462	23.763618484620125
chr11	106487981	106488348	16.37796882452692
chr11	106613047	106613471	15.658772383096084
chr11	106637578	106638044	21.63537328949302
chr11	106788591	106789488	13.672904422317727
chr11	106999556	106999980	18.781640945740467
chr11	107114096	107114336	12.69837327003479
chr11	107140638	107141432	14.185546641986376
chr11	107189028	107189414	21.82916033947406
chr11	107352864	107353125	20.089994178421197
chr11	107413409	107413671	12.045120663315286
chr11	107510691	107511115	17.927073676631135
chr11	107527772	107528166	13.755807244838191
chr11	107546318	107546735	18.239672084506466
chr11	107793404	107793949	9.889906816745023
chr11	108245615	108245921	14.189272154390423
chr11	108910734	108911100	21.266303197933677
chr11	108920126	108921061	16.181617933671106
chr11	109011645	109012176	364.59500054260207
chr11	109425433	109426198	18.82708101085588
chr11	109611177	109611958	25.74289909245568
chr11	109650476	109650821	15.18618180371713
chr11	109902423	109902701	10.772366086356074
chr11	110479082	110479376	19.241122891302822
chr11	110794626	110794958	9.6721126559269
chr11	111843815	111844587	26.45328731487452
chr11	112197688	112198086	17.71581960083851
chr11	112501791	112502181	24.649647064698048
chr11	112801378	112801765	19.328418408869464
chr11	112810876	112811610	14.685004412315847
chr11	112839909	112840647	14.798990469314864
chr11	112959565	112959829	16.550271706147626
chr11	113382787	113383191	13.124887350762245
chr11	113709748	113710823	34.91955967215605
chr11	113754620	113754926	15.30383226606581
chr11	113785503	113785782	12.91492106324883
chr11	114472601	114473120	9.240934456474289
chr11	114795670	114796283	22.30140640296127
chr11	114820232	114820729	24.821593658784984
chr11	114830346	114830637	12.894200347952827
chr11	114851858	114853050	15.670288244349845
chr11	114948110	114949419	13.760637850138501
chr11	115070943	115071777	15.984321870963923
chr11	115162731	115163306	17.52877997191056
chr11	115174833	115175178	24.042728462772093
chr11	115218106	115218486	13.4546908955825
chr11	115276925	115277565	15.4882404319942
chr11	115564136	115564449	14.071983492793366
chr11	115603585	115604387	24.48363412407568
chr11	115708497	115708855	19.591649340517694
chr11	115747122	115747468	9.298334050040713
chr11	115813475	115814234	20.226252671444055
chr11	116004648	116005048	15.198518931865692
chr11	116030212	116030488	17.23599099421847
chr11	116086980	116087645	14.339176339314395
chr11	116167755	116168330	10.731478181092635
chr11	116198807	116199117	16.228098438632102
chr11	116318852	116319107	13.124377512464337
chr11	116416392	116416777	15.935946816283387
chr11	116433658	116434043	18.03769364790483
chr11	116490424	116490772	14.852618540840588
chr11	116498977	116499399	7.93060888046337
chr11	116671200	116671879	35.770005067423625
chr11	116853288	116853609	12.488362356881115
chr11	116885707	116885955	11.42340527426812
chr11	116940576	116941314	13.70420744360947
chr11	117332290	117332570	14.525435856410436
chr11	117425774	117426063	13.153831653528972
chr11	117525579	117525864	12.570512430291426
chr11	117598359	117598707	16.271147327861566
chr11	117627372	117628439	17.25594232947109
chr11	117654200	117654551	11.078040137929454
chr11	117831910	117832517	14.486411773392554
chr11	117963324	117963616	19.5852520531171
chr11	117969071	117969447	14.53237332942638
chr11	117975404	117975668	22.042474685293257
chr11	118248538	118248940	16.13008452647954
chr11	118290220	118290517	13.339888373609345
chr11	118975670	118975988	12.923536714517846
chr11	118998766	118999112	12.19923037600655
chr11	119023199	119023621	11.039461221740144
chr11	119156055	119156523	14.554203989159348
chr11	119219926	119220392	16.79273467821113
chr11	119299839	119300482	30.413113828395055
chr11	119395325	119395887	21.63597188895283
chr11	119942426	119942862	15.937536233062044
chr11	120189745	120190081	14.648491822537922
chr11	120231343	120231664	23.13015126142175
chr11	120240023	120240865	16.503212060044895
chr11	120311013	120311526	18.76676071271097
chr11	120491467	120491756	15.246907349688785
chr11	120572992	120573344	19.747712490233507
chr11	120672954	120673496	17.25789226025233
chr11	120800073	120800523	28.597528658972845
chr11	120824335	120825138	18.71896827859273
chr11	120939298	120939877	17.242852991726732
chr11	120991086	120991453	13.802089158455747
chr11	121204273	121204773	16.63933993268013
chr11	121236689	121237476	24.161576987827598
chr11	121420909	121421201	12.248343938017545
chr11	121706887	121707270	12.038192490062265
chr8	3408290	3408598	14.73665391005479
chr8	3417518	3418073	15.988299488376926
chr8	3467477	3467951	15.111297659733124
chr8	3499971	3500429	14.82285969122008
chr8	3516518	3516896	27.164325494614857
chr8	3559257	3559523	11.413756639437567
chr8	3567540	3568192	33.418093985575105
chr8	3587656	3588185	12.43003615900339
chr8	4092835	4093199	8.619728038599202
chr8	4165986	4166630	29.089587916498598
chr8	4192947	4193422	21.91915151294909
chr8	4205285	4205879	13.116782583371558
chr8	4217081	4217536	12.046581167703147
chr8	4238550	4239129	10.361231476119968
chr8	4258475	4259304	25.44330158854854
chr8	4325240	4325495	12.552196203493605
chr8	4493085	4493379	15.413582435270555
chr8	4586515	4587089	29.474533921750165
chr8	4677454	4678307	21.26224265819697
chr8	4934282	4934690	15.065900272014094
chr8	5093843	5094474	17.791178896763434
chr8	6495607	6495958	5.131989997676295
chr8	7496109	7496489	7.1897010815771
chr8	8132051	8132310	15.421497017260224
chr8	8466557	8466964	12.284295394906835
chr8	8619781	8620094	15.340316288006573
chr8	8655946	8656392	20.176545111053194
chr8	8774535	8775625	32.27384630255743
chr8	9886607	9886847	11.018924019734065
chr8	10009151	10009395	12.133894447420465
chr8	10921540	10921933	16.415942871540253
chr8	10924590	10925037	14.103678093127224
chr8	10997185	10997520	21.296064035216375
chr8	11392695	11392968	13.430376451094071
chr8	11476515	11476801	11.859094002863744
chr8	11534361	11534612	22.779612366421762
chr8	11555247	11556033	34.904760926127736
chr8	11635808	11636435	19.80412021892493
chr8	12477971	12478351	14.371392478440937
chr8	12502111	12502748	14.437879891747395
chr8	12871350	12871796	15.942772422670783
chr8	12873747	12874011	16.09661647045251
chr8	12947863	12948356	11.46455191115095
chr8	13105223	13105532	19.776755987247604
chr8	13159176	13159443	12.755379171407178
chr8	13287724	13288071	15.217786417914398
chr8	13332644	13333101	16.981097972627804
chr8	13648562	13649377	28.583649922002312
chr8	13785358	13786252	100.78014125653294
chr8	13974730	13975018	13.229041030009588
chr8	14340170	14340420	17.02235610961914
chr8	14888532	14888831	15.755631373478817
chr8	15077401	15077750	13.76838380764412
chr8	15189825	15190080	11.59856865452785
chr8	15759055	15759345	6.645423124576437
chr8	15843040	15843397	16.451870325232754
chr8	16314478	16314951	17.024907850059847
chr8	17653737	17654386	15.817699519070713
chr8	17888554	17888833	12.102159380485507
chr8	18381677	18382183	20.120917422026984
chr8	18594855	18595470	11.323527343874055
chr8	18806330	18807316	16.16900057870041
chr8	18846256	18846509	18.276663776442938
chr8	18899053	18899494	13.352640388774223
chr8	19700605	19700971	11.854840036298407
chr8	21776128	21776522	10.007871566085042
chr8	21783564	21783994	13.137193609947381
chr8	21911975	21912657	11.8726730780168
chr8	22045539	22045932	17.149177422656965
chr8	22060248	22060588	14.393906556858736
chr8	22185498	22185861	11.567622959778
chr8	22398153	22398778	8.592877057647705
chr8	22465147	22465480	11.152879800882426
chr8	22593587	22594266	26.929353038411428
chr8	22653151	22653541	11.765994993845622
chr8	22807906	22808402	16.0650765357479
chr8	22900929	22901169	11.771245356400808
chr8	23095487	23095781	22.67163338953135
chr8	23208388	23208808	18.367054246720812
chr8	23360999	23361244	15.513660154537279
chr8	23399267	23399542	13.065189781188964
chr8	23562002	23562272	13.8430374039544
chr8	24044488	24045068	12.719590943435144
chr8	24153135	24153434	15.133466006122704
chr8	24419174	24419481	11.758808131326681
chr8	24560208	24560621	9.808007548565437
chr8	24785974	24786275	11.243874592638491
chr8	24917825	24918194	11.109334901742496
chr8	25016987	25017349	13.36967855527256
chr8	25275182	25275548	13.180351786274727
chr8	25462469	25462926	18.227570083000465
chr8	25536757	25537191	13.72489074408184
chr8	25543198	25543786	22.52999754341281
chr8	25597275	25597837	14.076756558808567
chr8	25754091	25754780	21.29292525193169
chr8	25840343	25841163	18.153700288912145
chr8	26015434	26015677	11.548385066750608
chr8	26119019	26119494	11.137471766220896
chr8	26158161	26158637	32.0331047803414
chr8	26254892	26255348	16.26106169558408
chr8	26880385	26880660	12.435144493796608
chr8	27023204	27023484	12.873138512883868
chr8	27058165	27058550	13.548393546760856
chr8	27160211	27160815	15.196500707146347
chr8	27174460	27174759	11.481755610692462
chr8	31031560	31031934	11.352556654476228
chr8	31111482	31111957	13.63579389772917
chr8	31168524	31169090	18.190957515905264
chr8	31176007	31176254	13.054726268598426
chr8	31186969	31187368	12.981590653421884
chr8	32667775	32668287	11.37395309470594
chr8	33443561	33444137	22.216223797864384
chr8	33507976	33508562	17.057624654151475
chr8	33641782	33642257	10.669042591295744
chr8	33841931	33842189	17.861196854317836
chr8	33902525	33902871	16.918663793905623
chr8	33914386	33914811	18.778923586677102
chr8	33916207	33916983	24.28785452154494
chr8	33931376	33931715	13.991613362742736
chr8	34215506	34216009	14.628038942932372
chr8	34326008	34326359	26.931250539600338
chr8	34628376	34628960	28.328577188596334
chr8	34703406	34703861	18.625703075953894
chr8	34732684	34733372	22.51588761806488
chr8	34806623	34807577	27.003021156263053
chr8	34894978	34895289	9.863887605943097
chr8	35826503	35826772	13.30916257950453
chr8	35882920	35883570	17.087815402104304
chr8	35956298	35956946	18.767353140277628
chr8	36151810	36152180	18.985820125889134
chr8	36155662	36156068	25.6278436641975
chr8	36434415	36434717	8.996320634488239
chr8	36457885	36458155	12.856834464603
chr8	36480471	36480730	10.675354302159608
chr8	36547919	36548765	14.437512553893646
chr8	37689442	37689835	8.178580709996114
chr8	38347334	38347969	19.616860772681047
chr8	38419002	38419352	8.898517528261458
chr8	38806026	38806309	7.580999553835434
chr8	39005933	39006388	10.56080322265625
chr8	40081043	40081424	33.125599420602555
chr8	40307689	40308452	18.008747609539707
chr8	40511356	40511644	11.297561546166738
chr8	40938293	40939431	26.484411104701735
chr8	41223810	41224401	12.181441849258345
chr8	41381721	41382249	24.10576752099124
chr8	42242127	42242488	9.408765322613915
chr8	44804366	44804711	18.02501551033794
chr8	44971431	44971811	18.297407692357112
chr8	45510445	45510912	16.554991550568083
chr8	45627667	45627957	9.142169789610238
chr8	45863779	45864050	8.764667987823486
chr8	46163418	46164044	10.734131101602182
chr8	46210739	46211239	17.789557615280152
chr8	46502645	46502957	10.722744978391207
chr8	46617192	46617653	13.985274045948351
chr8	46630246	46630858	10.318098196017196
chr8	46849080	46849515	12.50821378313262
chr8	47320640	47321154	19.161958356775664
chr8	47533619	47533947	17.077935561901185
chr8	47674910	47675468	22.162593605697797
chr8	47713901	47714569	25.257744594962297
chr8	47726755	47727117	23.736558424175115
chr8	47974233	47974958	22.99693097739384
chr8	48579202	48579995	15.228413383416541
chr8	51225738	51226190	13.215996452137432
chr8	51815640	51815931	9.062706760524474
chr8	53511644	53512085	21.697002640116512
chr8	54600758	54601074	11.943351148050043
chr8	55470028	55470411	7.36195586244369
chr8	55471807	55472158	8.635880703939671
chr8	55602941	55603252	6.527054793581702
chr8	55884336	55884754	9.54233593575692
chr8	55953693	55954078	8.242725542613439
chr8	56162662	56163052	10.260167233149211
chr8	56251546	56252851	14.724277396951141
chr8	57325818	57326119	15.170256532307874
chr8	57333966	57334358	17.000625880397095
chr8	57511276	57511883	13.674166882057756
chr8	57732609	57733197	13.134822657319154
chr8	59718533	59718889	7.0442579716778875
chr8	60203708	60204188	7.603060785929362
chr8	60505776	60506131	10.948059235156421
chr8	60658361	60659021	20.717869583765665
chr8	60736097	60737256	17.225334992379953
chr8	60838490	60838994	21.491419561325557
chr8	60938936	60939625	24.119986701599917
chr8	60954435	60954871	14.182027571791902
chr8	60983312	60983827	14.713353551475747
chr8	60992777	60993237	16.22803251017695
chr8	61001555	61001931	12.708552276834528
chr8	61283336	61284198	14.986237669765535
chr8	61590975	61591562	12.63936586802416
chr8	61686920	61687205	13.481350999129447
chr8	61702991	61703687	9.76984946618135
chr8	64597273	64597722	14.367176158922021
chr8	65034023	65034657	19.45409901435443
chr8	65209066	65209314	10.062894505839195
chr8	66473090	66473901	28.50274540140361
chr8	66697092	66697431	15.621738743289734
chr8	66869304	66869903	30.208247471333348
chr8	67086192	67086960	22.955288777748745
chr8	67431357	67432196	11.554501499407909
chr8	67735445	67735833	20.561859647023308
chr8	68367955	68368849	17.038656520630155
chr8	68744786	68745055	7.68627011997549
chr8	69121447	69122247	27.69398180603981
chr8	69256936	69257440	16.122494279392182
chr8	69408323	69408584	4.490841716642124
chr8	69424911	69425487	10.437374390661716
chr8	69554711	69555274	6.529693311738714
chr8	69596757	69597100	8.149594262459535
chr8	69625259	69625655	25.274050558456267
chr8	69654316	69654761	11.154695523722788
chr8	69716467	69717228	21.550329470289835
chr8	69749609	69749981	17.06645731515782
chr8	69755429	69756045	23.27643358242976
chr8	69774707	69775056	14.360644611041662
chr8	69822077	69822550	9.845289413823133
chr8	69832418	69832703	15.64221069938258
chr8	69893691	69894079	20.11062770037307
chr8	69996011	69996785	16.54950305781007
chr8	70042704	70043114	51.70758177129234
chr8	70139291	70139670	16.152946182794494
chr8	70212306	70212878	26.832282661558033
chr8	70234206	70234758	11.317387024561564
chr8	70315989	70316442	11.12947155571405
chr8	70477338	70477878	19.931446848975288
chr8	70506461	70506755	13.81720546475884
chr8	70538820	70539590	41.59261536288571
chr8	70618796	70619282	12.492807911256703
chr8	70659454	70660327	14.021630888542358
chr8	70672874	70673648	16.55577887552345
chr8	70698520	70699070	16.03305731686679
chr8	70760922	70761162	15.882467254002888
chr8	70776804	70777349	44.61949385196791
chr8	70792491	70793031	39.91243573647958
chr8	70797154	70797553	18.830935951462365
chr8	70820126	70820667	22.583700976838905
chr8	70839564	70840016	23.526757052514405
chr8	70865177	70866225	25.584556070902874
chr8	71028373	71028770	18.983975878890877
chr8	71131132	71131647	10.26534803723826
chr8	71367179	71367422	14.753189094763234
chr8	71371258	71371666	19.92941515352212
chr8	71507463	71508093	10.605191143732222
chr8	71526157	71526793	15.127784514577133
chr8	71569587	71570591	35.2030255082119
chr8	71591682	71592089	14.3291752976926
chr8	71633948	71634479	15.051963798070359
chr8	71665631	71666023	16.547769230239247
chr8	71670867	71671459	13.78443174909901
chr8	71908137	71908894	12.133921370008663
chr8	71922821	71923084	10.175498788347715
chr8	71967944	71968808	14.32742327341327
chr8	72160913	72161355	21.553013631121605
chr8	72239678	72240434	20.698916586618576
chr8	72315873	72316556	19.68375205854022
chr8	72570760	72571120	13.940415329403347
chr8	72655052	72655484	13.436612756163985
chr8	72683035	72683351	15.419764177708686
chr8	72944789	72945138	6.027147953011586
chr8	73088176	73088470	11.561224875806952
chr8	74327290	74327970	13.960294271216673
chr8	74808460	74809089	20.74343202830498
chr8	74822305	74822764	13.995869690556411
chr8	75018380	75018824	27.77493360450676
chr8	75033564	75034014	23.192268216874865
chr8	75108814	75109264	10.053985721800062
chr8	75194676	75195025	14.973801500817766
chr8	75366185	75366468	6.113780313161573
chr8	75415780	75416407	14.706941174167955
chr8	77610338	77610598	12.829870814543504
chr8	78068385	78069002	19.59303845849184
chr8	78098318	78098590	15.544964758788838
chr8	78508995	78509382	12.125829654762603
chr8	78578289	78578544	14.731246837915158
chr8	78719932	78720230	9.423085411122981
chr8	79639063	79639308	16.32756792185258
chr8	80739648	80739980	11.677223828901727
chr8	82743385	82743700	9.234911328270321
chr8	83566711	83567020	13.868531038846013
chr8	83594207	83594925	15.68537789599809
chr8	83613612	83613852	8.45544238090515
chr8	83715189	83715513	17.296285326098218
chr8	83876025	83876281	17.867770921438932
chr8	83879297	83879682	25.520888766994723
chr8	83899067	83899985	14.07468464899167
chr8	83955146	83955647	17.431278291576636
chr8	83972623	83972989	14.882932454510465
chr8	84066471	84067509	15.790063776721844
chr8	84104415	84105098	14.834463105543815
chr8	84180601	84180939	15.558235876658964
chr8	84197379	84197692	25.850109554327336
chr8	84237066	84237448	26.41994843308214
chr8	84601371	84601700	10.081829592812024
chr8	84647557	84647826	15.799673339248146
chr8	84660468	84660810	13.737335260848553
chr8	84908290	84908540	13.532786140441894
chr8	84928803	84929064	12.624666250528504
chr8	84944379	84944925	16.77960143595825
chr8	84990571	84990968	25.611603801736905
chr8	85036802	85037119	16.335772553452934
chr8	85119605	85119855	11.915629863739014
chr8	85299565	85299880	44.09016645522345
chr8	85311951	85312440	9.396349495417745
chr8	85441724	85442013	25.697592458097994
chr8	85492200	85492475	11.937750122763894
chr8	85594596	85594951	13.840506395151918
chr8	86888088	86888405	17.323436183508264
chr8	87152043	87152958	39.27429277701456
chr8	87716563	87716893	12.674658824458266
chr8	87831325	87832114	17.80056638318776
chr8	87967971	87968399	15.645949276808267
chr8	88603902	88604263	11.714227932642041
chr8	88696796	88697214	15.249429319463848
chr8	89003607	89004062	15.595350584093032
chr8	89026063	89026397	10.708125494197457
chr8	89242269	89242611	13.612894169768396
chr8	89271432	89272168	25.149416996085126
chr8	89572098	89572368	13.439978981018067
chr8	90670591	90671266	14.442867985478154
chr8	90740988	90741297	10.051675694660076
chr8	90813814	90814205	9.280814286692978
chr8	90828339	90828799	16.744808974473372
chr8	91133768	91134352	13.82128603246114
chr8	91313050	91313415	12.600190489259484
chr8	91365473	91366155	15.328661009713002
chr8	91548331	91548654	9.952917649649983
chr8	91691774	91692413	14.314679996508389
chr8	91801676	91802370	17.335075433384787
chr8	91821803	91822087	19.079472011243794
chr8	92042879	92043153	15.393776072202808
chr8	92065438	92066004	20.15548355587801
chr8	92070789	92072006	26.569552075990224
chr8	92133718	92134615	34.95828425365946
chr8	92216387	92216878	28.893900675103524
chr8	92355938	92356385	13.702468438969897
chr8	92673382	92673743	10.516864503189467
chr8	92743217	92743582	12.876678239482723
chr8	92772163	92772477	12.017483407524741
chr8	93088791	93089068	18.26234490088177
chr8	93488697	93489500	22.921562876529148
chr8	93571669	93572161	10.630316502679655
chr8	93917682	93918020	13.207422157716469
chr8	94098088	94098534	13.746824112708259
chr8	94179081	94179363	14.133552892833738
chr8	94214408	94215241	10.433520552920264
chr8	94492213	94492559	12.889745114166612
chr8	94601678	94602091	16.44826998722178
chr8	94666601	94666984	16.8413890385441
chr8	94703108	94703374	9.064259337303334
chr8	94752962	94753314	11.782311807979237
chr8	94837843	94838581	20.03733658596752
chr8	94913046	94913463	18.761596672826535
chr8	95080757	95081271	27.235517010150716
chr8	95220535	95221113	13.410463093886326
chr8	95369494	95369811	9.347330140014552
chr8	95434675	95435047	13.27827496938808
chr8	95807625	95808123	16.18491311628656
chr8	95832925	95833308	10.482609925631133
chr8	95887930	95888336	10.912987427171227
chr8	97179244	97179546	7.051711384034315
chr8	97396932	97397185	12.831639915586932
chr8	98377612	98377926	14.606063305192693
chr8	98416691	98417010	14.070308804885721
chr8	99639065	99639355	8.982854719819693
chr8	100553817	100554244	8.643583886238115
chr8	101878920	101879304	6.37071199528873
chr8	102862854	102863237	10.033394705222108
chr8	103145369	103146345	34.823915991626805
chr8	104061606	104061850	11.423811834366596
chr8	104092576	104092868	6.626968190278093
chr8	104250874	104251159	11.367412532003302
chr8	104805854	104806493	16.146113524041454
chr8	105102642	105102964	17.4868080778892
chr8	105254159	105254574	9.001917428855437
chr8	105289197	105289566	32.23074108216821
chr8	105471212	105471836	13.069752930066524
chr8	105622814	105623312	18.62519709077705
chr8	105636415	105636718	13.739855974027426
chr8	105701046	105701506	14.32493669261103
chr8	105826975	105827716	20.486215722705673
chr8	105851629	105852408	21.78051638327759
chr8	105854731	105855035	20.84395493645417
chr8	105860260	105860565	24.736190154904225
chr8	106058961	106059739	13.467681813669083
chr8	106108456	106108867	12.080422273807573
chr8	106150087	106150704	16.049827632100307
chr8	106287474	106287753	16.242248268537622
chr8	106337676	106338454	23.05954860598998
chr8	106527481	106527730	11.023508818752795
chr8	106617531	106617847	16.191239879101136
chr8	106618130	106618555	19.783096504211425
chr8	107402720	107403000	10.16130006313324
chr8	107833956	107834239	9.720610923564898
chr8	108109759	108110113	11.677962389369469
chr8	108714936	108715380	14.085328527399012
chr8	108722748	108723167	24.549783972965503
chr8	108726426	108726951	26.142600973220098
chr8	108729465	108730068	20.13160308913805
chr8	108748904	108749406	21.230693230116035
chr8	109608445	109608704	15.221995106995337
chr8	109885235	109885618	13.98262707433875
chr8	109947508	109947951	21.039144078980183
chr8	109957544	109957805	10.70535860573195
chr8	110482191	110482468	13.635864133869267
chr8	110919612	110919925	16.8009201665275
chr8	110970413	110970701	10.202005389663908
chr8	111033866	111034114	9.602032198059943
chr8	111094241	111094505	10.802454868952433
chr8	111393514	111393871	9.008422091561538
chr8	111521862	111522137	15.085766726407138
chr8	111537347	111537640	11.306035611409783
chr8	111643624	111643917	11.449196623453915
chr8	111648881	111649179	27.28388146266041
chr8	111657249	111657533	17.43763731566953
chr8	111733610	111734084	11.429030835880006
chr8	111789182	111789784	20.461954561974917
chr8	111876431	111876842	14.577266915871279
chr8	111940113	111940512	12.938933550564567
chr8	113514701	113515028	10.833238878745917
chr8	113634960	113635852	13.857915987348342
chr8	113883967	113884483	21.907062218170758
chr8	114133495	114133758	13.594308204070696
chr8	114384295	114384645	17.90819447381156
chr8	114673270	114673702	11.016116038516715
chr8	115010526	115010851	18.640386378948506
chr8	115158299	115158768	17.853227721094324
chr8	115199806	115200184	9.268687707406503
chr8	116269252	116270020	17.478295469035704
chr8	116921506	116921915	12.994159155195092
chr8	116978556	116978971	19.1259757673884
chr8	116993212	116993728	15.111337615538012
chr8	117016877	117017432	24.74374242902876
chr8	117241777	117242028	8.82119717540969
chr8	117314603	117315031	15.76670105880666
chr8	117493397	117493926	23.793577345647975
chr8	117801555	117802111	27.31250493989574
chr8	118845796	118846087	14.302292463296057
chr8	119344202	119344880	13.824822164214817
chr8	119440260	119440805	15.2710341532296
chr8	119466377	119466658	12.574212094642938
chr8	119515590	119516305	14.87967849944855
chr8	119558457	119558987	52.54671889970887
chr8	119656927	119657203	11.812996218169944
chr8	119678327	119678718	15.61208835953032
chr8	119861897	119862460	11.966611889285263
chr8	120176874	120177937	13.30949003070677
chr8	120276054	120276699	23.343028587518738
chr8	120300777	120301036	15.06237573144979
chr8	120306927	120307684	18.9690300930129
chr8	120334739	120336208	25.7420796231399
chr8	120416691	120417207	12.282528518706329
chr8	120466883	120467166	15.323122637853185
chr8	120486725	120487035	12.835389460286786
chr8	120509156	120509518	35.406675575846464
chr8	120513753	120514571	22.224767593999363
chr8	120528225	120528933	22.77802222327324
chr8	120535175	120535679	24.441872524836707
chr8	120538254	120538936	23.65352246208974
chr8	120588849	120589518	22.560149968294105
chr8	120618024	120618612	31.179705168925175
chr8	120823501	120823798	11.450568266589233
chr8	121374694	121374981	9.542758074371656
chr8	121578597	121579187	15.934234368599068
chr8	121680180	121680471	5.185253484142605
chr8	121898123	121898466	14.390290541134492
chr8	121950088	121950755	59.962800842353786
chr8	121967155	121967497	9.714610116523609
chr8	122168276	122168641	8.119751019020603
chr8	122269050	122269471	9.318384624716789
chr8	122281121	122281933	22.99992592346492
chr8	122294391	122294661	15.34938145743476
chr8	123065304	123065708	12.160306781825453
chr8	123212532	123213060	33.29280493476174
chr8	123236012	123236320	8.2683888580892
chr8	123318337	123318590	12.579328657610143
chr8	123334169	123334647	15.5291774203089
chr8	123373384	123374251	25.227086085899202
chr8	123411326	123411971	14.799819665361744
chr8	123518795	123519134	28.818888337914572
chr8	123805880	123806491	21.651039062662328
chr8	123859306	123859842	12.46392439995239
chr8	123993777	123994360	11.802182329253103
chr8	124088202	124088615	13.143584159038257
chr8	124286823	124287259	14.67843424180232
chr8	124721693	124722390	11.679091518544398
chr8	124799943	124800503	19.701625183650425
chr8	124897860	124898129	21.020289325359585
chr8	125508410	125508701	13.692251624929947
chr8	125669757	125670053	13.806009827433405
chr8	125870573	125871318	12.969936669112853
chr8	126422458	126422795	9.970585606572183
chr8	126538920	126539817	10.90904957208878
chr8	126557293	126557857	19.55434771801563
chr8	126594207	126594481	10.916310769798113
chr8	126601244	126601521	14.557639276938318
chr8	126903218	126903635	9.686234365550163
chr8	128654832	128655274	10.039274474614347
chr8	129115699	129116192	14.956835120009602
chr8	129233953	129234432	20.190222118990903
chr1	3482927	3483397	24.462494957700688
chr1	3681550	3681796	16.659056403772617
chr1	3953646	3954183	13.801509251585664
chr1	3994640	3995035	17.607195117805578
chr1	4150641	4150886	8.349881685996543
chr1	4214119	4214430	20.151961246870723
chr1	4493183	4493432	14.324447294794412
chr1	4710770	4711165	8.326478792142264
chr1	4855290	4855754	21.3748815573495
chr1	5019588	5019946	14.532836021657763
chr1	5089610	5089851	7.8376442485825155
chr1	5227806	5228054	15.877543853175256
chr1	5232576	5233333	27.75406710348797
chr1	5261116	5261488	22.84026454084663
chr1	5652396	5652784	9.504559773759743
chr1	5778770	5779098	12.611058560813346
chr1	5879198	5879682	11.223043144241837
chr1	6142939	6143248	11.889270952218558
chr1	7055215	7056050	14.90000618574862
