chr	start	end	EXE_E65_Cdx2
chr4	114516732	114517003	13.099222105807485
chr4	114557380	114557856	7.521091862886894
chr4	114589299	114590131	17.64210887367909
chr4	114601186	114601950	22.164005089804764
chr4	114625242	114625925	9.844278407480846
chr4	114666649	114666984	8.118925050479262
chr4	114853690	114854624	14.873197950693983
chr4	114909013	114909485	13.785224514492487
chr4	114997264	114997573	15.22221982826307
chr4	114999637	115000600	27.441584130561488
chr4	115095725	115096117	13.310814628795702
chr4	115101807	115102065	16.616779323696164
chr4	115231848	115232192	11.349817903928978
chr4	115279478	115279693	9.013982340346935
chr4	115737290	115738048	19.30715952322162
chr4	115785061	115785284	9.366395770701592
chr4	115785494	115785842	11.191658977804513
chr4	115827626	115828485	15.807575209176859
chr4	115838848	115839454	15.899634745254769
chr4	115963076	115963369	14.27793357966296
chr4	115980637	115980930	10.790744195619133
chr4	116053384	116053971	42.378918326083806
chr4	116059134	116059505	20.183292849044594
chr4	116074776	116075382	41.27799063389844
chr4	116077297	116077638	15.966285750313588
chr4	116123521	116124256	15.728596442086356
chr4	116150697	116150932	12.902502003121883
chr4	116170199	116170989	61.703261068802846
chr4	116176631	116177133	18.17053201379054
chr4	116177766	116178303	23.90554701948965
chr4	116181493	116182262	22.29977250564238
chr4	116206501	116207052	17.57095422242817
chr4	116212955	116213335	17.132269570702
chr4	116220798	116221769	43.18010625632981
chr4	116268237	116268548	8.87532702749565
chr4	116273502	116274490	23.727084308500714
chr4	116286131	116286369	10.389447212219238
chr4	116381750	116383394	32.4897029852345
chr4	116435284	116436012	10.617733426146454
chr4	116459823	116460098	21.98586002003063
chr4	116463211	116463580	22.339635373454108
chr4	116464422	116464861	25.25041139641764
chr4	116507244	116508001	17.80933218619625
chr4	116536507	116536774	19.440932563181672
chr4	116555620	116556182	22.818542497438045
chr4	116556639	116557982	29.66611692679967
chr4	116597413	116597900	17.46763554246029
chr4	116626637	116627361	18.494528788887994
chr4	116627586	116628401	23.329566322513884
chr4	116685108	116686263	22.40805847944119
chr4	116700894	116701198	16.235991236410644
chr4	116708107	116708978	25.827049761223602
chr4	116720334	116721321	44.399676567394565
chr4	116725613	116725874	26.410130570218023
chr4	116732663	116732948	14.549717555129737
chr4	116749500	116750719	31.54942968617315
chr4	116774004	116774789	28.26181861974631
chr4	116782261	116782960	16.565392264310212
chr4	116807301	116808182	23.581815314752966
chr4	116824621	116824869	18.567768939079777
chr4	116827677	116828013	16.071135015714738
chr4	116876687	116876991	9.726113443311892
chr4	116994072	116994557	19.0236790253944
chr4	117013455	117013928	11.478700593460438
chr4	117019139	117019597	13.903905358376981
chr4	117056457	117057260	17.021823684720886
chr4	117071119	117071604	14.545512004734315
chr4	117095548	117096353	14.760766994879113
chr4	117104761	117104997	10.898941771458771
chr4	117117929	117118155	16.78509225676545
chr4	117120292	117120914	20.743379376708887
chr4	117125641	117126745	33.85301216616147
chr4	117134156	117134374	20.799442273761155
chr4	117138248	117139431	29.297293501795092
chr4	117149333	117149590	18.80182487398734
chr4	117149853	117150386	18.302337752050576
chr4	117156093	117156570	21.532802267894304
chr4	117182184	117183115	38.45760405895918
chr4	117189438	117190870	44.79255798675494
chr4	117202051	117203308	35.5101690815855
chr4	117210148	117211014	39.75847243601951
chr4	117218810	117219103	17.378385618685048
chr4	117242719	117242940	12.77063152692976
chr4	117251579	117252512	35.54334854951881
chr4	117267200	117267440	11.277389566103617
chr4	117281352	117281777	15.184916025049546
chr4	117289032	117290076	29.263037122529127
chr4	117303545	117304075	26.745084960505647
chr4	117304799	117305993	34.53136633548704
chr4	117311685	117313283	65.77819596482756
chr4	117323619	117324207	16.748246144275274
chr4	117330537	117331400	40.55535577263506
chr4	117333076	117334046	60.78972540786586
chr4	117391828	117392562	15.42729004982057
chr4	117484549	117485053	8.631777458720737
chr4	117549999	117550897	24.837038765505852
chr4	117630200	117631059	46.876786818187924
chr4	117658589	117659265	14.612585495914933
chr4	117682006	117682426	15.503465972627913
chr4	117834994	117835413	14.189583534841606
chr4	117836383	117836742	18.109252005234403
chr4	117887432	117887673	13.024011536752534
chr4	117891796	117892222	10.683439265954103
chr4	117914838	117915530	21.470882895364927
chr4	117928318	117928828	12.495694304447548
chr4	117929169	117929451	10.164244519903304
chr4	118041059	118041742	15.624297657264274
chr4	118074057	118074894	11.289732167940128
chr4	118083572	118083838	15.217329028853797
chr4	118090131	118090389	10.55134418398835
chr4	118134474	118135661	24.2415799958021
chr4	118171153	118171431	10.804877934696005
chr4	118179561	118180460	65.95883165238564
chr4	118200076	118200590	9.687034901014098
chr4	118260008	118261094	19.30853721450047
chr4	118271659	118272638	23.1768056618181
chr4	118276441	118276914	15.48295112392111
chr4	118292719	118293170	19.119907994492355
chr4	118302030	118302906	48.568886201675625
chr4	118307497	118307892	22.71569772068458
chr4	118319469	118320215	19.90135536244983
chr4	118326345	118326954	43.66800284738024
chr4	118331597	118332367	53.725292309847745
chr4	118336839	118337383	18.56718355767867
chr4	118359538	118361090	16.002980134536312
chr4	118408503	118409694	12.8703885602911
chr4	118421028	118421554	12.978540832098899
chr4	118427516	118428380	26.234446319165052
chr4	118437093	118437589	33.67912840650928
chr4	118437852	118438777	43.10456302952122
chr4	118445891	118447354	18.313559409615443
chr4	118487723	118488078	12.151093990702025
chr4	118511286	118511807	17.90471834779472
chr4	118516547	118518387	28.568988722440547
chr4	118527400	118527648	11.351119752853148
chr4	118543015	118544183	24.80830247679802
chr4	118612600	118613098	17.89402372291289
chr4	118620447	118620948	19.71919992108069
chr4	118645214	118645444	11.468928366122038
chr4	118712020	118712279	9.740237624488742
chr4	118758364	118759081	11.548226249434126
chr4	118992018	118992416	10.44147596287368
chr4	118998050	118999271	110.93035493143067
chr4	119001858	119002210	50.14728512547233
chr4	119004578	119005120	39.304462482128635
chr4	119008787	119009096	15.8113440695704
chr4	119026244	119027098	57.61344206807764
chr4	119050894	119051127	10.943543552840728
chr4	119072862	119073425	19.260755771006828
chr4	119080029	119080394	19.28638486208981
chr4	119082748	119082961	18.60765838623047
chr4	119088137	119089155	59.40973789050209
chr4	119093742	119095501	72.8866377001939
chr4	119102115	119102911	56.17265056485507
chr4	119106017	119106921	43.98585144186442
chr4	119108347	119109182	43.07541768193959
chr4	119125520	119126373	23.617398615319452
chr4	119137911	119138731	37.572920892296764
chr4	119140928	119141726	39.99869717332653
chr4	119157679	119158397	22.32046740433632
chr4	119167482	119167890	12.700195992694182
chr4	119173930	119174681	34.57962973806734
chr4	119195249	119195647	18.494524591532183
chr4	119232476	119233306	15.147757025224617
chr4	119239269	119239595	19.09182519269136
chr4	119294538	119295143	30.72895092924764
chr4	119296480	119296738	23.45556196316268
chr4	119415219	119415899	18.816285414555495
chr4	119422106	119423075	31.683497700528832
chr4	119463054	119463414	16.563654006852044
chr4	119492228	119492553	12.996370685283955
chr4	119498145	119499011	21.295064469132633
chr4	119531936	119532260	11.948098256264204
chr4	119539243	119540184	15.623517453480476
chr4	119630867	119631646	17.711083217518013
chr4	119733347	119734034	22.123803129015705
chr4	119932865	119933076	9.356267908738122
chr4	120148732	120149232	8.181218127250672
chr4	120216139	120216413	10.819603982633048
chr4	120287726	120288428	26.907977251585393
chr4	120380959	120381220	12.023668139373662
chr4	120387732	120388055	16.604121893182995
chr4	120392578	120393283	24.523372192923905
chr4	120396895	120397360	15.348740659734254
chr4	120403815	120405226	46.081671022000165
chr4	120516972	120518179	15.94252196993824
chr4	120569917	120570822	24.745507434191623
chr4	120649708	120649931	11.59376615259145
chr4	120666024	120666840	28.217186413559258
chr4	120716217	120716492	12.987611683932217
chr4	120731168	120731423	12.152938977409812
chr4	120799674	120800254	17.559212995397633
chr4	120815368	120816389	27.398263234466345
chr4	120824919	120826377	21.114203194041313
chr4	120836382	120836747	11.55230283867823
chr4	120854694	120855014	14.838322249054908
chr4	120924691	120925365	32.39478797940897
chr4	120951382	120951875	12.020559927029252
chr4	120986362	120986881	12.82955320905858
chr4	121002168	121002958	35.4050740688662
chr4	121009349	121009719	14.714857037002975
chr4	121016886	121017815	26.49148330544758
chr4	121022039	121022665	18.22946257789295
chr4	121028675	121029086	14.093218258117528
chr4	121074033	121074259	12.794845329976715
chr4	121097801	121098481	26.980715011147893
chr4	121100051	121101341	43.9638965288798
chr4	121215120	121215420	17.85298663775126
chr4	122772884	122773410	22.082506071025428
chr4	122808091	122808447	12.355707492721216
chr4	122825282	122825684	17.80364264303179
chr4	122827598	122828228	29.87506259433807
chr4	122834652	122835229	16.64966437308379
chr4	122835686	122836442	19.133378110865436
chr4	122849360	122850438	16.174999376838414
chr4	122885817	122886793	49.269789482726424
chr4	122895601	122896485	18.42227354955889
chr4	122898317	122898526	16.405449588903398
chr4	122921139	122921533	20.83646123663423
chr4	122922390	122923147	16.72635931319888
chr4	122954959	122955637	24.78422417190574
chr4	122960907	122961118	11.267508651407974
chr4	122982861	122983709	25.985882128184695
chr4	122995447	122995874	28.399462192901684
chr4	122996957	122997255	25.594826359076787
chr4	122998840	122999264	24.788828080555177
chr4	123013662	123014743	49.33550846653885
chr4	123016345	123016847	32.52368191038945
chr4	123059887	123060135	14.542590441242341
chr4	123060684	123061016	19.58926468584911
chr4	123067889	123068871	36.51248389591753
chr4	123082791	123083356	13.481406903899876
chr4	123092885	123094293	33.272695892913774
chr4	123100762	123101364	21.013964783709707
chr4	123104552	123105246	26.10810757920103
chr4	123106778	123107639	24.714189999056472
chr4	123139641	123139999	27.34330761499245
chr4	123171941	123172269	21.928777418485502
chr4	123183152	123183649	23.005951342208526
chr4	123233595	123234135	12.25135823532387
chr4	123239503	123239770	9.251980167203183
chr4	123254768	123254989	12.096914084248953
chr4	123285471	123285955	13.474587726198937
chr4	123300364	123301863	75.35063437830217
chr4	123332311	123332548	13.810987416198987
chr4	123342577	123343918	30.460597437233467
chr4	123411604	123412434	17.14280526896557
chr4	123462796	123463051	8.337577436484542
chr4	123510167	123511165	18.37700630428796
chr4	123563898	123564959	40.298531038821814
chr4	123565542	123565811	23.114899064528455
chr4	123572811	123573157	12.934066852393178
chr4	123588483	123589410	24.1537089363271
chr4	123593926	123594739	23.21641567389757
chr4	123617924	123618492	15.928609540764715
chr4	123624143	123625507	23.783732094722758
chr4	123633080	123633813	32.93287990851096
chr4	123667459	123667952	20.34122366063735
chr4	123670757	123671032	14.664516317194158
chr4	123695157	123695601	9.519905677786818
chr4	123717948	123718545	16.62803377218582
chr4	123722508	123723129	17.55211810482105
chr4	123730299	123730757	8.902504230690836
chr4	123750051	123750751	18.58092439379011
chr4	123757969	123758219	7.776141023635864
chr4	123819278	123819586	11.962063585008893
chr4	123883267	123883606	8.101366967226552
chr4	123891502	123891860	9.001604081532143
chr4	123904554	123905210	19.863048470601804
chr4	123916870	123917728	30.54337373813549
chr4	123949834	123950052	11.353654997064433
chr4	123956999	123957320	17.91129159481726
chr4	123990886	123991093	9.531255275155035
chr4	124168669	124169619	13.535745900304693
chr4	124354673	124355112	11.671555345313696
chr4	124380610	124381642	19.265133501023286
chr4	124486012	124486255	7.332849596753532
chr4	124539247	124540010	11.995189459889463
chr4	124573728	124574160	20.333399803550154
chr4	124575118	124575436	20.32468268256517
chr4	124575978	124576820	30.098576962523108
chr4	124613489	124613815	18.000868142016827
chr4	124630288	124630990	27.55630358943233
chr4	124631315	124632037	29.79611985108859
chr4	124636443	124638729	32.65655015122944
chr4	124645044	124647068	19.030187685472406
chr4	124657015	124657432	25.55187314534359
chr4	124693373	124693979	14.32002312043319
chr4	124700312	124700624	21.206274546109714
chr4	124701168	124701602	16.25202890255484
chr4	124708715	124709351	16.16189943169648
chr4	124714316	124715103	20.34592972868128
chr4	124733642	124734177	14.62609080555283
chr4	124751143	124751932	21.428893432568838
chr4	124760946	124761173	11.668298969184775
chr4	124802103	124802850	31.082630466425435
chr4	124805707	124806554	38.232725494727056
chr4	124850329	124850684	18.321781717219825
chr4	124860440	124860680	12.44530955950419
chr4	124895079	124895317	8.548133122820815
chr4	124936642	124937350	19.45824452173912
chr4	125029968	125030294	18.95313448701168
chr4	125056876	125057676	12.915003737211228
chr4	125065704	125065981	13.803469802498388
chr4	125066592	125067016	14.765793746372438
chr4	125085134	125085933	27.170604903945637
chr4	125160340	125160739	10.92443921751247
chr4	125300761	125301203	10.84905542291667
chr4	125342630	125342935	10.56383421381966
chr4	125534641	125536423	33.139038626843686
chr4	125544714	125545759	17.131108571467788
chr4	125562261	125562736	19.831569755955748
chr4	125563208	125563556	12.00923385291264
chr4	125572176	125572764	17.04864645166462
chr4	125583206	125584285	14.583443524110526
chr4	125590429	125591052	17.26064077502843
chr4	125596122	125596348	18.77221760285639
chr4	125601300	125602188	71.69951683551342
chr4	125609004	125610463	59.11960276289293
chr4	125703398	125703789	9.516851936154962
chr4	125718647	125719826	33.2277432410165
chr4	125729092	125729687	15.572544218111439
chr4	125738194	125738810	16.03393150924088
chr4	125863897	125864402	10.37772146829284
chr4	125978000	125978407	18.954939380617635
chr4	126046473	126047226	21.7256828063671
chr4	126047518	126048004	30.551892684810937
chr4	126057164	126058919	20.262894608050033
chr4	126086000	126086401	14.75884948644852
chr4	126090686	126090994	19.876832098155827
chr4	126091350	126091859	19.585731444518082
chr4	126095998	126096625	22.18159782677366
chr4	126103037	126104264	30.663805824814528
chr4	126110659	126111226	10.060498396555582
chr4	126113951	126114185	16.355511494171925
chr4	126143352	126143757	16.492948944185986
chr4	126147775	126148341	19.022346594308374
chr4	126162705	126163014	14.730589795652717
chr4	126163343	126163794	11.911663220356944
chr4	126201908	126202978	29.31983412270234
chr4	126206731	126207561	29.934575921943388
chr4	126219479	126219739	15.304204786740817
chr4	126227187	126228213	27.6131553343165
chr4	126237831	126238267	12.93116950113839
chr4	126248580	126248916	13.927203743230729
chr4	126256332	126256585	34.759988226909414
chr4	126259613	126260278	31.218790404240888
chr4	126261991	126262677	23.394187846614738
chr4	126296327	126296983	16.384995129050278
chr4	126309736	126310104	22.824586225592572
chr4	126321497	126322117	19.36452430294406
chr4	126424735	126425055	12.54580620676279
chr4	126429317	126429897	19.756323625301494
chr4	126465764	126466004	15.785847381750743
chr4	126467463	126469051	19.890193754239405
chr4	126536532	126537145	16.43692741580733
chr4	126556533	126557497	14.254623990830543
chr4	126601994	126602450	10.173594161083823
chr4	126609760	126610243	9.966800462631952
chr4	126677334	126677889	12.815209350929605
chr4	126740320	126740765	13.64090846629625
chr4	126753205	126753884	24.13783145898923
chr4	126879750	126880320	24.889347310651814
chr4	126947888	126948181	11.27422718790204
chr4	126967928	126968563	19.291563471846693
chr4	126975244	126975597	11.6291069079391
chr4	126989578	126990341	24.11285650745757
chr4	126992505	126992906	17.633088430561628
chr4	127000199	127000889	16.623353958129883
chr4	127005254	127005499	16.130475052035585
chr4	127005897	127006412	10.810610710069971
chr4	127008164	127008571	9.628517746046661
chr4	127015450	127016033	27.961523229425605
chr4	127020732	127021541	34.50723935706064
chr4	127037981	127038200	17.770282083450386
chr4	127054799	127055006	16.086363133600944
chr4	127061045	127061601	10.551180015364997
chr4	127063753	127064406	16.463052704359818
chr4	127076839	127077965	32.655158815333095
chr4	127125593	127126288	13.040452789745743
chr4	127209403	127209674	11.3775764690554
chr4	127214850	127215282	8.982013406576934
chr4	127235887	127236614	14.66043469207323
chr4	127243785	127244208	15.642922757646998
chr4	127250088	127250376	14.061147093772888
chr4	127262703	127263253	11.406079716248946
chr4	127272342	127272638	12.119137536835026
chr4	127313790	127314119	21.60193607944848
chr4	127318282	127318615	14.566781943266815
chr4	127325063	127325374	29.634213107191865
chr4	127328922	127329920	36.82406771206904
chr4	127330712	127331236	31.29623322450478
chr4	127333873	127334526	30.27672227856576
chr4	127335115	127335382	31.436006724611204
chr4	127344749	127345889	47.09680643583599
chr4	127352559	127353081	23.56934796621973
chr4	127357779	127358612	24.962387957349687
chr4	127359820	127360660	29.54447319394066
chr4	127365045	127366192	65.51413046014548
chr4	127389557	127389793	17.48380682023905
chr4	127400114	127400881	24.535701782793545
chr4	127407427	127407837	15.912495017633205
chr4	127408098	127408436	12.15409556789511
chr4	127419261	127420262	14.605136696037118
chr4	127435025	127435509	8.903769824130476
chr4	127846073	127846354	12.572992321435242
chr4	127903938	127904361	24.388523151406723
chr4	128048199	128048836	17.90994553289009
chr4	128597734	128598545	18.027551710973096
chr4	128609788	128610748	30.585919397075973
chr4	128652383	128653158	36.12687944227649
chr4	128654189	128654921	39.747876552936155
chr4	128655804	128656088	29.56277035323667
chr4	128711466	128711827	21.32684195669074
chr4	128715876	128716199	14.148070450537714
chr4	128727242	128727815	19.807244349108526
chr4	128737008	128737508	22.385667280197143
chr4	128776910	128777240	20.63226918740706
chr4	128806564	128807063	11.2840852326525
chr4	128816073	128816457	14.465668089687824
chr4	128824373	128824681	11.459074379561784
chr4	128839277	128839514	15.33966103485365
chr4	128858471	128858801	13.95029818650448
chr4	128892179	128892384	8.059902600544255
chr4	128905386	128905645	13.382637951825116
chr4	128908493	128908940	10.765452626034184
chr4	128919352	128919840	29.470593063557736
chr4	128920293	128920698	19.225642194865664
chr4	128924789	128925173	13.545770773043236
chr4	128947491	128948255	20.634932312041677
chr4	128956875	128957653	20.32945210277881
chr4	128962423	128963009	27.57664672181061
chr4	128970597	128971494	21.712979830228367
chr4	128974588	128974879	15.612762880489178
chr4	128981729	128982441	24.55910762642207
chr4	128992871	128993514	19.979663288241042
chr4	129033503	129034032	18.08634512456018
chr4	129035313	129035568	17.87842187320485
chr4	129041048	129041916	14.61030633987919
chr4	129047997	129048721	31.64876526100201
chr4	129055020	129055313	35.1682335915419
chr4	129057766	129058112	21.606804307485593
chr4	129102094	129102787	14.698614914523919
chr4	129112301	129113527	17.843126200540613
chr4	129130105	129131298	22.993893125331013
chr4	129134531	129134971	26.317777570811185
chr4	129149728	129150109	9.021450958852693
chr4	129161441	129162370	31.65002166698772
chr4	129189190	129190327	31.583745028748258
chr4	129226027	129226592	21.45122405870826
chr4	129231129	129231484	15.52000707706935
chr4	129236211	129237044	25.348091473527887
chr4	129238375	129239355	18.689932141985214
chr4	129248887	129249652	20.08237715328441
chr4	129251257	129251992	22.84250772696774
chr4	129260129	129260539	34.19209219304527
chr4	129261472	129262126	37.04097727679331
chr4	129266857	129267738	33.143842376726305
chr4	129272182	129272862	34.803835035772885
chr4	129276420	129276996	32.8600255979432
chr4	129284408	129285137	64.88098019206147
chr4	129286903	129287123	36.83939952850342
chr4	129294230	129294486	11.076455101370811
chr4	129324411	129324861	17.812117201487222
chr4	129335173	129336315	38.446308029929725
chr4	129350428	129351070	10.864492099975871
chr4	129358851	129359134	9.425424120872686
chr4	129377168	129377437	12.26440571852333
chr4	129400757	129401585	51.81693586404773
chr4	129406468	129407338	32.61296062907953
chr4	129440897	129441479	14.104730615910796
chr4	129455569	129455792	15.25656154872056
chr4	129460908	129461930	32.357842842893355
chr4	129476039	129476307	12.829746787227801
chr4	129490845	129491747	13.432692042475528
chr4	129500692	129501273	42.73459540217756
chr4	129502390	129503656	42.1223232124654
chr4	129542589	129543230	29.47710944635448
chr4	129555003	129556755	15.149746771015698
chr4	129571537	129571959	16.708463372777423
chr4	129575164	129575838	13.704349958578273
chr4	129585016	129585900	20.869642591044915
chr4	129600292	129600599	13.220390555912974
chr4	129608600	129608951	11.755462948073689
chr4	129619039	129619645	14.80543051773172
chr4	129640710	129641757	22.841988611813374
chr4	129671426	129673149	24.656013495536808
chr4	129683528	129683945	11.613659193189882
chr4	129696090	129697125	19.13241202128682
chr4	129701670	129701962	17.03537151911487
chr4	129727087	129727442	13.33971135851363
chr4	129742365	129742956	27.010829964265
chr4	129750220	129750971	21.024241640469363
chr4	129762715	129762930	13.61206564792367
chr4	129771725	129772231	14.072894601482648
chr4	129781769	129783017	31.30127082268397
chr4	129788330	129788983	20.602358014806306
chr4	129793586	129794831	31.56359135731157
chr4	129810651	129811834	49.58618082802676
chr4	129819692	129820080	31.917425765204676
chr4	129827630	129828361	19.579932437223547
chr4	129870661	129871276	14.23689023149692
chr4	129877135	129877648	12.699954457682708
chr4	129884178	129884404	15.910218977295193
chr4	129889902	129890479	20.54961144862183
chr4	129894825	129895508	25.542741089928377
chr4	129908629	129909267	15.917551393419224
chr4	129959709	129960883	34.00799193699071
chr4	129966144	129966592	22.44361392089299
chr4	129987949	129988266	11.588219711833196
chr4	130006066	130007066	19.571776891708375
chr4	130036908	130037212	16.751535889349487
chr4	130041317	130042156	22.24189469925127
chr4	130061304	130061563	10.091674399652076
chr4	130087576	130087951	11.607518717447917
chr4	130102120	130102954	48.56024444817925
chr4	130107097	130107873	50.6190448643006
chr4	130121124	130121475	7.839855457642819
chr4	130138339	130139113	19.399486641551174
chr4	130147844	130148809	17.44189797831323
chr4	130160568	130161207	23.19513288685973
chr4	130174596	130175997	63.076912952779786
chr4	130185862	130186127	20.959341394676354
chr4	130188901	130189223	25.579779861876684
chr4	130189434	130189818	20.700919166207314
chr4	130198579	130199107	13.997974908713138
chr4	130213217	130213999	10.9506301425607
chr4	130246015	130246331	14.684681798838362
chr4	130251331	130251839	18.68449134338559
chr4	130260384	130260834	13.186601051754423
chr4	130264616	130264914	13.84417174486506
chr4	130268981	130269680	19.165489644281173
chr4	130275337	130275854	14.383289477350171
chr4	130292473	130292768	21.63141774323027
chr4	130295283	130295750	23.138842654177157
chr4	130297102	130297625	23.383668607781082
chr4	130302140	130303041	66.53566856680646
chr4	130304030	130305198	60.50314807728545
chr4	130307786	130308222	36.206811869910005
chr4	130359635	130360412	32.42794362734644
chr4	130519776	130520837	53.17439587131971
chr4	130549573	130549977	10.971266423121538
chr4	130568158	130568748	20.344068236270193
chr4	130629474	130629843	24.626680482693803
chr4	130630240	130631111	36.5695137479412
chr4	130637647	130638230	112.17802387976933
chr4	130639912	130640595	56.85665367986587
chr4	130642065	130642773	48.29991478300364
chr4	130662671	130663628	21.79032121855637
chr4	130702430	130703267	23.54239445575819
chr4	130744795	130745000	10.982731423726896
chr4	130790124	130790520	10.004055121932367
chr4	130802245	130802562	13.664761338700256
chr4	130878655	130878995	10.956780040965361
chr4	130947208	130947493	12.56785118705348
chr4	131186406	131186653	19.42389741117655
chr4	131254986	131256001	30.575418351084142
chr4	131266477	131267320	11.571203694507604
chr4	131341563	131341897	12.097512350824779
chr4	131357879	131358539	13.324648448915193
chr4	131696063	131696756	14.422879764700005
chr4	131837880	131838393	14.186394924773575
chr4	131843200	131843644	9.832167380564922
chr4	131873151	131873997	16.280635824722037
chr4	131888905	131889452	11.410230441328812
chr4	131908133	131908428	15.801584434509277
chr4	131915089	131915579	16.800953362912548
chr4	132015303	132015911	17.82528972468878
chr4	132033134	132033751	12.032570202114902
chr4	132048929	132049252	16.346574113095876
chr4	132062959	132063578	12.375434801536153
chr4	132064029	132064394	14.749641922728657
chr4	132075131	132075930	39.2145574806032
chr4	132076574	132077089	29.751498876034635
chr4	132111325	132111724	13.755654853686952
chr4	132113493	132113947	13.159377822791953
chr4	132130496	132131383	17.056504444715806
chr4	132165964	132167039	17.92030816543934
chr4	132178817	132179030	11.407926165441951
chr4	132203274	132204303	20.253931637755635
chr4	132212148	132212588	22.216014357046646
chr4	132261649	132262037	18.334195483591138
chr4	132269110	132270237	34.8298697941263
chr4	132274075	132274283	22.187764956400944
chr4	132303265	132304138	46.69401396263096
chr4	132311081	132311686	32.904029250342
chr4	132329188	132330077	20.698011776996008
chr4	132346595	132346841	30.00287737497469
chr4	132353786	132354006	31.397759411551736
chr4	132397931	132398403	14.912952932260804
chr4	132411482	132412011	22.019952006060596
chr4	132421994	132422928	25.97212854340449
chr4	132432593	132433147	17.926282343881656
chr4	132463528	132464477	27.472268276395486
chr4	132475928	132476729	39.19265720877011
chr4	132488200	132488462	16.052473748913247
chr4	132489088	132489575	17.595137578505998
chr4	132509893	132510603	22.66876888543787
chr4	132514722	132516015	28.348019027562447
chr4	132524661	132524978	13.801647821059362
chr4	132533245	132533986	27.907050650129435
chr4	132638543	132639340	17.883621014794862
chr4	132747259	132748312	18.350823071833915
chr4	132768011	132768892	27.96358828809827
chr4	132793316	132794036	19.474676373269823
chr4	132823491	132824206	23.54972704107111
chr4	132843164	132844054	18.11723121364465
chr4	132884140	132884797	15.618719701897609
chr4	132922376	132923298	34.025602095556366
chr4	132930615	132931273	21.10630168016196
chr4	132933926	132934426	19.253498586654665
chr4	132939212	132939871	17.33580637774084
chr4	132945264	132946172	45.58854801329222
chr4	132950109	132950517	18.129858063716515
chr4	132958677	132959586	31.30723611854746
chr4	132974782	132975509	16.49039582274803
chr4	132993580	132994078	15.798726229303812
chr4	133005195	133006255	21.94825891728671
chr4	133010439	133011735	22.501830252600303
chr4	133027281	133027666	12.602438116692877
chr4	133032525	133033289	29.75427162085528
chr4	133038344	133038654	23.43345586715206
chr4	133040353	133041331	33.498036378731754
chr4	133055419	133056794	44.17857754655318
chr4	133074174	133074503	11.654749371722838
chr4	133088688	133090002	51.07667099504166
chr4	133095222	133095879	10.655901556871434
chr4	133103543	133104465	22.517464254011042
chr4	133107750	133108088	19.731976280550985
chr4	133112734	133113291	23.66296731205774
chr4	133121838	133122761	58.67880499479184
chr4	133129987	133130853	41.40747714538222
chr4	133131637	133132285	35.13924717020105
chr4	133169384	133170229	33.62137066542044
chr4	133175505	133175802	18.84314875811439
chr4	133209336	133209825	21.476516407691626
chr4	133212248	133213134	21.501527320181545
chr4	133233407	133233865	9.232859852012067
chr4	133240397	133241980	19.576022371640327
chr4	133249906	133250119	10.052338900140754
chr4	133250499	133251264	11.841682326871585
chr4	133257067	133257386	9.797875601669837
chr4	133277153	133277980	17.69554860992616
chr4	133282408	133282821	27.78290404996341
chr4	133284924	133285650	13.137904115944854
chr4	133293448	133293698	11.790770851135253
chr4	133310108	133310372	14.638469118060488
chr4	133339292	133339848	23.239299561479967
chr4	133352746	133354102	36.82470750597726
chr4	133369574	133370300	15.818981564734592
chr4	133385873	133386298	15.238818841822008
chr4	133387302	133387520	28.005413230406035
chr4	133432708	133433299	17.752575296637573
chr4	133448414	133448794	19.77667144725197
chr4	133451800	133452183	21.34200725107218
chr4	133461160	133461419	13.000929755133551
chr4	133479552	133480177	35.2181026473999
chr4	133484228	133484608	18.477490989785444
chr4	133491823	133492303	16.671225446462632
chr4	133494291	133494560	20.7910665526266
chr4	133498313	133498873	16.199221011570522
chr4	133512846	133513306	18.575483649709952
chr4	133518726	133519229	15.798686928113934
chr4	133545708	133546607	25.455138429253466
chr4	133561241	133562496	80.5578852284952
chr4	133567319	133567860	23.294241801207257
chr4	133573760	133574978	29.143848417623484
chr4	133583722	133584563	13.08027821176826
chr4	133592527	133592865	14.686584362616905
chr4	133599764	133600068	29.325130243050424
chr4	133602600	133603274	41.05133481690721
chr4	133605103	133605628	42.86553323654901
chr4	133631184	133631445	16.162478556578186
chr4	133633624	133633965	15.57384540468367
chr4	133649728	133650843	26.97741242139329
chr4	133659718	133661425	35.46837826242965
chr4	133671141	133672957	21.04059791961282
chr4	133729557	133730258	16.721091308539332
chr4	133751314	133751946	26.391675780091106
chr4	133756499	133757952	34.58953726020913
chr4	133769186	133769448	12.849775751128451
chr4	133813412	133814607	20.77624943386062
chr4	133822042	133822273	14.76732789489614
chr4	133828390	133830049	36.49368241984418
chr4	133833204	133833939	29.12312458583287
chr4	133836804	133837086	32.72871969101277
chr4	133839418	133839761	37.301644789581744
chr4	133840668	133841499	40.185339775039544
chr4	133857295	133857524	9.178902688505348
chr4	133878517	133879651	29.34752287099391
chr4	133885881	133886412	27.132898517472146
chr4	133887416	133888551	30.075836682424672
chr4	133900147	133901257	60.21287732510953
chr4	133910167	133911257	65.54114955762111
chr4	133922483	133922703	9.43383931463415
chr4	133931330	133931784	19.924353084900307
chr4	133940288	133941253	29.06878579490543
chr4	133956304	133956909	18.60715278593962
chr4	133967251	133968528	59.39274762959432
