chr	start	end	EPI_E65_Nanog
chr2	64824108	64824354	11.471046823796218
chr2	65022468	65023061	11.923543568204266
chr2	65284669	65285434	13.508091735839844
chr2	65418858	65419266	18.366587842212002
chr2	65567258	65567620	15.949770885277848
chr2	65848405	65848847	14.673636434304768
chr2	65931702	65932240	15.366372720016424
chr2	65978388	65978638	16.31669105911255
chr2	66124573	66125060	11.167113905325072
chr2	66256424	66257203	23.71669429808434
chr2	66440116	66440425	13.36857429831545
chr2	67565316	67566154	17.224539655489682
chr2	67971241	67971822	18.413119887320804
chr2	68364389	68364692	16.552763299973492
chr2	68459452	68459698	11.099998030236097
chr2	68472020	68472436	14.32366991501588
chr2	68861124	68861370	15.886308813482765
chr2	68861634	68862067	11.55674526267459
chr2	69150952	69151190	15.819464827785973
chr2	69205883	69206361	17.934878642588977
chr2	69418165	69419111	20.48027475288504
chr2	69530987	69531382	22.56615917109236
chr2	69531645	69531971	17.722760387724893
chr2	69713213	69713527	20.587439521862443
chr2	69788951	69789878	16.85000998096816
chr2	69822197	69822577	15.018132563641197
chr2	69861234	69861566	12.144612197416375
chr2	69885567	69885847	16.975251497541155
chr2	70202197	70202608	15.473223542354983
chr2	70278537	70279431	37.93198543266962
chr2	70290916	70291611	11.784575542614615
chr2	70443565	70444278	20.822467137854364
chr2	70456188	70456482	17.871825892909044
chr2	70471868	70472769	53.995126366482985
chr2	70474674	70475371	68.57089820106539
chr2	70498004	70498718	18.83637831124271
chr2	70508909	70509434	18.650253134227935
chr2	70563000	70563532	31.82711294360627
chr2	70661164	70661790	13.746947558162312
chr2	70708835	70709299	9.84535122637091
chr2	70824669	70824998	13.741894637922385
chr2	71025994	71026361	11.599863959268264
chr2	71055280	71056089	22.680194166298996
chr2	71211408	71211969	22.063208161828353
chr2	71220946	71221514	14.611000950907318
chr2	71367373	71367784	15.610156159041281
chr2	71452961	71453630	16.684609574230976
chr2	71529336	71530204	40.13024840596634
chr2	71538918	71540009	45.67236989665534
chr2	71546031	71547054	46.713422540345846
chr2	71655565	71656554	46.68659743645555
chr2	71725041	71725518	14.754637934126944
chr2	71745075	71745523	14.876115828752518
chr2	71787620	71787975	14.719474765616404
chr2	71872933	71873514	16.25173807882811
chr2	71913640	71913939	12.291901936100478
chr2	72285550	72285941	10.860632195192224
chr2	72475880	72476137	27.547847703273195
chr2	72866062	72866586	14.614231646515941
chr2	72935796	72936183	25.017697553610002
chr2	72979551	72979797	17.271495505077084
chr2	73012734	73012985	12.660731459993766
chr2	73048854	73049336	13.291795000495753
chr2	73070540	73070800	11.555467128753662
chr2	73214117	73214505	11.48173876152825
chr2	73263756	73264084	24.62949783046071
chr2	73271421	73272070	34.692884665608226
chr2	73312579	73312991	12.95996881225734
chr2	73386180	73387024	27.943533863501525
chr2	73528710	73529033	11.437461215276098
chr2	73572663	73573041	19.655203816751953
chr2	73584916	73585219	12.403263041681976
chr2	73597385	73597636	8.221294914108823
chr2	73775487	73775760	19.274446064735944
chr2	73892333	73893222	24.910313855140092
chr2	73911353	73911660	29.966189250883918
chr2	73941238	73941537	11.846746349015762
chr2	73983078	73983508	13.558378097622894
chr2	74165698	74166033	20.59786748174411
chr2	74300456	74300721	23.142745291511968
chr2	74399049	74399390	9.854518707197084
chr2	74578371	74579087	15.828409515945605
chr2	74658374	74659201	36.5683217654061
chr2	74668277	74668871	30.920080165670374
chr2	74679014	74679552	38.22719956507913
chr2	74681710	74682394	49.385397944534034
chr2	74689102	74689682	33.91417558604273
chr2	74691247	74691755	38.63705792764979
chr2	74700586	74701050	34.11286216357659
chr2	74712145	74712590	31.082600925745588
chr2	74719984	74720246	24.699615332916494
chr2	74728314	74728564	27.951034812927247
chr2	74733570	74733867	38.41227219963716
chr2	74738780	74739186	35.56711899235918
chr2	74740242	74740535	28.82283676850511
chr2	74749205	74750332	40.51026395917891
chr2	74759950	74760483	28.124161471569067
chr2	74825612	74826239	13.932451617774781
chr2	75054984	75055340	18.359427047579477
chr2	75536230	75536521	17.89663574048334
chr2	75590117	75590366	15.059535884474176
chr2	75657863	75658156	17.351333846004344
chr2	75669685	75670101	12.427625910593914
chr2	75704338	75705130	36.354846600330234
chr2	75768139	75768558	14.137610656264858
chr2	75792517	75793121	15.248793079363589
chr2	75831973	75832411	22.181096414452817
chr2	75938431	75938670	20.196034794572007
chr2	75959556	75960354	26.930296913424232
chr2	76011103	76011444	14.594410658581864
chr2	76070175	76070856	18.28488090139829
chr2	76405724	76406069	11.920696345619533
chr2	76647720	76648734	23.280483589134743
chr2	76817577	76818072	17.079243475018124
chr2	77336781	77337426	21.12618200169053
chr2	77401782	77402459	14.05954983949309
chr2	77506535	77506925	18.72281281153361
chr2	77698900	77699227	11.12308668434073
chr2	77754412	77755102	14.169449886377308
chr2	77816075	77816342	13.215302595931492
chr2	77946239	77946653	15.081826684555569
chr2	78309419	78310336	26.470515034840957
chr2	78868503	78868805	17.23722451254232
chr2	79634938	79635493	17.25017771677928
chr2	80431410	80431654	15.72663016788295
chr2	80446808	80447268	21.556781088787577
chr2	80448266	80448533	17.724856380219762
chr2	80638867	80639129	19.752709315933345
chr2	81848843	81849529	16.512855383814596
chr2	81867861	81868172	11.450772935554529
chr2	82013871	82014462	18.513415070354636
chr2	82282786	82283115	20.48341386441402
chr2	82845899	82846407	11.388236389385433
chr2	83644005	83644479	14.01036895277128
chr2	83692987	83693327	17.83862120403963
chr2	83724157	83724535	14.141775476869451
chr2	83812719	83812966	13.684876241182026
chr2	83940959	83941370	22.622226589787616
chr2	84048746	84049100	16.34888871241424
chr2	84480724	84481062	14.246877808542646
chr2	84496103	84496540	16.491572438988587
chr2	84635128	84635997	28.03153423884384
chr2	84670241	84670733	15.207629843455988
chr2	84677817	84678682	42.02631692610724
chr2	84714929	84716214	48.90775726258987
chr2	84727318	84727669	20.486731358063526
chr2	84742492	84743023	24.939805269690332
chr2	84743917	84744484	23.864758964148358
chr2	84798582	84799262	10.204521233194015
chr2	84811008	84811489	10.844667258232894
chr2	84840148	84840718	19.92405668392516
chr2	84850932	84851590	23.123579564427896
chr2	84886663	84887164	14.963293446752125
chr2	85036930	85037625	20.5912883538994
chr2	85047537	85048043	23.061925920101967
chr2	85123618	85123885	9.87373370981395
chr2	85130600	85131305	19.576366647760917
chr2	85136017	85136477	25.778190969384234
chr2	85223031	85223394	15.472091128346676
chr2	85238167	85238758	25.398831039919266
chr2	86050923	86051330	19.017197641752276
chr2	86063660	86064118	20.963367298570784
chr2	87860099	87860765	13.02978641779215
chr2	88063574	88063832	12.016503474509069
chr2	89404678	89405138	17.74543738157853
chr2	89562681	89563201	15.610129334376408
chr2	90049349	90049803	20.074169396303823
chr2	90474975	90475277	18.13130706193431
chr2	90745225	90745480	19.582080167882584
chr2	90846746	90847652	13.567631987809609
chr2	90904720	90905027	13.995799052210506
chr2	91053977	91054264	13.070890466510626
chr2	91070073	91070652	19.092838625010224
chr2	91115157	91115566	15.245748349681751
chr2	91183034	91183374	22.131621310290168
chr2	91194828	91195099	15.027024969403595
chr2	91202470	91203425	15.399435874679325
chr2	91236681	91237848	16.528188791250507
chr2	91256509	91257599	19.625920718306794
chr2	91462990	91463266	13.831600351610046
chr2	91526617	91527009	16.531700418919932
chr2	91649781	91650221	20.598800520463424
chr2	91710572	91711351	25.01236867476183
chr2	91729931	91730632	15.054939582922659
chr2	91921396	91921825	20.61989921400875
chr2	91931570	91932627	31.12902798287239
chr2	91963174	91963673	14.945519516128815
chr2	91976133	91976716	24.702334582294444
chr2	92008027	92008750	17.40153414381985
chr2	92024118	92024572	10.61340615192699
chr2	92055356	92056050	21.6325437768392
chr2	92183913	92184769	24.217901376920327
chr2	92375309	92375565	30.66520781069994
chr2	92389342	92389863	28.16752193253237
chr2	92397842	92398169	9.585588614145914
chr2	92433691	92434256	17.630089248387158
chr2	92459486	92459769	8.753766609164936
chr2	92486324	92486630	12.960243711284562
chr2	92544315	92544830	9.149516411197995
chr2	92701841	92702285	21.408525911537378
chr2	92807589	92807843	14.098296878844733
chr2	92870713	92871062	13.394647215703838
chr2	92904356	92904959	21.684420307279623
chr2	92927396	92928207	19.231986605577198
chr2	93045347	93045617	21.361974154578316
chr2	93176722	93177318	28.428564698904154
chr2	93187251	93187951	19.00990971156529
chr2	93217124	93217442	14.817611853281656
chr2	93232517	93233043	12.965128013842913
chr2	93273881	93274202	11.191208277907327
chr2	93462103	93462992	23.629493326116332
chr2	93645320	93645693	36.77453194482717
chr2	93647438	93647676	30.530023815251198
chr2	93822507	93822850	10.996744534017045
chr2	93849556	93849891	17.75066324774899
chr2	93891762	93891996	13.661768542395698
chr2	93955085	93955397	15.358545401157476
chr2	93976112	93976745	10.435901494576092
chr2	94157671	94158344	33.00248134153913
chr2	94273431	94273898	15.166660805075276
chr2	94764712	94764975	12.496616599224366
chr2	95128782	95129312	19.62814033976141
chr2	95448653	95449430	25.639624577231388
chr2	96063572	96064056	18.666459140698773
chr2	96579950	96580203	16.10514888838817
chr2	97466396	97466731	22.68445364254624
chr2	98664929	98665217	1065.520531654358
chr2	98666560	98667322	587.761557471408
chr2	99558090	99558582	20.137707766478623
chr2	101628772	101629149	17.058318365790168
chr2	101722665	101723510	24.848208918373967
chr2	101797935	101798238	10.887057955902401
chr2	102166381	102167171	17.856119875364666
chr2	102186105	102186434	16.502304332234576
chr2	102244560	102244925	16.139586357221212
chr2	102401176	102401512	18.352068526404246
chr2	102407857	102408263	23.785089065288677
chr2	102451431	102452516	16.803602332893057
chr2	102507714	102508368	19.230502237967396
chr2	102599493	102599820	12.732701911109668
chr2	102745275	102745684	16.181167108213987
chr2	103073486	103073963	27.372523771641887
chr2	103424461	103424784	10.069300554116074
chr2	103484955	103485613	14.184642419264309
chr2	103565865	103566634	28.82319414290092
chr2	103797229	103797926	29.384566523252293
chr2	104099021	104099296	13.978692082491788
chr2	104122530	104123233	15.102992114776567
chr2	104187977	104188348	18.44128977063531
chr2	104410163	104410529	11.565076413701792
chr2	104494233	104494523	17.100679690262368
chr2	104589982	104590350	20.290613065595213
chr2	104604808	104605092	11.837710585392697
chr2	104742585	104742878	10.638203604636338
chr2	104817240	104817886	17.086729731722144
chr2	104849498	104849916	15.064888780767268
chr2	105113932	105114193	14.635241066359011
chr2	105126208	105126586	41.86594502383439
chr2	105127780	105128056	32.41977883076322
chr2	105263357	105263652	11.548426750958976
chr2	105308554	105309095	17.960887797879202
chr2	105399216	105399710	18.567284894858293
chr2	105668389	105668754	46.64958393671741
chr2	105675348	105675612	55.686142618005924
chr2	105680202	105680606	39.85690859048673
chr2	105687647	105688602	36.73325182330546
chr2	105690157	105690571	29.098065625066344
chr2	105904190	105904912	17.188599186260614
chr2	105917912	105918431	26.78708330422697
chr2	105973996	105974473	13.099442080131867
chr2	106003024	106003321	15.598993776623248
chr2	106649498	106650336	21.2018771239852
chr2	106677344	106677889	19.178644248542437
chr2	106694321	106694717	20.11591682530413
chr2	106856391	106856707	13.200024583671667
chr2	106895002	106895971	13.756974310820809
chr2	106974119	106974431	14.822218772692558
chr2	107083317	107083673	11.907019056630938
chr2	107084494	107084743	13.752142630427716
chr2	108622568	108622922	12.520035070214568
chr2	108843967	108844313	16.76426978469584
chr2	109677569	109678111	24.322795945339976
chr2	109694542	109694882	11.116150731198928
chr2	109746104	109746654	19.723403868241743
chr2	109917409	109917898	24.406514103427256
chr2	110017156	110017730	11.747093179084699
chr2	110614340	110614961	28.30805463069111
chr2	111600529	111601229	23.461671657562256
chr2	112026340	112027203	33.81249398179568
chr2	112239456	112239763	17.548631835838094
chr2	112251601	112251961	16.361633602778117
chr2	112265485	112265824	24.083833109312703
chr2	112284550	112284894	19.355839393859686
chr2	112378898	112379459	16.35658578821682
chr2	112454852	112455139	14.329738799703247
chr2	112519769	112520054	11.748132116752759
chr2	112676811	112677346	10.884591097252391
chr2	112892881	112893312	13.053951726988684
chr2	113327360	113327839	17.468719838805388
chr2	113440552	113441006	13.96246551942195
chr2	113595499	113596297	17.860117556158464
chr2	113674493	113675353	21.19369876994643
chr2	113757626	113757905	15.942892850513527
chr2	113828785	113829560	15.079771509478169
chr2	113848667	113849371	25.97214713692665
chr2	114175116	114175634	16.591069168105548
chr2	114177950	114178317	30.828692402436882
chr2	114237675	114238216	28.284696076581746
chr2	114407315	114407572	46.72889004421605
chr2	114412314	114412991	22.590332094640463
chr2	114654506	114655133	12.829748847267844
chr2	114918597	114918934	14.4674574685026
chr2	115131902	115132977	68.08095356431119
chr2	115213781	115214093	15.926573939812489
chr2	115322409	115323036	19.273734588562206
chr2	115338472	115338898	11.494909136507992
chr2	115581348	115581947	24.886922215380533
chr2	115723354	115723848	21.549693787146193
chr2	115859204	115860249	31.81330349388305
chr2	115879028	115879974	23.8387136328296
chr2	116066999	116067303	33.64463974300184
chr2	116075748	116076185	32.14244506015385
chr2	116894078	116894320	16.97865529493852
chr2	117018601	117019467	15.421310918160454
chr2	117119872	117121093	27.65057223551982
chr2	117249626	117250192	10.428193299593437
chr2	117342592	117342864	12.698338235125822
chr2	118110874	118111182	12.656315964537782
chr2	118256630	118257016	21.027221086729377
chr2	118373486	118374314	15.5916596725943
chr2	118388321	118388891	23.512296494266444
chr2	118479444	118479700	11.596376333385706
chr2	118544293	118544982	24.292165609506462
chr2	118549802	118550186	22.858024671673775
chr2	118674250	118674735	30.40102099389145
chr2	118700897	118701161	23.074823827454537
chr2	118722882	118723117	11.888229678539519
chr2	118745362	118745675	20.189065308616566
chr2	118779215	118779995	13.686162526790913
chr2	118790375	118790807	14.534416333392814
chr2	118861620	118862252	17.456798864316337
chr2	118882877	118883637	30.78983468131015
chr2	118896472	118897009	24.526609932244156
chr2	118900267	118900512	20.160925098341338
chr2	118901044	118901341	20.285575356146303
chr2	118909831	118910253	19.83003692943338
chr2	118926139	118926731	14.247367944266346
chr2	118930575	118930891	15.431309878071652
chr2	118939859	118940380	19.79640136616244
chr2	118972761	118973121	13.993179814020793
chr2	119046923	119047816	16.89533244855994
chr2	119156775	119157241	10.878743497087209
chr2	119167016	119167658	13.917329185105558
chr2	119189159	119189566	15.980342747831228
chr2	119196335	119196569	13.190478744669857
chr2	119208524	119208908	34.45342198014259
chr2	119250941	119251499	18.38286273026552
chr2	119325226	119325554	27.37975218819409
chr2	119326664	119327436	28.63926582138773
chr2	119337773	119338121	11.5053743932439
chr2	119350796	119351276	14.256774483124415
chr2	119477313	119478292	19.24219394582528
chr2	119486575	119487009	18.92946385897799
chr2	119547077	119547819	29.273375188565318
chr2	119593945	119594447	14.566804116465656
chr2	119618157	119618937	19.513641115335318
chr2	119674714	119675004	13.061553461798306
chr2	119741754	119742314	32.60044671467372
chr2	119872335	119872694	14.949557971157404
chr2	119873089	119873438	14.946381527919824
chr2	119896845	119897494	30.762073681424322
chr2	119972012	119972688	20.95399758942734
chr2	120027484	120027773	14.854323162752038
chr2	120076216	120076596	20.922881204203556
chr2	120154383	120154644	20.01783474012353
chr2	120173705	120173950	13.08564483876131
chr2	120268591	120269245	14.160908674245945
chr2	120352852	120353417	14.372234862673599
chr2	120403789	120404171	18.615122712719504
chr2	120563557	120563917	22.985313688384164
chr2	120567155	120567977	17.430254758709538
chr2	120609198	120609610	15.012886825117093
chr2	120628847	120629342	17.658516394489943
chr2	120732515	120732798	14.319959141761592
chr2	120850219	120850952	18.784977345642258
chr2	120970507	120970912	13.491970881709346
chr2	120973178	120973498	22.352540069818495
chr2	121008208	121008666	20.64451724889497
chr2	121270573	121271463	23.85677650108766
chr2	121289264	121289531	19.54521731758832
chr2	121295151	121295409	16.297167955442916
chr2	121355031	121355500	16.459407430213652
chr2	121358174	121358888	16.29885750591588
chr2	121413409	121413891	28.153756972665114
chr2	121442428	121442983	19.1386848501257
chr2	121448990	121449296	29.196614265441895
chr2	121506460	121507205	14.39550598835785
chr2	121806730	121807454	17.729434274178182
chr2	121866878	121867390	18.198270780965686
chr2	121955926	121956493	24.01230935865399
chr2	122027981	122028714	16.418042077536796
chr2	122118126	122118555	15.386025940065895
chr2	122147398	122147763	18.285981348116103
chr2	122234250	122235089	23.459351169054216
chr2	122298421	122298958	36.53635964136106
chr2	122312836	122313182	15.07379072112155
chr2	122348381	122348915	16.267728285843067
chr2	122369185	122369504	26.168439506363345
chr2	122370160	122370802	40.48312512810728
chr2	122375692	122376080	23.79662997206462
chr2	122467574	122468181	15.340085053168961
chr2	122738507	122738781	12.436307197069599
chr2	124145441	124145750	16.57842306488926
chr2	124609894	124610574	13.960615637723137
chr2	124637247	124637657	24.213479893382004
chr2	124675559	124676043	18.397727911137352
chr2	125074890	125075248	22.54645849206594
chr2	125125346	125125661	20.35064476860894
chr2	125134003	125134462	20.685702716603
chr2	125159980	125160216	13.752287775783216
chr2	125247247	125247617	36.02636800714441
chr2	125302078	125302681	15.280385344775755
chr2	125506382	125506639	15.543754258508349
chr2	125625106	125625356	19.05490154647827
chr2	125672791	125673469	9.571610320634194
chr2	125723910	125725034	28.148117311484448
chr2	125731905	125732150	14.87076220220449
chr2	125858786	125859154	14.55501145383586
chr2	126015627	126016119	20.50101972789299
chr2	126151950	126152339	13.294112320730802
chr2	126552301	126553070	16.263677516436235
chr2	126675573	126676218	14.80660764856856
chr2	126706972	126707457	18.273553010606275
chr2	126932927	126933283	13.481651263290576
chr2	127070519	127070971	14.152136207681842
chr2	127133664	127133952	22.894970483250088
chr2	127247529	127248392	15.272202708353726
chr2	127269839	127270440	17.968708804760517
chr2	127307215	127307501	14.488867109472102
chr2	127336017	127336293	11.321014542510545
chr2	127362659	127363092	18.97669199707877
chr2	127444192	127444530	19.024343284629506
chr2	127521720	127522182	16.94916785227788
chr2	127559484	127559797	15.012998474291718
chr2	127792174	127792776	12.421257152113803
chr2	127831647	127831985	14.325645635819294
chr2	127839312	127839943	14.473342549404139
chr2	128125704	128125940	32.313162973371604
chr2	128127005	128127245	23.848408222198486
chr2	128211325	128212155	13.370306916983731
chr2	128240487	128241380	16.61681009380174
chr2	128265262	128265542	15.318230213437761
chr2	128332441	128332776	13.69102980485603
chr2	128403072	128403380	8.961903946740287
chr2	128403756	128404004	10.461501567594466
chr2	128412396	128412630	11.799251042879545
chr2	128544714	128545347	14.449258383981425
chr2	128687426	128687718	13.93589115469423
chr2	128698063	128699000	20.477299148779416
chr2	128708949	128709668	16.47537410507945
chr2	128727293	128727897	11.089338946816147
chr2	128817307	128818536	28.312902751640152
chr2	128943593	128944046	13.21250792791775
chr2	128967327	128967792	15.029064857318836
chr2	129065851	129066354	12.977300892293334
chr2	129101000	129101445	12.862059368176407
chr2	129129464	129129991	12.806314267515004
chr2	129178354	129179004	17.475400012089654
chr2	129198198	129198752	18.618560899465955
chr2	129255241	129255484	17.728872008774996
chr2	129296790	129297250	11.549753183903901
chr2	129574159	129574799	12.800889837741853
chr2	129587636	129588277	28.950771778124544
chr2	129593418	129593845	16.339831021686347
chr2	129696008	129696287	19.89317291013656
chr2	129800015	129800757	22.98448218168274
chr2	129908882	129909250	18.252668953460194
chr2	130166499	130166831	9.056338278644056
chr2	130179421	130180017	14.279368653393432
chr2	130224393	130225013	18.454689142780918
chr2	130294778	130295044	17.25392872946603
chr2	130302757	130303394	26.76356939618217
chr2	130397223	130397883	18.461014968698674
chr2	130423890	130424784	19.644930999551043
chr2	130488018	130488409	16.527286944182023
chr2	130563394	130563987	19.209023215115373
chr2	130642388	130642786	11.846836259017637
chr2	130664268	130664682	26.378952883291937
chr2	130697334	130697882	19.685742150257973
chr2	130740212	130740678	13.846106987654395
chr2	130840067	130840434	16.157324302423877
chr2	130906157	130906484	14.784277420160603
chr2	131054575	131054934	14.03216150544148
chr2	131145184	131145679	14.148951994770705
chr2	131159792	131160689	19.48850117346382
chr2	131186504	131187197	13.776654100349283
chr2	131209908	131210620	19.471481938040657
chr2	131233855	131234502	12.558937591599902
chr2	131261985	131262756	30.381132870487356
chr2	131352934	131353402	15.948515048393837
chr2	131423045	131423322	14.015055146888706
chr2	131546679	131546968	13.617359412170199
chr2	131562408	131562779	12.963229045713687
chr2	131698690	131698963	10.525995907766042
chr2	131821162	131821432	13.310717988897252
chr2	131831226	131831642	20.487206539282433
chr2	131847427	131848191	24.384435057015942
chr2	131993427	131994051	16.979723201348232
chr2	132029674	132030300	15.992328124305311
chr2	132247565	132248048	18.049995992988286
chr2	132252887	132253418	17.982566382700888
chr2	132262625	132263237	17.46428231008692
chr2	132385060	132385324	11.397684140638871
chr2	132578006	132578353	18.009217460148616
chr2	132781439	132781831	21.31852185239597
chr2	132816034	132816436	22.32646924583473
chr2	132846397	132846961	18.835974167424737
chr2	132880966	132881556	42.14702323654951
chr2	132945192	132945584	15.567350757365324
chr2	133204431	133204736	16.46167314873367
chr2	133651484	133651775	11.735921653275637
chr2	133670117	133670361	13.675461210188319
chr2	134643679	134644072	12.72335009295825
chr2	135439417	135439939	15.506614766358416
chr2	135614474	135615280	21.454776602998265
chr2	135658673	135658937	16.57503627647053
chr2	135991008	135991387	14.832967237306459
chr2	136149270	136149624	13.181820028919285
chr2	136387378	136388297	17.055453834907276
chr2	136618085	136618372	14.05943251154564
chr2	136623843	136624513	10.409045010182394
chr2	136670615	136670991	15.101022144581409
chr2	136679612	136680300	16.46596108342326
chr2	136712505	136712841	13.367325359866733
chr2	136890931	136892022	30.08989241623638
chr2	137114017	137114351	19.737239554970564
chr2	137211170	137211433	18.416666893904655
chr2	137664781	137665393	22.35855812496609
chr2	137705145	137705440	19.71149177874549
chr2	137706338	137706811	24.672516244158434
chr2	137728901	137729948	29.865877087728798
chr2	138515062	138515470	12.022534958287782
chr2	138535953	138536301	17.330205015752508
chr2	139554822	139555188	8.35428104374578
chr2	139609611	139609871	15.095240721335777
chr2	139873552	139874507	20.846382293900895
chr2	140066508	140067060	17.720088899999425
chr2	140077761	140078138	29.191829706692886
chr2	140079200	140079843	32.560886914029275
chr2	140170384	140170943	14.492475272504503
chr2	140671190	140671518	22.9807348600248
chr2	140676967	140677237	16.27430625844885
chr2	141235051	141235459	13.86627496691311
chr2	141408996	141409303	14.03294398341971
chr2	141862592	141863203	13.130850283096738
chr2	142303177	142303905	12.813412497331807
chr2	142335288	142335741	13.343487529038857
chr2	142362791	142363426	20.388036355446644
chr2	142902977	142903326	14.647800120378292
chr2	143062729	143063105	13.051802087337412
chr2	143867335	143867653	12.10762984497742
chr2	143889969	143890346	16.317889575300544
chr2	143914802	143915519	34.73680742681442
chr2	144010853	144011681	17.82481234085157
chr2	144157047	144157409	19.59525667633141
chr2	144165172	144165505	13.604239967850235
chr2	144368940	144369237	17.824491847645152
chr2	144376871	144377251	14.469667994348626
chr2	144459003	144459384	16.815349934295092
chr2	144527380	144527941	23.579012255405146
chr2	144555672	144556200	17.995425739071585
chr2	144600005	144600267	12.396264844268332
chr2	145167147	145167432	10.840735338445295
chr2	145675317	145675940	18.95307354444868
chr2	145711732	145712418	20.739470679280362
chr2	145884267	145884524	17.574014244376453
chr2	145934783	145935053	18.187120992166026
chr2	146073141	146073689	15.32747350469993
chr2	146082585	146082820	11.036984971229066
chr2	146098654	146099517	25.183099777646024
chr2	146218138	146218408	26.294692986099808
chr2	146221353	146221759	36.694920633814014
chr2	146258993	146259657	18.81716817401978
chr2	146302341	146302805	17.421989120286085
chr2	146401040	146401406	12.383858170014262
chr2	146511653	146512545	21.81221561688479
chr2	146548863	146549655	41.6647250748644
chr2	146612566	146613139	15.088829408349374
chr2	146753645	146754386	26.878098377171156
chr2	146787352	146788090	19.789349194141586
chr2	146823559	146824036	16.334841304355198
chr2	146834530	146835767	34.20855218398542
chr2	146855793	146856232	18.285903383224593
chr2	146910861	146911670	21.70146425928557
chr2	146920862	146921966	37.43472584952479
chr2	146959073	146959700	22.108744892016933
chr2	147012813	147013464	24.07323611972885
chr2	147033065	147033471	16.96580779963526
chr2	147182524	147182905	29.795680048584625
chr2	147186785	147187767	35.5141488073314
chr2	147193425	147193698	29.8951905917772
chr2	147292733	147293313	17.58984804317869
chr2	147307695	147307970	17.936646964333274
chr2	147373490	147373880	29.088589790539864
chr2	147595024	147595322	7.371318377104382
chr2	148029586	148030138	19.534829063691955
chr2	148030422	148030656	29.091851772406162
chr2	148040555	148041273	59.06937877580648
chr2	148045993	148046719	55.5164229127658
chr2	148053119	148053650	29.030795681050044
chr2	148084882	148085433	27.92046327815947
chr2	148097217	148097630	28.54786517949139
chr2	148099698	148100080	23.238539515989615
chr2	148164152	148164408	6.263178147375584
chr2	148436297	148436631	14.959485488023587
chr2	148444342	148444666	15.688841484211109
chr2	148672203	148672632	16.464014929213445
chr2	148680720	148681522	22.979630301420826
chr2	148752137	148752424	12.368571617046715
chr2	148851286	148851522	13.923100406840696
chr2	148875152	148875871	15.897774713593167
chr2	150362524	150362915	12.508285656609498
chr2	150688669	150689044	15.571268323262533
chr2	150748987	150749276	13.875282898081215
chr2	150786716	150787034	21.156063196794044
chr2	150904438	150905061	20.973648423367862
chr2	150909496	150909857	25.978846055979215
chr2	151008625	151008987	9.83334507994889
chr2	151489770	151490222	8.423962959146078
chr2	151542250	151542499	13.92626404283516
chr2	151575587	151576208	13.770654526309691
chr2	151631914	151632891	16.415863816057282
chr2	151670188	151670924	13.497788718213206
chr2	151701375	151701827	11.710409388077997
chr2	151941581	151941815	10.697343508402506
chr2	151964063	151964545	23.46224664553567
chr2	151973088	151973337	13.043465832629836
chr2	151979788	151980229	11.05045713697161
chr2	152029458	152029879	16.81118497599332
chr2	152048471	152049307	20.764942051691303
chr2	152080823	152081057	14.058344005519508
chr2	152082026	152082309	16.92700955556054
chr2	152095025	152095461	17.883148619888026
chr2	152105178	152105700	10.644218745359515
chr2	152226137	152226935	20.46127558113041
chr2	152293826	152294128	16.12146867979441
chr2	152332269	152332667	24.97793062008805
chr2	152363600	152364008	16.317769312391093
chr2	152396138	152396707	47.29306444258598
chr2	152398310	152399337	38.20249548580537
chr2	152405905	152406606	26.891648359203476
chr2	152410811	152411569	27.433261447342844
chr2	152437279	152437780	18.854409503365705
chr2	152669487	152669723	11.84429801924754
chr2	152686803	152687051	20.061166194177442
chr2	152696708	152696949	13.454319486974185
chr2	152707321	152707910	16.960781256087973
chr2	152804443	152804995	34.23036278157994
chr2	152831071	152831764	29.50039031839302
chr2	152847943	152848278	18.11623130058175
chr2	152962338	152962720	26.591611535137236
chr2	153048017	153048305	11.084354612562391
chr2	153052632	153052971	11.346374025035397
chr2	153067510	153067890	11.038904930415907
chr2	153081036	153081331	13.023242649789584
chr2	153107976	153108708	14.794556680272837
chr2	153161259	153161786	17.052460578180128
chr2	153168023	153168506	18.205909760595603
chr2	153239672	153239937	13.022254828686984
chr2	153291379	153291739	13.904437322086759
chr2	153345448	153346039	28.639475998337904
chr2	153371158	153371469	10.489615277845376
chr2	153443175	153443541	13.984074347657584
chr2	153492322	153493181	19.955701476620018
chr2	153527745	153528010	17.809839590540474
chr2	153529021	153529318	16.380071970750187
chr2	153610897	153611151	14.544509639890174
chr2	153622723	153623009	18.002084105164855
chr2	153632369	153632833	17.176090587829723
chr2	153639191	153640042	34.14270230886098
chr2	153642766	153643212	34.9012570958501
chr2	153649073	153649345	19.020936085897333
chr2	153741113	153741909	22.91874362116483
chr2	153853566	153853864	16.67734042750109
chr2	154158559	154158941	10.672478353789964
chr2	154223431	154223875	12.771117487469235
chr2	154372252	154373003	15.79970764002692
chr2	154426333	154427162	47.905810741521194
chr2	154427470	154428231	47.52885094641386
chr2	154436204	154436629	24.001384205537683
chr2	154532930	154533176	13.483893522402136
chr2	154569617	154570328	19.561995259484828
chr2	154576873	154577123	9.869720623016358
chr2	154603562	154603971	26.38714735315598
chr2	154613066	154613866	15.89682240486145
chr2	154651269	154651750	12.278929179027026
chr2	154656874	154657283	16.634930188615048
chr2	154677016	154677260	15.121862337237499
chr2	154727967	154728422	19.929755676185692
