chr	start	end	ICM_Tfap2c_ds
chr7	34145496	34146113	11.71012619210217
chr7	34167766	34168958	27.526935071753176
chr7	34194228	34194538	14.944989585876465
chr7	34195860	34196936	17.26908377289329
chr7	34230041	34230631	16.15140397831545
chr7	34233742	34234674	18.087153026474393
chr7	34267961	34268571	15.513428347228004
chr7	34272408	34273297	21.82806263624348
chr7	34290421	34290872	13.024658856529355
chr7	34312785	34314353	36.38200040009557
chr7	34327551	34328043	10.559617457351065
chr7	34389238	34390408	16.385672503251296
chr7	34408558	34409951	28.312922486622217
chr7	34430429	34430978	12.875857918640303
chr7	34437570	34437946	16.86688906334816
chr7	34454718	34455429	13.498792828722175
chr7	34480576	34480821	17.379689578620756
chr7	34483083	34483490	15.934022978424148
chr7	34505420	34505662	12.696694169162718
chr7	34521780	34522804	14.438258882146329
chr7	34523216	34524409	12.262369896919909
chr7	34546578	34547020	10.276524017299462
chr7	34569861	34571774	28.09033194829579
chr7	34594697	34594943	12.881274052751742
chr7	34598236	34598599	19.822680412901992
chr7	34630231	34631147	25.73949040283803
chr7	34640818	34641141	14.052472398007986
chr7	34654798	34655688	62.13633620872926
chr7	34659056	34659955	54.83857826343235
chr7	34669734	34670084	26.91901444571359
chr7	34672956	34673304	25.170301755269367
chr7	34673613	34674008	25.22762311621557
chr7	34721155	34722164	37.360766028034675
chr7	34799059	34799304	9.607794323746038
chr7	34811994	34813145	21.249200795237446
chr7	34826500	34826945	16.733691987026944
chr7	34849246	34849748	8.724906441699936
chr7	34876619	34877190	10.0691911051027
chr7	34900126	34900889	22.666376753840815
chr7	34917811	34918503	26.14744342269236
chr7	34943541	34944427	14.864920295388112
chr7	34954623	34955509	15.762440636787673
chr7	35055983	35057389	23.505905533922178
chr7	35116783	35117223	23.47973983938044
chr7	35118607	35119601	26.127940506042847
chr7	35142616	35143029	15.652241568299818
chr7	35163903	35165234	23.14197273598319
chr7	35169341	35169832	18.22698436589445
chr7	35175939	35177191	32.27243067433659
chr7	35204115	35204641	10.747764494935822
chr7	35214594	35214919	19.580987469599798
chr7	35215360	35215704	22.625449516052424
chr7	35234528	35234771	15.318642726160371
chr7	35239120	35239594	15.696070210340153
chr7	35263766	35265090	29.95232321884697
chr7	35271637	35271983	12.538630598542317
chr7	35306312	35306556	13.493060788170236
chr7	35318068	35318929	14.913139830621416
chr7	35323023	35323482	16.912698182664926
chr7	35333343	35334716	36.35569841394612
chr7	35335394	35335650	44.30107602477074
chr7	35338121	35338968	29.018438604956113
chr7	35344659	35345091	25.850182705455357
chr7	35347841	35348387	21.614021620907625
chr7	35355607	35356454	25.637298326143267
chr7	35365375	35365766	25.474514627090805
chr7	35372930	35373681	13.464619452404119
chr7	35394350	35394637	12.810182710973228
chr7	35396359	35397250	12.919859308185
chr7	35545931	35546294	11.252845233465358
chr7	35554933	35555868	17.937348354563994
chr7	35585140	35586464	44.59391234504492
chr7	35646632	35647735	20.316312872920378
chr7	35648770	35649216	20.61747149608595
chr7	35674214	35674820	15.386749141680525
chr7	35675611	35676415	13.613664778903942
chr7	35753868	35754872	12.909366358323876
chr7	35802214	35803399	29.52838672525269
chr7	36278335	36278736	13.832285845368878
chr7	36334280	36334674	11.063804875775642
chr7	36695989	36696852	16.908279757096345
chr7	37815008	37815749	11.360633821139935
chr7	38018916	38019981	22.31132032367545
chr7	38027887	38028408	20.21432558451413
chr7	38030016	38030742	21.186007233690624
chr7	38061096	38061461	17.385691138489605
chr7	38084587	38085597	23.635609927980028
chr7	38107141	38108208	34.90426096965357
chr7	38121447	38121980	10.624046672799574
chr7	38142010	38142400	10.46818222755041
chr7	38182796	38183148	16.242230092937294
chr7	38191595	38192074	10.51530818998938
chr7	38200767	38201515	16.56910952527255
chr7	38226455	38228301	38.967939556283014
chr7	38240721	38241481	25.264855749983536
chr7	38242249	38243016	17.383547215915566
chr7	38259616	38259848	20.22166343392997
chr7	38260137	38260565	19.967562528414145
chr7	38270703	38271336	12.982936938980368
chr7	39447374	39447660	13.472197716052715
chr7	39449056	39449379	14.66668037142916
chr7	39517322	39518307	22.23744780738947
chr7	39552141	39552862	25.04266857274197
chr7	41390460	41390768	10.34505292192682
chr7	41393390	41393864	20.77280666657138
chr7	41499458	41500204	19.839248212349
chr7	41561048	41561290	12.409864047342095
chr7	41566357	41567149	14.69493771683086
chr7	41581929	41582863	12.844073791320115
chr7	41605886	41606136	9.006838068008422
chr7	41632736	41633918	23.38850280435759
chr7	42679859	42680186	12.346266705690903
chr7	42739156	42739478	9.817198599347417
chr7	42965296	42966379	12.289146060538535
chr7	43253718	43253972	15.987135425327331
chr7	43267275	43267911	11.773630175200648
chr7	43276513	43276920	15.006112654027541
chr7	43312745	43313399	15.304555032595946
chr7	43415411	43415665	9.717075663288748
chr7	43442643	43444277	41.225230394641216
chr7	43450137	43451160	30.144177483440263
chr7	43465252	43466548	34.26027741844271
chr7	43475540	43476393	8.669541334630736
chr7	43562168	43562943	22.555879471071304
chr7	43579600	43580317	10.384103169168554
chr7	43607239	43608332	11.048139018523836
chr7	43672007	43672498	17.3487575826237
chr7	43677637	43678052	17.70233720296837
chr7	43686419	43686651	10.777518161411944
chr7	43731953	43732387	15.000652570328954
chr7	43733250	43733654	16.34724745419946
chr7	43791683	43791922	14.031460881731999
chr7	43807401	43807849	16.802182716982706
chr7	43808079	43808363	20.416040890653367
chr7	43819461	43819704	12.678178337866386
chr7	43821237	43822128	17.464462280808608
chr7	43855276	43856352	16.4426823858878
chr7	43894739	43895012	16.095665205092658
chr7	43919806	43920391	10.420535174801818
chr7	43928358	43928616	12.061831234037413
chr7	43932260	43932655	10.391015825392325
chr7	44124894	44125744	23.039841942506676
chr7	44128609	44129530	18.918539367203604
chr7	44179359	44179712	8.270744830285523
chr7	44246137	44247339	20.813665017907116
chr7	44263004	44263393	16.948100180736237
chr7	44304481	44305800	36.647030831829355
chr7	44351055	44351383	11.870411082011897
chr7	44359911	44360811	25.246724843978882
chr7	44375039	44375794	17.54837746399128
chr7	44384662	44384983	9.26209317115237
chr7	44398805	44399222	21.28196084184898
chr7	44403990	44404227	13.552599576958121
chr7	44404541	44405777	22.421508366236022
chr7	44417794	44418625	19.84087508393252
chr7	44437769	44438269	18.159054121017455
chr7	44449609	44449971	12.375459448408686
chr7	44456568	44456925	17.567093448478634
chr7	44467451	44468415	22.186679659048057
chr7	44484990	44485568	10.366135425633626
chr7	44496066	44497168	29.78944574813012
chr7	44501231	44501876	21.418102296932723
chr7	44524412	44524702	14.479317020547802
chr7	44548283	44548864	21.9120707700667
chr7	44553274	44554218	20.090244869054374
chr7	44560832	44561176	15.391843147056047
chr7	44590292	44591294	17.97227235206825
chr7	44605727	44606577	16.267998726227706
chr7	44632945	44633285	12.505941040375653
chr7	44634790	44635021	21.95825248569637
chr7	44653223	44653935	12.665409457147792
chr7	44671007	44671302	10.430424400911493
chr7	44708377	44709121	21.84877497150052
chr7	44748540	44748928	16.459339746494884
chr7	44802128	44802369	10.431721168929611
chr7	44805968	44806316	9.674238650278113
chr7	44815744	44816601	52.03720108797837
chr7	44848451	44850354	33.95645688704923
chr7	44854390	44855243	42.4628712429391
chr7	44856886	44857516	21.811819890945678
chr7	44869658	44870341	18.810930966981857
chr7	44892305	44892859	18.75175620502513
chr7	44895810	44896387	28.10802168160212
chr7	44908735	44909052	18.16140768731054
chr7	44929422	44930226	27.155271689097088
chr7	44939189	44939653	9.209768583034647
chr7	44948979	44949301	16.59113169604947
chr7	44951772	44953233	17.332643291543885
chr7	44965997	44966452	14.924513146117492
chr7	44970063	44970902	20.719343327509776
chr7	44986205	44987129	32.16373328419475
chr7	44987985	44988584	23.064726466527567
chr7	44997274	44998282	46.42536480275412
chr7	45015821	45016487	30.023945690991283
chr7	45017302	45017912	28.80578646425341
chr7	45024726	45025092	22.16439403992533
chr7	45037497	45038860	29.060402029153625
chr7	45051214	45051534	18.08165066242218
chr7	45053487	45054685	24.7335163388706
chr7	45061821	45062699	31.005402386867374
chr7	45064218	45064558	23.59089741426356
chr7	45067786	45068103	20.576838833300474
chr7	45093878	45094157	14.278390703235475
chr7	45124566	45125245	24.803200485780067
chr7	45129124	45129353	18.789708824657456
chr7	45134619	45134852	23.376549151833988
chr7	45154267	45155704	50.32882269538768
chr7	45162056	45162529	19.29383800095282
chr7	45163484	45163816	11.541378139013267
chr7	45181205	45182170	17.506000133376048
chr7	45191456	45192403	15.823442237555918
chr7	45200550	45200900	15.654221330370222
chr7	45204222	45204588	15.104280138276314
chr7	45211945	45212362	24.542803940441395
chr7	45213890	45214764	24.518884436216727
chr7	45215594	45215923	21.13367281568811
chr7	45216635	45216976	26.783258259121624
chr7	45234648	45235811	12.619571570989292
chr7	45240726	45241341	13.881900236858584
chr7	45276949	45277804	25.135345434445387
chr7	45299996	45300409	12.764765775232569
chr7	45305078	45305363	18.100746482715273
chr7	45312211	45312517	20.607450497695822
chr7	45312758	45314078	23.510379388838103
chr7	45323454	45323813	16.560361886090888
chr7	45332857	45333927	16.394927911223654
chr7	45339658	45339955	34.40572435526735
chr7	45341613	45342254	16.462448579100847
chr7	45360870	45361894	17.767073096707463
chr7	45367181	45367763	28.908889645973023
chr7	45395206	45396576	22.491170267119024
chr7	45401521	45402061	13.744259891686616
chr7	45413500	45414232	13.866375263922853
chr7	45434332	45435281	34.22532038191221
chr7	45451325	45451813	14.64325021818036
chr7	45458978	45459426	22.649340987205505
chr7	45459999	45460584	31.71658487564478
chr7	45461001	45461409	27.595824190214568
chr7	45466481	45467383	16.623760638903093
chr7	45481187	45481517	13.852089048154426
chr7	45488530	45489205	14.440583342093008
chr7	45494346	45494621	14.764303599270907
chr7	45510002	45510718	16.46769891371274
chr7	45515389	45515711	15.898631942938573
chr7	45526054	45527076	23.704599613779443
chr7	45549434	45550062	17.732689455056647
chr7	45550491	45550829	21.10130493739653
chr7	45551125	45552189	25.53082819451067
chr7	45558655	45559365	19.702080377390686
chr7	45567939	45568740	26.382948450381388
chr7	45569881	45570657	26.505370537030327
chr7	45571388	45571820	33.57120686548728
chr7	45589135	45589501	25.942316568614356
chr7	45595465	45595858	21.975297046981694
chr7	45599132	45599574	22.594501875104946
chr7	45601658	45602496	22.936062969854166
chr7	45628569	45629386	18.07835950699693
chr7	45630117	45630451	15.79703587400699
chr7	45642843	45644105	20.69674712088898
chr7	45654650	45654889	12.695997669108243
chr7	45682521	45683452	11.553484217052684
chr7	45700633	45700886	20.910778807085965
chr7	45704196	45705427	34.7626885864233
chr7	45706614	45706893	21.079681283684188
chr7	45714828	45715739	32.96767785965284
chr7	45739323	45739772	15.62787290033625
chr7	45746342	45746591	10.500438012272479
chr7	45755556	45755808	13.26642616211422
chr7	45757031	45757322	14.718801839245144
chr7	45799983	45801482	23.808944909233823
chr7	45813872	45814783	27.978091967485348
chr7	45830870	45831265	18.727360749546484
chr7	45838658	45838982	14.653459136868701
chr7	45866221	45866669	14.021962093455452
chr7	45872905	45874005	11.693289344960993
chr7	45896362	45897500	19.984903184726495
chr7	45923115	45924127	25.294905282763153
chr7	45934937	45935169	12.214514399396963
chr7	45941457	45941706	8.52940411357037
chr7	46009848	46010264	9.792896058696966
chr7	46030097	46030616	15.070160283288974
chr7	46044280	46044748	10.161049174447346
chr7	46100613	46100970	9.615585165531362
chr7	46183549	46183932	10.916366808719486
chr7	46279946	46281511	24.79227769687153
chr7	46322161	46323361	16.955230277379354
chr7	46370962	46371194	13.156812445870761
chr7	46376899	46377629	19.249898330479454
chr7	46392951	46393254	12.739765585845847
chr7	46396151	46396798	15.024968768566433
chr7	46403500	46403743	11.405181429513688
chr7	46477777	46478025	11.058455721024544
chr7	46639413	46640170	12.267731316338443
chr7	46710260	46710952	14.171909416342057
chr7	46770468	46770837	11.038745206869068
chr7	46795494	46796679	33.31812779551317
chr7	46816594	46816823	10.952118032363824
chr7	46839033	46839418	10.642470046452113
chr7	46846656	46846958	12.523186573129616
chr7	46877235	46877476	18.54353966851452
chr7	46900390	46900814	12.246694794240987
chr7	46919495	46920599	23.69491081047749
chr7	46951972	46952314	13.04324618278191
chr7	46957680	46958855	24.13575998468602
chr7	46963269	46963640	11.886704185259632
chr7	46975795	46976131	9.178801093782697
chr7	46989721	46990140	9.058864930364567
chr7	47007963	47008966	25.829204432866867
chr7	47015740	47016029	12.067201795874995
chr7	47050301	47051208	19.074368982619987
chr7	47057852	47058262	8.116658740508846
chr7	47073530	47074310	16.65870387126238
chr7	48749479	48750052	12.234489723857992
chr7	48789001	48789345	18.154694925907048
chr7	48880562	48881680	32.2820266636625
chr7	48905335	48905928	13.047641790335335
chr7	48913932	48914656	18.060456149485887
chr7	49520876	49523139	17.38865458772923
chr7	49527685	49527974	13.704912307765657
chr7	49533931	49534163	8.907049851170902
chr7	49534413	49534739	11.468777694585134
chr7	49560158	49560433	8.748488797274502
chr7	49600379	49600608	11.319645819185082
chr7	49601449	49601728	15.600631382302998
chr7	49777877	49778791	14.444809073692339
chr7	49818590	49819343	13.573291765266205
chr7	51861766	51862243	10.085060067646658
chr7	52005640	52006588	22.467181077989345
chr7	52170537	52170764	14.106302005078824
chr7	55793670	55794549	10.967944311200556
chr7	55842257	55842819	16.569032658885806
chr7	55961788	55962725	25.225605934126783
chr7	56019243	56020065	15.486396061823026
chr7	56049746	56050638	12.711160759220208
chr7	58800134	58800637	12.345320692119257
chr7	59228027	59228997	23.15998576056097
chr7	60003123	60004155	11.857940774093302
chr7	60013069	60013326	9.977916305631052
chr7	60088462	60088972	11.105302877052157
chr7	60108492	60109433	24.026482264876492
chr7	60190642	60190953	9.797155360316923
chr7	62418505	62419105	12.665874950091045
chr7	62463535	62464540	10.993170785666699
chr7	63444690	63445146	9.851959321582527
chr7	63733311	63733738	10.085876572048358
chr7	63802829	63803490	19.840498000879332
chr7	63813832	63814664	18.272680486624058
chr7	63815092	63815415	12.930641944932495
chr7	63824284	63824643	14.549322354096224
chr7	63873560	63873982	12.063847006214738
chr7	63875597	63875885	16.204279694292282
chr7	63896811	63897328	14.64218162337401
chr7	63908605	63909147	19.59144155741618
chr7	63914106	63914363	16.710693797248812
chr7	63937464	63939887	37.85052027445315
chr7	63947768	63948053	17.968430030555055
chr7	63951858	63952238	38.50027226397866
chr7	63955217	63957144	23.76742169350989
chr7	63995980	63996440	10.788058664487755
chr7	64002236	64002474	16.042313499610966
chr7	64037406	64037691	8.909419238776492
chr7	64047429	64047706	16.16511445441401
chr7	64047986	64048742	22.50032839320955
chr7	64052775	64053163	19.569500682280236
chr7	64063755	64064060	8.619065652128127
chr7	64150407	64150652	12.476540705622458
chr7	64155570	64155815	14.410591728833257
chr7	64284281	64284863	48.52392209272614
chr7	64287400	64287923	24.697364249147373
chr7	64298311	64299062	12.271851654217818
chr7	64326948	64327503	12.927680238087971
chr7	64347073	64347533	12.276760855964993
chr7	64391871	64393084	28.817038415781447
chr7	64809486	64809901	13.050918802008571
chr7	64840167	64840540	10.955535287831488
chr7	64872803	64873434	17.61372829503756
chr7	64905836	64906082	12.459152954380686
chr7	64938485	64938892	11.885392929470802
chr7	64948944	64949218	10.613501487857233
chr7	65155702	65155972	10.03593287644563
chr7	65156652	65157053	9.691736718365677
chr7	65317674	65317980	11.548609509187585
chr7	65370842	65371344	16.17496036248378
chr7	65467584	65467851	18.178835965274423
chr7	65470041	65470740	24.29134294539903
chr7	65482443	65482741	9.942103795557214
chr7	65489230	65489775	14.154684941703026
chr7	65492206	65492560	8.140849132322321
chr7	65505577	65505919	13.290937669095937
chr7	65644704	65645601	24.127208447110824
chr7	65693027	65693856	19.70216652625145
chr7	65704658	65705197	27.19375787993309
chr7	65780301	65780563	9.439137764559447
chr7	65815349	65815575	12.73467033521264
chr7	65839587	65839886	12.100463063421856
chr7	65861323	65862053	26.160887072837514
chr7	65872988	65874346	26.976842680806087
chr7	65886455	65886799	16.4944620964139
chr7	65895201	65895687	11.894376721401764
chr7	65934489	65934780	9.529563481045752
chr7	65981853	65982300	12.50176477965626
chr7	66060034	66060506	14.464567144038314
chr7	66079475	66080098	16.155584514428103
chr7	66108939	66109361	15.282156458398177
chr7	66109940	66110196	13.161594673991203
chr7	66110919	66111162	11.789787261083783
chr7	66200809	66201546	10.12084975430244
chr7	66212812	66213143	15.218678805763268
chr7	66220312	66222024	16.584779360762266
chr7	66243826	66244685	12.105770710044746
chr7	66389031	66389607	14.031448078238302
chr7	66474866	66475475	19.89051687932758
chr7	66567905	66568152	8.859564202034521
chr7	66661660	66661899	13.004703162604295
chr7	66689211	66690380	17.928015284297608
chr7	66760484	66762016	39.752320828076755
chr7	66790005	66790712	14.17735277847657
chr7	66839285	66839939	13.53042263795112
chr7	67142432	67143223	11.385265180947055
chr7	67222283	67222949	13.013366362712047
chr7	67229100	67229347	12.610069417760439
chr7	67371642	67372023	16.926689998997166
chr7	67372551	67373205	21.12252879361494
chr7	67644979	67645231	13.240368922551474
chr7	67759301	67759882	13.152517446757594
chr7	67951223	67952945	17.838446682920022
chr7	68268335	68269281	17.94887800700569
chr7	68275626	68276195	15.894557248938481
chr7	68726784	68727389	10.050762791278935
chr7	68749369	68749767	8.870839094995853
chr7	68830088	68830386	11.478998857856597
chr7	70304325	70305030	18.357253656319692
chr7	70325496	70326322	12.434589328835143
chr7	70361426	70362114	36.66766004506932
chr7	70379374	70379609	7.956104219720719
chr7	70380508	70381134	15.82235745423899
chr7	70587774	70588124	8.224516537530082
chr7	71455467	71456584	10.698714967486895
chr7	73226380	73227347	18.08188394035647
chr7	73306769	73307134	11.963808059692383
chr7	73372096	73372962	21.21943814319496
chr7	73390579	73390948	12.58800572754568
chr7	73398430	73401313	39.12641845279711
chr7	73403518	73403970	27.87431009469834
chr7	73479574	73480124	9.54144642569802
chr7	73524377	73524949	12.40971222957531
chr7	73535350	73535596	21.26806811976239
chr7	73537458	73538303	26.106740035107855
chr7	73558158	73559247	27.057073145639578
chr7	73568924	73569485	14.845967697374748
chr7	73606817	73607176	13.778991967522666
chr7	73617344	73618785	35.32656475175676
chr7	74924291	74924762	12.055025732441313
chr7	75139322	75139863	14.071420248246678
chr7	75415050	75416332	28.588889463457413
chr7	75427020	75427739	12.021413874062445
chr7	75455552	75456121	16.10395568116897
chr7	75776348	75777015	27.365087783676216
chr7	75782071	75782502	19.458301473383006
chr7	75782766	75783029	24.92641557758752
chr7	75798188	75798817	15.428880713512862
chr7	75801348	75801885	15.455544434446196
chr7	75807651	75807907	11.618084289133549
chr7	75827649	75828123	16.329091239076124
chr7	75847947	75848249	15.769790219944834
chr7	75880451	75881109	13.139184409361842
chr7	75913733	75914133	12.898149654865264
chr7	78782571	78783472	12.38279956876901
chr7	78846647	78847276	14.87625158003669
chr7	78895242	78896315	14.256687918891444
chr7	78918405	78918699	10.936205028676662
chr7	79100476	79101039	13.53709094774236
chr7	79148411	79149658	50.07490703365568
chr7	79164855	79165415	12.126184046268463
chr7	79182589	79183841	19.206310509111933
chr7	79190868	79191286	19.73003263792923
chr7	79202712	79203492	25.30370302995046
chr7	79211320	79211870	19.719851944663308
chr7	79228415	79228649	14.989913622538248
chr7	79272571	79273562	17.74104704698087
chr7	79371176	79371905	14.05538821187693
chr7	79392155	79393565	27.543637468459757
chr7	79464927	79466724	21.59748270704538
chr7	79473496	79474047	27.441650421779514
chr7	79504383	79504624	10.81724171618703
chr7	79505003	79505279	9.298960062040798
chr7	79535415	79535813	16.1171894241218
chr7	79547307	79547617	9.37390255774221
chr7	79631738	79632310	17.635203526570248
chr7	79653868	79655315	50.613658530677526
chr7	79659790	79660399	21.062552216409266
chr7	79710020	79710289	12.031828213801614
chr7	79729455	79729922	17.888091470240525
chr7	79773439	79774685	15.653785576215716
chr7	79780500	79780931	11.621730443773027
chr7	79810705	79811394	10.34681890041977
chr7	79832822	79833682	16.031794166564943
chr7	79836018	79836299	10.893683990125554
chr7	79920380	79921000	12.918420007151942
chr7	79987593	79987842	10.7791829798595
chr7	80014040	80015356	26.086088791444308
chr7	80023188	80023420	18.622113038753643
chr7	80024428	80024760	14.49133147676307
chr7	80030640	80031132	27.550962638079636
chr7	80097761	80098520	18.08522817865505
chr7	80114596	80115779	20.897098659763675
chr7	80130666	80131054	21.895065725464182
chr7	80145865	80146170	14.783227857996206
chr7	80158270	80159001	23.34311099124183
chr7	80161999	80162255	18.08249156177044
chr7	80168825	80169119	14.605774201503417
chr7	80185360	80185737	31.882946009345016
chr7	80185965	80186811	28.05075643643138
chr7	80188723	80189668	29.821537593054394
chr7	80198102	80198376	16.216420796665833
chr7	80231919	80233128	34.451383021175616
chr7	80246051	80246557	12.952590510779219
chr7	80256910	80257269	12.780321745487308
chr7	80269275	80270207	15.860556545175708
chr7	80283047	80283612	20.946193487454305
chr7	80293774	80295020	23.993439714943044
chr7	80323940	80324723	29.132992139112293
chr7	80334539	80335526	22.058946430743525
chr7	80340050	80340834	17.525955071254653
chr7	80343138	80343451	22.062061410361586
chr7	80348795	80349118	16.573626541869928
chr7	80369203	80369648	18.061328497897374
chr7	80370492	80371350	33.045416340683445
chr7	80377600	80377890	20.74935853892359
chr7	80386470	80386746	13.57615666113038
chr7	80401449	80402294	28.98493235887155
chr7	80431511	80432095	13.491102208829906
chr7	80439669	80439937	24.110626797177897
chr7	80440403	80440747	28.777106146479763
chr7	80442311	80442654	30.371538279007893
chr7	80451972	80452976	21.255399995591063
chr7	80490853	80492026	19.98591261995418
chr7	80534384	80535721	37.188662504026404
chr7	80557898	80558207	17.67649733904496
chr7	80582771	80583291	15.405884651037363
chr7	80583969	80584200	17.254793794640214
chr7	80682380	80682757	10.75088067775696
chr7	80688883	80689376	22.468762308782303
chr7	80779254	80779978	24.456529693708895
chr7	80781985	80782254	23.523208405448603
chr7	80789303	80789880	14.613321542326664
chr7	80796918	80797534	29.511817136368194
chr7	80802866	80803631	20.086641205681694
chr7	80818675	80819918	23.741803549032294
chr7	80825769	80826497	38.143841313791796
chr7	80833218	80833854	17.9719573401805
chr7	80845917	80846173	14.986935045570135
chr7	80846532	80846796	11.994713049946409
chr7	80849526	80849757	13.644373588231735
chr7	80850028	80850341	13.431056598504892
chr7	80857083	80857762	14.601010027619981
chr7	80860541	80861341	21.08040225982666
chr7	80875560	80876120	11.047750464507512
chr7	80888927	80889837	15.396575779967256
chr7	80900982	80901538	12.102337079082462
chr7	80947556	80948152	14.693996795071852
chr7	80993333	80994238	32.46880570301035
chr7	81047497	81047798	19.13223118956303
chr7	81057146	81059355	55.09046820955289
chr7	81094168	81094438	14.920325780797887
chr7	81110871	81111291	17.457794464202156
chr7	81152230	81153275	14.277814059736626
chr7	81174560	81175407	22.911732513761013
chr7	81203414	81203985	12.808564971082056
chr7	81211985	81213519	21.482901245549886
chr7	81254540	81255043	9.702840908384228
chr7	81345279	81345672	18.23440938566174
chr7	81452240	81453720	25.016737734949267
chr7	81484342	81485117	21.638420481528005
chr7	81497955	81498745	21.92351192764089
chr7	81501488	81501733	13.333154226809132
chr7	81523238	81523790	20.048403530881025
chr7	81570519	81571689	22.518499318962423
chr7	81599118	81600071	34.747473124316954
chr7	81609932	81610238	12.691675198623557
chr7	81622365	81622903	26.36253445565036
chr7	81623405	81623689	16.538344846644872
chr7	81624044	81624325	22.7364867743224
chr7	81624622	81624918	25.620518993686986
chr7	81637232	81637467	10.679466428147986
chr7	81690868	81691109	11.563343958241317
chr7	81706153	81706753	14.68440267086029
chr7	81732208	81732498	18.666874671804493
chr7	81732801	81733050	19.045210133594683
chr7	81762430	81763861	21.62408665457778
chr7	81788915	81789755	15.761577776500157
chr7	81829540	81829955	25.298484285193755
chr7	81834130	81834624	22.699870860528367
chr7	81838366	81838682	19.22027126445046
chr7	81846124	81846940	12.519323793112063
chr7	81847187	81847561	22.505703872537868
chr7	81847814	81848096	15.957947446944866
chr7	81933928	81934283	10.522659758446922
chr7	81959670	81960200	10.56971954849531
chr7	81991466	81991737	11.376319350351707
chr7	81992620	81993100	24.201098759969074
chr7	82108836	82109253	19.565037233366382
chr7	82109493	82110054	22.038575529414704
chr7	82119336	82120043	16.11998392905002
chr7	82223821	82225001	12.597087391756348
chr7	82236581	82237021	13.761417955702
chr7	82260590	82260845	10.662725523406385
chr7	82648589	82649278	22.416523598448112
chr7	82728806	82729172	16.679670448511676
chr7	82729414	82729678	14.812238183888523
chr7	82748774	82749374	11.718550392786662
chr7	82782812	82783085	13.999620392209007
chr7	82783318	82783718	19.778968925476075
chr7	82785371	82785765	20.286866013773807
chr7	82794426	82795266	12.961261169683366
chr7	82811273	82811835	19.56620827433902
chr7	82820201	82820508	16.013185572546547
chr7	82865667	82867667	19.274562784423825
chr7	82953283	82954179	18.737615412899427
chr7	82990464	82990973	18.885942091876256
chr7	83631966	83632706	19.928459657205117
chr7	83638464	83638797	10.768159528394362
chr7	83794702	83795177	8.742204804671438
chr7	83810033	83810341	11.878192635325643
chr7	83810628	83810945	12.685746668265068
chr7	83883314	83884842	39.5537839185505
chr7	83891326	83892529	40.208457777129546
chr7	83899939	83900198	21.470901526079214
chr7	83902669	83903283	30.52744177808979
chr7	84084915	84085600	15.957117115494109
chr7	84086437	84086763	23.639999298961616
chr7	84135717	84135954	12.56792402066259
chr7	84150653	84152669	18.422053490290565
chr7	84167533	84168583	32.467098460424516
chr7	84177443	84177950	12.266244861971462
chr7	84184701	84184966	12.875465608992666
chr7	84219205	84219529	11.063885841840579
chr7	84245981	84246905	20.77470576092278
chr7	84247594	84248906	28.442137189754625
chr7	84272243	84272619	16.375602027203175
chr7	84689207	84690337	22.729423251194238
chr7	84728438	84729381	9.867707242389246
chr7	84749669	84750025	14.549092053027636
chr7	84779375	84779746	14.26286864987602
chr7	86814999	86815246	19.805694583939154
chr7	86815686	86816604	29.04951629555563
chr7	89403785	89404578	28.84901205017167
chr7	89522045	89522323	12.719648296026875
chr7	89882828	89883130	11.699761897522881
chr7	89883459	89884391	16.302703226840546
chr7	89903801	89904075	11.618784455487328
chr7	89940920	89941353	11.257541989068788
chr7	89949289	89950116	21.27507870776766
chr7	89980081	89981269	37.603941872465086
chr7	90023392	90023695	19.144822237121783
chr7	90024416	90025063	16.23628584199932
chr7	90037233	90037476	11.031849590348608
chr7	90129397	90130637	21.44960247239759
chr7	90442532	90443164	11.584394145615493
chr7	90457221	90457652	16.243789801188246
chr7	90475428	90476424	20.048821353529352
chr7	92561162	92561461	15.202342218379911
chr7	92636709	92637505	11.032247327679965
chr7	92669904	92670831	36.249721508581665
chr7	92688875	92689160	10.566282473112407
chr7	92715754	92716348	13.15173205863747
chr7	92725959	92726834	25.936811283656528
chr7	92741249	92741846	12.191222664499202
chr7	92775053	92775327	12.993101287062151
chr7	92807464	92808083	11.074552826426912
chr7	92873989	92875188	42.573858370872415
chr7	92895337	92896101	20.45917183878534
chr7	96902047	96902652	17.602838333382095
chr7	96926336	96926605	11.27399484286964
chr7	96984252	96984578	9.150210918824365
chr7	97042723	97043586	16.725891028190958
chr7	97081084	97081594	36.4686435250675
chr7	97083415	97083697	17.880504983536742
chr7	97083934	97084335	30.38088518366255
chr7	97325359	97325647	13.126243849595388
chr7	97326151	97326416	11.980403162398428
chr7	97331900	97332609	15.601202101902498
chr7	97371127	97372252	15.88779199049208
chr7	97399477	97400443	15.317589611246966
chr7	97429907	97430249	12.667711969007525
chr7	97480936	97481258	19.055620859868778
chr7	97517567	97517904	12.375628608624377
chr7	97548022	97548334	11.254695079265497
chr7	97579242	97580540	26.283200308795337
chr7	97590037	97591090	29.87498268714318
chr7	97592100	97593034	29.403274490184906
chr7	97598561	97599186	16.367968017578125
chr7	97653847	97654412	15.802982196976654
chr7	97843071	97843479	9.749157641448226
chr7	98103481	98103799	14.574173072599015
chr7	98120505	98120822	11.585789193114271
chr7	98157832	98158609	25.395776392717007
chr7	98162058	98162332	20.363300647178704
chr7	98169691	98170080	9.695664527177199
