chr	start	end	EXE_E65_Tfap2c_ds
chr8	27084719	27085813	14.320125730643543
chr8	27120451	27121878	21.602000385543725
chr8	27128146	27129088	14.555001395523169
chr8	27134645	27135178	14.032204318449153
chr8	27136966	27137499	15.643328361618586
chr8	27159940	27161048	21.52136305265048
chr8	27161330	27161676	19.134220892294294
chr8	27174268	27175694	41.48614254104807
chr8	27175916	27176217	35.8741123541645
chr8	27176957	27177776	37.44982637212099
chr8	27188464	27188923	31.421616510628095
chr8	27206489	27207262	21.972954247932385
chr8	27222928	27224639	20.63235875699812
chr8	27227657	27228013	17.805944308806
chr8	27240708	27240922	12.033170985284253
chr8	27259817	27261392	22.8258176167806
chr8	27280163	27280416	12.25523305410453
chr8	27361128	27361368	9.620091861486435
chr8	27361794	27362460	14.984476184701776
chr8	27432416	27432642	7.8451387354757935
chr8	29219075	29220135	18.94309579876234
chr8	30069154	30069617	10.243806652579915
chr8	31089570	31089944	8.87122945097041
chr8	31111318	31112601	17.02314288376461
chr8	31149341	31149768	14.286658887840824
chr8	31150092	31150530	14.99828716173564
chr8	31168137	31169610	20.428320190652407
chr8	31175812	31176707	11.454059084567279
chr8	31186925	31188010	19.558038258882164
chr8	32008468	32009594	20.45530900480904
chr8	32372321	32372532	12.635236389829084
chr8	33096831	33097319	13.727150057182937
chr8	33139157	33139414	11.954316760779355
chr8	33230426	33230899	17.37901203123258
chr8	33385102	33386647	28.02886324453508
chr8	33443363	33444075	20.51713819852036
chr8	33498758	33499070	12.068745674231113
chr8	33516784	33517777	17.875834583155697
chr8	33599278	33599736	19.97059319217132
chr8	33599996	33600466	19.379598954383365
chr8	33629708	33630241	11.20021836976844
chr8	33641349	33642659	44.67171481474665
chr8	33652960	33654205	34.74737939489893
chr8	33660040	33660412	9.356606929532942
chr8	33721976	33722265	16.831548944889054
chr8	33731777	33732296	17.954914675512295
chr8	33775197	33775489	18.41716665111176
chr8	33797620	33798301	14.063515273834991
chr8	33805069	33805416	18.29601098481104
chr8	33841651	33842477	28.78712222997559
chr8	33869415	33870077	22.005080957787275
chr8	33871082	33871647	22.279610382350146
chr8	33878925	33879160	18.560474639243267
chr8	33879805	33880029	22.20432253394808
chr8	33899184	33900043	24.739836300904315
chr8	33902510	33903008	38.01787158092821
chr8	33913865	33914909	49.52492018403678
chr8	33916550	33917117	36.276322675970704
chr8	33919877	33920248	34.13537485580239
chr8	33930030	33930401	20.902154210442802
chr8	33931020	33931958	31.312432177285395
chr8	33943626	33944092	15.190846473873941
chr8	33958712	33959072	18.89682429101732
chr8	33963724	33964321	21.78683482382565
chr8	33981878	33982186	17.29247490152136
chr8	33985556	33985775	13.643174389181617
chr8	33991409	33992056	24.64205524025966
chr8	33992570	33993678	32.527046227713356
chr8	34101204	34101607	19.74507660309671
chr8	34107944	34108862	19.648890884873136
chr8	34123780	34124690	20.904713295318267
chr8	34146219	34147047	18.471394401817506
chr8	34154609	34155053	20.497275545790387
chr8	34164843	34165473	12.719606466898842
chr8	34171747	34172031	12.846386572005043
chr8	34225322	34225570	10.559114617686118
chr8	34573134	34573439	10.430049664856957
chr8	34622165	34622768	12.779821299399508
chr8	34628076	34629155	18.26331246396366
chr8	34654582	34654813	10.598358030443068
chr8	34676892	34677115	19.232045682556425
chr8	34680050	34680466	11.554315293064484
chr8	34688742	34690114	14.569836087894162
chr8	34700597	34701169	11.92832615408864
chr8	34763668	34763925	8.803648857754956
chr8	34806828	34808286	30.33552741546526
chr8	34815975	34816279	14.440872110818562
chr8	34861817	34862087	8.68228666694076
chr8	34920689	34921298	9.953604594827285
chr8	34964304	34964688	12.72562368089954
chr8	34965849	34966137	18.421503239207798
chr8	34990801	34991121	14.03193931877613
chr8	35123523	35123789	13.543729111664277
chr8	35176878	35177759	13.53730718718755
chr8	35205548	35205762	10.92374914828862
chr8	35370458	35370747	15.11691668619334
chr8	35375188	35375629	18.57588021068616
chr8	35376389	35376982	13.79974265203106
chr8	35495629	35496232	15.469078571642216
chr8	35587604	35588634	12.324423768682387
chr8	35654139	35654435	9.621309312614235
chr8	35707739	35708282	14.919016051248512
chr8	35791428	35792339	13.823141765385113
chr8	35825860	35826890	21.287042724276052
chr8	35837326	35837855	9.380595046766313
chr8	35850171	35850626	12.357916179070106
chr8	35859987	35860375	13.18809549464393
chr8	35865566	35865788	11.096702726037652
chr8	35882455	35883232	11.940491098234553
chr8	35955465	35956015	16.331046351519497
chr8	35969300	35969591	19.03433466121503
chr8	35970895	35971718	26.743690110643463
chr8	36047119	36047987	20.7274174129908
chr8	36079814	36080566	15.023900970499566
chr8	36093718	36095490	33.01076671443356
chr8	36101215	36101559	20.936055771140165
chr8	36102314	36102737	22.349042407727975
chr8	36155509	36156068	16.189878271816028
chr8	36172414	36172736	12.069361426075053
chr8	36177745	36178322	18.18570288256508
chr8	36247761	36249867	22.36344921706461
chr8	36277925	36278182	10.76353715273193
chr8	36457578	36457951	18.267418741221082
chr8	36522789	36523127	11.451315501737877
chr8	36532743	36533095	15.599645991217006
chr8	36547521	36549423	35.583148991165835
chr8	36599957	36600555	13.886516634835846
chr8	36613116	36614483	50.16642013429811
chr8	36983812	36984085	15.959000528077066
chr8	36993024	36994251	16.31826136572728
chr8	39005474	39006731	30.68363454783826
chr8	40307647	40308376	13.041906580512906
chr8	40422971	40424556	23.111589419127263
chr8	40511384	40512437	23.439771740072022
chr8	40572748	40572974	10.459381753364495
chr8	40583393	40583607	10.47589845523656
chr8	40634385	40635106	18.18409806117932
chr8	40647642	40648230	17.29172487648166
chr8	40650218	40650508	12.72705726294682
chr8	40861894	40862722	15.66454179620973
chr8	40963117	40963616	15.27204510109697
chr8	41114449	41114835	13.83762945782953
chr8	41133313	41134550	28.946129853627138
chr8	41239204	41240808	20.354142268102365
chr8	41374338	41375443	26.091293765624723
chr8	41381738	41381958	17.81365712772716
chr8	41389495	41389897	14.535796903259126
chr8	41416185	41417076	12.419762789065857
chr8	42636476	42636828	9.914523754607547
chr8	43149197	43149456	10.80026625482272
chr8	43179179	43179750	21.497154551504373
chr8	43180228	43180851	20.40821259438896
chr8	43214746	43215868	33.62132239724225
chr8	43257869	43258178	11.317134138835673
chr8	43268025	43268727	17.787310256577626
chr8	43305596	43305829	34.02519841664851
chr8	43308491	43309948	28.942515034829416
chr8	43320552	43321421	21.255604846019327
chr8	43325929	43326852	18.987298149199813
chr8	43461437	43462158	12.797675622154374
chr8	44911367	44912016	12.296050955591657
chr8	44920331	44920773	8.982337058399597
chr8	44935074	44935547	22.704632732883315
chr8	44937274	44938605	35.28751177683887
chr8	44971430	44971675	12.379798908622897
chr8	44985246	44986058	14.428127409789363
chr8	44992019	44992274	11.90712246240354
chr8	45001259	45002206	27.078911128744025
chr8	45027909	45028492	11.352068728484584
chr8	45063289	45064303	14.458061954678868
chr8	45068992	45069254	9.949164234044897
chr8	45233555	45233767	19.068942731281496
chr8	45236368	45236763	17.117647337611718
chr8	45332752	45333881	13.28102345546861
chr8	45358473	45358880	12.327585599932096
chr8	45410348	45410613	16.02983022006053
chr8	45411250	45411507	17.124193978216862
chr8	45627519	45627834	7.839543569655645
chr8	45817173	45817386	14.017256011425609
chr8	45934642	45935020	12.70434101170333
chr8	45974812	45975895	14.89597775643332
chr8	45999320	46000470	21.738727926171343
chr8	46151137	46151876	19.014456154045135
chr8	46152297	46152911	27.296744157126362
chr8	46163084	46164194	16.900160151558953
chr8	46196766	46197731	22.52507938029235
chr8	46210670	46211012	17.520594465802287
chr8	46211316	46211689	17.168131892227297
chr8	46305553	46306216	15.035035412415839
chr8	46446137	46446531	14.262897322020555
chr8	46470490	46471951	19.346773103848456
chr8	46502500	46502958	12.22822242636868
chr8	46551445	46552436	20.936801154967153
chr8	46563382	46564364	20.482666878010736
chr8	46616788	46618211	41.22269127122634
chr8	46630002	46630875	33.492265128870876
chr8	46686713	46687227	37.49337466310434
chr8	46738964	46739554	16.278785773455088
chr8	46740651	46741685	18.096514986838777
chr8	46790474	46790832	23.083353849762645
chr8	46791101	46791327	12.704974803249392
chr8	46792136	46792803	16.937680243016004
chr8	46848694	46849910	20.561964759701176
chr8	46869227	46870066	16.030314587580577
chr8	46925026	46925306	11.374918849127633
chr8	46936089	46936462	20.718557518864444
chr8	46941478	46942760	17.979803603822468
chr8	46944962	46945176	18.88309492574674
chr8	46965981	46966209	8.896437969124108
chr8	46990726	46991373	11.62709295325891
chr8	47016193	47016432	13.765996069090138
chr8	47218287	47218520	11.552063847816042
chr8	47288092	47288329	8.22544505928136
chr8	47288566	47288886	11.077861684560776
chr8	47324063	47324611	13.098619296602958
chr8	47336162	47336523	10.269201892895051
chr8	47412786	47413871	16.87100002886513
chr8	47446558	47447378	16.554479171008598
chr8	47533003	47534097	15.761106120167092
chr8	47662941	47663158	14.682315035349763
chr8	47673370	47674133	35.42894902360548
chr8	47674630	47676070	57.227097080813515
chr8	47713047	47714591	40.61925422712929
chr8	47743179	47743882	15.401852362186437
chr8	47750364	47750609	10.675064914080561
chr8	47806503	47806840	12.118695522274392
chr8	47867319	47867670	8.993335602969525
chr8	47874706	47875245	14.475097114831929
chr8	47908883	47909229	11.211725903384258
chr8	47909724	47910027	8.678398664241577
chr8	47920648	47920980	21.446760993406
chr8	47921843	47922485	21.134177540692956
chr8	47932213	47932886	15.358596301539338
chr8	47974009	47975448	37.66327487370304
chr8	47979285	47979517	19.943527649188862
chr8	47989627	47991375	31.214052390682934
chr8	47996435	47997192	18.427106188341995
chr8	48016341	48016643	16.321586150996733
chr8	48023412	48023638	15.430043705796773
chr8	48043741	48043999	8.619665482247523
chr8	48109381	48110176	24.477979706218406
chr8	48126912	48127233	10.385147146718152
chr8	48196144	48196500	12.508974353918868
chr8	48207139	48207462	10.165749177844162
chr8	48555452	48556136	8.48484994932922
chr8	48579184	48579601	11.922266187141839
chr8	52900441	52900796	9.786256131991534
chr8	54529304	54530360	16.33291218045986
chr8	54594566	54594856	16.520019297764218
chr8	54600543	54601343	16.159030890464784
chr8	56285172	56285511	8.428215087339238
chr8	56550922	56551501	16.445095194024333
chr8	56622929	56623965	11.96764570129424
chr8	57340984	57341283	12.150918115341543
chr8	57429418	57429636	12.826492952644278
chr8	57487596	57487877	17.45994758605957
chr8	57503856	57504129	9.053614715953449
chr8	57511082	57512217	27.05397538760685
chr8	57575530	57575781	12.88874189217252
chr8	57576126	57576553	11.134240055530915
chr8	57599756	57600603	12.85407770285218
chr8	57651915	57653825	15.126874367402438
chr8	57728334	57728566	8.020138282200385
chr8	57800155	57800508	11.938084580742942
chr8	58317757	58318124	9.537493262693733
chr8	60631254	60631805	16.74514315305734
chr8	60632183	60632805	28.248352792868662
chr8	60633065	60633418	14.450953615961264
chr8	60890010	60890732	15.24391963145079
chr8	60949128	60949406	13.627035209600875
chr8	60954850	60955061	12.036509559052815
chr8	60969044	60969510	9.238376148780528
chr8	60982793	60984161	22.199297637967337
chr8	60992776	60993869	17.9506776797477
chr8	61223556	61224140	20.001358226554036
chr8	61224659	61224955	14.880853224445033
chr8	61273226	61273529	14.240521468738518
chr8	61313868	61314101	18.607614345304956
chr8	61416714	61417498	16.656892664578496
chr8	61480009	61480414	9.648328303113395
chr8	61487684	61488146	15.480311455664697
chr8	61549459	61550559	19.853198097402398
chr8	61574907	61575292	14.925867950142203
chr8	61590692	61591747	26.737900240387397
chr8	61611504	61611783	15.004905933120344
chr8	61629627	61629920	11.223340242795977
chr8	61645348	61645760	11.893820014972132
chr8	61759749	61760340	7.801294597070632
chr8	63760640	63760886	11.348876724398233
chr8	64692640	64693363	15.94285802722472
chr8	64733176	64734082	22.28020197718875
chr8	64769858	64770175	9.829096034498244
chr8	64832523	64832852	11.046250640440132
chr8	64847255	64847972	20.74697097209042
chr8	64850108	64850729	19.17003699777207
chr8	64877535	64878276	18.75003414051092
chr8	64941224	64941529	11.142404539077008
chr8	64946918	64947691	32.39517446323015
chr8	65032789	65033127	16.308627289427807
chr8	65034374	65034610	14.863921157384324
chr8	66485941	66486527	21.796223793420367
chr8	66804930	66805203	10.717142246581696
chr8	66824651	66825731	15.763735188378227
chr8	66869570	66869809	11.544552994572468
chr8	66920396	66920944	13.234739028624375
chr8	68061853	68062850	11.410628252785088
chr8	68082773	68084234	13.17949418969386
chr8	68276260	68276743	10.290887075428143
chr8	68277240	68277601	8.587342511914112
chr8	68392452	68392964	10.428025628440082
chr8	68494015	68494742	16.389929176524713
chr8	68719376	68719755	13.489765552228862
chr8	68734909	68735555	9.915398256697522
chr8	68786683	68786904	10.015969239748442
chr8	68793578	68794734	25.34390466930957
chr8	68826761	68827205	8.545741839451832
chr8	68837544	68838121	10.601888184737499
chr8	68881399	68882080	16.7086193600065
chr8	68992959	68993246	11.289112822103998
chr8	69023150	69023565	20.91535185618573
chr8	69088161	69089438	17.403749300524325
chr8	69121532	69122389	18.713652041022392
chr8	69155567	69155864	8.820704265877053
chr8	69176501	69176937	22.0274027356314
chr8	69183804	69184523	21.939638617970516
chr8	69192861	69193661	25.4229157269001
chr8	69206278	69206741	11.03179614847731
chr8	69209020	69209389	15.208568146558312
chr8	69256464	69257630	17.033249774069155
chr8	69270637	69271342	17.717038453555276
chr8	69329083	69329567	10.260634411465038
chr8	69395740	69396014	12.7389051165894
chr8	69399300	69399905	15.15241942918005
chr8	69548698	69549676	19.097649430448534
chr8	69554288	69555068	9.839994544249315
chr8	69584696	69585243	10.88270039183566
chr8	69600196	69600967	13.79413952314127
chr8	69624945	69625987	38.630552571931865
chr8	69654219	69655075	19.226615036759423
chr8	69664318	69664540	9.590661495655507
chr8	69716295	69717662	37.30952410568874
chr8	69749393	69750208	55.51237258911133
chr8	69755691	69756045	19.36632229648741
chr8	69774683	69775247	22.93606169003967
chr8	69790795	69791981	20.400260547361327
chr8	69808420	69809294	34.239586179807475
chr8	69821624	69823001	30.169231497903795
chr8	69831741	69833080	25.00341159643924
chr8	69842042	69842304	11.399868834109707
chr8	69842759	69843049	14.403847388563484
chr8	69848807	69849242	18.30382897387976
chr8	69860748	69861208	16.378610944747926
chr8	69876078	69876326	17.11547307429775
chr8	69887332	69887687	23.692582004171022
chr8	69893772	69894252	19.841452171405155
chr8	69901828	69903756	25.899268530520853
chr8	69919273	69919498	15.764848459031846
chr8	69920126	69920782	20.091301715955503
chr8	69939836	69940198	26.78746337258355
chr8	69974514	69975116	27.112717707687835
chr8	69995691	69997158	62.95767276662503
chr8	70001069	70001854	46.63150449862146
chr8	70042799	70043419	20.283868239002842
chr8	70072408	70073024	14.878311695990625
chr8	70087139	70088358	24.00952314450371
chr8	70104431	70104816	15.295022189152705
chr8	70130920	70132018	23.206652755945758
chr8	70138811	70139918	27.474115182175332
chr8	70152462	70153374	13.44436589144824
chr8	70158237	70158923	15.000072202599084
chr8	70166687	70167264	18.53961685253388
chr8	70172081	70172636	18.850665659517855
chr8	70211937	70213224	49.795874292570765
chr8	70233797	70235077	36.25701102614403
chr8	70273445	70273676	11.847710840629809
chr8	70282591	70283356	22.646903799717723
chr8	70302279	70302998	17.07214294720094
chr8	70315714	70316055	17.854639282674036
chr8	70329547	70329990	23.578428531069786
chr8	70330483	70331401	20.2017210625875
chr8	70352331	70353862	25.567831814328024
chr8	70360644	70361044	15.693444499969482
chr8	70373682	70375060	25.384432407179833
chr8	70383558	70383882	12.203257768242448
chr8	70439149	70440013	24.501500991759478
chr8	70448331	70448812	14.276727969829853
chr8	70451916	70452630	14.932719098419703
chr8	70476371	70478034	55.29817083293389
chr8	70488481	70489066	21.50489380339272
chr8	70489793	70490068	18.470570005937056
chr8	70491095	70491423	24.319732671830714
chr8	70500602	70501088	31.188571737626944
chr8	70502906	70503518	30.307934976091573
chr8	70505984	70507054	55.81675944996771
chr8	70510514	70510725	30.359699845879
chr8	70522705	70523420	28.963108316168086
chr8	70527756	70528673	23.544399676432135
chr8	70538406	70539901	56.29242473079209
chr8	70558633	70558887	15.043256770907425
chr8	70565704	70566198	21.050527263749466
chr8	70593910	70594999	32.67652892365819
chr8	70597060	70597337	28.21354974133874
chr8	70598540	70598910	29.33125132483405
chr8	70601468	70601712	37.11980067706499
chr8	70608949	70610861	43.22181047501578
chr8	70611676	70612024	36.46342250122421
chr8	70618539	70619469	40.639782638959986
chr8	70629434	70631376	42.02434668956104
chr8	70653087	70653332	13.177694682685697
chr8	70659344	70660875	53.63141217222407
chr8	70672837	70674088	45.04569462868426
chr8	70682156	70683155	28.31521831546818
chr8	70691575	70692155	23.748232808606378
chr8	70698226	70698965	67.21637567873736
chr8	70699212	70699572	40.768946970833674
chr8	70718402	70718959	19.954173658223727
chr8	70726024	70726236	27.460441922241788
chr8	70729733	70730305	17.738277463646202
chr8	70743822	70744517	15.68177643782801
chr8	70752241	70752451	22.86006517864409
chr8	70754501	70755010	28.361762897438993
chr8	70760450	70761502	36.87715663656083
chr8	70766267	70767247	28.327431770246857
chr8	70769636	70769986	24.136841049194334
chr8	70776001	70777692	36.898903134966424
chr8	70787601	70787865	21.405938610886082
chr8	70788137	70788353	31.751866755662142
chr8	70792006	70793097	60.14329431605492
chr8	70796716	70797896	48.81653659464949
chr8	70803804	70805485	39.65626133533985
chr8	70816392	70816778	18.890804525484075
chr8	70819924	70820799	35.46066150556292
chr8	70839626	70840480	37.61491755635174
chr8	70840858	70841736	30.241481973261386
chr8	70856631	70857552	16.419969912331215
chr8	70857852	70858068	18.3376710679796
chr8	70863383	70863650	24.047159773580145
chr8	70864969	70866269	38.344814721621
chr8	70868718	70869061	39.36359783650835
chr8	70869280	70870016	31.44534450510274
chr8	70872997	70874054	44.620340845329984
chr8	70878412	70878649	35.29130945326407
chr8	70879823	70880590	25.55120450980971
chr8	70885465	70886009	20.873460678493274
chr8	70891230	70893343	40.697365564541215
chr8	70897609	70898125	34.67182309128518
chr8	70905529	70906500	37.80949043957507
chr8	70913299	70913703	12.311292308391911
chr8	70947616	70947934	8.544721104064077
chr8	71028463	71028694	11.248977392782896
chr8	71148159	71148600	10.677047178047856
chr8	71272436	71273546	30.386949049459922
chr8	71279777	71280084	8.88813323850352
chr8	71310323	71310692	12.202563133343125
chr8	71366811	71367903	42.8291648875226
chr8	71371290	71371617	80.56766861148566
chr8	71371830	71372041	45.6995176161635
chr8	71375067	71376088	43.66083500457674
chr8	71382072	71382356	32.209952750676116
chr8	71383380	71383758	33.078278163122754
chr8	71385107	71385976	46.57111120498359
chr8	71388022	71388293	23.372766255452625
chr8	71393150	71393628	25.826627092880184
chr8	71396566	71397464	36.40735594360759
chr8	71405662	71406828	19.96000507642638
chr8	71441343	71442165	14.871991945299209
chr8	71456888	71457404	13.708309312199438
chr8	71463268	71464124	27.81066599738932
chr8	71464953	71465371	43.530132791071985
chr8	71468630	71469575	32.95437447482316
chr8	71475661	71476738	28.932082988204176
chr8	71477092	71477755	31.391595365774577
chr8	71485974	71486333	21.86780512498946
chr8	71487777	71489012	33.54637312174809
chr8	71494855	71495657	27.127557066016067
chr8	71496343	71496564	27.083780435415413
chr8	71507348	71508085	17.753128890266574
chr8	71518814	71519124	20.19867156859367
chr8	71521910	71522163	27.353691395092387
chr8	71526514	71526806	26.094736053519053
chr8	71537023	71537983	25.641862976551057
chr8	71542554	71543309	30.14336630208603
chr8	71558765	71559592	47.60883317230114
chr8	71561367	71561875	27.917002906949502
chr8	71569035	71570780	63.64179282706557
chr8	71580189	71581212	25.203983753424353
chr8	71591725	71592511	19.59766311742574
chr8	71595997	71596641	21.210589388142463
chr8	71602209	71603544	41.87118576849891
chr8	71610456	71611535	27.77425267853264
chr8	71628962	71630118	26.21676459856924
chr8	71633904	71634753	34.87581709557343
chr8	71654527	71655044	20.16880495451405
chr8	71660492	71661207	33.390955566192844
chr8	71665646	71666010	36.00803940112774
chr8	71670867	71671661	24.10212886243383
chr8	71676519	71676794	23.349609541459518
chr8	71679917	71680499	21.34065913662468
chr8	71685519	71686907	26.97208161587674
chr8	71701477	71701951	18.231528578931268
chr8	71707839	71708288	16.33963551128362
chr8	71709960	71710176	19.99394162495931
chr8	71725293	71726026	29.55117317501552
chr8	71728202	71728776	18.987530144249522
chr8	71741514	71742155	10.824408528957278
chr8	71881689	71882422	12.317744951131074
chr8	71908206	71909236	16.921249923891235
chr8	71922426	71923515	32.767529211753654
chr8	71950675	71951369	13.710628712211632
chr8	71952736	71953070	18.325005177252308
chr8	71967952	71968811	22.614317738551893
chr8	71988399	71988637	14.377509000922451
chr8	72032646	72032906	13.468829052264875
chr8	72134704	72136812	17.899680276697286
chr8	72160562	72161748	30.289123554454886
chr8	72219259	72220189	22.4265984166053
chr8	72239444	72240786	34.64890385384709
chr8	72260831	72261244	18.16735708684667
chr8	72284855	72285099	9.020513450513121
chr8	72318638	72319533	26.68154525756836
chr8	72381829	72382699	12.531771578733949
chr8	72416272	72416646	18.966952025571608
chr8	72421699	72422021	37.342828774304124
chr8	72436290	72436646	9.342727930358286
chr8	72443280	72444168	26.45710814965738
chr8	72474650	72475619	19.75999015871093
chr8	72492903	72493620	27.766666146335574
chr8	72547880	72549091	26.555353310362158
chr8	72570728	72572031	29.18876553899219
chr8	72654765	72655543	26.09282251985643
chr8	72663894	72664404	26.46113214679793
chr8	72664677	72665481	12.846648708504825
chr8	72682511	72683810	28.322874444369816
chr8	72697283	72697747	10.364906913247601
chr8	72712262	72713130	16.52922083375641
chr8	72722859	72723615	21.032979676332424
chr8	73088220	73088718	14.16005592939844
chr8	73352369	73354058	20.92538531719023
chr8	73378346	73378870	9.291365029247663
chr8	74808386	74808918	25.32081757452255
chr8	74809133	74809398	15.314743427060685
chr8	74831939	74832198	11.018914263220827
chr8	74846975	74847831	13.141962871930309
chr8	74931044	74931308	14.126942800753044
chr8	74933070	74933407	17.465465721107734
chr8	74980580	74981122	11.407068052854925
chr8	74993449	74994478	22.57618807448822
chr8	75007957	75008197	10.827141535282134
chr8	75017990	75019002	32.85605023877894
chr8	75025655	75026306	24.3643282862486
chr8	75026637	75026849	22.058746418862974
chr8	75033135	75034441	43.29835655276662
chr8	75071298	75071727	13.709795467225543
chr8	75083626	75084415	16.880532863022257
chr8	75089067	75089856	22.99534085978422
chr8	75093593	75094026	36.674911591527646
chr8	75108803	75109326	21.796956800821864
chr8	75109585	75109810	20.776980039808485
chr8	75212440	75213477	12.30687224830473
chr8	75244450	75245246	12.74591574836616
chr8	75251133	75251589	10.830957462913112
chr8	75415899	75416140	10.303196264005795
chr8	76900393	76900636	14.648626786691171
chr8	76901629	76902597	20.976349969540745
chr8	77190443	77190735	13.861377268621366
chr8	77279931	77280490	13.386358847131882
chr8	77412951	77413830	20.064728373417946
chr8	77453996	77454576	20.804933344084642
chr8	77473597	77474025	21.297886803885486
chr8	77478785	77479232	20.976120413283105
chr8	77485108	77485617	18.978441275875788
chr8	77512109	77512423	22.22876590072729
chr8	77517135	77518542	36.2852158373607
chr8	77524155	77524553	12.317660401214907
chr8	77534093	77535421	17.944178111222854
chr8	77549210	77549883	21.481159395838564
chr8	77610049	77610700	13.523830716327954
chr8	77724165	77724548	12.102004992432756
chr8	78098311	78099078	14.289916340655111
chr8	78106233	78106453	13.709859991073609
chr8	78139526	78139773	8.926380580253447
chr8	78420123	78420363	9.24345342516899
chr8	78436345	78436802	8.901991333951052
chr8	78475299	78475630	10.44648995788436
chr8	78477311	78477586	18.015146057822488
chr8	78508976	78509323	29.988591064980806
chr8	78556623	78556875	11.193188534842598
chr8	78590974	78591296	8.993258526606589
chr8	78607213	78607438	13.332591116163465
chr8	78622733	78622951	12.956417853679133
chr8	78625105	78625426	13.89494290158756
chr8	78644403	78645044	8.760104984277497
chr8	78720321	78720638	11.847460557233648
chr8	78742593	78742978	8.490475699189421
chr8	78768953	78769544	12.373157527846129
chr8	78820150	78820424	11.280176743973781
chr8	78820674	78821383	23.565485340920088
chr8	79029582	79029928	11.117295957025076
chr8	79210017	79210232	8.021104903553807
chr8	79294372	79295538	33.11942478068697
chr8	79386656	79387204	10.828071349728717
chr8	79399348	79399781	11.686724569175315
chr8	79615598	79615968	10.915687411540263
chr8	79621018	79621364	9.697730936756024
chr8	79634399	79634628	29.751988540049723
chr8	79638706	79640424	29.709705359956896
chr8	79680660	79681273	14.945792969054926
chr8	79711234	79712164	19.849708468939667
chr8	80057714	80058007	15.16516263330349
chr8	80364144	80364891	17.809958347514613
chr8	80365555	80366120	13.603707600483853
chr8	80493246	80493554	9.27828739060984
chr8	80738613	80739298	14.576797141471918
chr8	80739648	80740199	16.587034450468696
chr8	80753228	80753790	12.38862144225857
chr8	80847566	80848562	14.137087974203638
chr8	80857995	80858905	16.165460295729584
chr8	80859398	80859611	16.03432175810908
chr8	80879150	80880993	19.398095937875603
chr8	80948505	80948749	10.259097470611822
chr8	80961812	80962388	9.283544995718533
chr8	81014312	81015534	24.03300897891705
chr8	82774192	82774457	10.492037546409751
chr8	83165310	83165992	17.736474204972343
chr8	83332048	83333043	27.268820282442487
chr8	83441883	83442970	16.930638942788693
chr8	83565610	83565893	30.251464115857235
chr8	83566550	83567167	24.654924369515243
chr8	83594026	83594941	34.351452934807114
chr8	83602053	83602770	26.79986800243
chr8	83607696	83609126	36.23472117577399
chr8	83622176	83622487	16.929561050758483
chr8	83652028	83653856	27.91546060420551
chr8	83662475	83662739	26.024172566153787
chr8	83668043	83669094	16.826141586085935
chr8	83689271	83689696	12.546050821192125
chr8	83697566	83699782	32.51494018609773
chr8	83714745	83715723	30.483872557954065
chr8	83724689	83725348	14.379322937660044
chr8	83737576	83738653	40.41330745735983
chr8	83739329	83740008	27.07912663893777
chr8	83741273	83741612	30.19674050210148
chr8	83747890	83748502	18.66539733861786
chr8	83757119	83757351	15.261023726956598
chr8	83772795	83773498	15.975045215015221
chr8	83782988	83783812	16.91225813546227
chr8	83858244	83858485	14.688835029285478
chr8	83864408	83865002	23.483709595420144
chr8	83874841	83876315	39.49680015998747
chr8	83876527	83877429	46.25699755252069
chr8	83879327	83879640	57.30827247449003
chr8	83879943	83880156	41.30529949922517
chr8	83898864	83900139	45.76175635842716
chr8	83954720	83956032	27.797783754220823
chr8	83972245	83973423	27.686167544541416
chr8	83996687	83997423	26.486835725929428
chr8	83998447	83998741	31.488514459052052
chr8	84001316	84001901	25.535390495235085
chr8	84004379	84005070	30.574280836820257
chr8	84009801	84010471	26.54642714600065
chr8	84011143	84012663	35.65335036829898
chr8	84021025	84021850	26.946175488558683
chr8	84023411	84023753	22.97391740899337
chr8	84023968	84024341	24.057291102473283
chr8	84039005	84039599	21.377989643751974
chr8	84053791	84054022	11.75343859040892
chr8	84066047	84067629	40.85621254845003
chr8	84104076	84105409	31.180576551971093
chr8	84131000	84131301	14.326100244870613
chr8	84147191	84148173	28.453272511662874
chr8	84180235	84180938	20.935488196219694
chr8	84186207	84187725	34.203390951998465
chr8	84191664	84193018	38.731075065702946
chr8	84197491	84198951	38.07708722859213
chr8	84200389	84201037	31.877069143601407
chr8	84203312	84204216	28.262143998019464
chr8	84210321	84210637	26.788994873626322
chr8	84222466	84222693	13.884404026989369
chr8	84236626	84237633	26.84274912969595
chr8	84249796	84250017	26.108059861541335
chr8	84256335	84257345	18.29309956626137
chr8	84269907	84270849	26.970606066871852
chr8	84291640	84291862	10.554621741578385
chr8	84357529	84357742	7.582566964234545
chr8	84363680	84364136	11.528345482391224
chr8	84414432	84414842	10.024729946182996
chr8	84501692	84502184	14.404676733947381
chr8	84570176	84570483	9.900931078758612
chr8	84579549	84580233	14.129210218351487
chr8	84591891	84592607	21.70984708530277
chr8	84594234	84594885	20.017255195641116
chr8	84595634	84596061	15.092628564990935
chr8	84601376	84602174	15.553990263687936
chr8	84638838	84639951	41.99613002389803
chr8	84647073	84647832	31.337600283314902
chr8	84650230	84650791	39.08996639829694
chr8	84653078	84653566	34.01886027367389
chr8	84656718	84657353	58.299412350391776
chr8	84659869	84661044	51.45496079140521
