chr	start	end	8Cell_Tfap2c_ds
chr4	117887462	117887809	22.462927227405032
chr4	117891649	117892291	15.092351634925771
chr4	117914821	117915248	27.04050651702166
chr4	117927007	117927399	24.30840869339145
chr4	117927659	117928629	25.338795669791626
chr4	117983031	117983261	27.485581389717435
chr4	117997412	117997699	21.36337932227796
chr4	117997901	117998262	30.20703383363845
chr4	118008330	118008651	11.767289631091916
chr4	118053688	118054480	18.73973963236568
chr4	118074046	118074671	17.670161698913574
chr4	118134475	118135447	28.095723185519624
chr4	118166287	118166681	18.2131848383676
chr4	118179475	118180022	33.42835821399305
chr4	118180293	118180702	18.964425541660898
chr4	118259631	118259941	28.924036758176744
chr4	118260257	118260872	29.538834441580423
chr4	118292767	118293034	19.07132276613614
chr4	118337524	118337995	16.956822530985384
chr4	118351581	118352212	19.965269542156044
chr4	118360639	118360887	18.84083786318379
chr4	118408906	118409226	15.934789538383484
chr4	118436898	118437217	17.46744678760397
chr4	118437987	118438197	23.517841048467726
chr4	118449682	118450550	22.38777193495755
chr4	118497952	118498315	9.50256109369031
chr4	118526820	118527126	16.63176588295332
chr4	118536633	118537296	20.533743510239084
chr4	118543039	118544330	18.63657625066874
chr4	118568972	118569364	19.94828806847942
chr4	118612746	118613085	11.313056093401613
chr4	118620579	118621225	16.682801084252702
chr4	118647831	118648252	11.707676043702984
chr4	118742962	118743441	19.778286625298676
chr4	118743985	118744200	28.68512033861737
chr4	118758323	118758563	8.91271162033081
chr4	119001440	119001732	23.331060269107557
chr4	119005882	119006242	28.43157229423523
chr4	119007966	119008243	25.06712156770892
chr4	119028406	119028630	14.977919846773148
chr4	119067346	119067572	14.393991174951063
chr4	119108779	119109134	16.856336410952284
chr4	119136877	119137452	17.533094626716945
chr4	119138068	119138363	22.58338799234164
chr4	119141268	119141545	17.421737560726676
chr4	119195375	119195708	20.32411442146645
chr4	119232488	119232699	22.281711637126325
chr4	119232969	119233477	18.92198350298123
chr4	119259364	119259841	17.15640022269835
chr4	119291039	119291440	18.965916450481462
chr4	119294215	119294465	17.64268367767334
chr4	119411613	119411972	15.823607086139138
chr4	119422491	119423183	16.49540533220148
chr4	119492231	119493067	21.640082334217272
chr4	119540359	119540629	15.731696227744774
chr4	119733268	119733643	17.660856229146322
chr4	119734427	119734823	14.144007485322279
chr4	119814829	119815057	10.025440738912215
chr4	120031979	120032222	18.85133874367294
chr4	120032905	120033207	19.25278182692875
chr4	120091107	120091553	16.330637816356436
chr4	120099003	120099537	11.648338783992811
chr4	120148958	120149288	18.483789790760387
chr4	120180340	120180666	24.32826925640457
chr4	120186715	120187599	20.186730174457324
chr4	120223654	120223892	20.228414775944557
chr4	120234429	120234644	19.809334333552872
chr4	120268578	120268924	24.408843735049913
chr4	120271099	120271458	22.949027422742923
chr4	120284848	120285051	17.07289511581947
chr4	120288052	120288264	21.605338910840594
chr4	120368412	120368812	17.43536257982254
chr4	120404228	120404514	15.801498459769295
chr4	120516747	120517162	20.747503416222262
chr4	120533033	120533366	19.31333947396493
chr4	120533582	120534026	20.41707989976213
chr4	120544201	120544505	14.137304174272638
chr4	120569796	120570525	20.336036977781028
chr4	120598638	120599993	18.751180909216625
chr4	120616908	120617207	18.294656364415403
chr4	120666642	120667364	17.777555114344548
chr4	120681979	120682364	13.672426672105665
chr4	120730822	120731054	13.711341385183664
chr4	120746729	120747758	22.037791936112562
chr4	120804048	120804331	12.560844266372518
chr4	120824981	120825520	19.576588405970075
chr4	120831829	120832180	36.25879488779269
chr4	120854798	120855014	36.77073097229004
chr4	120924335	120924988	21.205776515452456
chr4	120925271	120925488	15.958846769025248
chr4	120930692	120930990	16.662688648940733
chr4	121032819	121033089	17.29756418157507
chr4	121039660	121040062	16.846502536564916
chr4	121100067	121100453	19.746751283734575
chr4	121101009	121101250	15.877165996187456
chr4	121159810	121160534	12.038731752179604
chr4	121178707	121179242	10.91278382328069
chr4	121207770	121207977	14.065379345474613
chr4	121224975	121225177	23.012486689161545
chr4	122885632	122885856	21.500009958233154
chr4	122886159	122886848	26.315635807109327
chr4	122980513	122980732	22.685879816203357
chr4	122983080	122983497	17.976557187325092
chr4	123005389	123005688	10.60968370979845
chr4	123016630	123016936	21.88923987843632
chr4	123104241	123105044	17.979632768357824
chr4	123113352	123114112	11.674496470627032
chr4	123144028	123144379	12.278484230367546
chr4	123201787	123202170	12.592935455063305
chr4	123219976	123220342	26.58226688312051
chr4	123220591	123221141	15.75113890994679
chr4	123285515	123286114	20.519116700989176
chr4	123411643	123412456	15.421991073777315
chr4	123521362	123521658	16.950343373659496
chr4	123529482	123529888	16.57706742451109
chr4	123560367	123560578	22.385129797515145
chr4	123564030	123564997	21.843479569720138
chr4	123633215	123633747	21.053424701654823
chr4	123647118	123647499	22.043422924252006
chr4	123653834	123654166	11.591017178742282
chr4	123717923	123718126	14.205456667932971
chr4	123731076	123731304	9.98715675504584
chr4	123749749	123750219	19.271393566943228
chr4	123758415	123758629	16.567495149986765
chr4	123767917	123768230	10.210082882890305
chr4	123781740	123782382	14.53067793355924
chr4	123788494	123788801	18.095125319515066
chr4	123810439	123811163	15.905729779881009
chr4	123821730	123821955	12.935310999552408
chr4	123854679	123855023	11.07725185017253
chr4	123905035	123905430	12.989304977127269
chr4	123916850	123918038	21.474326900360158
chr4	123972672	123972912	10.410668591658274
chr4	124042007	124042780	12.562883084680871
chr4	124198822	124199692	19.596076734038604
chr4	124200262	124200473	16.433339191274055
chr4	124606132	124606365	11.554602225962627
chr4	124644867	124645623	16.023351969542325
chr4	124693727	124693928	26.259071179290316
chr4	124700351	124701775	35.36567048142465
chr4	124751248	124752010	22.999188472905498
chr4	124777110	124777593	22.63696202382785
chr4	124802108	124802451	33.29366742904263
chr4	124803848	124804101	18.270105923588567
chr4	124862238	124862450	17.390280957491893
chr4	124867921	124868294	16.11601990349491
chr4	124885792	124886166	14.67553740006717
chr4	124892748	124893476	25.90928172672188
chr4	124895021	124895232	28.69112002115114
chr4	124900380	124900611	24.265776052103416
chr4	124902908	124903109	19.196933105810366
chr4	124912832	124913193	16.613951643418076
chr4	124937077	124937422	17.352825515857642
chr4	124984105	124984415	15.389449750223468
chr4	125030032	125030412	22.49336092095626
chr4	125084676	125085688	21.038763539122026
chr4	125092887	125093539	21.85328496892028
chr4	125099355	125099620	22.634639632027103
chr4	125135291	125135570	17.603845698859104
chr4	125152223	125152577	19.59311079305444
chr4	125153513	125153735	17.07875787889635
chr4	125159632	125159898	20.07616963063864
chr4	125160189	125160764	18.38128615503726
chr4	125196356	125196933	15.25047018127177
chr4	125265566	125266103	15.13485428119283
chr4	125282794	125283068	28.342056963565575
chr4	125283884	125284945	18.159035267411934
chr4	125480897	125481150	11.085407618948594
chr4	125490661	125491655	16.994518365418646
chr4	125583646	125583968	15.17848231333383
chr4	125621494	125621757	14.071964514119543
chr4	125651620	125651963	11.613737125785983
chr4	125737980	125738428	14.455517168555941
chr4	125745235	125745438	14.976750998661435
chr4	125807686	125807901	9.66233821469684
chr4	125855780	125856009	9.193128310957329
chr4	125941075	125942488	22.722603139182144
chr4	125951350	125951704	18.20767686865424
chr4	125952103	125952527	21.92441684794876
chr4	125975673	125976001	18.371955874489576
chr4	125991815	125992231	21.974914635603245
chr4	126001496	126002349	26.327119704287888
chr4	126022740	126023369	23.208317999240894
chr4	126047006	126047399	23.209619466281726
chr4	126058032	126058831	23.303777299625555
chr4	126081963	126082265	16.413090181666494
chr4	126084136	126084413	20.425141937035516
chr4	126103396	126103744	17.24085340828731
chr4	126104011	126104340	12.852472248773083
chr4	126135326	126135705	16.48990201824259
chr4	126162880	126163466	22.368879708820643
chr4	126202013	126202680	18.599791726965954
chr4	126207379	126207780	19.368598150790778
chr4	126216411	126216660	18.011488504677892
chr4	126224084	126224684	24.122730294863384
chr4	126229922	126230180	18.84217665176983
chr4	126256182	126256483	20.806534618238278
chr4	126262371	126262602	27.895614396958123
chr4	126294694	126294920	24.602280346693192
chr4	126301449	126301897	22.026061815874918
chr4	126412622	126412994	11.135117284713253
chr4	126429644	126429944	26.10758481343587
chr4	126449921	126450200	12.042879730142573
chr4	126468872	126469184	14.795944993312542
chr4	126509020	126509230	13.781307106926327
chr4	126512529	126512834	13.71354115908263
chr4	126556975	126557318	20.26758370802632
chr4	126618615	126618928	15.998361602758829
chr4	126636294	126636692	24.90419047082489
chr4	126733235	126733468	23.25672714495352
chr4	126734205	126735937	21.913410477149597
chr4	126753020	126753723	22.92497553357359
chr4	126770020	126770301	16.426297527191053
chr4	126819583	126819879	12.654237125370953
chr4	126889733	126889962	12.544966830957405
chr4	126943015	126943339	16.339181935345685
chr4	126970540	126970893	23.195368656017962
chr4	127006144	127006483	12.025945840683658
chr4	127015862	127016156	12.799720267860257
chr4	127017160	127017475	14.668888727823893
chr4	127060735	127061803	24.230437269818022
chr4	127077085	127077802	21.208230681000394
chr4	127095380	127095614	18.543609684349125
chr4	127126097	127126320	24.46844931889008
chr4	127243836	127244699	21.762067087555817
chr4	127276866	127277193	12.081900549955689
chr4	127313664	127314015	21.249545809210534
chr4	127329248	127329692	25.414164672026764
chr4	127344744	127345137	23.80376204522208
chr4	127345451	127345676	21.27110607571072
chr4	127357987	127358739	26.708105368817105
chr4	127365860	127366311	22.769823858848962
chr4	127368001	127368510	27.472992546666113
chr4	127408162	127408471	15.93710903056617
chr4	127408710	127409039	15.745965018460815
chr4	127431276	127431489	10.785244650684053
chr4	127463014	127463411	12.32061667646509
chr4	128617000	128617521	18.731505201782696
chr4	128654746	128655195	20.02086542974867
chr4	128711632	128711835	21.313581701569955
chr4	128727896	128728669	25.373475759488954
chr4	128735129	128735761	16.924591192716285
chr4	128883299	128883749	16.579472802480062
chr4	128884259	128884563	23.546031588002254
chr4	128892296	128892534	14.791391180342988
chr4	128926805	128927300	20.21242710074993
chr4	128927526	128927785	23.007346230584222
chr4	128935152	128935363	19.62640189220555
chr4	128936664	128936973	17.6301985496842
chr4	128937295	128937503	17.268355993124153
chr4	128957221	128957648	16.797949172294672
chr4	128974594	128974815	22.37690228250771
chr4	128979346	128979608	13.788336109569055
chr4	128993300	128993588	21.692674318949383
chr4	129017158	129017713	16.359227384962477
chr4	129033833	129034065	17.167956771521734
chr4	129040681	129041303	20.448878771239155
chr4	129041505	129041756	20.873862703482942
chr4	129047634	129047869	29.677211201444585
chr4	129048693	129049559	35.82087246319989
chr4	129058727	129058938	21.84732346738119
chr4	129063092	129063363	18.96295600271753
chr4	129102149	129102397	13.87820476870383
chr4	129112816	129113105	20.902202065015747
chr4	129120679	129121032	20.153967679053462
chr4	129134646	129134891	21.022117279986947
chr4	129189082	129189617	19.13968490885797
chr4	129194250	129195227	21.220664162962805
chr4	129231207	129231582	39.648176701863605
chr4	129231843	129232085	44.08031238997278
chr4	129236752	129237376	36.620062287037186
chr4	129238257	129238590	31.932756635877823
chr4	129248640	129248886	33.439653869566875
chr4	129249095	129249464	33.55571728734789
chr4	129251152	129251546	27.9248691161877
chr4	129275821	129276420	27.06100858392222
chr4	129276795	129276999	28.520367884168436
chr4	129282329	129282653	23.16512758054851
chr4	129323736	129324065	18.077335725801692
chr4	129335143	129336203	19.387152060022895
chr4	129360429	129360808	26.783141863377555
chr4	129362704	129362914	24.242628969464985
chr4	129380105	129380325	31.98832030729814
chr4	129390297	129390773	23.72628008818426
chr4	129401286	129401523	21.18388349396267
chr4	129406549	129406990	21.151005816297467
chr4	129413628	129413843	18.984696783021437
chr4	129416181	129416478	19.674238371929334
chr4	129451475	129451747	20.323252698954413
chr4	129455106	129455457	23.653932383936695
chr4	129461008	129461262	18.608418817595233
chr4	129461708	129461926	15.89313902986159
chr4	129491182	129491990	18.812262316741567
chr4	129500700	129501189	28.593300169962315
chr4	129542921	129543189	19.95280758658452
chr4	129576891	129577433	20.56935984446114
chr4	129584960	129585346	21.96704983093578
chr4	129640739	129640967	25.168886193057947
chr4	129642982	129643477	19.43875592164319
chr4	129672375	129672702	15.942367489549362
chr4	129672908	129673118	17.6624264671689
chr4	129683528	129683854	20.26351975517039
chr4	129696565	129697133	18.511759078838455
chr4	129742465	129742787	17.21490833329858
chr4	129795126	129795352	18.444466143582776
chr4	129804460	129804705	16.91165488106864
chr4	129806478	129806803	19.2935512982882
chr4	129811321	129811576	17.397281138102212
chr4	129818435	129819192	23.16190467517001
chr4	129819579	129819991	29.979384945434273
chr4	129884229	129885017	16.482422033542303
chr4	129914005	129914284	13.964964241109868
chr4	129959837	129960160	12.366637572415472
chr4	130006478	130006888	10.602045149919464
chr4	130013380	130013798	12.055322674472936
chr4	130107322	130107796	12.761424372467813
chr4	130135547	130135894	18.19767912389222
chr4	130174922	130175211	15.801712963407839
chr4	130188917	130189122	16.22240390312381
chr4	130195509	130195793	12.522387756428248
chr4	130198846	130199186	14.84342657257529
chr4	130251244	130251624	17.8046165190245
chr4	130275231	130275564	25.099608427053457
chr4	130294637	130294930	26.360794705335596
chr4	130302781	130303102	26.350636806072103
chr4	130310203	130310681	32.72537806044064
chr4	130359440	130359914	23.046060397152157
chr4	130374799	130375115	11.60993729362005
chr4	130383430	130384636	23.58068761778115
chr4	130392197	130392489	12.637028436138205
chr4	130518952	130519182	19.473300577246626
chr4	130520063	130520385	21.226821123443035
chr4	130578788	130579147	15.01520010488611
chr4	130640348	130640548	36.30821279525757
chr4	130652384	130652958	23.701396345676862
chr4	130689576	130690551	19.789849747877856
chr4	130820488	130820914	17.649280633165244
chr4	130834315	130834527	15.892638782285294
chr4	130841413	130841802	14.660777167979733
chr4	130868722	130868956	10.484105318020552
chr4	130878130	130879060	15.307303449159027
chr4	130885652	130886275	15.798681808704357
chr4	130949788	130950151	14.008118453433035
chr4	131253039	131253320	15.038203653491689
chr4	131387180	131387409	12.054237140838756
chr4	131387705	131388001	14.200531656677658
chr4	131782683	131782954	17.68667714094324
chr4	131836570	131837035	19.89155892402895
chr4	131837854	131838789	25.283751669287046
chr4	131843525	131843874	15.054641138858303
chr4	131873607	131873967	21.612362331814236
chr4	131900854	131901245	14.958327364128873
chr4	131908239	131908454	17.581529431010402
chr4	132018813	132019016	9.951340369990307
chr4	132074949	132075281	21.76068447296878
chr4	132075666	132075875	19.7280695244456
chr4	132085934	132086395	19.677197214321044
chr4	132103473	132103741	14.00891346006251
chr4	132113693	132113898	17.148485937351133
chr4	132146085	132146300	15.871325537215832
chr4	132239736	132240010	13.246205166308549
chr4	132266054	132266437	17.737798904936867
chr4	132272570	132272853	15.945867046450557
chr4	132298931	132299257	27.584757582541624
chr4	132329204	132329674	25.156224315724476
chr4	132391600	132391814	26.185788074386455
chr4	132399094	132399358	20.06707337408355
chr4	132422089	132422602	17.24876325729995
chr4	132463274	132464063	18.265473676422854
chr4	132476015	132476322	21.464313587847283
chr4	132509883	132510238	24.02668825068944
chr4	132515054	132515520	22.628085517064697
chr4	132515780	132516112	18.406948842198016
chr4	132545644	132546016	14.870285234143656
chr4	132551982	132552413	16.218023694031753
chr4	132602023	132602467	16.6978657245636
chr4	132611321	132611523	12.963276324885907
chr4	132620488	132620709	16.415497227491837
chr4	132638693	132639662	14.901210925650425
chr4	132649236	132649463	15.359142740392475
chr4	132712528	132712785	13.589611628640023
chr4	132732277	132732515	18.12649801398526
chr4	132747866	132748113	24.9975270105277
chr4	132763490	132763983	24.22162291969779
chr4	132768384	132768876	20.56408845893736
chr4	132808815	132809250	20.247584869121685
chr4	132809514	132809880	18.460313609389008
chr4	132823816	132824097	16.09820556640625
chr4	132844029	132844662	21.624980963425237
chr4	132909280	132909999	27.515860462056082
chr4	132919857	132920310	31.344902413307175
chr4	132922921	132923138	25.801161067277057
chr4	132938567	132938940	19.61592723089632
chr4	132939426	132939858	18.342419182812726
chr4	132945416	132945972	23.316805513642674
chr4	132949696	132949910	25.06664597876718
chr4	132950137	132950470	24.493481335339247
chr4	132969463	132969784	17.268532752990723
chr4	132974822	132975243	21.06862232407595
chr4	132985563	132985821	25.26175076832143
chr4	133005010	133005232	18.48435740857511
chr4	133026346	133026664	16.395275613796787
chr4	133035179	133035695	26.15723400152931
chr4	133055381	133056653	38.838641833209394
chr4	133087270	133087473	25.427944737702166
chr4	133094816	133095136	15.324474251270294
chr4	133107874	133108462	28.649973708756114
chr4	133121990	133123115	29.313529438442654
chr4	133130566	133130948	29.753200840575534
chr4	133156366	133156656	21.134851653000403
chr4	133159095	133159296	19.91887207410822
chr4	133162719	133162946	22.487175676791153
chr4	133177638	133178691	23.648749886754572
chr4	133187771	133188262	20.997065781090264
chr4	133200675	133201049	24.273493705586315
chr4	133212257	133212470	18.80438128099755
chr4	133220864	133221122	22.768789749736932
chr4	133240396	133240667	16.885487063784442
chr4	133241122	133241897	22.343089811263546
chr4	133250881	133251291	20.252723361224664
chr4	133257034	133257283	16.46691220448199
chr4	133277279	133277671	17.72857295250406
chr4	133307325	133307606	16.86116749705793
chr4	133310220	133310547	17.96268627621712
chr4	133353088	133353407	21.63507763494892
chr4	133353679	133353890	22.152432220242034
chr4	133366106	133366939	15.818608885051823
chr4	133395052	133395252	21.019553174972533
chr4	133423824	133424082	14.023272647414096
chr4	133448493	133448712	21.071685991330778
chr4	133464445	133464683	15.797672884804863
chr4	133468287	133468534	13.81291273055289
chr4	133496772	133498261	17.324930580451714
chr4	133513031	133513455	16.782989997908754
chr4	133561610	133561896	16.436685948938756
chr4	133574546	133575135	18.18055887497544
chr4	133588294	133588570	19.54050781070322
chr4	133599400	133600301	28.724560753486795
chr4	133614151	133614804	22.699517765600138
chr4	133633624	133633950	27.944566867102875
chr4	133641807	133642353	18.939937011662856
chr4	133650258	133650463	34.03618699980945
chr4	133655804	133656926	24.85208794182422
chr4	133671953	133672635	27.983182205133076
chr4	133723973	133724183	20.32515773319063
chr4	133757291	133757569	29.818102308314483
chr4	133768493	133769312	18.97723174066043
chr4	133795543	133795895	20.028341621160507
chr4	133797499	133797848	20.16298012337234
chr4	133804651	133805218	14.115647257110219
chr4	133814227	133814438	23.97518939881528
chr4	133821785	133822112	26.66124808751844
chr4	133824478	133824724	31.117783903106442
chr4	133833246	133833981	23.383119764782133
chr4	133840445	133841086	31.430096949132484
chr4	133882028	133882457	35.55910856518156
chr4	133888203	133888493	23.106328063175596
chr4	133900169	133900510	36.896546019836606
chr4	133901548	133901897	27.759860511495596
chr4	133910618	133911009	16.484715230019805
chr4	133914967	133915285	14.357237198067912
chr4	133922575	133923067	14.740592532041596
chr4	133931705	133931931	19.253133469978266
chr4	133932748	133933102	25.755816809875142
chr4	133967460	133967892	20.729131996631622
chr4	134000681	134001281	17.74905691464742
chr4	134010427	134010913	20.922355290793586
chr4	134017051	134017547	27.803695774847462
chr4	134023212	134023746	20.589428003361164
chr4	134061269	134062034	26.836865556006337
chr4	134069474	134069778	20.951134455831426
chr4	134081414	134081821	26.10401441306974
chr4	134098594	134098958	23.655919378930395
chr4	134099165	134099446	17.111618296531596
chr4	134102603	134102838	30.854191759799388
chr4	134119445	134120234	31.212470157367044
chr4	134128409	134129014	19.03609318693807
chr4	134207211	134207736	21.030713166736422
chr4	134237960	134238836	23.150452240416993
chr4	134245321	134245566	30.75493348569286
chr4	134286964	134287164	16.175198554992676
chr4	134287400	134287774	19.27466087035317
chr4	134327161	134327546	20.20895140511649
chr4	134327780	134327996	31.519946928377504
chr4	134342527	134343694	28.556789135871632
chr4	134357099	134357556	26.64775412661763
chr4	134360973	134361764	27.978268016906817
chr4	134370791	134371022	23.54075878935975
chr4	134413078	134413410	20.094498134521118
chr4	134416670	134417034	21.41383000258561
chr4	134467862	134468598	17.740337923169136
chr4	134501870	134502088	21.195857835472175
chr4	134503766	134504090	27.096692479686972
chr4	134506284	134506494	28.13152889978318
chr4	134511055	134512205	24.440065661720606
chr4	134528015	134528396	18.57261358095905
chr4	134535451	134535803	24.670046817172658
chr4	134569155	134569361	31.33926234661954
chr4	134591801	134592074	12.831110657353104
chr4	134642401	134642674	15.382956151997213
chr4	134702199	134702478	24.84834115223218
chr4	134703957	134704178	29.98971796683057
chr4	134734337	134735181	32.50083077462364
chr4	134735465	134735677	25.123003365858544
chr4	134736436	134736829	24.95729251793626
chr4	134758853	134759053	22.579783735275267
chr4	134765130	134766400	34.448299952379365
chr4	134782696	134783031	22.964678155130414
chr4	134783353	134783553	16.682513117790222
chr4	134793491	134793699	15.463906022218557
chr4	134840348	134840696	16.530724377467713
chr4	134852954	134854581	22.257038797567283
chr4	134914723	134915242	16.732965555723922
chr4	134931047	134931415	24.389061943344448
chr4	134946187	134946552	21.91714312932263
chr4	134956147	134956478	11.756231313745781
chr4	134975436	134975762	13.932948089084743
chr4	135033157	135033816	20.672457333218887
chr4	135055728	135055943	16.41685154493465
chr4	135066985	135067562	25.02663791696162
chr4	135112853	135113292	10.53793989498686
chr4	135150246	135150961	19.08541046889512
chr4	135167286	135168290	25.557109649437834
chr4	135178858	135179709	17.50142157652123
chr4	135193424	135193746	12.930243657982867
chr4	135203419	135203811	21.448502827663813
chr4	135204520	135204806	23.66219374516627
chr4	135206114	135206755	19.858068363528915
chr4	135244182	135244471	18.599234059607692
chr4	135272405	135272774	35.829505434527306
chr4	135273065	135273506	36.79345217853987
chr4	135287792	135288048	21.61478139460087
chr4	135292603	135292987	23.921231317023437
chr4	135298407	135298972	31.86419360405576
chr4	135300075	135300316	30.939430545474483
chr4	135313015	135313586	22.799825337638786
chr4	135353966	135354184	25.955556808261697
chr4	135366888	135367102	17.668788963389172
chr4	135381610	135382171	25.557602657991296
chr4	135390926	135391154	19.610625128997
chr4	135394365	135394620	24.164093802956973
chr4	135395043	135395709	25.41908482388333
chr4	135452706	135453173	28.79197653662214
chr4	135453411	135454330	34.31126959824588
chr4	135463512	135464003	9.720777985520373
chr4	135540284	135540662	19.76057620780178
chr4	135545296	135545627	28.343206036847164
chr4	135571036	135571605	24.577923059044487
chr4	135624047	135624260	12.975071011574615
chr4	135648462	135648742	17.16103527886527
chr4	135711682	135711991	10.628264081516697
chr4	135722787	135723131	12.226998223814853
chr4	135856195	135856564	22.041771488138007
chr4	135920332	135921133	24.843392913261155
chr4	135938912	135939192	30.920260667800903
chr4	135946492	135946867	35.29551539611816
chr4	135952971	135953211	25.31973827679952
chr4	135963293	135963577	19.35504693044743
chr4	135986942	135987506	16.231657347780594
chr4	136022009	136022849	22.712526241938274
chr4	136082815	136083275	21.643588024636973
chr4	136084555	136085222	22.264789712840113
chr4	136106653	136107107	26.326375293311568
chr4	136126757	136126966	20.704312365591242
chr4	136144745	136145102	21.190373570311305
chr4	136147248	136147789	26.17267011053681
chr4	136179919	136180507	27.32510425119984
chr4	136189767	136189999	26.22340660670708
chr4	136205950	136206305	23.519566119556696
chr4	136216595	136216795	19.189254999160767
chr4	136224735	136225229	17.276077343867374
chr4	136242566	136242870	15.436544408923702
chr4	136285601	136286462	31.69437025205322
chr4	136309515	136309862	23.80868667415652
chr4	136310438	136311351	24.797741316495564
chr4	136401515	136402179	20.348371026027632
chr4	136419721	136419923	16.360722164116282
chr4	136431598	136432030	19.687305642498863
chr4	136432674	136432899	26.648878300984702
chr4	136433646	136433918	26.075471071635974
chr4	136438616	136439510	32.93420916435703
chr4	136444996	136445238	15.85440520609706
chr4	136456776	136457273	27.254915281560578
chr4	136461984	136462889	24.065123826759297
chr4	136468942	136470029	23.021961428862486
chr4	136602479	136602773	22.40598708431737
chr4	136636317	136636583	11.349631130247188
chr4	136764962	136765501	19.00169121843101
chr4	136957397	136957691	18.09920967841635
chr4	136993694	136994272	16.983382007242486
chr4	137048234	137048724	15.852883099536507
chr4	137141363	137141609	13.186049519515619
chr4	137164252	137165061	20.38920610472652
chr4	137276116	137276366	21.812751251220703
chr4	137346493	137346898	15.381447928628804
chr4	137357349	137357694	19.85755920963011
chr4	137379773	137380040	18.241770569304848
chr4	137380943	137381474	19.021889986515944
chr4	137388154	137388713	14.268866231914924
chr4	137438506	137438919	17.462464595822386
chr4	137468206	137468526	27.171160435676576
chr4	137468754	137469459	30.781448986513396
chr4	137483189	137483470	14.735323882187814
chr4	137499943	137500252	15.25737911829285
chr4	137570770	137571272	20.05229601157139
chr4	137576682	137577166	23.667751757566595
chr4	137577619	137578623	18.55586869308198
chr4	137593758	137594238	21.183885731299718
chr4	137664688	137665088	20.73312443256378
chr4	137693957	137694171	18.18627944839335
chr4	137707061	137707719	25.014286526793043
chr4	137712891	137713392	20.962335392386613
chr4	137766586	137766868	18.6082470603023
chr4	137795959	137796852	25.373894709622338
chr4	137801314	137801605	22.88818191580756
chr4	137817687	137818059	26.175529151834468
chr4	137819188	137819585	28.097215935925693
chr4	137843177	137843510	10.89763415969528
chr4	137844595	137844820	29.37414639790853
chr4	137941406	137941804	17.894439270747966
chr4	137955070	137955334	13.252011866280526
chr4	137991255	137991462	16.94855052376715
chr4	137993081	137993344	14.300116183639933
chr4	138023466	138023759	12.115394964966757
chr4	138057891	138058639	13.466305724439774
chr4	138217279	138217686	26.78091356150934
chr4	138240951	138241237	15.62219808151672
chr4	138262225	138262855	27.761775349813796
chr4	138313615	138314010	12.51974184301835
chr4	138323326	138323560	22.434632880056007
chr4	138325781	138326453	39.55063391583307
chr4	138333397	138333752	18.231699258508815
chr4	138499734	138500445	21.457031283532853
chr4	138700188	138700815	10.516596505136201
chr4	138755400	138755617	20.80835882529685
chr4	138859633	138860171	14.20830944745514
chr4	138913067	138913276	21.59439335143167
chr4	138914138	138914458	26.7961157143116
chr4	138922386	138922792	17.020496685516658
chr4	138943971	138944179	19.038708164141728
chr4	138962111	138962423	14.02310954913115
chr4	138972308	138973961	23.760638744193656
chr4	139029723	139030016	12.204760404983885
chr4	139051023	139051299	20.404274646786675
chr4	139075121	139075344	21.219682282931068
chr4	139130558	139130993	14.67556164401701
chr4	139142709	139143381	16.093345351162412
chr4	139150334	139150569	16.445036125183105
chr4	139168418	139169056	16.280615713902776
chr4	139185683	139186473	26.52276752809935
chr4	139187812	139188095	26.679272318054846
chr4	139218933	139219596	19.059235118273335
chr4	139250042	139250333	17.02224269027972
chr4	139250645	139250851	20.25108314254909
chr4	139251070	139251426	20.25077115283923
chr4	139251683	139251941	20.35828006359958
chr4	139310448	139311162	23.676616170493162
chr4	139334071	139334294	14.521562657548708
chr4	139336891	139337108	15.229800879131265
chr4	139372620	139373887	28.792047828036026
chr4	139380727	139380994	16.345668239093452
chr4	139417130	139417388	16.69385905228844
chr4	139481201	139481525	15.280092133416069
chr4	139549721	139550005	17.274691017580704
chr4	139553050	139553633	18.183322767450715
chr4	139568241	139568477	18.59219194670855
chr4	139574148	139574358	22.58005203065418
chr4	139574653	139574904	24.949082917901148
chr4	139598213	139598590	27.37380343976008
chr4	139614628	139615549	20.248845268150106
chr4	139622363	139623355	33.11717680529241
chr4	139684270	139684781	22.002967808344593
chr4	139815561	139815808	12.366245698349678
chr4	139961289	139961503	15.150142384466724
chr4	140215204	140215596	12.409575883223086
chr4	140249261	140249479	18.848545363189977
chr4	140260859	140261880	17.06446537425072
chr4	140263545	140263896	17.199193438233813
chr4	140353072	140353559	14.643237711223
chr4	140425624	140425905	11.586349239552996
chr4	140539132	140539555	14.979720524862303
chr4	140547452	140547908	15.618395436228367
chr4	140555465	140555895	18.6117046489272
chr4	140558184	140558522	13.205875808670676
chr4	140573928	140574262	10.912364959716797
chr4	140598873	140599518	23.088483705446702
chr4	140614460	140614923	26.23998958348713
chr4	140640572	140640823	16.38786131262304
chr4	140682124	140682348	21.72406486954008
chr4	140692713	140693187	30.126547664529664
chr4	140693739	140694053	33.69821680275498
chr4	140733766	140734421	21.25096567605288
chr4	140744922	140745292	18.741409270827834
chr4	140768842	140769162	28.79924069046974
chr4	140788915	140789129	21.76794746434577
chr4	140813821	140814644	28.094169489233636
chr4	140835482	140836496	16.545815008866953
chr4	140852904	140853143	17.749346306134466
chr4	140905568	140906603	28.287811192682977
