chr	start	end	TE_Tfap2c_ds
chr15	74943448	74944013	12.245835056136139
chr15	74955063	74955500	11.922953644933635
chr15	74957608	74958008	29.85349148273468
chr15	74967910	74968141	9.9516794196455
chr15	74973319	74974006	10.757110119560053
chr15	74995674	74996010	13.590923156057086
chr15	75079078	75079393	10.726680549742683
chr15	75085483	75086121	754.054143839869
chr15	75086653	75087100	469.83707520252375
chr15	75189118	75189594	13.022414570095158
chr15	75215956	75216394	26.096578179973445
chr15	75225351	75225662	11.35100965101236
chr15	75270350	75270928	28.00213027082925
chr15	75317558	75317803	7.417258577930684
chr15	75348148	75348724	11.576852808396021
chr15	75371202	75372337	12.45504878460048
chr15	75384782	75385438	12.646369305325717
chr15	75391814	75392476	15.45084577456702
chr15	75398685	75399446	15.038035274335183
chr15	75411971	75412427	27.54519391896432
chr15	75412680	75413340	12.980908982681505
chr15	75503382	75503660	10.490686819707747
chr15	75541751	75542908	20.188455440715767
chr15	75616093	75616910	14.776551935343
chr15	75678161	75679893	25.799607383887984
chr15	75708986	75709274	12.477443393733767
chr15	75727545	75728168	11.322261416127555
chr15	75747846	75749372	48.842862621672346
chr15	75797659	75798137	11.773032766006981
chr15	75834737	75834977	18.139986530939737
chr15	75835470	75835881	13.67230928263235
chr15	75841575	75843098	24.98385474467387
chr15	75843918	75844571	34.94251794216279
chr15	75853811	75854311	22.5362620677948
chr15	75882579	75882964	27.204244301535866
chr15	75883869	75884848	21.060829334044726
chr15	75889635	75890394	22.75607157193311
chr15	75894377	75894859	22.640352466789025
chr15	75900219	75900480	12.866510588547278
chr15	75909043	75910236	36.53538440119191
chr15	75921197	75921790	26.802094490089868
chr15	75923186	75923689	20.349020011856354
chr15	75929257	75929772	15.211788240451257
chr15	75940642	75941699	33.38709801283216
chr15	75942968	75943587	26.644035690628076
chr15	75956280	75956725	10.70610517330384
chr15	75968914	75970182	30.892724930676
chr15	75981580	75982416	14.089973116605476
chr15	75988740	75989206	16.00278508305038
chr15	75998264	75999052	16.00915539264679
chr15	76007365	76009101	21.859215937430285
chr15	76014773	76015233	15.0090361263441
chr15	76033953	76034622	17.891247020886794
chr15	76069088	76070249	20.0224872658111
chr15	76080268	76081348	26.253505809218794
chr15	76091413	76091918	15.822251616374102
chr15	76119073	76119705	13.143028909647011
chr15	76151388	76151709	8.723065948189234
chr15	76162376	76163442	35.2898929955588
chr15	76168473	76168714	18.03298669237319
chr15	76179920	76180772	20.361860650246133
chr15	76193085	76193606	102.76906275978016
chr15	76195784	76196903	81.62480865492152
chr15	76197964	76198714	48.272315348307295
chr15	76203872	76204686	40.45072106120042
chr15	76207299	76209343	33.77707736729377
chr15	76228014	76228432	21.556903832266777
chr15	76229559	76230092	34.059513052677346
chr15	76232635	76233070	33.16421730216892
chr15	76246232	76247041	19.357156329160862
chr15	76247365	76248209	24.375864051529582
chr15	76268930	76270073	24.79547561602121
chr15	76274008	76274977	26.477688057134763
chr15	76285436	76286022	12.4089415138492
chr15	76293504	76295241	22.712716693372847
chr15	76306883	76307770	25.837587793085728
chr15	76309639	76309884	17.7764438356672
chr15	76310812	76311978	26.715322891189548
chr15	76320450	76320682	11.542201753320365
chr15	76326696	76327718	30.151996029333127
chr15	76331239	76331670	27.428805273812774
chr15	76343259	76343622	14.555091878927772
chr15	76350209	76352049	46.29281928541309
chr15	76357683	76358048	20.44441743354275
chr15	76360873	76361273	22.911927123069763
chr15	76368894	76369240	11.416375185023842
chr15	76374284	76374593	12.930056105925427
chr15	76380045	76381728	36.42235091820517
chr15	76382838	76383209	19.95040354510202
chr15	76409359	76409782	12.6790124000387
chr15	76416916	76417641	17.8122663826778
chr15	76421414	76421795	12.507378187705212
chr15	76429996	76430347	8.772458955433294
chr15	76457135	76457893	20.519082405321832
chr15	76468165	76468447	13.643311987531947
chr15	76476788	76477841	18.403632384985826
chr15	76496390	76496850	12.21472602305205
chr15	76510966	76511856	25.73576292616598
chr15	76512136	76512476	18.9139221275554
chr15	76522318	76522548	15.29868161574654
chr15	76528209	76528662	13.643813437447116
chr15	76534222	76534548	19.213643837560173
chr15	76537712	76539351	26.044729347997063
chr15	76542472	76543197	18.600080079703496
chr15	76555121	76556221	26.610117034045132
chr15	76557486	76558120	30.84105231408441
chr15	76577185	76577412	24.398714359636347
chr15	76578393	76579798	45.59198779109534
chr15	76590321	76590669	15.002042838896829
chr15	76607122	76607975	22.598342427055833
chr15	76616264	76617134	23.86580895610239
chr15	76618240	76618693	18.13871852083185
chr15	76619542	76620323	22.029051234871723
chr15	76625651	76626385	24.10620670682403
chr15	76639234	76640273	33.81099945817347
chr15	76657047	76657359	23.70558616442558
chr15	76659510	76660241	59.58582381836856
chr15	76666518	76667047	31.916111731574304
chr15	76669479	76670237	30.231875691376136
chr15	76671134	76672141	28.749370834441503
chr15	76680639	76680949	11.977690056831605
chr15	76697732	76698504	24.137609950001377
chr15	76701082	76702438	25.565725154229675
chr15	76710131	76711193	28.190071139182972
chr15	76715411	76715652	23.799264797036578
chr15	76722409	76723208	32.77005330850842
chr15	76723440	76725233	27.15761957089005
chr15	76738874	76739463	17.156286673553932
chr15	76773042	76774320	10.69951945179505
chr15	76817251	76817550	12.880391615290307
chr15	76818317	76818691	17.585762908751953
chr15	76871488	76872491	22.436189466078996
chr15	76873656	76873909	21.20499599969434
chr15	76876863	76877094	53.60432090594139
chr15	76879159	76879589	67.26224327087402
chr15	76880940	76881746	39.97150748184242
chr15	76898999	76899825	21.534950840559766
chr15	76907104	76907505	15.935996060359507
chr15	76907765	76908192	19.250859879219
chr15	76925176	76926394	19.932326202517856
chr15	76948057	76948970	27.397804765816193
chr15	76955612	76955979	13.499282353580485
chr15	76972208	76973198	17.170549095519867
chr15	76973870	76974363	10.811181263797907
chr15	76987697	76987985	12.858526666959127
chr15	76992809	76993224	10.916901556267796
chr15	77003809	77004326	13.391229311317725
chr15	77013632	77014488	23.50150474432473
chr15	77035542	77036125	16.342857737074993
chr15	77051122	77052463	30.238361840813486
chr15	77057469	77059250	26.664446155793236
chr15	77101597	77102777	19.266963041030756
chr15	77107593	77107856	12.012935801603948
chr15	77113375	77114144	13.52110851632603
chr15	77152568	77154232	17.116839102490456
chr15	77203200	77204184	25.320487732325144
chr15	77222303	77222769	17.560053921564453
chr15	77240454	77241121	11.974453465691928
chr15	77302308	77303107	30.402040728639452
chr15	77306601	77307807	24.679200328206935
chr15	77313429	77314063	16.7903646715808
chr15	77326076	77326375	11.700638713645297
chr15	77336368	77336878	24.68859991840288
chr15	77358468	77359097	19.717410950289242
chr15	77367038	77367663	14.951949118041993
chr15	77368102	77368904	20.313176818619347
chr15	77482443	77482896	10.623112410109565
chr15	77742820	77743585	14.007944767771203
chr15	77764797	77765156	15.310473341131608
chr15	77775392	77776123	14.232203293107602
chr15	77798454	77798740	16.553102516627813
chr15	77800323	77801228	28.640368433156723
chr15	77814359	77814658	14.423565277686485
chr15	77821583	77822854	30.38116444723518
chr15	77823298	77823613	24.083062913682724
chr15	77835894	77836252	15.882501351766747
chr15	77841957	77842775	28.18059266050754
chr15	77847663	77848518	36.72916003890902
chr15	77849620	77850390	26.380207848239255
chr15	77857481	77858265	19.21176853836799
chr15	77862873	77864087	20.454536943891295
chr15	77873348	77873660	23.20327826646658
chr15	77875625	77876965	26.216131566175775
chr15	77881708	77883490	24.79219813632392
chr15	77888569	77888911	15.586139929922004
chr15	77894674	77895356	13.328390019380452
chr15	77905038	77906008	36.081563029338405
chr15	77907787	77908381	28.885998167172826
chr15	77910806	77911541	22.76586246230975
chr15	77912373	77913110	21.625339589578324
chr15	77923780	77924237	15.707375436695191
chr15	77928471	77929825	26.971021626161157
chr15	77931326	77931642	18.544704585135737
chr15	77939098	77940090	25.473529020624778
chr15	77948074	77948482	19.173035137793597
chr15	77955733	77956140	29.354785178744528
chr15	77956750	77958097	29.947592063399714
chr15	77970346	77971417	23.466048178329967
chr15	77977459	77978393	44.78949129402765
chr15	78119364	78119761	10.32940933986635
chr15	78173692	78174791	25.501513559239033
chr15	78197404	78197692	8.4390021380451
chr15	78229831	78230196	19.51238799160474
chr15	78234312	78235058	16.212915986856252
chr15	78372511	78373256	13.303634739562169
chr15	78383604	78384244	13.000921330600978
chr15	78405687	78406694	26.266410261303808
chr15	78436566	78437097	8.970101396916276
chr15	78448000	78448385	18.62924661264791
chr15	78449368	78450652	27.501127746617684
chr15	78531978	78532360	14.720270588759977
chr15	78581839	78582068	10.89699410142857
chr15	78744409	78744827	9.128566770462328
chr15	78749485	78750011	12.298406706110153
chr15	78767317	78767557	12.265482485294342
chr15	78773265	78773895	12.450621642763652
chr15	78778656	78779185	11.181989894246785
chr15	78779503	78779777	10.414659235599267
chr15	78802445	78802719	9.613530802900774
chr15	78815443	78816610	36.734554389652885
chr15	78826512	78827351	18.864163634035386
chr15	78833902	78835138	25.54779522241512
chr15	78842316	78842877	51.933378389599916
chr15	78844644	78846197	43.31805925313995
chr15	78850418	78851894	34.059936265635294
chr15	78857704	78858633	27.305046786789745
chr15	78863921	78864662	19.017156038528835
chr15	78876308	78877975	59.36255457146162
chr15	78896271	78896795	31.32031658405566
chr15	78897150	78898575	47.76432059103983
chr15	78903171	78903838	30.88944654450424
chr15	78908290	78909951	28.756594337394656
chr15	78913925	78914415	16.00237143769556
chr15	78923437	78923737	46.12052563349406
chr15	78926188	78926644	33.75042863896019
chr15	78927401	78928277	31.36563717611304
chr15	78934642	78935431	25.57816379121652
chr15	78942576	78943172	10.831968937144184
chr15	78948715	78949112	13.072003851008956
chr15	78982474	78983856	17.482836225788432
chr15	78993796	78994095	16.085417674137997
chr15	78995223	78995846	18.12544077357358
chr15	78998578	78999099	17.43247065297015
chr15	79001872	79002471	15.434114129794063
chr15	79019301	79019675	19.199081051158394
chr15	79028455	79029393	20.94752578593012
chr15	79030366	79031252	25.32131616256576
chr15	79037737	79039523	34.700636596157025
chr15	79042734	79043231	28.81279855954575
chr15	79044356	79045283	43.06488078877635
chr15	79062586	79063480	24.713597518485663
chr15	79071604	79072251	15.251200500559033
chr15	79074779	79075163	19.90493339051803
chr15	79082244	79083754	25.13276829940594
chr15	79097407	79097715	14.191780771527972
chr15	79098065	79098777	16.999387916554227
chr15	79101608	79102514	16.13536200197064
chr15	79122149	79122583	25.560816850530387
chr15	79126268	79126898	29.32592400747632
chr15	79134749	79134977	27.23505461006834
chr15	79141001	79142152	21.544704299714645
chr15	79155145	79155797	10.1930669282843
chr15	79175254	79175674	9.22940262726375
chr15	79224646	79225117	18.35558818910279
chr15	79228945	79230015	27.506240826900875
chr15	79243126	79243635	11.300610658462015
chr15	79261607	79261848	11.108905384649379
chr15	79270287	79270753	10.929041111418107
chr15	79281565	79282009	13.942524718808698
chr15	79322031	79322921	15.136408888356069
chr15	79327665	79328790	24.370462523566353
chr15	79333274	79333715	26.284315007614172
chr15	79347056	79348322	27.691582087656897
chr15	79357289	79358272	17.464468010080672
chr15	79363769	79364105	15.250178484689622
chr15	79364424	79364878	12.647972153146886
chr15	79380402	79380966	10.826930177127215
chr15	79402712	79403975	25.708950269250575
chr15	79416672	79417390	18.989795069840625
chr15	79421237	79421996	22.093471316637885
chr15	79441682	79442637	22.375146599215363
chr15	79453511	79454530	28.1417986539442
chr15	79455350	79456000	30.053323012131912
chr15	79459909	79460921	46.053156704770714
chr15	79466521	79467199	20.57321982538454
chr15	79487156	79487839	15.96233984806178
chr15	79505719	79506350	14.062095249133707
chr15	79511369	79512323	18.68964519340787
chr15	79516324	79516821	33.70410303618586
chr15	79519608	79519904	25.090264568457734
chr15	79528258	79528996	18.034184691059558
chr15	79545933	79547234	25.787378301627815
chr15	79565146	79566096	17.806148938630756
chr15	79577019	79577286	16.450814082827907
chr15	79604505	79605601	20.841771849750604
chr15	79609437	79609993	27.830478115905102
chr15	79631476	79632104	24.195404983629846
chr15	79658078	79659501	19.73694386284534
chr15	79670079	79670837	21.250969964784808
chr15	79687658	79688600	28.045806784538705
chr15	79690016	79690814	22.59438071215063
chr15	79705969	79706560	13.507843022419111
chr15	79723749	79724041	14.759954899957735
chr15	79740796	79742727	21.82599094304993
chr15	79752871	79753501	22.997046282934765
chr15	79774072	79774905	17.484489944659504
chr15	79785387	79785625	10.77401094476716
chr15	79804235	79805304	15.10120411293879
chr15	79833110	79833378	13.769228202193531
chr15	79833988	79834731	22.062892992114637
chr15	79875479	79876578	13.731541925609058
chr15	79883080	79883833	18.61184102700526
chr15	79891782	79892402	13.666906842877788
chr15	79927844	79928236	12.082579793978711
chr15	79932077	79933204	18.06057833186694
chr15	79945991	79946495	15.28918843231504
chr15	79970748	79971491	15.271534103403823
chr15	79972699	79973319	16.32578031632208
chr15	80011964	80012326	16.224380393054602
chr15	80012568	80014038	19.441703463573845
chr15	80061708	80062015	12.774191899874312
chr15	80070135	80070760	21.784898269653322
chr15	80075411	80076129	29.61937857869608
chr15	80076688	80076979	25.15734463459028
chr15	80080841	80081148	26.32385565170636
chr15	80083535	80083818	23.834840248835803
chr15	80092872	80093165	31.487806893045992
chr15	80095842	80096314	31.322232488858496
chr15	80102095	80102454	25.195503176420843
chr15	80105211	80106261	35.7132315335955
chr15	80115490	80116136	16.81403572861993
chr15	80116813	80117264	23.1056924976425
chr15	80132806	80133578	21.186719145799547
chr15	80151314	80151584	12.58527311042503
chr15	80155340	80157314	12.768958398979745
chr15	80165248	80165790	16.833615695418466
chr15	80225014	80225766	18.73171323030553
chr15	80233543	80234442	17.344578959387587
chr15	80254687	80255892	27.225979806575538
chr15	80264085	80264690	12.617634103317892
chr15	80316736	80317040	10.49873283662294
chr15	80380109	80380653	11.857351501198377
chr15	80599337	80599565	12.022511135067855
chr15	80615827	80616382	13.283097731100547
chr15	80671552	80672052	15.171234412193298
chr15	80674949	80675730	17.15942210149826
chr15	80682977	80684053	26.14811288113931
chr15	80705894	80707092	19.642015872694216
chr15	80710758	80711526	40.48390945419669
chr15	80773239	80773567	14.148800079415484
chr15	80810067	80810472	15.002000137611672
chr15	80815527	80816043	13.234105353207552
chr15	80854190	80855426	29.338281309720383
chr15	80892665	80892936	16.58476774279042
chr15	80907965	80908211	13.424649164928653
chr15	80929862	80930464	13.999360249288058
chr15	80946929	80948743	18.497599694871983
chr15	80977322	80978301	32.89081706260393
chr15	81042237	81042614	13.797343566499908
chr15	81045665	81045900	9.979787867119972
chr15	81081513	81082584	22.03084249345083
chr15	81105092	81105373	19.676944814118627
chr15	81188447	81188678	34.03426272734935
chr15	81189895	81191316	33.29819608523257
chr15	81196333	81198087	45.1411592571922
chr15	81213295	81213521	10.343391734941871
chr15	81219966	81220251	9.581597977353816
chr15	81301517	81301865	11.382149673056329
chr15	81302302	81302588	13.924075506783865
chr15	81313021	81313564	17.406984866653357
chr15	81360479	81360707	9.946107849740146
chr15	81399371	81400526	32.546002715800235
chr15	81448287	81448603	12.063034552562085
chr15	81465849	81466944	40.034611317011866
chr15	81484902	81485235	17.409391887195117
chr15	81511437	81512356	26.783398798422663
chr15	81514109	81514536	38.862356498593186
chr15	81517551	81518833	52.01882146635963
chr15	81522565	81523815	64.7103885269165
chr15	81554443	81555546	19.061958120178332
chr15	81584576	81585899	32.20822920334312
chr15	81663414	81664395	18.799764323550505
chr15	81693592	81695344	26.684111882135575
chr15	81700496	81701039	14.857772591803394
chr15	81708849	81709148	14.43085650696005
chr15	81722001	81722858	15.837773465498186
chr15	81729641	81729911	16.092065835882117
chr15	81730218	81730640	14.617625313347549
chr15	81753383	81753682	14.195272656188761
chr15	81768783	81769250	20.62799934860981
chr15	81775754	81776085	16.4291076746592
chr15	81776932	81777716	14.305741612400327
chr15	81791275	81791633	8.912079968265981
chr15	81796356	81796700	8.479526501755382
chr15	81810488	81811829	48.6148475601458
chr15	81831286	81832017	18.891853760433587
chr15	81856336	81856623	13.108829607946948
chr15	81864144	81864426	17.215824712252786
chr15	81871516	81872725	46.54409468519086
chr15	81883388	81883685	15.320432277640911
chr15	81886055	81886375	16.32152958214283
chr15	81925904	81926842	15.246097996290812
chr15	81936257	81936651	15.594066157558848
chr15	81959572	81961283	27.841650904304867
chr15	81969026	81969610	14.724422030252953
chr15	81987355	81988183	22.62580196523436
chr15	81989513	81990517	22.375760168668283
chr15	81999305	81999728	13.00818245574374
chr15	82015677	82016804	35.45881937834258
chr15	82036172	82036405	12.33632990628353
chr15	82047666	82047981	14.854079964047386
chr15	82052818	82053161	8.986616943737507
chr15	82065342	82065677	12.638834099271405
chr15	82070263	82070713	14.86810989273919
chr15	82127652	82128359	12.000564476725405
chr15	82140281	82141128	20.323476742966257
chr15	82144101	82144812	21.68500871162039
chr15	82146641	82147242	22.94011540658859
chr15	82170488	82171306	14.68438781211312
chr15	82174758	82175004	9.850953111803628
chr15	82193920	82195223	20.00659756759269
chr15	82205237	82205940	33.51362496046389
chr15	82206680	82206991	24.628091916394002
chr15	82221901	82222140	10.763197471905952
chr15	82229408	82230348	13.34316828250885
chr15	82236779	82237025	11.977410890222565
chr15	82244224	82244747	17.37623941465272
chr15	82250545	82250917	14.768085907864315
chr15	82266690	82266931	12.266692011188175
chr15	82271121	82271775	18.92529534856114
chr15	82274761	82275149	12.27187313492765
chr15	82299000	82299624	14.817509915584173
chr15	82325860	82326093	9.67877312074915
chr15	82336779	82337013	22.070374912685818
chr15	82338602	82339410	28.004929191995377
chr15	82345959	82346356	41.68900075667451
chr15	82353902	82354888	27.785011550717616
chr15	82751502	82752099	16.694069660289003
chr15	82866340	82867130	11.629311419740509
chr15	82898436	82899782	67.36441300917876
chr15	82901232	82901576	33.48001775630685
chr15	82910452	82911349	34.00375320813063
chr15	82924735	82925227	14.949563309429138
chr15	82928718	82929354	17.66222924256475
chr15	82930375	82930616	15.844280021319252
chr15	82962574	82962985	9.617510459138819
chr15	82987540	82988284	17.21426736154864
chr15	83005627	83005908	19.156172073608616
chr15	83008927	83009755	29.248859885810077
chr15	83010756	83011074	15.445444688856977
chr15	83037940	83038425	36.10070901064529
chr15	83042002	83042879	32.50663605084305
chr15	83056893	83057124	14.09309045370523
chr15	83088984	83089863	20.207909922550968
chr15	83090749	83091002	22.525856342240285
chr15	83092224	83092556	21.5867743836828
chr15	83103419	83103980	23.283204258869464
chr15	83122242	83123150	22.313760554737982
chr15	83133517	83134162	16.17215869075568
chr15	83148700	83150324	21.994672570322535
chr15	83157160	83157921	22.90722469901287
chr15	83165180	83165489	25.6516113157797
chr15	83171887	83173178	17.825679796412413
chr15	83193294	83193696	12.313109669519301
chr15	83204050	83205569	13.731208423943485
chr15	83220425	83221118	26.280930216350253
chr15	83236558	83236834	16.333763081094492
chr15	83242167	83242392	14.434941681755914
chr15	83251326	83251737	31.84184080898907
chr15	83251995	83252277	26.155826730931057
chr15	83255753	83256498	33.51672825525271
chr15	83293361	83293605	11.088681088119257
chr15	83350293	83351573	18.123054348677396
chr15	83366919	83367720	14.789496793877914
chr15	83374390	83375697	19.24098506116101
chr15	83398691	83399262	13.518131114137987
chr15	83408456	83409300	13.339215761112376
chr15	83419565	83419817	10.314123055291555
chr15	83432402	83432759	14.033433267716266
chr15	83440551	83441242	17.27421037712594
chr15	83443193	83443766	20.927807944399316
chr15	83463951	83465338	29.891766954516882
chr15	83473757	83474915	46.731408935342635
chr15	83493806	83494764	20.949667670781526
chr15	83496058	83496282	21.25418586390359
chr15	83500374	83500794	17.167824409121557
chr15	83511004	83511229	13.146262592739529
chr15	83517937	83518265	15.928438169200247
chr15	83518541	83518777	10.080954897201668
chr15	83535386	83535711	15.551284496600811
chr15	83554071	83554390	13.378897083964095
chr15	83555388	83556013	12.053990407562257
chr15	83562366	83563318	20.406036321856394
chr15	83563606	83564031	17.004393622454476
chr15	83569602	83570162	12.070455447265081
chr15	83578473	83578801	12.510689494086474
chr15	83593466	83594425	24.389689943713368
chr15	83594788	83595365	20.473258491198774
chr15	83619949	83620292	7.423306946156671
chr15	83628469	83628747	10.787276810021709
chr15	83631324	83631764	15.609368947419254
chr15	83680860	83681088	10.714884262335929
chr15	83690248	83690704	13.096634009428191
chr15	83724632	83725649	24.675521081644995
chr15	84131483	84132106	9.525499309046884
chr15	84167908	84168277	9.904225702208231
chr15	84191910	84193051	44.82044200746768
chr15	84223689	84224001	12.58697173381463
chr15	84231782	84233453	33.076694026711614
chr15	84239332	84239672	13.129086873110603
chr15	84249341	84249591	19.231602390289307
chr15	84433259	84433959	15.37810298374721
chr15	84500079	84500359	24.486098415510995
chr15	84538796	84539384	29.40455240295047
chr15	84557393	84557879	20.302438861548655
chr15	84609741	84610304	11.921770714104282
chr15	84629422	84629810	13.821336846990684
chr15	84631836	84632187	9.562727875179714
chr15	84662827	84663535	13.031745196735791
chr15	84671334	84671914	20.860685309048357
chr15	84679474	84679915	19.557224446683783
chr15	84680165	84681597	40.84372135980169
chr15	84686570	84687824	49.887098426453804
chr15	84700205	84700531	17.568823390211797
chr15	84701764	84702135	18.33140786060426
chr15	84705430	84705937	21.252570784303565
chr15	84714111	84715350	29.41091618526357
chr15	84720790	84721630	23.145029366016388
chr15	84723665	84724565	21.07420144081116
chr15	84727976	84728883	19.09460973581905
chr15	84741854	84742137	15.841025352478027
chr15	84742476	84743978	20.552926005242508
chr15	84754519	84755770	18.959137778583287
chr15	84772550	84772942	15.566386974587733
chr15	84784764	84785058	10.618094648633685
chr15	84852690	84853018	29.2881810490678
chr15	84853359	84853914	14.233499858615634
chr15	84855845	84856463	16.367125385401703
chr15	84867812	84868070	7.868932515151741
chr15	84870283	84870805	10.632127727128537
chr15	84891706	84892075	11.188687390428248
chr15	84898406	84898686	8.923883741242545
chr15	84922808	84923765	25.0175188536928
chr15	84944274	84944572	6.264825924930957
chr15	84981929	84982203	14.663408178482612
chr15	84982902	84983340	15.947408325595942
chr15	85001587	85002024	25.68897052869644
chr15	85005825	85006133	14.93637585949588
chr15	85025075	85026229	17.880752118042892
chr15	85033676	85034533	24.064083744792427
chr15	85036619	85037511	38.87184103935823
chr15	85038340	85038637	24.312663010876587
chr15	85047197	85048046	22.767834077033054
chr15	85132101	85132573	15.340073799682877
chr15	85156178	85156614	13.300384764277608
chr15	85216210	85217704	19.84025497991876
chr15	85257963	85258207	19.818647169675984
chr15	85274676	85275023	13.9091192226245
chr15	85294251	85294643	11.763584343754516
chr15	85315259	85315798	13.999545251283664
chr15	85335437	85336780	51.574739895023164
chr15	85409645	85409915	18.090168899959988
chr15	85441288	85441767	14.951751902108402
chr15	85485982	85486915	18.419712154556063
chr15	85507772	85508908	16.288490101065435
chr15	85523025	85523993	15.836918613142219
chr15	85529763	85531344	27.841240742325706
chr15	85531575	85532654	21.00871220554214
chr15	85539191	85539545	33.6556412325067
chr15	85542426	85543348	64.62067962985752
chr15	85544565	85545010	31.96493612782339
chr15	85547080	85547530	33.17508894602458
chr15	85553587	85554000	19.03346914009667
chr15	85566220	85567580	36.70126239341848
chr15	85570751	85571960	36.0708498958717
chr15	85580231	85580624	24.085607671859
chr15	85581528	85582311	22.239890355564473
chr15	85583275	85583677	44.856962849251666
chr15	85603017	85603415	13.069333375997878
chr15	85625414	85626388	21.07643737440481
chr15	85634208	85635106	29.368316435867005
chr15	85645745	85646454	11.648637651220195
chr15	85669987	85671426	22.307653781686746
chr15	85684575	85685247	12.477716522557396
chr15	85734853	85736038	23.376601023613652
chr15	85755202	85755558	11.246014349916008
chr15	85811458	85812151	14.831391490039028
chr15	85821744	85822109	11.457901139455299
chr15	85841204	85841554	13.88193839754377
chr15	85859132	85859991	19.729983635081958
chr15	85867513	85868075	12.98453887247106
chr15	85878932	85879751	17.896711422846867
chr15	85954218	85956146	12.307139261891443
chr15	85969902	85970154	12.65865507201543
chr15	85977715	85978107	17.717119022291534
chr15	85981887	85982570	20.82475617933762
chr15	86004126	86004477	8.05684236108068
chr15	86013540	86014533	15.721946225545677
chr15	86027803	86028046	14.500435413156517
chr15	86028291	86028624	29.97000253809107
chr15	86032713	86034999	34.36019348235624
chr15	86038683	86038966	21.218447654912833
chr15	86060967	86062178	19.75400912712469
chr15	86106563	86106854	11.5888518828297
chr15	86134951	86135208	9.758650883626382
chr15	86150422	86151038	19.655748320864394
chr15	86182877	86183156	12.55310424339814
chr15	86185715	86186427	22.2335862966066
chr15	86194350	86194855	11.234415323427408
chr15	86214373	86215071	12.465873481892583
chr15	86239817	86240412	11.653178455448952
chr15	86419834	86420673	25.609960729942276
chr15	86423344	86423666	16.19981375096007
chr15	86430687	86431222	10.347236917620508
chr15	86450024	86450348	8.027156475149555
chr15	86467657	86468762	14.16695108197933
chr15	86585472	86585811	11.209168311768929
chr15	87623947	87624769	21.433814574912226
chr15	88634645	88635770	14.311155128479005
chr15	88693017	88693302	13.35408547384697
chr15	88708433	88709798	36.692032176147016
chr15	88727465	88727767	20.70802428706592
chr15	88728862	88729762	22.912538725535075
chr15	88730979	88731437	28.896120716911216
chr15	88736732	88736984	26.83405503772554
chr15	88745258	88746794	67.59373227506876
chr15	88750943	88752578	42.166661152019344
chr15	88818540	88820026	23.633406090383414
chr15	88828497	88828874	14.494005165302468
chr15	88837346	88837695	12.028571366580646
chr15	88855834	88856219	16.93296545202082
chr15	88861634	88862874	40.18782698723577
chr15	88863340	88863937	31.610998172855858
chr15	88867336	88868676	30.144380599349294
chr15	88876220	88876536	13.431610686869561
chr15	88890813	88891497	28.42692153774507
chr15	88894857	88895235	23.918960162571498
chr15	89075341	89075961	24.78150383426297
chr15	89088885	89089490	10.686177667507456
chr15	89095896	89096628	20.087939099535916
chr15	89122906	89123451	12.276431842244
chr15	89128065	89129149	27.83304359992052
chr15	89140360	89141177	21.222792613754365
chr15	89146680	89147187	15.21594552034457
chr15	89152206	89152525	10.494612891098548
chr15	89157927	89158191	12.618946956865715
chr15	89173794	89174419	25.633399209594728
chr15	89179034	89179832	27.34932025154133
chr15	89180765	89181171	27.553622837724358
chr15	89195743	89196848	36.19246177328118
chr15	89208389	89209115	38.42451960193224
chr15	89210932	89212060	39.25259592854385
chr15	89241238	89241887	12.917384131480071
chr15	89256120	89256499	13.857070351653489
chr15	89291097	89292353	17.345530613972123
chr15	89301118	89301800	16.819216975718298
chr15	89304250	89304630	17.581116952394183
chr15	89315409	89315933	22.587813972516823
chr15	89355164	89356451	25.875698636461806
chr15	89356680	89357035	22.703049270200058
chr15	89373446	89374357	24.87339851073716
chr15	89378689	89379519	19.07529668922884
chr15	89399673	89400179	14.588821609029656
chr15	89429452	89430453	33.48694064972046
chr15	89475797	89476805	17.711707483208368
chr15	89481028	89481370	9.461545643053556
chr15	89500201	89500493	9.952171572267194
chr15	89523398	89523687	8.591182312750899
chr15	89524123	89524408	16.797017485635322
chr15	89548066	89548296	9.940340427730394
chr15	89572928	89573534	10.388317553517055
chr15	89583567	89583877	12.902441609290339
chr15	89591532	89591865	12.67539046404956
chr15	90223954	90225014	18.81475804886728
chr15	90402222	90402544	7.220639750083781
chr15	90587780	90589586	29.697076418401206
chr15	90658408	90658672	11.690267660401084
chr15	90673858	90674473	12.126570329821206
chr15	90679167	90680376	35.33692855219687
chr15	90683565	90684260	29.816256502549425
chr15	90811946	90812176	10.436515070044477
chr15	90887090	90888075	10.596547075939663
chr15	91572709	91573493	18.205355827297485
chr15	91928836	91929100	13.241513761607083
chr15	93274774	93275829	17.67261514708894
chr15	93340867	93341149	10.479364104304754
chr15	93379430	93379657	13.918077300823732
chr15	93380877	93381853	17.534332919316213
chr15	93398102	93398642	18.156917172891124
chr15	93401280	93402208	24.967312435651646
chr15	93442141	93442379	8.252580215950974
chr15	93451773	93452365	11.504704077501554
chr15	93459745	93460282	12.644379148714147
chr15	93475513	93475816	8.940314240974955
chr15	93502915	93503608	10.101390599172353
chr15	93519010	93519738	12.182431558986286
chr15	93527414	93527794	12.011490937283165
chr15	93570693	93571264	22.258631297043035
chr15	93595527	93596553	14.659044027793245
