chr	start	end	TSC_Tfap2c_ds
chr7	48894296	48894535	10.649351574885795
chr7	49121262	49121810	11.328528442522035
chr7	49195483	49196326	14.332947488357163
chr7	49245619	49246481	27.678355159449744
chr7	49471375	49471695	9.803383603692055
chr7	49496412	49497297	24.60123156854662
chr7	49503621	49503961	10.292439190079184
chr7	49521097	49523170	37.94819105195665
chr7	49544680	49545358	16.24596408827115
chr7	49560433	49560660	10.410559124883576
chr7	49601044	49602101	23.642964294076304
chr7	49616396	49616635	16.258703774488122
chr7	49751159	49751660	9.249563784418468
chr7	49758912	49759479	16.00358854694131
chr7	49762447	49762911	21.165072042366553
chr7	49777743	49779248	23.62968962089564
chr7	49809133	49809896	9.602593415686531
chr7	49818718	49819187	10.180146316983807
chr7	49865263	49865600	9.234249536644457
chr7	51861851	51862711	12.56827709009481
chr7	52005485	52006683	39.37750214527366
chr7	52169747	52170977	25.441173802352534
chr7	53951219	53951469	9.424367156982422
chr7	54398061	54398436	10.108616109212239
chr7	55793615	55794495	13.293710204687985
chr7	55841791	55843102	22.289735217934616
chr7	55961550	55962941	35.41599454680936
chr7	55968165	55968789	14.469901311091888
chr7	55986422	55986632	15.287213393620082
chr7	55986868	55987212	12.390658472859583
chr7	55998878	55999568	10.759511383028999
chr7	56019122	56020150	52.716717658803624
chr7	56049520	56050715	20.772707655838843
chr7	56099914	56100721	9.939122846430857
chr7	56131342	56131575	12.187850370939197
chr7	56519092	56520082	22.93438098984535
chr7	56702895	56703166	9.506799638051389
chr7	57112641	57113963	15.362360601526165
chr7	57155849	57156105	11.874214202165604
chr7	57509498	57509959	12.64367962193851
chr7	57590508	57591037	12.612531424019423
chr7	57591874	57592300	11.470716471963085
chr7	58398792	58399141	11.699501253472357
chr7	58657736	58658815	15.452762032350641
chr7	58668229	58669100	12.614102076717687
chr7	59228040	59229101	43.194385769454854
chr7	60003815	60004512	9.617194149039227
chr7	60012943	60013841	16.63446778019181
chr7	60155560	60155908	3.4864830354164384
chr7	61340130	61340670	13.374801203056618
chr7	62420303	62420649	9.16148392589106
chr7	62463383	62464657	37.7972050319474
chr7	62494982	62496200	20.549157753366554
chr7	63212308	63212621	11.159339813378672
chr7	63444110	63445426	17.23686913045344
chr7	63755225	63755744	29.137720560062828
chr7	63875598	63875874	12.001876209093178
chr7	63897044	63897420	19.18812647018027
chr7	63908304	63909469	35.47563742179216
chr7	63913982	63914560	14.865991310264825
chr7	63929127	63929398	11.519481050132386
chr7	63937222	63939883	71.02936950477161
chr7	63956538	63957623	16.541467139248475
chr7	64155387	64156869	13.479220145627073
chr7	64191712	64192115	8.749900858100531
chr7	64207732	64208108	9.568641804634257
chr7	64219456	64220377	18.155349149507238
chr7	64277168	64277398	18.693678702478824
chr7	64284288	64284684	26.601919241625854
chr7	64287014	64288168	34.853334915286744
chr7	64292379	64292654	11.97197041945024
chr7	64298187	64298417	9.913576677571172
chr7	64321577	64322283	13.609825886005044
chr7	64373726	64374356	9.00472993699331
chr7	64391998	64393174	67.06375708871958
chr7	64501680	64502132	17.812992923027647
chr7	64729606	64729970	12.546153663278936
chr7	64751533	64751971	8.516141225213874
chr7	64808689	64810084	17.061522113294156
chr7	64839914	64841330	16.909996727092118
chr7	64872547	64873390	28.682750692854007
chr7	65155866	65156390	13.919812690210707
chr7	65156650	65157046	17.124594064673992
chr7	65269600	65270324	11.386538864499297
chr7	65279106	65279533	10.879396278908438
chr7	65317430	65317832	11.954322029702105
chr7	65352365	65352586	8.195470393513123
chr7	65370341	65371753	42.24806268357015
chr7	65394057	65394300	15.235351884316024
chr7	65410415	65411344	15.964667736008298
chr7	65417063	65417803	13.38923778018436
chr7	65430149	65430943	19.099620963223934
chr7	65452034	65452840	43.09786300327878
chr7	65453713	65454733	30.22255381041882
chr7	65467169	65467385	16.858904092400163
chr7	65469545	65470596	29.227635067831777
chr7	65486182	65486782	14.883818426132201
chr7	65497008	65498403	18.633329712105482
chr7	65504778	65505129	17.507633176624264
chr7	65505570	65505919	22.8133066472488
chr7	65527148	65527891	10.900439250838227
chr7	65644380	65645453	27.2098444594697
chr7	65692960	65693865	42.18846744727035
chr7	65704492	65705528	36.14322069989208
chr7	65727976	65728949	11.936029127420895
chr7	65766348	65766833	10.637601095376555
chr7	65835060	65835710	14.424179172515869
chr7	65861538	65862096	35.583191881897626
chr7	65862354	65863074	15.144939104715982
chr7	65873498	65874004	11.732022104527168
chr7	65919988	65920583	13.257254206232664
chr7	65964116	65964743	13.75564313125002
chr7	66059827	66060719	22.50207092623005
chr7	66079065	66080323	21.751269494406937
chr7	66108843	66110800	29.75269998457675
chr7	66134988	66135371	8.102345495871402
chr7	66194287	66194942	13.583136414389575
chr7	66200645	66201722	25.43824361980017
chr7	66222754	66223248	12.387636760951054
chr7	66228180	66229023	21.900091662242886
chr7	66243866	66244575	11.454771223458316
chr7	66254709	66254918	8.464674703242105
chr7	66365619	66366581	30.51021440014274
chr7	66387558	66389696	26.273786897392352
chr7	66413457	66414258	15.258478112286248
chr7	66427272	66428073	22.116372116793706
chr7	66446660	66446977	10.432341906550555
chr7	66465106	66465993	29.313581848359565
chr7	66466731	66467582	20.228011872037175
chr7	66474377	66475330	22.93302246005688
chr7	66580517	66581021	18.861771076444594
chr7	66582798	66583678	20.076271069591694
chr7	66654461	66654702	10.574556061835704
chr7	66661659	66662106	20.296170949402537
chr7	66689236	66690462	37.59374791762957
chr7	66761451	66761790	9.532837825538838
chr7	66790157	66790693	12.327504759404198
chr7	66812479	66813512	25.128190905634685
chr7	66839310	66840844	19.54288883967692
chr7	67142505	67143203	14.752386579540875
chr7	67183722	67184094	11.111304452342372
chr7	67211740	67212002	10.279771812089527
chr7	67217003	67217456	13.012959855018599
chr7	67222107	67223115	17.535037756912292
chr7	67228642	67229295	14.270864489615237
chr7	67287342	67287624	9.32976868812074
chr7	67371704	67373501	39.04994152410865
chr7	67483447	67484371	12.39569404218104
chr7	67495715	67496135	10.04574507758731
chr7	67548875	67549766	18.87398942418639
chr7	67644878	67645459	18.128601093915982
chr7	67647423	67647677	13.157601762005664
chr7	67741874	67742466	10.5973170673525
chr7	67759257	67760088	31.621770893193325
chr7	67788656	67789143	9.917214366200033
chr7	67803304	67804191	19.62701198616587
chr7	67950490	67953291	41.06831183234616
chr7	67961438	67962346	11.326646189332534
chr7	67968154	67968486	13.798228473548429
chr7	67968755	67968986	18.57965918949672
chr7	67971337	67971968	20.643414461102616
chr7	67973116	67974165	32.528679272239835
chr7	68021534	68022485	21.55143241601537
chr7	68040189	68041044	16.404200367620813
chr7	68128734	68129818	22.947685081580467
chr7	68181004	68182790	22.031369951510882
chr7	68194188	68194414	9.63682697515572
chr7	68239224	68239737	14.88094742721052
chr7	68266857	68267209	19.692153231664136
chr7	68268580	68269413	29.294123388567463
chr7	68275618	68276316	13.054076664768864
chr7	68300904	68301615	12.017503120728183
chr7	68302488	68303002	10.805118412359215
chr7	68357396	68357697	13.710445511776744
chr7	68369586	68370117	10.843102991244214
chr7	68374167	68374407	11.893839546044667
chr7	68444888	68445345	10.668690044979037
chr7	68473402	68473945	9.089710769512816
chr7	68579262	68580191	16.75828139568941
chr7	68708925	68709810	28.57701875934493
chr7	68716612	68718207	21.76010146664228
chr7	68748315	68749790	20.962656826083943
chr7	68768396	68768731	10.795185803655368
chr7	68815144	68815539	13.699208744869956
chr7	68823010	68823692	11.80568814417484
chr7	68829362	68830448	21.17978362835134
chr7	68834698	68834907	10.561883492903275
chr7	68835609	68836148	12.142277908679063
chr7	70239300	70240036	10.621683709323406
chr7	70305985	70306235	9.793820848464966
chr7	70330899	70332303	12.37244247643017
chr7	70350964	70351516	11.38306646761687
chr7	70360836	70361076	20.777242803573607
chr7	70361310	70362325	43.60390592208637
chr7	70429213	70429463	11.367819118499757
chr7	70484564	70484838	9.747782421808173
chr7	70573812	70574632	17.924173366732713
chr7	70638674	70638920	6.289536412169293
chr7	70754654	70755320	8.096189987194073
chr7	70789085	70789506	9.162487384542434
chr7	70828564	70828971	22.456063575182267
chr7	70834498	70835480	30.08973769209293
chr7	71411304	71412385	26.080737543591297
chr7	71705200	71706408	18.277519263968564
chr7	71992092	71992694	14.390434075035525
chr7	72306392	72307078	12.026037499786465
chr7	72362602	72362835	12.504516098120693
chr7	72590719	72591044	13.323541996295635
chr7	72828528	72829199	14.432948990123993
chr7	73234073	73234415	10.698875602922941
chr7	73307221	73308087	10.29698113370988
chr7	73323542	73323984	22.31498166770417
chr7	73331786	73332762	21.8903058816175
chr7	73375128	73376967	13.945521129969247
chr7	73389873	73391560	13.07676586081373
chr7	73398215	73398647	17.994997481505077
chr7	73399348	73400180	28.391957599383133
chr7	73403401	73404066	28.66938896322609
chr7	73409380	73409600	7.85016178001057
chr7	73504022	73504273	11.00244878487758
chr7	73517709	73517987	10.51382903915515
chr7	73524574	73524879	12.150888868238106
chr7	73533725	73534029	20.342060512618016
chr7	73537507	73538396	43.424198747083494
chr7	73557934	73559247	36.625391819961905
chr7	73568979	73569452	11.722080713094668
chr7	73588881	73589901	14.16262058650746
chr7	73595036	73595704	18.999273708480562
chr7	73606768	73607446	16.19839839597719
chr7	73617258	73618876	51.57813630027441
chr7	74012601	74014116	15.189556305636668
chr7	74173076	74173403	10.862077272630977
chr7	74411622	74412183	12.83711639105105
chr7	74554415	74555539	22.46411920527122
chr7	74924464	74924856	13.886311998172681
chr7	75138758	75140121	36.360062042930416
chr7	75362452	75362984	14.943279770083894
chr7	75415168	75415616	12.488444871136121
chr7	75455256	75456085	33.530810782935276
chr7	75739053	75739550	8.445368563385317
chr7	75752559	75752825	11.814066661031623
chr7	75776419	75776986	20.483783634461634
chr7	75781900	75782686	15.448155406777186
chr7	75801646	75802487	22.391464950071647
chr7	75827550	75828331	13.743722091411048
chr7	75830362	75830712	9.562709913253784
chr7	75847914	75849041	20.714783489122365
chr7	75880418	75881137	29.638776700917802
chr7	75893646	75894265	15.890858679480237
chr7	75913705	75914535	29.0220391376909
chr7	78766292	78766649	12.499757569043242
chr7	78782576	78783594	19.655213005650488
chr7	78791760	78792027	7.244074007098594
chr7	78846032	78847532	20.917139897664388
chr7	78863727	78864282	11.600217356982531
chr7	78895140	78896478	27.92692723295614
chr7	78913510	78913911	18.042268187030594
chr7	78918473	78919204	16.327859825050783
chr7	78924227	78924872	16.185758123471757
chr7	78941723	78942013	11.179353848819074
chr7	79029357	79029635	11.451551965672335
chr7	79052633	79053625	12.761907846696916
chr7	79089248	79089533	6.989826540361371
chr7	79100477	79101051	9.00917571679225
chr7	79128269	79128576	12.568401420543559
chr7	79140450	79141291	16.656477336225837
chr7	79147337	79149729	78.31776464239994
chr7	79158200	79158573	23.157916703109127
chr7	79158819	79159283	15.000119445652798
chr7	79182749	79183654	12.923460936151157
chr7	79188768	79189421	17.274681630214907
chr7	79211033	79212056	23.519474299888575
chr7	79220491	79220729	11.89276441606153
chr7	79228415	79228895	11.830084760983786
chr7	79239035	79239295	9.51171350479126
chr7	79246232	79246738	15.23910411827178
chr7	79258073	79258704	18.374129756316897
chr7	79262257	79262995	22.460289739334808
chr7	79269656	79270019	39.75363687247284
chr7	79272429	79273665	42.924241857621276
chr7	79279006	79279973	32.476408515622474
chr7	79314119	79314686	12.33499576595515
chr7	79321840	79322093	13.432100058544295
chr7	79345912	79346356	11.850091244723346
chr7	79349499	79350145	11.39929317911343
chr7	79363236	79364146	14.778516872112567
chr7	79371454	79372081	15.14766770230526
chr7	79391776	79393531	28.589817178372147
chr7	79428048	79428327	10.017754240275284
chr7	79441997	79442245	12.270475053018139
chr7	79465342	79466225	58.88162040710449
chr7	79466498	79466736	48.12906622686306
chr7	79470575	79471738	51.328666091682784
chr7	79496066	79496395	18.334477123156145
chr7	79497832	79498295	20.933383962248108
chr7	79504485	79505406	40.58680581476997
chr7	79515547	79515844	12.384332945852568
chr7	79535220	79535813	15.717560427184853
chr7	79536069	79536565	11.305228592888001
chr7	79563750	79564194	12.221834958136618
chr7	79576901	79577232	11.128734646246873
chr7	79591963	79592781	14.060771521262843
chr7	79654448	79654724	14.99391381982444
chr7	79659625	79660634	23.647018693483503
chr7	79709939	79710605	19.52981769573223
chr7	79715438	79716313	19.873065420968192
chr7	79721431	79721985	17.77602009652754
chr7	79729477	79729898	11.626403781410634
chr7	79742690	79743353	10.69566323782344
chr7	79780445	79780930	12.350453248957997
chr7	79786220	79786866	9.361223809859332
chr7	79792595	79793348	12.163008567663145
chr7	79810815	79811467	18.26347668331825
chr7	79869348	79869667	12.381734970595023
chr7	79878355	79878833	9.19954102408437
chr7	79880868	79881262	11.03879028528475
chr7	79920273	79920957	15.552916452898616
chr7	79935107	79935477	11.008879932197365
chr7	79987537	79988383	24.367079287274226
chr7	79990606	79991236	24.527905320364333
chr7	80013971	80015749	37.09271164448748
chr7	80024214	80025377	35.60619881023955
chr7	80059696	80060062	14.992235861189378
chr7	80114199	80115843	42.0036596973447
chr7	80128681	80129369	20.20411733693855
chr7	80129652	80130735	19.458062551468473
chr7	80143877	80144128	9.441248350409397
chr7	80152355	80152645	17.67741211529436
chr7	80156542	80156765	13.575009748005547
chr7	80186515	80187364	35.980200946120405
chr7	80188398	80189663	40.0776825976466
chr7	80197914	80199014	29.934913591905072
chr7	80207366	80208092	17.171264871749667
chr7	80215190	80215496	10.021503538867227
chr7	80231827	80233139	55.32821545804419
chr7	80246034	80246927	23.38755284658605
chr7	80260927	80261925	15.882220259649243
chr7	80269153	80270065	24.678327018754523
chr7	80293803	80295150	49.50942393489121
chr7	80323942	80324885	24.40837167353544
chr7	80339999	80340952	21.70347625136
chr7	80343095	80343558	30.691831168551683
chr7	80347501	80348455	17.171000365691114
chr7	80370408	80371714	66.59210899814529
chr7	80377198	80378053	11.819746306346872
chr7	80386464	80386746	14.128377447737025
chr7	80387583	80388499	16.36128098995925
chr7	80400877	80401161	22.13445538534245
chr7	80401384	80402526	36.651463306513854
chr7	80402904	80403259	24.13198860598282
chr7	80419348	80419592	10.986595732266785
chr7	80439235	80439907	30.358423988024395
chr7	80442117	80442673	32.37303285461535
chr7	80457322	80457909	15.41735575349408
chr7	80534339	80535807	45.310204934684066
chr7	80554327	80554666	9.602161666284973
chr7	80582557	80584210	24.440750227649502
chr7	80587566	80587859	15.838173013498352
chr7	80687894	80689500	29.463939132310387
chr7	80740870	80741333	12.337644175370878
chr7	80762405	80762726	19.78572693940635
chr7	80786927	80787410	15.16591032987796
chr7	80802522	80803674	32.17029691404767
chr7	80819236	80820010	39.26398852690862
chr7	80825786	80826443	33.75423240371309
chr7	80828081	80828904	52.73847666400896
chr7	80830265	80830538	28.19532507592505
chr7	80833206	80834003	23.495285088025792
chr7	80846229	80846883	19.29483616096893
chr7	80850017	80850334	13.377049073059853
chr7	80860410	80861537	48.34145405150772
chr7	80866394	80866870	14.919338422663072
chr7	80883007	80883925	24.07766317230424
chr7	80888356	80889864	26.522277093376342
chr7	80900982	80901520	17.057216670876542
chr7	80904947	80905314	13.36838830329417
chr7	80947257	80948249	21.975782056008615
chr7	80968019	80968242	7.104885486209339
chr7	80992972	80994412	66.63221123748356
chr7	81057137	81059613	42.548252366441545
chr7	81154665	81155363	20.35705080551541
chr7	81166986	81167506	9.747150223988752
chr7	81191204	81191416	8.39644921725651
chr7	81212070	81214141	17.12365632258566
chr7	81345293	81345609	17.096332287486597
chr7	81453289	81454822	15.150952879774438
chr7	81493240	81493917	16.007585963611238
chr7	81523201	81523954	22.408435964647676
chr7	81570929	81572169	23.034462428092958
chr7	81599277	81599514	11.124308445282626
chr7	81610019	81610564	9.733245881106875
chr7	81706336	81707180	15.696533926290359
chr7	81735568	81735990	16.717077440560146
chr7	81744135	81744365	9.576141357421875
chr7	81762378	81763940	32.14378216507798
chr7	81788813	81789535	15.492829513021453
chr7	81828773	81830153	31.07219453341719
chr7	81846706	81847488	13.386484350999602
chr7	81859092	81859647	11.050731737978824
chr7	81867769	81868248	18.36635779139891
chr7	81933889	81934709	16.33923540464262
chr7	81992037	81993113	18.27217285872392
chr7	82017764	82018936	35.728674780386704
chr7	82070678	82071439	10.284957966572666
chr7	82109524	82109756	7.597232434256323
chr7	82119117	82119777	13.726170533714873
chr7	82174839	82175266	13.72852196123896
chr7	82191944	82192264	13.32335805594921
chr7	82234213	82234512	8.971132221030551
chr7	82236710	82236996	12.279740833735966
chr7	82335197	82336635	10.893347886076226
chr7	82566787	82567271	16.031158128060586
chr7	82648060	82649228	30.793766462639585
chr7	82715802	82716042	11.028526345888773
chr7	82728815	82729171	10.397879696963878
chr7	82748838	82749691	17.89773301139107
chr7	82766521	82767159	16.293950342459365
chr7	82782951	82783806	23.419591664989092
chr7	82785416	82785748	20.801049703575043
chr7	82794117	82795231	27.092467554595782
chr7	82809394	82809773	38.787733651717296
chr7	82810939	82812318	73.82708117130271
chr7	82816182	82816486	29.084718290128205
chr7	82822185	82823084	18.84767303530446
chr7	82828083	82829140	38.4090996329922
chr7	82865611	82867067	68.89163986012176
chr7	82944574	82944858	10.865163423645665
chr7	82953196	82954604	24.90901332348585
chr7	83631425	83632842	26.699722489927044
chr7	83638174	83638638	14.790460200145327
chr7	83640720	83641846	23.430392187399722
chr7	83795912	83796305	10.378513921004823
chr7	83852161	83853170	13.148671861918878
chr7	83883214	83885048	66.71633971804451
chr7	83891294	83892574	65.907659073174
chr7	83914784	83915047	12.530706862533048
chr7	84085004	84085545	13.53899385131441
chr7	84086273	84086971	21.775840872679876
chr7	84089207	84089483	16.44737573983013
chr7	84151138	84152466	38.445555157690166
chr7	84247861	84248900	30.89916909027834
chr7	84261088	84261616	9.638798791350741
chr7	84272183	84273271	16.842460173456107
chr7	84329128	84329761	10.6094192396408
chr7	84355964	84356312	8.017341750791703
chr7	84362683	84362958	8.89154470096935
chr7	84363370	84363611	7.526691268588498
chr7	84409297	84410668	22.712271075453923
chr7	84447000	84447605	10.474396421889628
chr7	84528290	84529480	11.300308592179242
chr7	84594409	84594785	10.73437216434073
chr7	84605359	84606857	47.266410663385734
chr7	84679548	84679849	9.757641190310252
chr7	84689207	84690399	53.023460163366074
chr7	84779308	84779720	18.2848688607077
chr7	86815061	86816604	23.093086574576695
chr7	87246310	87246674	8.423167093769534
chr7	88278142	88278357	9.42318879060967
chr7	89338638	89339073	10.52100782065556
chr7	89403506	89404659	54.76198275649641
chr7	89517141	89518289	19.741716607522466
chr7	89522057	89522681	17.1727691812393
chr7	89561195	89561487	8.149277610321567
chr7	89563788	89564012	13.30458751320839
chr7	89632743	89633135	9.887740635142034
chr7	89769260	89769550	9.272163678859842
chr7	89809104	89809326	10.110809644063314
chr7	89940698	89941151	13.155324691705093
chr7	89949318	89949776	10.095283343802373
chr7	89979907	89981752	50.98276496841084
chr7	89998260	89998638	10.17296612451947
chr7	90007095	90007545	18.357334507836235
chr7	90022777	90024211	16.769390329988763
chr7	90059254	90060027	16.926860328170953
chr7	90129143	90130743	57.536929070949554
chr7	90150102	90150489	8.221956823531356
chr7	90231394	90231725	13.405665291039965
chr7	90233923	90234453	19.10172570786386
chr7	90236350	90236770	16.94243380001613
chr7	90265290	90266052	12.624692831765323
chr7	90302048	90302833	14.365726338526246
chr7	90409653	90410581	10.172638957870417
chr7	90422057	90423312	17.81642925976757
chr7	90442189	90444023	29.13704563957184
chr7	90457196	90458076	46.9736033168706
chr7	90460745	90461003	16.334450207939444
chr7	90475564	90476442	36.60565870172071
chr7	92561044	92562002	31.916072866364164
chr7	92636586	92637557	24.815039051303412
chr7	92669511	92670827	34.48494949674171
chr7	92741061	92741774	18.03624610713622
chr7	92873774	92875241	60.89019299658611
chr7	93079683	93080120	14.42988796146838
chr7	93217059	93217377	5.901835730990523
chr7	93254420	93254853	11.15526661146045
chr7	96816672	96817605	12.957965842141727
chr7	96832917	96833156	13.997103982390719
chr7	96951291	96952082	20.558086463986093
chr7	97042861	97043441	13.525669920033422
chr7	97080830	97082541	35.916816929232084
chr7	97325404	97326033	11.090470344349386
chr7	97331875	97332850	42.573243483518944
chr7	97341301	97342043	13.09240718768292
chr7	97361682	97362019	8.72825368575597
chr7	97371020	97372031	22.193644525507203
chr7	97399576	97400491	26.868348279025387
chr7	97424823	97425272	16.360597068854588
chr7	97445384	97445684	8.649742552439372
chr7	97462793	97463118	10.407607697706956
chr7	97463795	97464123	14.009826331603819
chr7	97480581	97481258	18.468990527368543
chr7	97492130	97492924	30.44459226449731
chr7	97535308	97536454	19.709887018586535
chr7	97579225	97581299	45.68835685667162
chr7	97590131	97591074	42.614237007634635
chr7	97592718	97592939	23.88656007758093
chr7	97645210	97645634	9.742149272054997
chr7	97696312	97696960	11.599422212000247
chr7	97737551	97738651	27.556022267775102
chr7	97745105	97745700	16.29024935970787
chr7	97747991	97748214	10.099782563111173
chr7	97788069	97788812	19.89500950419245
chr7	98119363	98119823	10.384059576366258
chr7	98146497	98147221	13.574924139028097
chr7	98157868	98158310	14.402668517099785
chr7	98177404	98178707	49.2078327258001
chr7	98187056	98187347	13.471656633816224
chr7	98308783	98310079	43.16191996321266
chr7	98341380	98342015	24.098953682606613
chr7	98348069	98348496	12.047976827733132
chr7	98349364	98349724	13.928908414310879
chr7	98360000	98361784	22.52018375666481
chr7	98379959	98380544	14.817959356715537
chr7	98383371	98383929	13.449732141255478
chr7	98391140	98392056	17.858862585375924
chr7	98415161	98416384	59.45197456309957
chr7	98423349	98423724	18.023833686828613
chr7	98454821	98455123	11.786576094216858
chr7	98474091	98474569	16.569679948575327
chr7	98480800	98481696	10.691490378762994
chr7	98486843	98487071	24.958192850414076
chr7	98489546	98490556	39.77599419697677
chr7	98490794	98491172	23.453066780453636
chr7	98491389	98491633	33.983377667724106
chr7	98511069	98512133	26.01255205789007
chr7	98558321	98559057	16.988457287135333
chr7	98655521	98657120	32.38265283738471
chr7	98692648	98693528	18.613060890544546
chr7	98702532	98703501	24.922092845196325
chr7	98743209	98743840	19.09128374985394
chr7	98769617	98770081	15.63262838947362
chr7	98779060	98779552	13.332217334731807
chr7	98788923	98789469	15.746262988764725
chr7	98799514	98799991	14.99003845790647
chr7	98814949	98816708	46.007700667162545
chr7	98838036	98839658	29.013576888567716
chr7	98840552	98840810	23.928674572197966
chr7	98861112	98862024	21.634657622429362
chr7	98962743	98963584	10.088381171935238
chr7	98968307	98968518	11.96925551970423
chr7	98968888	98969179	12.906369933557674
chr7	98998381	98998599	11.742878717020018
chr7	99037129	99038130	20.55355287622381
chr7	99038523	99039136	16.969161117640834
chr7	99078677	99079447	9.418768724218591
chr7	99095133	99095564	12.440843949461758
chr7	99140691	99141941	52.04667368774414
chr7	99151112	99151381	11.865173765274672
chr7	99151653	99151867	20.714503684890605
chr7	99171577	99172254	21.740083098587643
chr7	99175008	99175386	16.03731610283019
chr7	99182143	99183225	22.043033166204935
chr7	99188408	99189271	10.99519612587479
chr7	99200197	99200965	18.024807105461758
chr7	99229324	99229976	11.907980674614935
chr7	99249024	99250004	13.008516861954513
chr7	99267337	99268582	22.92044408177755
chr7	99305199	99305759	17.095642886843
chr7	99328618	99329525	21.19956566979893
chr7	99332609	99333037	17.928222408918575
chr7	99340055	99340608	11.759783034298778
chr7	99352856	99353615	34.42632248090661
chr7	99355903	99356478	24.548211195572563
chr7	99360855	99361415	15.2491483603205
chr7	99365253	99365694	13.716531279946672
chr7	99375388	99375643	17.210319649939443
chr7	99380609	99381928	27.205076621824183
chr7	99396072	99396322	11.018038608551025
chr7	99429406	99429741	7.863501802131311
chr7	99450548	99450858	11.505332080779537
chr7	99468662	99468974	15.945705319062258
chr7	99483415	99483771	12.869552120733797
chr7	99500351	99500872	13.451345826293593
chr7	99518728	99519568	19.684172713188897
chr7	99534785	99536155	20.648451819037
chr7	99579386	99579978	11.52513430086342
chr7	99580736	99580995	13.549294630072753
chr7	99585913	99586816	40.37419838129088
chr7	99587056	99587313	24.93621757151088
chr7	99625677	99626542	15.52396966680626
chr7	99626958	99627305	12.374873955586459
chr7	99659435	99659676	8.637903876324412
chr7	99671438	99672462	23.11809861846268
chr7	99706950	99707560	15.894160419213968
chr7	99710261	99710693	18.590872711605495
chr7	99787293	99787530	9.772963387050709
chr7	99788029	99788559	11.886507923198197
chr7	99797609	99797915	8.21937593759275
chr7	99827855	99828723	15.526980778588678
chr7	99858576	99859534	29.35058215366276
chr7	99904942	99905268	8.332066524248182
chr7	99916706	99917265	12.247556044078683
chr7	99922135	99922365	8.946452804233717
chr7	99964442	99965056	11.022275887405446
chr7	99965275	99965523	14.562372338387274
chr7	99979601	99980961	26.476945111330817
chr7	99988678	99989003	14.682312399057242
chr7	99990328	99990988	13.366800441163958
chr7	100009590	100010120	18.00969239001004
chr7	100120683	100121930	47.426680553408744
chr7	100158872	100159968	39.22496268697029
chr7	100226884	100228130	52.89277511461971
chr7	100234085	100234296	10.500627770808071
chr7	100285397	100285777	19.321247851221184
chr7	100288373	100288991	10.696244266812469
chr7	100335565	100335810	8.00833410146285
chr7	100371640	100372771	26.38320926983308
chr7	100391198	100391731	15.534563232765413
chr7	100428974	100429469	11.917648781670465
chr7	100479479	100480230	12.70554249581897
chr7	100492640	100494321	23.074969426841427
chr7	100495707	100496115	23.47666700213563
chr7	100501750	100502659	11.741071577512786
chr7	100520786	100521100	19.165083778891592
chr7	100536523	100537605	21.083313806220037
chr7	100582591	100583478	34.236665526801865
chr7	100590782	100591691	34.011099381021936
chr7	100607039	100608451	26.96573889491916
chr7	100644947	100645575	11.32221595117241
chr7	100663133	100663912	13.494866307494883
chr7	100679195	100679866	14.742451899453176
chr7	100685408	100686211	10.710076275085601
chr7	100699659	100700663	33.82278271310358
chr7	100705967	100707159	32.462579008716865
chr7	100854049	100854278	15.493769895561918
chr7	100862236	100862463	19.617273889449198
chr7	100862807	100863595	42.42817824988196
chr7	100879792	100880136	14.219302069309146
chr7	100886425	100886965	12.904174319020024
chr7	100894244	100895014	28.24778475451779
chr7	100907423	100907814	19.66109157523231
chr7	100908135	100909341	28.376941880183434
chr7	100918112	100918614	17.78507146417382
chr7	100931878	100933380	44.79723394345666
chr7	100943254	100943960	21.355696605217695
chr7	100946531	100946909	13.301780077515456
chr7	100965060	100965687	9.807912334871064
chr7	100974457	100974723	13.416691486100506
chr7	100990661	100990941	10.544125625065394
chr7	101011394	101012314	21.57841131065203
chr7	101044214	101044861	10.895961003841535
chr7	101050832	101052159	32.04055910893823
chr7	101061320	101061827	13.310747618741068
chr7	101096699	101097134	13.525042176520687
chr7	101107899	101109619	59.689082945139546
chr7	101124182	101124432	14.845927524566651
chr7	101133071	101133994	15.722651148410685
chr7	101233168	101233432	9.063287706086129
chr7	101269091	101269332	9.095979935895357
chr7	101275278	101275530	9.351737450039575
chr7	101288426	101288722	11.923950056771975
chr7	101301500	101302827	42.46950960195235
chr7	101308153	101308993	37.9636386576153
chr7	101310235	101311295	73.2014461013506
chr7	101316528	101317288	36.41685567153127
chr7	101320871	101322105	34.511966236986254
chr7	101344292	101345652	33.886844818031086
chr7	101347838	101348444	19.645296671209557
chr7	101361497	101362188	16.46866696408792
chr7	101377733	101378580	24.156351443023862
chr7	101412672	101413384	15.272896680939063
chr7	101427896	101428181	12.154048859445671
chr7	101450303	101451662	56.40073302986869
chr7	101509272	101509785	20.84056917454532
chr7	101512409	101512740	16.087123300373733
chr7	101527228	101527465	9.560811895861404
chr7	101538230	101538721	18.917051898000683
chr7	101540915	101541287	15.233782747740387
chr7	101543416	101543870	15.38589586770482
chr7	101620552	101620953	8.223837285267741
chr7	101628632	101628967	9.87016653089381
chr7	101650678	101651249	17.042922415791793
chr7	101663373	101664413	39.356964518473696
chr7	101679543	101680011	14.683886273294432
chr7	101715039	101715715	15.157304082396468
chr7	101748315	101748893	8.316139389486874
chr7	101770687	101771441	10.456546670878282
chr7	101818008	101818828	28.1922660246128
chr7	101821473	101822549	33.16002174646881
