chr	start	end	EPI_E65_Tfap2c_ds
chr12	111607986	111608433	12.013297130064142
chr12	111813817	111814434	16.000422343249454
chr12	111908333	111908567	11.568628918411385
chr12	112106807	112107158	14.862421883477104
chr12	112144999	112146386	15.757021142839955
chr12	112221461	112221815	9.766800508660785
chr12	112644245	112644848	14.852557462246263
chr12	112674936	112675267	13.664765948615406
chr12	113000567	113001067	19.19700849533081
chr12	113014044	113014301	16.814263328967854
chr12	113140017	113140397	20.949602122055857
chr12	113156048	113156699	17.073030584601945
chr12	113187838	113188087	18.545897277004748
chr12	113222393	113222777	10.717894350488981
chr12	116280580	116280988	12.193922007785124
chr12	117155643	117155896	23.438786951449547
chr12	118301662	118302278	18.412248390061514
chr12	118842808	118843518	35.841036570911676
chr12	118854960	118855244	18.410934975449468
chr12	119238169	119238776	11.315546632795003
chr11	3100188	3100545	47.3344644338143
chr11	3101173	3102477	47.90530746407304
chr11	3127104	3127438	39.328052869100055
chr11	3131910	3132466	59.7714460942385
chr11	3133451	3134051	63.7636878712972
chr11	3134881	3135244	72.80193041966966
chr11	3138605	3140080	69.64063313371044
chr11	3141349	3141789	68.95927300886675
chr11	3142257	3142663	71.60455566556583
chr11	3146852	3147101	75.75168745967758
chr11	3147344	3147618	79.52587971374066
chr11	3150912	3151339	86.93618618967382
chr11	3152598	3153814	118.27472755156066
chr11	3156095	3156694	137.40429823784677
chr11	3159503	3160028	227.46018794468472
chr11	3166934	3167174	141.40626773834228
chr11	3177185	3177938	114.72165554294865
chr11	3181926	3182316	125.65292802468325
chr11	3184794	3185041	125.63530255522322
chr11	3189800	3190501	135.88735362228417
chr11	3193114	3193514	146.8283186721802
chr11	3195635	3196827	102.4719041081883
chr11	3197752	3198328	88.33062783877055
chr11	3198925	3199950	82.55893865445765
chr11	3288950	3289466	19.55925985454589
chr11	3289736	3290156	26.317778151375908
chr11	3332002	3332252	12.534064525604249
chr11	3337550	3337898	15.755271410119944
chr11	3408810	3409402	13.84626030438655
chr11	3452482	3452885	10.676713375536442
chr11	3535479	3535833	14.69487040729846
chr11	4218106	4218483	12.722145540960904
chr11	4704333	4704632	15.35702156781353
chr11	5065378	5065644	18.849028942280246
chr11	5099092	5099350	17.436030846233514
chr11	5762128	5762398	18.121391766159622
chr11	5788523	5788815	15.052827590132413
chr11	6291802	6292224	13.269042302081935
chr11	6444177	6444517	14.90056562423706
chr11	6546321	6546846	20.082999845232283
chr11	8692992	8693300	11.437942833095402
chr11	11114985	11115352	12.823633219955402
chr11	11788638	11788873	16.794100278489132
chr11	11809177	11809486	15.040041124164865
chr11	16260990	16261352	10.914302407048684
chr11	16752699	16753056	9.102728918486951
chr11	16950707	16951110	9.299165492613913
chr11	18871412	18871679	26.40091891770952
chr11	18874857	18876004	36.63086374344364
chr11	18876824	18877607	28.801254903371916
chr11	19007907	19008159	30.753212928771973
chr11	19015259	19016300	43.68260720369337
chr11	19026688	19027364	17.84853950477916
chr11	19811546	19812286	13.55091611243583
chr11	20201014	20201344	19.015795678803414
chr11	20332842	20333310	13.311847686767578
chr11	20542585	20543254	21.375796480563725
chr11	20631459	20632267	15.87082716084943
chr11	21370567	21371444	18.681417554379053
chr11	21571937	21572295	15.321274072764306
chr11	21993693	21994693	37.176272914886475
chr11	21996794	21997032	42.270602138102554
chr11	22287193	22287549	16.108938940455406
chr11	22860192	22860434	12.38729940367139
chr11	22982010	22982261	12.649246527379253
chr11	23255269	23255807	20.155228102517395
chr11	30026027	30026267	13.569825744628906
chr11	30198007	30198383	13.209955907882527
chr11	31870373	31870766	17.14554721890515
chr11	32454703	32455315	13.913262883042977
chr11	33203921	33204410	28.48361601956295
chr11	35769442	35769854	13.505069737295502
chr11	36045773	36046104	13.447289812600864
chr11	40733621	40733911	14.769273856590534
chr11	44613021	44613476	22.84429723718664
chr11	45926701	45926967	17.30936350499777
chr11	45955178	45955481	15.474665578835868
chr11	46056015	46056265	11.223064975738525
chr11	48817091	48817730	19.983789143987664
chr11	48871163	48871615	9.522900069709372
chr11	49203496	49203854	11.744583678645128
chr11	49243735	49244481	16.99979842955561
chr11	50210446	50211072	15.485505757621302
chr11	50224912	50225221	12.555135322620181
chr11	50236823	50237086	13.270597399867533
chr11	50325612	50326105	13.792752913964447
chr11	50377322	50377582	14.776578441032996
chr11	50602928	50603644	12.213743477560289
chr11	51263275	51263553	7.1560944516024145
chr11	51635737	51636139	13.143748022430572
chr11	51650818	51651240	17.60332845172611
chr11	51688783	51689124	15.275892366761687
chr11	51855853	51856436	14.395809222658134
chr11	51858570	51859016	18.663774868832576
chr11	51916069	51916626	10.047149293512588
chr11	52000505	52000827	20.54164939785596
chr11	52003735	52004078	16.888009880444052
chr11	52283598	52283898	13.626182823181152
chr11	52642008	52642291	14.949595100888095
chr11	52764880	52765191	10.114184166457491
chr11	52765486	52766074	10.068355029943039
chr11	53430592	53431166	17.112601891627296
chr11	53469830	53470399	12.197752952575684
chr11	53479267	53479533	15.257191234961487
chr11	53737466	53737718	10.168816208839417
chr11	53769984	53770238	10.90247258051174
chr11	53891576	53892002	16.447195200852946
chr11	54140028	54140758	162.35691506895301
chr11	54955857	54956110	14.974182716942588
chr11	55077415	55077981	9.740935451992831
chr11	55097674	55098164	15.633403022921815
chr11	55468987	55469553	14.810851375121532
chr11	57645133	57645401	11.427675603041008
chr11	57645723	57646017	9.318974877701324
chr11	57800807	57801408	11.296947406254672
chr11	57828951	57829819	45.557124216985045
chr11	57830072	57830456	47.566579113403954
chr11	57836907	57837317	30.84620508798739
chr11	57962514	57963008	17.00705482892179
chr11	57970976	57971328	13.817806999791753
chr11	58103999	58104341	15.228030012364973
chr11	58171899	58172132	9.947149297198512
chr11	58239140	58239740	18.65965919494629
chr11	58330464	58330945	11.269569230426622
chr11	58916832	58917079	11.588983211440114
chr11	59163493	59163844	14.711692095482112
chr11	59208151	59208675	11.21169494672586
chr11	59288836	59290099	20.070440884346255
chr11	59472145	59472416	15.03203272027723
chr11	59809836	59810150	11.89151495429361
chr11	59839358	59839787	21.924132813940513
chr11	59965012	59965387	16.578293546040854
chr11	60046278	60046570	18.763745415700626
chr11	60115072	60115360	13.042672246694565
chr11	60210380	60210730	11.981866441454207
chr11	60537602	60537945	13.12468017294525
chr11	60777334	60777632	12.163983031407298
chr11	60811127	60811463	14.613757570584616
chr11	60879333	60879627	9.612044861527528
chr11	61174998	61175519	24.846905574688755
chr11	61494520	61494869	15.342918983503194
chr11	61504748	61505055	15.475527654641615
chr11	61620092	61620371	10.208979189609542
chr11	62077045	62077340	12.801586813845876
chr11	62248535	62248852	14.077303823236411
chr11	62458267	62458589	10.276753206430755
chr11	62624973	62625223	8.574897806167602
chr11	63920349	63920603	27.52886814958467
chr11	64435325	64435688	11.09004221671869
chr11	64979024	64979393	8.144606754385682
chr11	66168212	66168498	12.598087047363494
chr11	68223413	68223689	12.200961033503214
chr11	68432170	68432454	8.671642701390763
chr11	68556227	68556463	10.795850778030136
chr11	68691331	68691975	24.457248270141413
chr11	68967627	68968075	15.920713047896113
chr11	68973245	68973765	11.882069376798777
chr11	69066605	69066893	11.364998433325026
chr11	69094962	69095243	21.54571549493647
chr11	69133795	69134618	12.19556795377488
chr11	69236729	69237059	12.060236563827052
chr11	69395456	69396117	24.882615018720525
chr11	69408808	69409231	21.867683645117648
chr11	69417660	69418015	27.197801106412644
chr11	69546847	69547288	14.9046859827712
chr11	69579960	69580294	18.134953136215668
chr11	69592339	69592636	9.351546395105947
chr11	69605743	69606112	13.263993043563554
chr11	69632672	69633333	17.374929935957407
chr11	69662337	69662570	17.68957539587062
chr11	69672346	69672975	15.958735879919297
chr11	69758405	69759058	16.865410451319462
chr11	69795539	69795970	14.75703609183327
chr11	69803904	69804395	17.208698707782567
chr11	69838073	69838637	29.090508596271487
chr11	69846467	69846905	19.191431548497448
chr11	69881027	69881360	12.829374602607063
chr11	69901080	69901731	23.606193756361346
chr11	69914068	69914541	14.273344800033732
chr11	69921358	69921898	19.429201000708122
chr11	69948654	69948940	12.079431290393108
chr11	69966471	69966769	12.641621855281343
chr11	69980324	69981082	24.069719089367144
chr11	69991094	69991437	17.86579011411083
chr11	69996938	69997228	16.299976309414568
chr11	70020971	70021399	17.28901503464886
chr11	70029283	70029749	30.534269684885704
chr11	70055850	70056095	9.048157156730184
chr11	70220739	70221116	14.631558995031869
chr11	70321895	70322433	11.648759500687893
chr11	70432347	70432861	12.404842792318025
chr11	70451873	70452312	19.014795190381026
chr11	70465828	70466289	12.941439053500293
chr11	70646841	70647496	18.68971097087132
chr11	70668694	70669335	26.20687521043322
chr11	70970101	70970453	17.078998641534284
chr11	71019344	71019828	15.581589619975444
chr11	72207246	72207948	14.24716390843405
chr11	72266772	72267144	12.270117780213715
chr11	72417519	72417872	10.281088891177948
chr11	72607291	72607578	10.336730064830714
chr11	72689924	72690225	16.32210645010305
chr11	73177230	73177710	10.077392707268396
chr11	74829969	74830870	29.81324875182767
chr11	74832165	74832718	20.64692946670284
chr11	74837831	74838566	16.087855106794915
chr11	74848100	74848668	12.552381381182604
chr11	74925799	74926115	14.98817678946483
chr11	75165169	75165463	21.748615504933053
chr11	75170272	75170905	31.658912932891603
chr11	75178800	75179056	16.18974047154188
chr11	75194827	75195323	16.467885682659766
chr11	75214135	75214454	16.240485487313105
chr11	75234636	75234990	10.932954027154352
chr11	75486775	75487045	12.290317588382297
chr11	75531232	75532074	21.598505188903445
chr11	76027552	76027859	12.560548157956003
chr11	76201541	76201927	10.653864072394494
chr11	76217575	76217902	14.595734447514245
chr11	76406845	76407186	25.11594558671073
chr11	76945328	76945627	13.57145067361685
chr11	76998258	76998695	13.653429417642903
chr11	77513027	77513356	19.70843528179412
chr11	77762782	77763818	12.360654792270145
chr11	77785359	77785757	10.14219833858049
chr11	77872542	77872907	15.595182742811229
chr11	77893870	77894191	13.830522204485266
chr11	77948172	77948429	11.668543251571952
chr11	78080208	78080714	12.250717660655146
chr11	78115485	78115869	18.498909461001556
chr11	78178088	78178341	20.500841042741015
chr11	78194610	78195012	15.159600594743567
chr11	78245700	78246222	14.26655499505814
chr11	78301626	78301873	12.564858822687436
chr11	78497563	78498026	14.427321672954518
chr11	78512176	78512526	11.568953514099121
chr11	78697499	78698002	21.108826373727847
chr11	78826568	78826874	11.40041327009014
chr11	79339822	79340221	10.252084938804607
chr11	80080652	80081093	14.522572850424146
chr11	80089163	80089642	12.004272761573871
chr11	80779743	80779977	12.377320379273504
chr11	81153033	81153333	10.995840578079223
chr11	82387881	82388117	14.59011293265779
chr11	82870814	82871219	11.60831184387207
chr11	82890198	82890573	11.591716120402019
chr11	82929442	82930025	16.540691156534553
chr11	82952007	82952397	12.895167783590464
chr11	83410565	83410807	9.9467862617871
chr11	83440552	83440960	15.289529393700992
chr11	83472521	83472902	15.61297487774546
chr11	83850964	83852241	25.9050717282874
chr11	83852922	83853665	30.732722702129053
chr11	84738381	84738773	14.278953192185382
chr11	84870202	84871070	16.39030928820509
chr11	84944095	84945277	18.19870518589181
chr11	85140177	85140475	18.700724921770544
chr11	85352721	85353046	21.29001836043138
chr11	85524260	85524511	10.93717409795024
chr11	85831942	85832501	50.511618209866164
chr11	85838111	85838390	43.9886849379454
chr11	85844443	85844693	21.64337059402466
chr11	85864106	85864503	15.512608609812085
chr11	85888075	85889205	43.52331921062638
chr11	86200804	86201511	13.274013848419406
chr11	86484179	86484614	13.436629249309672
chr11	86544913	86545256	13.356813853405654
chr11	86757717	86758178	13.553023789296182
chr11	87423060	87423845	64.25615169743823
chr11	87426150	87426642	37.48094087306077
chr11	87448946	87449413	21.10003885109879
chr11	87462473	87463177	35.31917970559814
chr11	87591986	87592371	25.111051016968567
chr11	87639105	87639392	12.852494781440974
chr11	88046868	88047112	13.354094239531971
chr11	88047360	88047926	15.530588315148236
chr11	88139282	88139760	14.831376640367708
chr11	88161902	88162227	13.091478796738844
chr11	88203879	88204223	16.379173156826994
chr11	88252196	88252665	11.705587563992564
chr11	88728299	88728635	15.329529398963565
chr11	88864232	88865010	14.786524425741947
chr11	88968279	88968902	18.67018813688912
chr11	88970513	88970767	21.68686832593182
chr11	89060320	89060825	11.392709986998304
chr11	89302173	89302407	14.12518751519358
chr11	90249461	90249956	12.115331472531714
chr11	90538481	90539218	42.31663738015225
chr11	93885300	93886060	15.438102734716315
chr11	94133461	94133771	14.685423783333071
chr11	94210475	94210930	14.466457345983484
chr11	94449077	94449373	9.889776635814357
chr11	94469058	94469320	11.907931695457632
chr11	94474302	94474645	15.366461053186534
chr11	95009611	95009878	14.738431626937809
chr11	95041647	95042373	15.654076404151182
chr11	95056954	95057453	12.480487682059676
chr11	95076175	95076877	16.263045514750683
chr11	95119856	95120445	28.94830588128652
chr11	95126631	95126968	16.706458363405673
chr11	95142737	95143102	26.074644198482982
chr11	95143902	95144256	26.67536375078104
chr11	95145243	95145508	30.090330368617796
chr11	95148613	95149397	25.662205093977402
chr11	95150061	95150941	25.27395816716281
chr11	95210475	95210754	12.372722970969361
chr11	95223782	95224126	15.351911164993464
chr11	95258431	95259042	11.738610898219232
chr11	95309747	95310230	21.378857259177767
chr11	95384499	95384936	20.394669809930658
chr11	95414355	95415022	14.991495651462447
chr11	95514057	95514751	11.454465304053139
chr11	95586192	95586780	13.857903243733102
chr11	95707794	95708382	14.539574760968993
chr11	95876147	95876423	10.317961450936139
chr11	95914654	95915707	15.279834965581795
chr11	95991516	95991812	12.240623458011731
chr11	96006197	96007525	17.095210038753876
chr11	96075295	96076001	13.277363631948196
chr11	96124259	96124910	17.267381898086008
chr11	96175179	96175912	46.159591206424395
chr11	96177529	96178708	50.41859361617822
chr11	96193981	96194227	41.219586752294525
chr11	96203083	96203827	33.35287616842537
chr11	96251566	96251816	33.09331986999512
chr11	96255234	96256168	37.44559382167056
chr11	96261486	96261986	39.18693354797363
chr11	96264067	96264757	44.10681496219359
chr11	96270029	96270263	60.695701648027466
chr11	96271953	96272926	50.45529742304615
chr11	96285093	96285358	46.25292395825656
chr11	96291754	96292019	43.32868504074385
chr11	96311466	96311931	44.31783734393376
chr11	96318373	96318855	43.693837609033864
chr11	96326981	96327229	44.69795542378579
chr11	96331701	96333147	49.06349007222662
chr11	96341500	96342132	57.33129259906238
chr11	96352310	96352773	41.64477101566982
chr11	96353193	96353603	38.71636559090963
chr11	96354257	96354994	34.97196375563478
chr11	96365358	96366094	21.666833930689357
chr11	96777508	96777909	15.311636639354829
chr11	96829574	96830488	21.05102444738476
chr11	96916144	96916603	20.571969657681866
chr11	96928780	96929330	14.585315504941073
chr11	96977470	96977740	20.581485236132586
chr11	96996892	96997179	14.374532038326462
chr11	97018276	97018550	16.061623639433922
chr11	97018894	97019582	16.36808134372844
chr11	97022061	97022324	20.559065909440072
chr11	97041582	97041823	16.28094639520922
chr11	97066810	97067107	15.230912882872301
chr11	97114979	97115266	10.629348170051175
chr11	97150750	97151073	25.84026717549138
chr11	97188064	97188584	25.657121894909785
chr11	97309949	97310288	14.476419299753015
chr11	97415825	97416089	11.933419556328744
chr11	97434812	97435210	15.997041270960516
chr11	97489856	97490111	13.91789727678486
chr11	97534577	97535193	15.55896842015254
chr11	97568402	97568837	14.983643998770878
chr11	97575560	97576090	15.470118045806885
chr11	97661878	97662507	25.080363099260435
chr11	97698958	97699414	20.277972706577234
chr11	97699799	97700046	17.90564596508196
chr11	97744836	97745712	16.50023374165574
chr11	97883693	97884498	16.974584699121323
chr11	97987591	97988013	19.720069679603757
chr11	98012429	98012674	11.679143602020886
chr11	98026431	98026926	20.684299180001922
chr11	98052702	98053826	16.98894889159559
chr11	98149799	98150106	13.237333515179662
chr11	98202696	98203041	14.651434295764869
chr11	98327191	98327954	36.143140012908574
chr11	98328379	98329220	38.491423449249815
chr11	98348327	98349250	16.158682969900276
chr11	98358366	98358620	19.496920240206983
chr11	98400212	98400537	17.22431401179387
chr11	98438698	98438965	12.026038473465023
chr11	98446968	98447432	15.766641092711481
chr11	98457464	98458329	12.51315113960663
chr11	98546230	98546844	19.47498271209021
chr11	98551000	98551565	18.729714115109065
chr11	98588233	98588479	13.846267952182428
chr11	98602246	98602496	16.92076344680786
chr11	98775019	98775407	15.528091374131822
chr11	98809703	98810166	19.015001966422886
chr11	98829217	98829470	10.857201263367424
chr11	98892160	98892596	14.125012620873408
chr11	98902806	98903045	12.449233948935026
chr11	99040096	99040400	12.275486930420524
chr11	99243915	99244370	12.303062648563595
chr11	100298052	100298441	12.03809325799231
chr11	100320009	100320374	12.877464414622686
chr11	100397559	100398023	23.59176672738174
chr11	100414432	100415165	12.289824044070173
chr11	100415417	100415671	15.035456469678504
chr11	100527638	100528532	16.82009584738371
chr11	100619164	100619573	13.872140606924491
chr11	100672981	100673281	15.042250315348307
chr11	100712102	100712379	10.792594138465633
chr11	100737998	100738433	11.401956556035184
chr11	100939535	100940052	13.929864872355065
chr11	100969756	100970192	14.606567752470664
chr11	100983338	100983611	15.792839340237908
chr11	101081993	101082881	24.864488507176304
chr11	101095162	101095772	11.89552420397274
chr11	101119830	101120216	18.500540945814063
chr11	101170980	101171393	37.64287257252248
chr11	101171645	101172009	27.391272990258184
chr11	101226106	101226401	13.694467214810647
chr11	101246953	101247227	12.20243107663454
chr11	101262287	101262578	18.30725621357816
chr11	101263543	101263869	19.103584514805146
chr11	101417127	101417645	11.855321824320495
chr11	101424783	101425323	11.181457064769885
chr11	101441931	101442242	16.766965798626376
chr11	101467745	101468035	19.171474325245825
chr11	101552093	101552679	20.399937738737556
chr11	101627538	101628312	20.65593201861517
chr11	101658698	101659019	22.790386948630076
chr11	101696044	101696481	10.569824675946268
chr11	101772219	101772641	18.55185226919527
chr11	101784816	101785284	14.965343864555033
chr11	101928120	101928447	13.571767981992949
chr11	101963978	101964466	12.543897198849036
chr11	101964716	101965177	13.19340748073222
chr11	102087161	102087927	16.059008849818774
chr11	102096878	102097154	11.092488928117614
chr11	102146187	102146578	13.141117708152517
chr11	102248498	102249186	16.67166021951409
chr11	102296839	102297610	18.124901456127834
chr11	102309063	102309489	14.88288705673576
chr11	102392952	102393349	21.846511064908967
chr11	102430341	102430866	13.545157042003813
chr11	102455527	102456165	14.52753459473015
chr11	102467130	102467512	10.555574824048586
chr11	102595329	102595685	15.3996849167213
chr11	102603704	102604641	25.034937562403073
chr11	102739479	102739788	10.054347703372004
chr11	102774215	102774677	13.045622794659106
chr11	102880984	102881310	14.200529525616417
chr11	102893148	102893388	15.501257332166036
chr11	102924846	102925512	15.089340287285882
chr11	102947002	102947243	19.08005856874078
chr11	103028091	103028789	17.173475028450646
chr11	103102184	103102562	13.37088888410538
chr11	103158744	103159220	12.782219369872278
chr11	103267192	103267773	16.27756351858326
chr11	103311947	103312312	9.929642651179066
chr11	103412820	103413105	19.32602085983544
chr11	103697423	103697980	14.850443227072807
chr11	103750021	103750270	14.12403491989197
chr11	103840848	103841166	12.71255305428175
chr11	103966446	103967061	17.89596117376312
chr11	104131934	104132387	15.83649076583896
chr11	104133109	104134123	13.855568013953034
chr11	104231397	104231732	21.31215440550847
chr11	104232860	104233234	15.499861918668696
chr11	104289583	104289988	21.546937732932008
chr11	104310201	104310618	9.668319319077819
chr11	105292276	105292586	11.14600186194143
chr11	106066094	106066445	9.172865102773379
chr11	106083948	106084604	17.430879709197253
chr11	106193594	106193870	10.871209424474966
chr11	106216459	106216918	18.820721906774185
chr11	106255819	106256065	14.236446787671346
chr11	106487837	106488293	16.125745804686296
chr11	106788673	106789153	15.56826723019282
chr11	106920511	106921153	14.738576624623711
chr11	107132495	107132746	11.499888541688957
chr11	107469329	107469591	14.628398735104627
chr11	107510401	107510944	14.917977891574248
chr11	107546576	107547215	15.197783574625173
chr11	107793317	107793637	9.71554330289364
chr11	108909585	108910031	12.51833141438095
chr11	108920360	108921061	19.44625377791074
chr11	109011645	109012192	220.6098772098857
chr11	109425466	109426248	14.70600063416659
chr11	109611477	109611952	35.2357596829063
chr11	109650495	109650842	14.961452407177312
chr11	109721814	109722067	11.033945575533178
chr11	112959841	112960115	14.164872555837144
chr11	113684362	113684649	12.386983343117743
chr11	113709811	113710463	12.188147196740461
chr11	114795583	114796176	16.913763593059365
chr11	114851823	114852089	14.882018605569252
chr11	115153816	115154130	19.213635842511607
chr11	115162945	115163265	15.942617237567902
chr11	115258091	115258653	12.85038876278969
chr11	115276932	115277277	28.058831941908686
chr11	115403704	115404009	15.033447812815181
chr11	115564239	115564643	14.756532115511375
chr11	115603669	115604147	13.696211150500565
chr11	115627924	115628203	10.101468658789084
chr11	115765343	115765652	12.579839241929038
chr11	115813313	115814614	15.909970227797887
chr11	115824134	115824369	11.906936974221088
chr11	115859322	115860001	12.295407532592234
chr11	116087181	116087598	15.320470796214591
chr11	116108797	116109171	18.00345291045898
chr11	116167907	116168172	13.079881279423551
chr11	116198818	116199086	14.091298847056146
chr11	116490172	116490635	17.361309462438136
chr11	116498977	116499383	7.297601306379722
chr11	116532865	116533431	12.03404824388322
chr11	116643649	116643893	9.552372436054418
chr11	116671108	116671505	16.317557234007406
chr11	116853311	116853727	18.82336323077862
chr11	116885511	116885977	15.275327066495183
chr11	116940800	116941290	13.945082645027005
chr11	117265851	117266205	17.925304369737873
chr11	117331963	117332459	10.112940021099583
chr11	117459471	117460112	12.296066272277356
chr11	117627421	117627829	10.600670943073197
chr11	117653912	117654253	12.75068100736288
chr11	117848888	117849277	14.889566610282369
chr11	117873180	117873475	12.145328731860145
chr11	117949735	117950079	11.922931357871654
chr11	117969293	117969921	16.551196705763505
chr11	118248543	118249233	16.065346687427464
chr11	118477021	118477270	10.245351576900866
chr11	118570121	118570368	10.613119005674292
chr11	118739299	118739545	10.097623419955495
chr11	118975732	118976119	10.77429636504299
chr11	119007679	119008155	14.022989210962248
chr11	119023244	119023826	14.324035790368043
chr11	119035658	119036126	36.05060635672675
chr11	119040735	119041527	65.64029490345656
chr11	119042717	119042954	45.58984420068153
chr11	119056428	119057104	29.000550371655347
chr11	119088624	119089252	36.139092175064576
chr11	119089760	119090300	28.534322085203947
chr11	119129610	119129917	11.295788286563239
chr11	119228612	119229025	11.568304454443242
chr11	119546426	119547026	20.26658621311188
chr11	119548200	119548950	21.122776603698732
chr11	119549384	119549719	18.578950033614884
chr11	119913413	119913716	13.111527845804448
chr11	119942470	119943377	22.2987473844299
chr11	120098821	120099068	14.622569717376338
chr11	120231320	120231559	16.882680174695896
chr11	120252597	120252950	15.121165189121667
chr11	120304986	120305540	18.39975944753158
chr11	120311057	120311291	16.516303070590027
chr11	120378903	120379333	14.684827944289806
chr11	120572987	120573334	22.487752867706913
chr11	120624588	120624978	14.104695618458283
chr11	120672998	120673241	15.410841714207528
chr11	120713824	120714175	12.159019451195698
chr11	120800152	120800485	22.90094633932944
chr11	120824311	120825114	16.331637696044087
chr11	120939201	120939587	9.865540232683093
chr11	120969885	120970133	11.744563629550319
chr11	120991091	120991473	13.267998787745132
chr11	121204142	121204734	15.908783792643934
chr11	121236714	121237605	17.045649327814377
chr11	121387890	121388164	9.262792448057745
chr11	121421123	121421537	10.890963021107918
chr11	121672732	121673161	11.48516638962539
chr5	4104463	4104778	12.885555303664434
chr5	7276892	7277328	6.175081812460488
chr5	8997099	8997515	11.058824998828081
chr5	15537415	15537686	12.697734889069167
chr5	15541546	15541825	9.374352798667005
chr5	15717810	15718066	8.201380060985684
chr5	20701685	20702057	11.648542642593384
chr5	21056116	21056487	18.206379882730243
chr5	21701285	21701801	13.47492748267891
chr5	23676151	23676405	12.201416376068837
chr5	23787709	23787971	12.395000665242435
chr5	24383210	24383852	14.703750949039637
chr5	24394013	24394695	17.26772080698321
chr5	24425306	24425913	16.829133720335104
chr5	24451276	24451725	14.159355214550128
chr5	24525085	24525528	18.00478560876093
chr5	24577058	24578006	13.432692063005664
chr5	24586745	24587002	9.903092881584909
chr5	24624320	24624623	10.912168430416498
chr5	24685463	24685871	22.79193662662132
chr5	24750476	24751177	14.215363482095716
chr5	24751932	24752270	17.383062991870226
chr5	24908595	24908858	13.048729501296359
chr5	25010112	25010383	9.600779068865899
chr5	25499215	25499541	10.593952668956453
chr5	25529578	25530059	17.440632974779284
chr5	25759987	25760296	13.250485941815917
chr5	26904052	26904403	11.957050244692724
chr5	27841858	27842131	7.920393802307465
chr5	28070757	28071144	14.564912857627375
chr5	28071676	28071961	12.007009630035936
chr5	28117834	28118689	28.821929777714246
chr5	28123189	28123692	30.678808837951298
chr5	28158412	28159169	37.29480785485775
chr5	28162056	28162642	42.29815991502573
chr5	28166834	28167152	49.05303552015772
chr5	28175010	28175395	36.01358834799234
chr5	28209966	28210419	18.067188439779724
chr5	28460022	28460512	32.68580874618219
chr5	28466222	28466501	27.024545430282537
chr5	29195570	29196142	10.90390683387543
chr5	29378495	29378796	14.903497306215407
chr5	29471826	29472850	47.97487759590149
chr5	29478428	29479320	42.84085434755402
chr5	29484697	29484944	24.78528994201166
chr5	29485854	29486728	23.12197306936338
chr5	29568943	29569651	11.755580920957575
chr5	30104538	30104822	14.587790872009707
chr5	30173158	30173433	9.732793242714623
chr5	30232521	30232898	10.640607429119889
chr5	30711882	30712473	14.410406882387733
chr5	30887647	30887978	15.724196232337606
chr5	30888929	30889501	15.971172159368342
chr5	30921405	30921793	21.95127763944803
chr5	30945193	30945564	11.537359064158725
chr5	30960035	30960286	11.063195065198192
chr5	31047989	31048606	22.6584965506481
chr5	31137330	31137655	13.07132633649386
chr5	31192914	31193543	13.669000011559321
chr5	31240900	31241264	11.468576798072228
chr5	31251913	31252169	10.544624891132116
chr5	32719603	32719869	5.892115020214167
chr5	32735834	32736271	8.366011584650733
chr5	32785401	32785651	10.315613311767578
chr5	33018847	33019147	13.206270316441854
chr5	33102405	33102957	10.303145378396131
chr5	33274370	33275036	12.536237653669295
chr5	33377965	33378688	15.09147095581308
chr5	33431923	33433331	36.23519011654637
chr5	33629365	33629667	13.308430880110786
chr5	33652348	33652774	18.21891638258813
chr5	33657677	33658419	17.993962547528454
chr5	33695152	33695613	12.441056574244303
chr5	33723038	33723362	13.655344751146105
chr5	33782447	33782881	14.996804874613538
chr5	33922673	33923061	14.614492182879104
chr5	33996296	33996564	13.17154779718883
chr5	34169341	34169798	18.329093551218378
chr5	34187812	34188265	15.882231828129582
chr5	34369347	34369711	13.970558470422095
chr5	34660089	34660619	13.25480708536112
chr5	34949121	34949648	9.357671956635969
chr5	35105046	35105387	10.69087165261993
chr5	35395891	35396129	47.27718534389464
chr5	35397799	35398114	36.4060919504317
chr5	35398836	35399309	36.34168026059173
chr5	36464897	36465395	14.767937564466852
chr5	36581712	36582390	19.388470364179582
chr5	36869701	36870117	15.253748611761974
chr5	36989284	36989600	14.339286807217176
chr5	37015813	37016087	12.996569320233199
chr5	37029325	37029569	11.28671417079988
chr5	37082211	37082537	10.319612921381289
chr5	37817150	37817439	25.8780957588275
chr5	39644499	39644751	8.866075990692018
chr5	41707808	41708732	21.12655957436665
chr5	41754378	41754912	33.63839585593577
chr5	41761234	41762025	39.96275873099808
chr5	41762797	41763605	39.006553338305785
chr5	41764301	41764622	39.55658447408231
chr5	43232726	43233301	13.396357909492824
chr5	43948294	43948670	12.557286660721962
chr5	44100754	44101594	9.520697287150792
chr5	45449998	45450359	13.45520949693928
chr5	45669940	45670369	9.209736613960533
chr5	45857644	45858180	12.118505385384632
chr5	53267105	53267339	14.889595806089222
chr5	53589650	53590578	12.796056111824923
chr5	57718050	57718439	22.564967275585186
chr5	60042717	60043268	23.09126695530817
chr5	65335496	65335968	13.403546775801708
chr5	65435695	65436299	16.439599259799678
chr5	65492513	65492836	13.017204476583853
chr5	65525860	65526284	24.389748829715657
chr5	66151100	66151580	12.758639266093573
chr5	66745994	66746682	9.04801825312681
chr5	66997010	66997302	11.020684689691622
chr5	67097280	67097677	52.400562987820024
