chr	start	end	Morula_Tfap2c_ds
chr5	93019512	93020181	23.833628795606675
chr5	93026931	93027460	12.781345663088707
chr5	93044792	93045653	16.58192650089419
chr5	93092968	93093944	25.37825770260858
chr5	93094170	93094410	13.348706324895224
chr5	93128101	93128288	21.802812458997103
chr5	93206476	93206979	16.492498311560386
chr5	93227032	93227278	10.658307447666076
chr5	93266999	93267427	18.29005916764803
chr5	93352738	93353989	19.457179343957694
chr5	93457764	93458156	12.935539637293134
chr5	96160735	96161108	14.076247128340897
chr5	96162166	96162692	17.514936998316543
chr5	96374325	96374590	12.511961325159612
chr5	96793482	96793700	16.016318778379247
chr5	96996476	96996737	13.921775675368036
chr5	96997200	96997592	12.471514071737017
chr5	97111375	97111866	13.147548267166385
chr5	97327814	97328031	13.691211155482701
chr5	97391885	97392628	9.097108813987926
chr5	97400611	97401189	14.90532569324269
chr5	97416826	97417171	16.15282647229623
chr5	97417408	97418056	15.777693905948121
chr5	98167407	98167645	11.028044740692907
chr5	98185133	98185664	24.136327528010654
chr5	98185896	98186140	14.466358560030578
chr5	98292864	98293481	28.967455726388593
chr5	98293675	98293932	21.481840163353354
chr5	98308353	98308555	14.469921116781707
chr5	98310510	98311101	15.955523456212026
chr5	98329232	98329751	18.268991683489556
chr5	98331114	98331492	16.589444929960543
chr5	99252479	99253393	23.81576062187846
chr5	99632618	99632938	9.1955775141716
chr5	99905988	99907125	17.362408605288703
chr5	99978746	99978984	21.521336499382468
chr5	99979233	99979482	27.65415020065614
chr5	99980574	99981288	24.095699120636414
chr5	99994003	99994783	19.9327959329654
chr5	100006692	100007128	20.25215791999747
chr5	100022310	100022544	19.711277032509827
chr5	100025202	100025529	15.465060890267749
chr5	100039076	100040411	24.752986320038413
chr5	100055439	100055731	15.842771435437138
chr5	100158859	100159390	22.37108178147713
chr5	100217565	100217754	12.338052351008017
chr5	100268335	100268572	9.636379016602593
chr5	100346299	100346791	17.06106579594496
chr5	100380608	100381099	12.368792739759394
chr5	100393946	100394301	9.012166843951588
chr5	100415792	100416681	23.13249645941169
chr5	100429636	100429929	20.054218044866882
chr5	100466781	100467126	16.40773726477139
chr5	100470560	100470774	20.31037067698541
chr5	100491886	100492149	13.406710548545924
chr5	100498590	100498855	15.572956499063745
chr5	100517979	100518362	16.906286555855456
chr5	100557131	100557322	10.555833362159929
chr5	100674009	100674277	16.016210915437384
chr5	100701262	100701462	14.038341069221497
chr5	100719463	100719660	17.432483029244516
chr5	100760476	100760708	11.722922164818335
chr5	100767100	100767446	11.984093106550977
chr5	100811021	100811259	11.576565942844423
chr5	100845719	100846585	20.316159943234837
chr5	100860779	100861266	21.888799136668993
chr5	100872097	100872327	15.033438201572585
chr5	100908455	100908650	20.574964229877178
chr5	100908935	100909195	15.158119091620812
chr5	101008236	101008902	11.968028821028746
chr5	101080694	101081059	25.13446125918872
chr5	101648053	101648513	15.325546668923419
chr5	101664774	101665363	19.066414718109804
chr5	101683959	101684178	9.730033669841887
chr5	101694319	101694506	8.809920443570551
chr5	101730286	101730900	20.262421671653026
chr5	101764598	101765848	34.0035552154541
chr5	101818251	101818439	13.679189068205813
chr5	101847626	101847864	25.05352005036939
chr5	101852047	101852464	19.806042831292828
chr5	101978144	101978525	28.45886748356456
chr5	101979257	101979531	22.706773660478802
chr5	101981053	101981381	19.21825967765436
chr5	102424922	102425113	15.883814891595492
chr5	103258229	103258443	16.221233595197447
chr5	103348797	103349135	13.518583080472325
chr5	103356269	103356592	13.172280544836086
chr5	103377511	103377771	22.03862279011653
chr5	103420695	103421438	18.288337692116986
chr5	103436125	103436753	17.371781959655177
chr5	103445417	103445605	11.34026197676963
chr5	103481196	103481877	15.045213857586338
chr5	103522041	103522518	18.218244938480527
chr5	103569533	103569813	12.067967067446027
chr5	103587080	103587407	11.589608694070705
chr5	103595961	103596351	11.323944825392504
chr5	103617515	103617805	10.227830771742196
chr5	103628844	103629097	9.685481983682383
chr5	103640374	103640616	13.330917890406838
chr5	103655646	103655924	14.210055790359167
chr5	103676142	103676697	26.315902582804362
chr5	103692138	103692805	36.07876017569066
chr5	103701217	103701623	19.50986391217838
chr5	103702335	103702978	22.921628453683333
chr5	103722436	103723570	29.413543334503444
chr5	103724445	103724763	34.763423391857984
chr5	103735549	103735815	38.07239470087496
chr5	103737495	103737980	30.81458962823927
chr5	103754082	103754329	29.08996367358003
chr5	103754517	103754745	23.457094263612177
chr5	103760128	103760482	17.984204432385116
chr5	103856065	103856432	14.907693226265971
chr5	103910952	103911745	21.939775590788372
chr5	103923254	103923479	17.841355866326225
chr5	103980709	103981003	9.741239662884045
chr5	103999580	104000202	14.62373943190866
chr5	104046499	104046714	17.19253390556158
chr5	104046969	104047246	14.166712678296472
chr5	104434200	104434637	10.75602214341851
chr5	104503122	104503347	10.417370558844672
chr5	104508375	104508787	15.368924522862851
chr5	104606029	104607326	16.531190196458613
chr5	104661986	104662552	12.08769829618636
chr5	104790687	104790877	11.445119034616571
chr5	104793071	104793449	9.33373319408881
chr5	104801324	104801525	19.227044992779025
chr5	104807287	104807486	16.22518994221136
chr5	104838636	104839719	15.920602714806272
chr5	104908806	104909160	10.679426702402406
chr5	105140931	105141580	18.704250126296458
chr5	105154103	105154414	13.069315324642266
chr5	105295646	105296014	12.205759390540745
chr5	105296318	105296510	10.313082247972488
chr5	105306660	105307064	17.164589287030815
chr5	105307325	105307661	10.68578921755155
chr5	105443264	105443464	9.589206371307373
chr5	105445740	105446034	9.888018278848557
chr5	105519084	105519608	17.35662439579272
chr5	105635725	105635926	9.489873174411148
chr5	105636679	105637235	9.409832457844303
chr5	105679336	105679836	12.911979141235351
chr5	105699452	105699995	30.438457130727187
chr5	105700253	105700767	30.853968423628157
chr5	105732006	105733036	16.967332376091225
chr5	105765857	105766104	12.592227256249803
chr5	105777277	105777603	14.307764922182985
chr5	105779049	105779383	14.436061205264338
chr5	105793036	105793489	9.919108985538777
chr5	105876265	105877040	23.572830144820674
chr5	106301461	106301649	16.331957248931236
chr5	106469117	106470040	14.417611594835572
chr5	106696021	106696802	14.086090512831294
chr5	106925744	106926374	11.950483465951587
chr5	106959360	106959737	17.94763759086872
chr5	106964331	106964804	27.928612646542444
chr5	107001408	107002120	15.970572985959857
chr5	107058480	107059016	14.18894373303029
chr5	107273165	107273459	9.230316888718377
chr5	107329836	107330283	18.71876496223262
chr5	107330698	107331164	18.202866144957973
chr5	107359296	107359762	14.455390391943281
chr5	107377900	107378191	9.943037881883969
chr5	107388619	107388961	12.06515073497393
chr5	107403108	107403405	15.02247525866987
chr5	107436930	107437650	18.606233927938675
chr5	107437885	107438146	14.269164987907557
chr5	107534783	107535151	9.189567870419959
chr5	107563179	107563793	13.42731242226467
chr5	107597352	107598043	19.709641849942905
chr5	107625361	107625978	14.284536825393355
chr5	107688027	107688800	18.83215588647366
chr5	107721210	107722011	20.65886157818055
chr5	107869121	107869462	25.21507889084802
chr5	107889406	107889599	16.29942123136372
chr5	107889921	107890143	14.615572095991254
chr5	107890398	107890608	15.666651921045213
chr5	107926127	107926321	12.6056994064567
chr5	107934396	107934962	13.514086923835134
chr5	107950579	107950769	11.63485554143002
chr5	107972144	107972802	19.074349400482642
chr5	107987235	107987474	19.068058045838168
chr5	108015744	108016447	15.79428680387364
chr5	108028437	108028807	21.887926122304556
chr5	108030404	108030758	25.367686530291024
chr5	108030947	108031235	19.150573939085007
chr5	108051913	108052787	18.645228094585427
chr5	108059893	108060444	17.32696619743444
chr5	108065652	108065929	14.43094723491462
chr5	108132031	108133135	18.12680190715237
chr5	108268571	108269173	18.26178388183695
chr5	108283899	108284205	10.139332506391737
chr5	108291663	108291868	14.074297528150606
chr5	108292063	108292553	12.320471022080403
chr5	108312199	108312688	16.579285662598405
chr5	108312925	108313171	15.756539236239302
chr5	108313402	108313615	14.47403070512512
chr5	108366487	108366892	14.388324822319879
chr5	108368773	108369130	17.459744343904553
chr5	108422277	108422506	14.750825990235441
chr5	108434123	108434732	14.958318024433305
chr5	108440966	108441488	13.58480411288382
chr5	108448683	108449971	25.242313284311237
chr5	108458396	108459011	19.011767086556286
chr5	108460770	108461367	20.730524296337236
chr5	108503587	108503857	12.761759818041766
chr5	108538012	108538518	16.070846371028733
chr5	108550877	108551262	14.727157550663144
chr5	108565393	108565621	13.871581939228793
chr5	108627067	108627278	14.678538665952276
chr5	108629188	108629568	13.888833972027427
chr5	108629887	108630216	13.445116138748123
chr5	108660500	108660752	16.935553690743824
chr5	108692574	108692790	19.63171859582265
chr5	108693893	108694387	23.22287351013678
chr5	108709272	108710253	20.528767334940966
chr5	108775055	108775284	9.090454012025392
chr5	109139695	109139930	16.66608163143726
chr5	109550504	109551223	22.21724248230872
chr5	109557115	109557710	21.032473996907722
chr5	109557987	109558421	22.65504458203294
chr5	109558771	109559025	32.66677428418257
chr5	109599039	109599232	33.858300805709526
chr5	109776744	109777271	13.717099967898635
chr5	109829045	109829636	10.545812973112826
chr5	109845150	109845367	16.530621818683116
chr5	109850989	109851353	19.10484613429059
chr5	109866300	109866958	14.403939658747618
chr5	109867481	109867702	23.53027856403886
chr5	109926429	109926645	17.757787386576336
chr5	110058077	110058348	15.758278199227533
chr5	110086233	110086647	13.198122033750378
chr5	110093180	110093451	19.805673497189456
chr5	110094510	110094742	22.167387863685345
chr5	110099951	110100183	15.746742170432519
chr5	110107150	110108274	19.18250343129304
chr5	110119319	110119510	11.736955497901477
chr5	110135811	110136046	20.008601411860038
chr5	110157884	110158416	14.712502432048769
chr5	110176326	110177085	20.728276604563195
chr5	110230486	110231559	24.155145713578623
chr5	110267443	110267691	17.78138086103624
chr5	110285730	110286202	22.6966695482448
chr5	110342707	110342995	16.167147739066017
chr5	110363204	110364347	34.62902617099925
chr5	110378117	110378356	15.120974664408791
chr5	110386794	110387446	14.33876351783612
chr5	110448530	110448853	30.684059969780986
chr5	110449060	110449401	22.099429066230126
chr5	110491761	110491983	22.211241249565607
chr5	110493611	110494062	15.696795192896131
chr5	110548896	110549294	15.020182254925444
chr5	110564906	110565117	9.990198944417221
chr5	110591021	110591402	14.117620142738962
chr5	110592502	110592849	15.249030115968555
chr5	110639445	110639656	21.065135815697257
chr5	110770007	110771159	29.582699339422916
chr5	110808537	110808859	33.31544736897723
chr5	110814350	110814999	26.613334993735666
chr5	110839510	110839750	29.86102517445882
chr5	110839984	110840176	31.84113684296608
chr5	110844962	110845232	28.40035617969654
chr5	110879517	110880060	21.267083863527077
chr5	110893877	110894122	22.460440810845824
chr5	110933467	110933685	12.906747310533436
chr5	111098796	111098983	11.184733503005084
chr5	111223034	111223697	20.05345647619141
chr5	111239136	111239791	15.835074076761726
chr5	111306521	111306893	9.902769241281735
chr5	111330752	111331011	28.345340566745595
chr5	111345872	111346223	21.586527854289084
chr5	111378240	111378760	17.64770348255451
chr5	111396024	111396266	12.491239401919783
chr5	111416870	111417180	34.924003139618904
chr5	111418643	111419310	27.842608098683506
chr5	111434237	111434434	15.36955211368309
chr5	111438697	111439238	16.32557068999285
chr5	111447004	111447495	15.982193298106766
chr5	111466121	111466446	8.114575082338773
chr5	111542428	111542784	22.076626097218373
chr5	111590561	111590780	9.889655165476341
chr5	111593970	111594392	9.886646715950627
chr5	111635542	111635960	18.785103478500147
chr5	111643905	111644266	17.186079910257185
chr5	111656276	111656803	11.245048381798181
chr5	111684116	111684463	12.53198775365648
chr5	111701611	111701818	27.82384150961171
chr5	111724736	111725146	15.83159462998553
chr5	111792309	111792613	14.541792753495669
chr5	111792997	111793307	19.957087076863935
chr5	111814674	111815695	12.609489599007468
chr5	111849384	111849592	11.121738626406742
chr5	111850396	111850583	10.285046424457734
chr5	111878840	111879499	11.03749254079075
chr5	112037490	112037685	13.655948443290514
chr5	112072329	112072553	13.156071535178594
chr5	112127007	112127285	30.298548197574753
chr5	112154977	112155197	11.744128721410577
chr5	112158823	112159097	11.90160673726214
chr5	112162249	112162588	12.935706104852457
chr5	112215558	112216102	16.68839104385937
chr5	112222669	112222951	10.221627465376617
chr5	112276691	112277123	26.82384392067238
chr5	112319726	112320003	19.82826095884027
chr5	112324331	112324539	19.005393761854904
chr5	112449020	112449480	16.226833633754563
chr5	112471047	112471290	15.211500458266018
chr5	112484957	112485148	11.831345737916637
chr5	112499030	112499464	22.099998898220502
chr5	112552707	112552916	10.807160071779096
chr5	112592004	112592217	10.191328216606463
chr5	112671753	112672030	11.502558494733128
chr5	112672249	112672685	11.433421181976248
chr5	112682117	112682351	11.426644773564787
chr5	112756552	112757124	24.272274563362547
chr5	112792023	112792570	20.53036896881717
chr5	112999255	112999753	12.735690787135358
chr5	113054100	113054784	12.206510833829467
chr5	113080094	113080362	13.790474226225667
chr5	113085769	113085969	12.017247557640076
chr5	113115812	113116029	16.850296200695126
chr5	113118528	113119167	13.174686179661041
chr5	113138264	113138658	13.094476460200276
chr5	113164306	113165704	23.41518445417434
chr5	113170072	113170274	18.837107488424472
chr5	113175157	113175788	18.13408131606983
chr5	113180327	113180579	25.853121420693775
chr5	113207940	113208670	13.921596585887752
chr5	113219348	113220254	17.838960658109215
chr5	113220798	113221119	20.369080695036416
chr5	113226120	113226968	15.13298993965365
chr5	113310529	113310781	28.163787402803937
chr5	113313016	113313363	30.565724771373212
chr5	113313556	113314767	24.87797353840583
chr5	113324034	113324354	20.690479338169098
chr5	113344761	113345027	30.911753460876923
chr5	113345580	113345927	25.219842685402643
chr5	113347445	113347679	22.734256683251797
chr5	113358826	113359022	12.900682283907521
chr5	113368580	113368836	23.94915844500065
chr5	113396481	113396774	13.652238240421022
chr5	113405653	113405875	10.223512400377977
chr5	113421745	113422190	12.017235927367478
chr5	113422427	113422787	11.815431563059489
chr5	113490416	113491079	16.092198978901628
chr5	113517933	113518200	17.821292902199964
chr5	113536870	113537581	21.760407081636195
chr5	113538170	113538956	20.952354512445194
chr5	113540909	113541255	19.784575845464804
chr5	113550930	113551214	21.847609429292277
chr5	113586302	113586581	15.850705016898425
chr5	113588619	113589043	20.664311172827233
chr5	113643246	113643647	17.629463409842398
chr5	113661308	113661839	11.156220463934142
chr5	113677895	113678122	14.863940154928468
chr5	113693650	113693886	19.80345760361623
chr5	113700318	113700862	18.000762089210397
chr5	113734063	113734423	17.99096585114797
chr5	113735744	113735973	23.981999368126214
chr5	113772005	113772204	25.530484079715595
chr5	113773032	113773255	25.474802256699636
chr5	113783906	113784209	14.290536439851566
chr5	113812903	113813101	15.051885754171044
chr5	113854723	113855018	13.8078008878029
chr5	113908207	113908649	52.74785631274745
chr5	113908977	113909182	48.10361641674507
chr5	113933383	113933979	29.37223495092968
chr5	113942524	113943254	14.849457116976176
chr5	113959910	113960102	22.711582899093628
chr5	113977035	113977665	20.52296417478531
chr5	113992935	113993257	14.760314914750756
chr5	114010878	114011710	14.870557352900505
chr5	114025015	114025274	14.440528829125364
chr5	114038040	114038914	14.860315197392515
chr5	114052358	114052572	18.702260253585386
chr5	114091554	114091781	13.302220487384544
chr5	114100208	114100515	16.082886702074678
chr5	114127277	114128236	35.20076075286388
chr5	114130398	114131061	31.419009745210904
chr5	114137866	114138151	24.254897736666496
chr5	114146412	114147052	29.13328519463539
chr5	114151265	114151461	27.43454067074523
chr5	114162365	114162928	14.026590470945857
chr5	114175367	114175725	20.54344184704999
chr5	114183510	114183715	19.344836630472322
chr5	114287217	114287788	14.652770802352558
chr5	114295348	114295575	17.08498025465642
chr5	114312596	114312904	14.234108739085011
chr5	114342871	114343163	18.897594187357655
chr5	114343587	114343967	19.394336534801283
chr5	114356769	114357407	21.2236703406307
chr5	114380223	114381036	21.807881005722365
chr5	114406699	114406985	19.099245771661504
chr5	114418825	114419114	23.431545396164626
chr5	114433543	114433788	23.793694250924247
chr5	114443602	114444778	44.834741491849734
chr5	114494599	114494862	16.65716464256606
chr5	114518241	114518518	12.25189970546681
chr5	114543923	114544129	17.551241231196133
chr5	114567407	114568055	17.74263820971972
chr5	114617714	114618521	22.779558346026302
chr5	114618786	114619002	31.33285218698007
chr5	114636349	114636564	16.14578133960103
chr5	114639328	114639976	15.941224195339062
chr5	114647092	114648132	27.36285987542226
chr5	114667419	114667764	18.317212234718212
chr5	114690654	114691558	30.730146841665285
chr5	114696859	114697066	21.809954224001384
chr5	114699818	114700277	24.417686383448913
chr5	114707528	114708211	26.118675036451304
chr5	114744956	114745463	13.75400913584632
chr5	114774702	114774923	38.382521435146415
chr5	114786541	114786750	12.0590715773368
chr5	114801650	114802186	16.466631070891424
chr5	114813616	114813951	22.71209688044306
chr5	114826118	114826608	19.169629311075017
chr5	114846210	114846734	21.9475228367871
chr5	114848735	114848982	25.693100516130084
chr5	114877276	114877599	16.21635999472887
chr5	114882486	114882680	22.539366486146278
chr5	114883482	114883815	22.180880011022985
chr5	114886069	114886275	24.917499579272224
chr5	114888787	114889356	23.97113282986391
chr5	114896540	114897198	19.228756258190582
chr5	114931821	114932098	16.264871600732906
chr5	114941431	114941742	17.737815427626828
chr5	114942342	114942678	23.185866179920378
chr5	114979163	114979413	19.308447204589843
chr5	114991563	114992390	22.848886464498353
chr5	114999536	114999813	34.60626696507423
chr5	115008068	115008446	40.52567094974417
chr5	115009212	115009851	29.57893648580393
chr5	115118676	115119830	26.870761801919656
chr5	115125078	115125289	16.860899717321892
chr5	115134662	115134891	22.703477501348637
chr5	115158316	115158795	40.38400299613809
chr5	115165647	115166388	19.50389267848088
chr5	115167422	115167611	23.193441431358377
chr5	115183487	115183779	22.706305196840468
chr5	115184982	115185171	22.569176678935055
chr5	115194851	115195071	17.68571234182878
chr5	115203249	115204141	13.387735528261672
chr5	115216811	115217048	19.754473271752207
chr5	115262479	115262996	20.1389706037953
chr5	115301109	115301716	39.49744080318847
chr5	115313233	115313435	28.34760557306875
chr5	115313773	115314053	25.878043597085135
chr5	115316858	115318083	28.16227694686578
chr5	115325595	115325876	38.79847176982839
chr5	115326068	115326988	40.38186646959056
chr5	115347844	115348286	32.19469578341661
chr5	115348574	115348956	27.961114069554196
chr5	115360266	115360529	18.15671707559448
chr5	115372428	115372825	18.442767645309793
chr5	115403041	115404050	17.521312886588756
chr5	115414398	115415183	17.028718576613507
chr5	115421574	115421776	12.898803026369302
chr5	115470923	115471142	17.08055414347888
chr5	115476103	115476529	21.846985051329707
chr5	115479543	115479885	19.960063131232012
chr5	115484124	115485359	27.285829915498432
chr5	115492196	115492429	25.019134390507645
chr5	115506680	115507069	33.18433613029421
chr5	115523808	115524132	19.35099548763699
chr5	115526680	115527108	22.99944970095269
chr5	115531768	115532419	28.34483147985924
chr5	115534836	115535025	25.181881183038943
chr5	115556190	115556657	22.56889393906522
chr5	115564928	115565164	24.46267975791026
chr5	115581890	115582129	12.881173002171217
chr5	115601984	115602467	14.14564671921187
chr5	115611150	115611359	14.902641191436913
chr5	115631861	115632166	23.232141238353293
chr5	115652745	115652981	38.75514988171852
chr5	115653259	115653454	29.099083787966997
chr5	115657525	115657879	22.057842591388077
chr5	115731224	115731489	24.951770444186227
chr5	115732089	115733128	27.232007448895832
chr5	115757482	115757675	15.221103213611663
chr5	115770869	115771084	14.194599462109943
chr5	115821422	115822051	14.0467407836065
chr5	115841188	115841593	24.778999973815164
chr5	115845303	115845639	28.684020644142514
chr5	115846789	115847202	35.928743237733265
chr5	115847402	115847601	41.887422734169505
chr5	115928949	115929284	16.2632222474511
chr5	115970781	115971150	15.088920572585852
chr5	115979248	115979667	15.020900576097583
chr5	116007518	116007879	25.63386567873968
chr5	116021880	116022170	30.109034900007575
chr5	116022377	116022798	26.56456535049402
chr5	116030985	116031643	18.431810923985072
chr5	116057597	116058055	16.54697382814499
chr5	116061964	116062374	17.71944105101795
chr5	116097228	116097419	14.511053899195806
chr5	116102137	116102331	14.725908308914027
chr5	116116316	116117058	18.340212701144566
chr5	116123182	116123744	14.215809503059795
chr5	116144970	116145182	14.611876262808746
chr5	116192887	116193109	11.463625922933355
chr5	116213065	116213396	13.646058938294379
chr5	116221445	116221970	30.672586795261928
chr5	116234719	116235506	23.305705028083153
chr5	116288580	116288818	9.086373830041966
chr5	116361140	116361512	13.199283930563158
chr5	116381471	116382048	21.21620686959146
chr5	116382534	116382781	23.406419097653284
chr5	116422984	116423405	17.569154143616593
chr5	116426255	116426461	16.65498592784104
chr5	116431799	116432016	21.474462377310896
chr5	116432655	116433491	19.723390803953105
chr5	116444587	116445015	15.70691359600174
chr5	116457061	116457257	20.542467886087845
chr5	116475813	116476147	11.112836712134813
chr5	116485856	116486048	10.12533406416575
chr5	116591523	116592168	28.222317056138387
chr5	116996902	116997110	18.47493006174381
chr5	117006133	117006577	10.43881022607958
chr5	117055403	117055848	13.265600355555502
chr5	117085625	117086253	13.816002432707768
chr5	117125790	117126167	20.009418897350525
chr5	117138684	117139086	16.664347425622132
chr5	117158628	117158875	15.863031128640117
chr5	117166343	117166570	16.139302808282658
chr5	117245767	117246067	11.531085376739503
chr5	117287761	117288112	19.929147665996496
chr5	117292444	117292634	19.940573105059173
chr5	117302790	117303103	12.437826089584789
chr5	117304948	117305367	17.092439048330085
chr5	117307866	117308303	22.09953384923171
chr5	117313652	117314033	26.529135078269977
chr5	117319120	117319351	23.594675955834326
chr5	117330394	117330938	16.756670878213995
chr5	117357524	117357848	26.51111281948325
chr5	117360972	117361301	33.670872354942254
chr5	117388716	117388914	14.494636733122546
chr5	117389131	117389356	28.348558078342013
chr5	117440749	117441391	10.63802864766938
chr5	117504308	117504569	12.475589887392475
chr5	117515335	117515597	15.006968989627051
chr5	117629829	117630021	13.069879308342934
chr5	117780614	117780823	13.334483790055417
chr5	117817459	117817902	12.385924213357757
chr5	117823756	117824235	12.695768276684468
chr5	117841844	117842304	14.539449874214505
chr5	117843006	117843217	12.576428589662669
chr5	117918745	117919167	36.3468622325156
chr5	117976242	117977206	25.589906008906386
chr5	117988520	117988715	13.599928097847181
chr5	118016854	118017244	14.888499115674923
chr5	118032697	118033183	20.745816140508456
chr5	118040644	118040937	25.58372795703875
chr5	118051366	118051805	19.91219447794156
chr5	118052233	118052563	26.63821973511667
chr5	118069119	118069427	14.179150333652249
chr5	118155460	118155706	18.740863893090225
chr5	118174871	118175148	12.210508219171517
chr5	118195196	118195826	10.268412677825443
chr5	118244788	118245220	19.632971441304242
chr5	118268951	118269176	20.783778381347656
chr5	118333913	118334162	12.872809666706376
chr5	118354653	118355081	19.864968656379485
chr5	118374500	118374791	16.21633791186146
chr5	118400991	118401576	21.18752341963287
chr5	118412457	118412774	26.538218513272163
chr5	118413307	118413982	26.087538086926497
chr5	118434880	118436458	37.307934851700814
chr5	118436937	118437564	40.9704900586434
chr5	118448854	118449244	20.43492328937237
chr5	118464377	118464815	26.43395966046477
chr5	118488526	118489460	16.907081536613646
chr5	118516661	118517109	18.70867363044194
chr5	118525337	118525657	12.698335510492324
chr5	118555483	118555702	21.056378682454426
chr5	118568952	118569141	24.849502442375062
chr5	118610443	118610783	15.026382510802325
chr5	118646337	118646731	15.996183022629792
chr5	118779225	118779533	23.61594870183375
chr5	118780038	118780257	17.27260361414522
chr5	118780452	118780797	14.012207592397496
chr5	118886885	118887181	15.254078845720034
chr5	119031498	119031932	11.854870229272798
chr5	119246465	119246934	10.116469852959932
chr5	119359679	119360171	10.221988303874566
chr5	119579994	119580530	38.70446136104527
chr5	119580779	119581395	35.72718482822567
chr5	119584730	119584934	51.632904950310206
chr5	119585372	119585560	57.58165816043286
chr5	119588602	119588930	44.523439360827936
chr5	119594358	119594619	34.24348705481752
chr5	119594837	119595489	33.836617317667766
chr5	119613588	119614511	28.461798668940947
chr5	119635018	119635224	22.249930164189013
chr5	119668585	119669625	23.28341346520644
chr5	119680514	119681449	24.72561213957435
chr5	119685444	119686197	31.789910311401286
chr5	119709943	119710379	23.043492304075748
chr5	119747271	119747463	18.207944348454475
chr5	120065165	120065473	21.372468719234714
chr5	120116272	120116820	13.559264736453983
chr5	120130038	120130341	14.164339625796076
chr5	120143491	120144103	11.27821355395847
chr5	120171704	120172286	10.232105753266115
chr5	120182694	120183092	11.700208235026604
chr5	120221405	120221779	14.69002962622413
chr5	120251789	120252943	13.014100921422605
chr5	120324332	120324704	10.877780701524468
chr5	120325917	120326449	13.133335420063563
chr5	120413697	120414004	10.641872839352983
chr5	120427410	120427617	12.972505730707288
chr5	120428763	120429003	11.61667657693227
chr5	120439128	120439528	22.71806321144104
chr5	120472495	120472923	15.086639448861096
chr5	120497087	120497528	21.944904995613356
chr5	120503379	120503574	18.420815981351414
chr5	120512539	120513638	38.91961681463157
chr5	120514247	120514459	37.39413434154582
chr5	120524987	120525224	17.43814891300121
chr5	120530991	120531306	21.37961361294701
chr5	120588176	120588989	23.2672027714578
chr5	120601569	120601944	15.52045250193278
chr5	120612475	120613712	38.60894301560201
chr5	120618688	120619334	24.09706146724453
chr5	120626177	120626565	25.719663084167795
chr5	120631174	120631464	16.671587444173877
chr5	120648740	120649288	22.82439659807804
chr5	120652146	120652481	22.801787356476286
chr5	120662864	120663618	16.513224551152803
chr5	120673915	120674225	15.69995544802758
chr5	120696543	120697323	21.943378245524872
chr5	120761832	120762432	18.64402686436971
chr5	120764980	120765440	17.901185740595277
chr5	120796890	120797208	12.469011912555814
chr5	120815680	120816159	15.410999455382282
chr5	120836950	120837341	12.067534180858251
chr5	120894350	120894617	13.977151613556936
chr5	120923997	120924429	12.68108202572222
chr5	120938640	120938869	19.569159320348216
chr5	120948238	120948818	14.612819686429255
chr5	120983053	120983256	13.139304781194978
chr5	120999587	121000236	15.34011570881989
chr5	121063075	121063308	17.294421904076835
chr5	121081581	121081835	11.716157759268453
chr5	121113824	121114215	12.548106535011545
chr5	121156581	121156840	14.73578572733522
chr5	121186050	121186613	24.191661387523155
chr5	121191531	121191744	26.557948018463566
chr5	121196931	121197314	22.28882355353851
chr5	121219742	121220771	21.168993626437913
chr5	121260839	121261066	18.297780641900285
chr5	121271026	121271566	14.179949152911151
chr5	121283187	121283382	22.18569973187569
chr5	121299323	121300015	18.724457797287517
chr5	121307675	121307862	10.62973336612477
chr5	121331687	121331923	13.746230618428376
chr5	121384993	121385954	25.857936124771864
chr5	121387024	121387592	32.08957087825721
chr5	121397454	121397730	22.833161146744438
chr5	121452213	121452878	29.2808457912359
chr5	121472227	121472433	15.193901798100148
chr5	121478522	121478737	16.511638113509775
chr5	121498089	121498668	27.038326238721147
chr5	121534307	121534548	13.726222299441263
chr5	121545709	121546417	17.464974706455813
chr5	121584071	121584277	15.756057382787315
chr5	121593333	121594248	22.986187091681476
chr5	121618175	121618719	12.382746391436633
chr5	121619053	121619300	12.287040548285974
chr5	121636307	121636618	13.84566452725524
chr5	121660131	121660459	16.263922522707684
chr5	121661125	121661355	12.1478707894035
chr5	121668804	121669202	14.325723458774126
chr5	121669392	121669736	17.43357028794843
chr5	121670685	121671097	18.627781833259803
chr5	121700111	121700298	20.09397233361229
chr5	121701350	121701547	26.352544387585016
chr5	121711260	121711458	39.32089395234079
chr5	121721496	121722309	37.38742516694767
chr5	121753094	121753875	19.98001279354706
chr5	121765523	121765749	14.746037968492086
chr5	121828397	121829078	24.529395566987922
chr5	121837075	121837562	43.14609930206863
chr5	121839478	121839741	35.68825823272589
chr5	121841801	121842622	38.399028997618736
chr5	121843085	121843274	47.73950651461485
chr5	121866633	121866940	20.066702420237785
chr5	121890214	121891389	19.170416650975003
chr5	121915279	121915557	24.219196271553315
chr5	121925248	121925753	16.56887288801741
chr5	121931739	121931944	18.569439808915302
chr5	121932335	121932565	21.160791355630625
chr5	121943468	121943662	17.471170415583344
chr5	121999308	121999623	20.618333725702193
chr5	122003067	122003471	17.562096897918398
chr5	122008413	122008687	21.466771825386658
chr5	122050330	122050697	15.592355546249681
chr5	122059345	122059684	15.607287924549924
chr5	122060711	122061085	19.82084990312709
chr5	122071643	122072122	32.69219371620449
